starting worker pid=22972 on localhost:11868 at 00:07:07.608
starting worker pid=6560 on localhost:11868 at 00:07:07.752
starting worker pid=24412 on localhost:11868 at 00:07:07.892
starting worker pid=29752 on localhost:11868 at 00:07:08.030
starting worker pid=15224 on localhost:11868 at 00:07:08.167
starting worker pid=14832 on localhost:11868 at 00:07:08.305
starting worker pid=8352 on localhost:11868 at 00:07:08.442
starting worker pid=29080 on localhost:11868 at 00:07:08.579
starting worker pid=26644 on localhost:11868 at 00:07:08.716
starting worker pid=316 on localhost:11868 at 00:07:08.857
starting worker pid=9456 on localhost:11868 at 00:07:08.996
starting worker pid=11256 on localhost:11868 at 00:07:09.135
starting worker pid=2284 on localhost:11868 at 00:07:09.271
starting worker pid=11280 on localhost:11868 at 00:07:09.408
starting worker pid=10616 on localhost:11868 at 00:07:09.545
starting worker pid=5656 on localhost:11868 at 00:07:09.682
starting worker pid=30612 on localhost:11868 at 00:07:09.822
starting worker pid=3048 on localhost:11868 at 00:07:09.959
[1][1][1] "2022-07-04 00:07:11 pid 22972 icao KCOS Loading simulation data"
[1] "2022-07-04 00:28:44 pid  3048 icao VTSS itr  13 t/o = 1,423,828"
[1] "2022-07-04 00:28:47 pid  2284 icao SBPA itr  10 t/o = 2,008,902"
[1] "2022-07-04 00:28:51 pid 29080 icao KPHX itr  10 t/o = 2,009,971"
[1] "2022-07-04 00:28:52 pid  8352 icao KMFR itr  17 t/o =   979,827"
[1] "2022-07-04 00:28:54 pid  9456 icao KXNA itr  10 t/o = 2,010,288"
[1] "2022-07-04 00:28:55 pid 26644 icao KPSP itr  10 t/o = 2,010,277"
[1] "2022-07-04 00:28:56 pid 11280 icao SBSP itr  10 t/o = 2,010,288"
[1] "2022-07-04 00:28:57 pid 14832 icao KMDW itr  10 t/o = 2,010,217"
[1] "2022-07-04 00:28:59 pid  6560 icao KDCA itr  10 t/o = 2,010,279"
[1] "2022-07-04 00:28:59 pid 22972 icao KCOS itr  10 t/o = 2,010,288"
[1] "2022-07-04 00:28:59 pid 11256 icao LBBG itr  15 t/o =   655,684"
[1] "2022-07-04 00:29:11 pid 10616 icao SKCL itr  13 t/o = 1,506,884"
[1] "2022-07-04 00:29:19 pid 24412 icao KELP itr  13 t/o = 1,281,753"
[1] "2022-07-04 00:29:26 pid 11256 icao LBBG itr  16 t/o =   551,495"
[1] "2022-07-04 00:29:26 pid 29752 icao KEWR itr  11 t/o = 1,816,132"
[1] "2022-07-04 00:29:33 pid 15224 icao KLGB itr  11 t/o = 1,743,348"
[1] "2022-07-04 00:29:37 pid  8352 icao KMFR itr  18 t/o =   970,187"
[1] "2022-07-04 00:29:43 pid  5656 icao VEAT itr  11 t/o = 1,731,963"
[1] "2022-07-04 00:29:50 pid 11256 icao LBBG itr  17 t/o =   451,998"
[1] "2022-07-04 00:29:51 pid  3048 icao VTSS itr  14 t/o = 1,414,336"
[1] "2022-07-04 00:29:58 pid 30612 icao VEBS itr  12 t/o = 1,743,570"
[1] "2022-07-04 00:30:08 pid 11256 icao LBBG itr  18 t/o =   352,922"
[1] "2022-07-04 00:30:13 pid   316 icao KSAN itr  11 t/o = 1,990,059"
[1] "2022-07-04 00:30:16 pid 24412 icao KELP itr  14 t/o = 1,216,425"
[1] "2022-07-04 00:30:18 pid 10616 icao SKCL itr  14 t/o = 1,503,644"
[1] "2022-07-04 00:30:18 pid  8352 icao KMFR itr  19 t/o =   960,835"
[1] "2022-07-04 00:30:20 pid  2284 icao SBPA itr  11 t/o = 2,007,547"
