"our.icao","iata.code","iata.traffic","our.name","our.lat","our.lon","lido.rwy","lido.len","lido.toda"
"VDPP","PNH",6495219,"Phnom Penh International Airport",11.5466,104.844002,"RW23",9843,9843
"VDPP","PNH",6495219,"Phnom Penh International Airport",11.5466,104.844002,"RW05",9843,9843
"NZWN","WLG",6490298,"Wellington International Airport",-41.3272018433,174.804992676,"RW16",5955,7546
"NZWN","WLG",6490298,"Wellington International Airport",-41.3272018433,174.804992676,"RW34",5955,7546
"ESGG","GOT",6474152,"Gothenburg-Landvetter Airport",57.662799835205,12.279800415039,"RW03",10823,10823
"ESGG","GOT",6474152,"Gothenburg-Landvetter Airport",57.662799835205,12.279800415039,"RW21",10823,10823
"GMMX","RAK",6465922,"Menara Airport",31.6068992615,-8.03629970551,"RW28",10171,10614
"GMMX","RAK",6465922,"Menara Airport",31.6068992615,-8.03629970551,"RW10",10171,10794
"WALL","BPN",6457597,"Sultan Aji Muhamad Sulaiman Airport",-1.26827001572,116.893997192,"RW25",8202,9222
"WALL","BPN",6457597,"Sultan Aji Muhamad Sulaiman Airport",-1.26827001572,116.893997192,"RW07",8202,8845
"VEGT","GAU",6444321,"Lokpriya Gopinath Bordoloi International Airport",26.1061000823975,91.5858993530273,"RW20",10187,10187
"VEGT","GAU",6444321,"Lokpriya Gopinath Bordoloi International Airport",26.1061000823975,91.5858993530273,"RW02",10187,10187
"SBCT","CWB",6404129,"Afonso Pena Airport",-25.5284996033,-49.1758003235,"RW11",5899,5899
"SBCT","CWB",6404129,"Afonso Pena Airport",-25.5284996033,-49.1758003235,"RW15",7277,7277
"SBCT","CWB",6404129,"Afonso Pena Airport",-25.5284996033,-49.1758003235,"RW33",7277,7277
"SBCT","CWB",6404129,"Afonso Pena Airport",-25.5284996033,-49.1758003235,"RW29",5899,5899
"LGIR","HER",6359571,"Heraklion International Nikos Kazantzakis Airport",35.3396987915,25.1802997589,"RW30",5138,5138
"LGIR","HER",6359571,"Heraklion International Nikos Kazantzakis Airport",35.3396987915,25.1802997589,"RW09",8904,8904
"LGIR","HER",6359571,"Heraklion International Nikos Kazantzakis Airport",35.3396987915,25.1802997589,"RW12",5138,5138
"LGIR","HER",6359571,"Heraklion International Nikos Kazantzakis Airport",35.3396987915,25.1802997589,"RW27",8904,8904
"DTTA","TUN",6352658,"Tunis Carthage International Airport",36.851001739502,10.2271995544434,"RW29",9350,9350
"DTTA","TUN",6352658,"Tunis Carthage International Airport",36.851001739502,10.2271995544434,"RW01",10499,10499
"DTTA","TUN",6352658,"Tunis Carthage International Airport",36.851001739502,10.2271995544434,"RW19",10499,10499
"DTTA","TUN",6352658,"Tunis Carthage International Airport",36.851001739502,10.2271995544434,"RW11",9350,9350
"EGAA","BFS",6311808,"Belfast International Airport",54.6575012207,-6.21582984924,"RW07",9121,10082
"EGAA","BFS",6311808,"Belfast International Airport",54.6575012207,-6.21582984924,"RW25",9121,10430
"EGAA","BFS",6311808,"Belfast International Airport",54.6575012207,-6.21582984924,"RW35",6204,6926
"EGAA","BFS",6311808,"Belfast International Airport",54.6575012207,-6.21582984924,"RW17",6204,6198
"ENBR","BGO",6295046,"Bergen Airport Flesland",60.29339981,5.218140125,"RW17",9810,10233
"ENBR","BGO",6295046,"Bergen Airport Flesland",60.29339981,5.218140125,"RW35",9810,10154
"UNNT","OVB",6282327,"Tolmachevo Airport",55.012599945068,82.650703430176,"RW34",11818,12310
"UNNT","OVB",6282327,"Tolmachevo Airport",55.012599945068,82.650703430176,"RW25",11801,13114
"UNNT","OVB",6282327,"Tolmachevo Airport",55.012599945068,82.650703430176,"RW07",11801,13114
"UNNT","OVB",6282327,"Tolmachevo Airport",55.012599945068,82.650703430176,"RW16",11818,12310
"EHEH","EIN",6246233,"Eindhoven Airport",51.4500999451,5.37452983856,"RW21",9843,10039
"EHEH","EIN",6246233,"Eindhoven Airport",51.4500999451,5.37452983856,"RW03",9843,10039
"OIIE","IKA",6158411,"Imam Khomeini International Airport",35.4160995483398,51.1521987915039,"RW29R",13773,14170
"OIIE","IKA",6158411,"Imam Khomeini International Airport",35.4160995483398,51.1521987915039,"RW11R",13425,13425
"OIIE","IKA",6158411,"Imam Khomeini International Airport",35.4160995483398,51.1521987915039,"RW11L",13773,14167
"OIIE","IKA",6158411,"Imam Khomeini International Airport",35.4160995483398,51.1521987915039,"RW29L",13425,14436
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW09R",7677,7874
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW27L",7677,7874
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW27C",2559,2559
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW09C",2559,2100
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW09L",10499,10696
"EDDV","HAJ",6126444,"Hannover Airport",52.461101532,9.68507957458,"RW27R",10499,10696
"WBGG","KCH",6075980,"Kuching International Airport",1.48469996452332,110.34700012207,"RW07",12402,12402
"WBGG","KCH",6075980,"Kuching International Airport",1.48469996452332,110.34700012207,"RW25",12402,12598
"KBUR","BUR",5983659,"Bob Hope Airport",34.197703,-118.356378,"RW15",6886,6885
"KBUR","BUR",5983659,"Bob Hope Airport",34.197703,-118.356378,"RW08",5802,5801
"KBUR","BUR",5983659,"Bob Hope Airport",34.197703,-118.356378,"RW33",6886,6885
"KBUR","BUR",5983659,"Bob Hope Airport",34.197703,-118.356378,"RW26",5802,5801
"LIRA","CIA",5934023,"Ciampino–G. B. Pastine International Airport",41.7994,12.5949,"RW15",7228,7740
"LIRA","CIA",5934023,"Ciampino–G. B. Pastine International Airport",41.7994,12.5949,"RW33",7228,7910
"GCXO","TFN",5867989,"Tenerife Norte Airport",28.4827,-16.341499,"RW30",10404,10404
"GCXO","TFN",5867989,"Tenerife Norte Airport",28.4827,-16.341499,"RW12",10404,11037
"LEBB","BIO",5854377,"Bilbao Airport",43.3011016845703,-2.91060996055603,"RW30",8530,8858
"LEBB","BIO",5854377,"Bilbao Airport",43.3011016845703,-2.91060996055603,"RW12",8530,8694
"LEBB","BIO",5854377,"Bilbao Airport",43.3011016845703,-2.91060996055603,"RW10",6266,3921
"LEBB","BIO",5854377,"Bilbao Airport",43.3011016845703,-2.91060996055603,"RW28",6266,6742
"VILK","LKO",5755619,"Chaudhary Charan Singh International Airport",26.7605991364,80.8892974854,"RW27",9003,9003
"VILK","LKO",5755619,"Chaudhary Charan Singh International Airport",26.7605991364,80.8892974854,"RW09",9003,9003
"LYBE","BEG",5754355,"Belgrade Nikola Tesla Airport",44.8184013367,20.3090991974,"RW12",11155,11155
"LYBE","BEG",5754355,"Belgrade Nikola Tesla Airport",44.8184013367,20.3090991974,"RW30",11155,11155
"URSS","AER",5723053,"Sochi International Airport",43.449902,39.9566,"RW20",8202,8694
"URSS","AER",5723053,"Sochi International Airport",43.449902,39.9566,"RW24",9498,9990
"MUHA","HAV",5698703,"José Martí International Airport",22.989200592041,-82.4091033935547,"RW24",13123,13451
"MUHA","HAV",5698703,"José Martí International Airport",22.989200592041,-82.4091033935547,"RW06",13123,13123
"RJFK","KOJ",5624711,"Kagoshima Airport",31.8034000396729,130.718994140625,"RW34",9843,9843
"RJFK","KOJ",5624711,"Kagoshima Airport",31.8034000396729,130.718994140625,"RW16",9843,9843
"UAAA","ALA",5603034,"Almaty Airport",43.3521003723145,77.0404968261719,"RW23L",14436,15420
"UAAA","ALA",5603034,"Almaty Airport",43.3521003723145,77.0404968261719,"RW05L",14764,15748
"UAAA","ALA",5603034,"Almaty Airport",43.3521003723145,77.0404968261719,"RW05R",14436,15748
"UAAA","ALA",5603034,"Almaty Airport",43.3521003723145,77.0404968261719,"RW23R",14764,15748
"FALE","DUR",5593789,"King Shaka International Airport",-29.6144444444,31.1197222222,"RW24",12139,13123
"FALE","DUR",5593789,"King Shaka International Airport",-29.6144444444,31.1197222222,"RW06",12139,13123
"MROC","SJO",5579190,"Juan Santamaría International Airport",9.99386,-84.208801,"RW25",9879,9879
"MROC","SJO",5579190,"Juan Santamaría International Airport",9.99386,-84.208801,"RW07",9879,9879
"LIBD","BRI",5578022,"Bari Karol Wojtyła Airport",41.138901,16.760599,"RW25",9843,10039
"LIBD","BRI",5578022,"Bari Karol Wojtyła Airport",41.138901,16.760599,"RW07",9843,10039
"LIRP","PSA",5508061,"Pisa International Airport",43.683899,10.3927,"RW22L",9816,10328
"LIRP","PSA",5508061,"Pisa International Airport",43.683899,10.3927,"RW04L",8976,9879
"LIRP","PSA",5508061,"Pisa International Airport",43.683899,10.3927,"RW04R",9816,10797
"LIRP","PSA",5508061,"Pisa International Airport",43.683899,10.3927,"RW22R",8976,9360
"KONT","ONT",5471686,"Ontario International Airport",34.0559997558594,-117.600997924805,"RW08R",10200,10200
"KONT","ONT",5471686,"Ontario International Airport",34.0559997558594,-117.600997924805,"RW26R",12197,12197
"KONT","ONT",5471686,"Ontario International Airport",34.0559997558594,-117.600997924805,"RW26L",10200,10200
"KONT","ONT",5471686,"Ontario International Airport",34.0559997558594,-117.600997924805,"RW08L",12197,12197
"SKCG","CTG",5467911,"Rafael Nuñez International Airport",10.4424,-75.513,"RW19",7841,7940
"SKCG","CTG",5467911,"Rafael Nuñez International Airport",10.4424,-75.513,"RW01",7841,8333
"SKCL","CLO",5440490,"Alfonso Bonilla Aragon International Airport",3.54322,-76.3816,"RW02",9843,10171
"SKCL","CLO",5440490,"Alfonso Bonilla Aragon International Airport",3.54322,-76.3816,"RW20",9843,10171
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW07L",10600,10600
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW25R",10600,10600
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW15",10865,10865
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW07R",12400,10900
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW33",10865,11965
"PANC","ANC",5436694,"Ted Stevens Anchorage International Airport",61.1744003295898,-149.996002197266,"RW25L",12400,12400
"USSS","SVX",5423272,"Koltsovo Airport",56.743099212646,60.802700042725,"RW08R",9925,10171
"USSS","SVX",5423272,"Koltsovo Airport",56.743099212646,60.802700042725,"RW26L",9925,10417
"USSS","SVX",5423272,"Koltsovo Airport",56.743099212646,60.802700042725,"RW08L",9856,10348
"USSS","SVX",5423272,"Koltsovo Airport",56.743099212646,60.802700042725,"RW26R",9856,10348
"VIJP","JAI",5409687,"Jaipur International Airport",26.8242,75.812202,"RW27",11178,11178
"VIJP","JAI",5409687,"Jaipur International Airport",26.8242,75.812202,"RW09",11178,11178
"MMSD","SJD",5344065,"Los Cabos International Airport",23.1518001556396,-109.721000671387,"RW34",9856,9856
"MMSD","SJD",5344065,"Los Cabos International Airport",23.1518001556396,-109.721000671387,"RW16",9856,9856
"SEQM","UIO",5335389,"Mariscal Sucre International Airport",-0.129166666667,-78.3575,"RW36",13445,13445
"SEQM","UIO",5335389,"Mariscal Sucre International Airport",-0.129166666667,-78.3575,"RW18",13445,13445
"OPIS","ISB",5305676,"Islamabad International Airport",33.549,72.82566,"RW28R",12001,15282
"OPIS","ISB",5305676,"Islamabad International Airport",33.549,72.82566,"RW10L",12001,15282
"OPIS","ISB",5305676,"Islamabad International Airport",33.549,72.82566,"RW28L",12001,12625
"OPIS","ISB",5305676,"Islamabad International Airport",33.549,72.82566,"RW10R",12001,15282
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW25",8000,8984
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW32",10005,10989
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW14",10005,10989
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW07",8000,8984
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW22",3300,3300
"CYOW","YOW",5286264,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.6691970825195,"RW04",3300,3300
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW21",10000,10000
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW12",6000,6000
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW26",13793,13793
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW03",10000,10000
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW08",13793,13793
"KABQ","ABQ",5246967,"Albuquerque International Sunport",35.040199,-106.609001,"RW30",6000,6000
"GCFV","FUE",5230082,"Fuerteventura Airport",28.4526996612549,-13.8638000488281,"RW01",11175,11371
"GCFV","FUE",5230082,"Fuerteventura Airport",28.4526996612549,-13.8638000488281,"RW19",11175,8091
"EGNT","NCL",5187501,"Newcastle Airport",55.0374984741211,-1.69166994094849,"RW25",7641,7828
"EGNT","NCL",5187501,"Newcastle Airport",55.0374984741211,-1.69166994094849,"RW07",7641,7887
"EGLC","LCY",5174544,"London City Airport",51.505299,0.055278,"RW09",4948,4327
"EGLC","LCY",5174544,"London City Airport",51.505299,0.055278,"RW27",4948,4544
"EPGD","GDN",5138907,"Gdańsk Lech Wałęsa Airport",54.3776016235352,18.4661998748779,"RW11",9186,9383
"EPGD","GDN",5138907,"Gdańsk Lech Wałęsa Airport",54.3776016235352,18.4661998748779,"RW29",9186,9383
"VRMM","MLE",5138735,"Malé International Airport",4.19183015823364,73.5290985107422,"RW36",10499,10531
"VRMM","MLE",5138735,"Malé International Airport",4.19183015823364,73.5290985107422,"RW18",10499,9547
"YBCS","CNS",5105812,"Cairns International Airport",-16.885799408,145.755004883,"RW33",10486,10682
"YBCS","CNS",5105812,"Cairns International Airport",-16.885799408,145.755004883,"RW15",10486,10682
"WIDD","BTH",5102801,"Hang Nadim International Airport",1.12102997303,104.119003296,"RW22",13205,13894
"WIDD","BTH",5102801,"Hang Nadim International Airport",1.12102997303,104.119003296,"RW04",13205,13993
"ZPJH","JHG",5081714,"Xishuangbanna Gasa Airport",21.9738998413086,100.76000213623,"RW34",7874,8530
"ZPJH","JHG",5081714,"Xishuangbanna Gasa Airport",21.9738998413086,100.76000213623,"RW16",7874,8530
"EGGP","LPL",5034632,"Liverpool John Lennon Airport",53.3335990905762,-2.8497200012207,"RW09",7497,7756
"EGGP","LPL",5034632,"Liverpool John Lennon Airport",53.3335990905762,-2.8497200012207,"RW27",7497,11247
"WIPP","PLM",4992539,"Sultan Mahmud Badaruddin II Airport",-2.8982501029968,104.69999694824,"RW11",9843,10531
"WIPP","PLM",4992539,"Sultan Mahmud Badaruddin II Airport",-2.8982501029968,104.69999694824,"RW29",9843,10531
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW32R",8500,8500
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW14L",8500,8500
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW36",8154,8153
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW18",8154,8153
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW32L",9502,9502
"KOMA","OMA",4960315,"Eppley Airfield",41.3032,-95.894096,"RW14R",9502,9502
"LTAF","ADA",4959546,"Adana Şakirpaşa Airport",36.982201,35.280399,"RW23",9022,9022
"LTAF","ADA",4959546,"Adana Şakirpaşa Airport",36.982201,35.280399,"RW05",9022,9022
"KBUF","BUF",4936861,"Buffalo Niagara International Airport",42.94049835,-78.73220062,"RW32",7161,7161
"KBUF","BUF",4936861,"Buffalo Niagara International Airport",42.94049835,-78.73220062,"RW23",8829,8829
"KBUF","BUF",4936861,"Buffalo Niagara International Airport",42.94049835,-78.73220062,"RW05",8829,8829
"KBUF","BUF",4936861,"Buffalo Niagara International Airport",42.94049835,-78.73220062,"RW14",7161,7161
"WAHS","SRG",4895409,"Achmad Yani Airport",-6.97273,110.375,"RW31",8399,8891
"WAHS","SRG",4895409,"Achmad Yani Airport",-6.97273,110.375,"RW13",8399,9055
"MSLP","SAL",4892963,"Monseñor Óscar Arnulfo Romero International Airport",13.4409,-89.055702,"RW25",10499,10499
"MSLP","SAL",4892963,"Monseñor Óscar Arnulfo Romero International Airport",13.4409,-89.055702,"RW07",10499,10499
"MMPR","PVR",4819812,"Licenciado Gustavo Díaz Ordaz International Airport",20.6800994873047,-105.253997802734,"RW22",10187,10187
"MMPR","PVR",4819812,"Licenciado Gustavo Díaz Ordaz International Airport",20.6800994873047,-105.253997802734,"RW04",10187,10187
"RKTN","TAE",4819186,"Daegu Airport",35.896872,128.65531,"RW31R",8999,8999
"RKTN","TAE",4819186,"Daegu Airport",35.896872,128.65531,"RW31L",9039,9039
"RKTN","TAE",4819186,"Daegu Airport",35.896872,128.65531,"RW13R",9039,9039
"RKTN","TAE",4819186,"Daegu Airport",35.896872,128.65531,"RW13L",8999,8999
"OPLA","LHE",4797743,"Alama Iqbal International Airport",31.5216007232666,74.4036026000977,"RW36R",11024,12024
"OPLA","LHE",4797743,"Alama Iqbal International Airport",31.5216007232666,74.4036026000977,"RW36L",8999,9898
"OPLA","LHE",4797743,"Alama Iqbal International Airport",31.5216007232666,74.4036026000977,"RW18R",8999,9800
"OPLA","LHE",4797743,"Alama Iqbal International Airport",31.5216007232666,74.4036026000977,"RW18L",11024,12024
"LIEE","CAG",4785045,"Cagliari Elmas Airport",39.251499,9.05428,"RW14",9199,9396
"LIEE","CAG",4785045,"Cagliari Elmas Airport",39.251499,9.05428,"RW32",9199,9724
"ZULS","LXA",4713453,"Lhasa Gonggar Airport",29.2978000641,90.9119033813,"RW09L",13123,13123
"ZULS","LXA",4713453,"Lhasa Gonggar Airport",29.2978000641,90.9119033813,"RW27R",13123,13123
"EGNX","EMA",4702106,"East Midlands Airport",52.8311004639,-1.32806003094,"RW27",9491,10997
"EGNX","EMA",4702106,"East Midlands Airport",52.8311004639,-1.32806003094,"RW09",9491,10512
"MKJS","MBJ",4680829,"Sangster International Airport",18.5037002563477,-77.9133987426758,"RW25",8734,10059
"MKJS","MBJ",4680829,"Sangster International Airport",18.5037002563477,-77.9133987426758,"RW07",8734,9718
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW18L",9000,9000
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW36R",9000,9000
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW36C",11120,11120
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW18C",11120,11120
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW27",8946,8946
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW18R",9320,9320
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW36L",9320,9320
"KMEM","MEM",4663801,"Memphis International Airport",35.0424003601074,-89.9766998291016,"RW09",8946,8946
"WMKJ","JHB",4630222,"Senai International Airport",1.64131,103.669998,"RW16",12467,12467
"WMKJ","JHB",4630222,"Senai International Airport",1.64131,103.669998,"RW34",12467,12467
"HEGN","HRG",4596959,"Hurghada International Airport",27.180325,33.807292,"RW16L",13123,12139
"HEGN","HRG",4596959,"Hurghada International Airport",27.180325,33.807292,"RW16R",13123,13123
"HEGN","HRG",4596959,"Hurghada International Airport",27.180325,33.807292,"RW34L",13123,13123
"HEGN","HRG",4596959,"Hurghada International Airport",27.180325,33.807292,"RW34R",13123,13123
"RPMD","DVO",4563003,"Francisco Bangoy International Airport",7.12552,125.646004,"RW05",9839,10528
"RPMD","DVO",4563003,"Francisco Bangoy International Airport",7.12552,125.646004,"RW23",9839,10528
"VEPT","PAT",4535850,"Lok Nayak Jayaprakash Airport",25.591299057,85.0879974365,"RW25",6798,6798
"VEPT","PAT",4535850,"Lok Nayak Jayaprakash Airport",25.591299057,85.0879974365,"RW07",6798,6798
"VDSR","REP",4495468,"Siem Reap International Airport",13.41155,103.813044,"RW23",8366,8366
"VDSR","REP",4495468,"Siem Reap International Airport",13.41155,103.813044,"RW05",8366,8366
"UTTT","TAS",4422246,"Tashkent International Airport",41.257900238,69.2811965942,"RW08L",13123,13615
"UTTT","TAS",4422246,"Tashkent International Airport",41.257900238,69.2811965942,"RW26R",13123,13615
"UTTT","TAS",4422246,"Tashkent International Airport",41.257900238,69.2811965942,"RW08R",12812,12812
"UTTT","TAS",4422246,"Tashkent International Airport",41.257900238,69.2811965942,"RW26L",12812,13304
"UMMS","MSQ",4412642,"Minsk National Airport",53.888071,28.039964,"RW13L",12139,13123
"UMMS","MSQ",4412642,"Minsk National Airport",53.888071,28.039964,"RW31R",12139,13123
"UMMS","MSQ",4412642,"Minsk National Airport",53.888071,28.039964,"RW31L",11946,13258
"UMMS","MSQ",4412642,"Minsk National Airport",53.888071,28.039964,"RW13R",11946,13258
"UACC","NQZ",4389848,"Nursultan Nazarbayev International Airport",51.022202,71.466904,"RW04",11483,12795
"UACC","NQZ",4389848,"Nursultan Nazarbayev International Airport",51.022202,71.466904,"RW22",11483,12795
"KRIC","RIC",4379183,"Richmond International Airport",37.505199432373,-77.3197021484375,"RW02",6607,6607
"KRIC","RIC",4379183,"Richmond International Airport",37.505199432373,-77.3197021484375,"RW20",6607,6607
"KRIC","RIC",4379183,"Richmond International Airport",37.505199432373,-77.3197021484375,"RW34",9003,9003
"KRIC","RIC",4379183,"Richmond International Airport",37.505199432373,-77.3197021484375,"RW16",9003,9003
"UBBB","GYD",4374717,"Heydar Aliyev International Airport",40.4674987792969,50.0466995239258,"RW17",10499,10499
"UBBB","GYD",4374717,"Heydar Aliyev International Airport",40.4674987792969,50.0466995239258,"RW35",10499,11811
"UBBB","GYD",4374717,"Heydar Aliyev International Airport",40.4674987792969,50.0466995239258,"RW16",13123,15092
"UBBB","GYD",4374717,"Heydar Aliyev International Airport",40.4674987792969,50.0466995239258,"RW34",13123,15092
"CYWG","YWG",4357894,"Winnipeg / James Armstrong Richardson International Airport",49.9099998474,-97.2398986816,"RW36",11000,11984
"CYWG","YWG",4357894,"Winnipeg / James Armstrong Richardson International Airport",49.9099998474,-97.2398986816,"RW31",8841,9825
"CYWG","YWG",4357894,"Winnipeg / James Armstrong Richardson International Airport",49.9099998474,-97.2398986816,"RW13",8841,9825
"CYWG","YWG",4357894,"Winnipeg / James Armstrong Richardson International Airport",49.9099998474,-97.2398986816,"RW18",11000,11984
"EYVI","VNO",4355961,"Vilnius International Airport",54.634102,25.285801,"RW01",8251,9564
"EYVI","VNO",4355961,"Vilnius International Airport",54.634102,25.285801,"RW19",8251,9564
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW25",6102,6102
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW34L",11001,11001
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW34R",9000,9000
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW16R",11001,11001
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW16L",9000,9000
"KRNO","RNO",4347453,"Reno Tahoe International Airport",39.4990997314453,-119.767997741699,"RW07",6102,5854
"ENVA","TRD",4312365,"Trondheim Airport Værnes",63.4578018,10.9239998,"RW09",9829,10020
"ENVA","TRD",4312365,"Trondheim Airport Værnes",63.4578018,10.9239998,"RW27",9829,9846
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW13",7800,7800
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW17R",9801,9801
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW35L",9801,9801
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW35R",9803,9802
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW31",7800,7800
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW18",3078,3079
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW36",3078,3079
"KOKC","OKC",4298654,"Will Rogers World Airport",35.3931007385254,-97.600700378418,"RW17L",9803,9802
"ELLX","LUX",4271812,"Luxembourg-Findel International Airport",49.6233333,6.2044444,"RW24",13130,13130
"ELLX","LUX",4271812,"Luxembourg-Findel International Airport",49.6233333,6.2044444,"RW06",13130,13130
"URKK","KRR",4255338,"Krasnodar Pashkovsky International Airport",45.034698486328,39.170501708984,"RW05R",9846,10830
"URKK","KRR",4255338,"Krasnodar Pashkovsky International Airport",45.034698486328,39.170501708984,"RW23L",9846,10830
"CYHZ","YHZ",4250754,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,"RW05",10500,11189
"CYHZ","YHZ",4250754,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,"RW32",7700,8684
"CYHZ","YHZ",4250754,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,"RW14",7700,8684
"CYHZ","YHZ",4250754,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,"RW23",10500,11189
"RPLC","CRK",4209790,"Diosdado Macapagal International Airport",15.186,120.559998,"RW20",10499,11483
"RPLC","CRK",4209790,"Diosdado Macapagal International Airport",15.186,120.559998,"RW02",10499,11483
"LGRP","RHO",4184841,"Diagoras Airport",36.4053993225098,28.0862007141113,"RW06",10843,10843
"LGRP","RHO",4184841,"Diagoras Airport",36.4053993225098,28.0862007141113,"RW24",10843,10843
"MDSD","SDQ",4157871,"Las Américas International Airport",18.42970085144,-69.668899536133,"RW35",11004,11004
"MDSD","SDQ",4157871,"Las Américas International Airport",18.42970085144,-69.668899536133,"RW17",11004,11004
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW29",7250,7250
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW17L",8579,8579
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW11",7250,7250
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW17R",11887,11095
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW35R",8579,8579
"KSDF","SDF",4130552,"Louisville Muhammad Ali International Airport",38.1744,-85.736,"RW35L",11887,11290
"KBOI","BOI",4116610,"Boise Air Terminal/Gowen Field",43.5644,-116.223,"RW28R",10000,11000
"KBOI","BOI",4116610,"Boise Air Terminal/Gowen Field",43.5644,-116.223,"RW28L",9763,9763
"KBOI","BOI",4116610,"Boise Air Terminal/Gowen Field",43.5644,-116.223,"RW10L",10000,10000
"KBOI","BOI",4116610,"Boise Air Terminal/Gowen Field",43.5644,-116.223,"RW10R",9763,9763
"DNAA","ABV",4110600,"Nnamdi Azikiwe International Airport",9.00679016113281,7.26316976547241,"RW04",11844,12992
"DNAA","ABV",4110600,"Nnamdi Azikiwe International Airport",9.00679016113281,7.26316976547241,"RW22",11844,12992
"ENZV","SVG",4108854,"Stavanger Airport Sola",58.876701354,5.6377801895,"RW29",8045,8209
