year,ssp,zone,max_tas,max_ps,max_hurs,max_rho,max_hdw,avg_tas,avg_ps,avg_hurs,avg_rho,avg_hdw,min_tas,min_ps,min_hurs,min_rho,min_hdw,max_tas_abs,max_ps_abs,max_hurs_abs,max_rho_abs,max_hdw_abs,avg_tas_abs,avg_ps_abs,avg_hurs_abs,avg_rho_abs,avg_hdw_abs,min_tas_abs,min_ps_abs,min_hurs_abs,min_rho_abs,min_hdw_abs,max_tas_rel,max_ps_rel,max_hurs_rel,max_rho_rel,max_hdw_rel,avg_tas_rel,avg_ps_rel,avg_hurs_rel,avg_rho_rel,avg_hdw_rel,min_tas_rel,min_ps_rel,min_hurs_rel,min_rho_rel,min_hdw_rel,max_tas_loe,max_ps_loe,max_hurs_loe,max_rho_loe,max_hdw_loe,avg_tas_loe,avg_ps_loe,avg_hurs_loe,avg_rho_loe,avg_hdw_loe,min_tas_loe,min_ps_loe,min_hurs_loe,min_rho_loe,min_hdw_loe,max_tas_loe_abs,max_ps_loe_abs,max_hurs_loe_abs,max_rho_loe_abs,max_hdw_loe_abs,avg_tas_loe_abs,avg_ps_loe_abs,avg_hurs_loe_abs,avg_rho_loe_abs,avg_hdw_loe_abs,min_tas_loe_abs,min_ps_loe_abs,min_hurs_loe_abs,min_rho_loe_abs,min_hdw_loe_abs,max_tas_loe_rel,max_ps_loe_rel,max_hurs_loe_rel,max_rho_loe_rel,max_hdw_loe_rel,avg_tas_loe_rel,avg_ps_loe_rel,avg_hurs_loe_rel,avg_rho_loe_rel,avg_hdw_loe_rel,min_tas_loe_rel,min_ps_loe_rel,min_hurs_loe_rel,min_rho_loe_rel,min_hdw_loe_rel
2024,ssp370,Tropical,48.545,1032.89,100,1295.06,17.678,25.0098396946565,972.455133587787,72.5994610687023,1125.41971755725,2.50203904007634,-3.993,654.283,5,784.867,-9.55912,1.63999999999999,3.74000000000001,0,12.4000000000003,1.2159,0.188851145038154,0.103824427480959,-0.436985496183254,-0.628484732824745,0.071205934351148,-0.253000000000043,-0.149000000000001,0,4.25699999999995,-0.77155,0.0349642895213727,0.00363406694845262,0,0.00966740991377319,0.0738605645695265,0.00760852633490528,0.000106776662408794,-0.00598311550925519,-0.000558133063528344,0.0292928108406295,0.0676470588235417,-0.000227678353136767,0,0.00545342744776514,0.0878001540812761,47.5037018759894,1033.34653233811,100,1292.05515379662,17.6974200500908,25.2457087557665,972.639786313077,72.2259356772116,1124.6620858925,2.47856497441208,-4.74179810094602,654.768680112738,5,781.895626333085,-9.5735050621125,0.163430042925214,1.01643517439538,-2.41584530158434e-13,2.29913501176634,0.00310665473584848,0.209699657062252,0.030347179356113,-0.204824226973756,-0.848030250711418,0.022578038769554,0.48907760729342,0.161256861813513,-5.32907051820075e-15,-0.233037062262156,-0.342081020508742,0.00345224132851447,0.000984602868005101,-2.41584530158434e-15,0.00178261235325149,0.000175573624499272,0.00837592190654322,3.12018145568713e-05,-0.0028278624612624,-0.000753463019610493,0.00919306142955815,-0.0934982275573949,0.000246341327772722,-1.06581410364015e-15,-0.000297952335937292,0.0370561485386292
2024,ssp585,Tropical,46.791,1033.36,100,1291,19.807,25.2907557251909,972.581519083969,72.1759305343512,1124.40080534351,2.48050790870229,-7.62099999999998,654.443,5,773.647,-10.3146,-0.671000000000049,2.43999999999983,0,7.38000000000011,3.1965,0.447931297709893,0.186377862595123,-0.647364885496202,-1.63570610687088,0.0551549880915991,-3.322,-0.525000000000091,0,-14.4690000000001,-1.27157,-0.0141376258901869,0.00236681798781654,0,0.005749365076892,0.192438517805003,0.0180306107712292,0.000191668854248925,-0.0088895302219428,-0.00145262261946021,0.022741015389097,0.772737846010705,-0.000801565878027768,0,-0.0183589725370378,0.140613267898039,47.8533170628898,1033.67402492508,100,1291.13239511064,17.3062676930283,25.2628599769494,972.638594773265,72.1689073471792,1124.59386425255,2.48190450603393,-4.68057581896277,654.574789940598,5,782.004273183065,-9.47257886334869,0.234166751752788,1.09386062142312,-2.41584530158434e-13,1.01769988540013,-0.0789083125817633,0.217705922153918,0.0959080833298458,-0.0734225438980047,-0.82404097658241,0.033492135896104,0.500487993554469,0.266753798828404,-5.32907051820075e-15,-1.02407349433724,-0.238820120299076,0.00491749118207222,0.00105934692456618,-2.41584530158434e-15,0.000788844502869921,-0.00453882736397379,0.00869253675491899,9.86158084806237e-05,-0.00101633687629825,-0.000732208873480321,0.013679123788375,-0.0965994652189594,0.00040768840376982,-1.06581410364015e-15,-0.00130783706449793,0.025863803348646
2025,ssp126,Tropical,48.715,1032.75,100,1284.56,17.8283,25.626,972.51991221374,71.796238167939,1122.92865648855,2.46957004389313,-3.09999999999997,653.888,5,778.669,-9.74161,-0.209000000000003,-0.460000000000036,0,2.00999999999976,2.0041,0.911965648854963,0.171129770991911,-1.47114045801517,-3.53387022900779,0.0546317935114478,1.09899999999999,-0.447000000000003,0,-8.17700000000002,0.474790000000001,-0.0042719319761263,-0.000445214428818959,0,0.00156719036294863,0.126647792621428,0.0369007194817915,0.000175996282488261,-0.0200790650027983,-0.00313713962532359,0.0226224391049391,-0.261728983091212,-0.00068313631396762,0,-0.0103921224737751,-0.0464733174112212,47.8296605825645,1033.58091344242,100,1284.0906703906,16.9426563477903,25.2716501499633,972.621053785797,72.1246244514622,1124.54087721787,2.46957906963313,-4.10310912875476,654.581222686661,5,781.965550924065,-9.87930400931379,0.542444077837764,-0.299369704107903,-2.41584530158434e-13,-2.54442492579051,0.365899756403543,0.273313891328467,-0.0140939185408797,-0.153200056879911,-1.18699401001663,-0.0199214237750955,0.325753183648588,0.279135320120531,-5.32907051820075e-15,-2.03818675400942,0.162624283316656,0.011471262593423,-0.000289559351298197,-2.41584530158434e-15,-0.00197758085027583,0.0220730608177998,0.0109332832593633,-1.44904474963144e-05,-0.0021195997240098,-0.00105442357816185,-0.00800217707441478,-0.0735523393301915,0.000426615359342663,-1.06581410364015e-15,-0.00259971560855789,-0.016194527443101
2025,ssp245,Tropical,48.202,1034.99,100,1278.48,17.649,25.5745763358779,972.667595419848,71.8792603053436,1123.30846564886,2.48532145419847,-4.471,655.161,5,782.4,-10.4987,1.52099999999996,1.21000000000004,0,2,1.7403,0.752255725190839,0.282393129771208,-0.646939312977068,-2.84662213740376,0.0402714793893124,0.512000000000001,0.590999999999895,0,-1.0440000000001,1.1468,0.0325828495533505,0.0011704618003831,0,0.00156680872399098,0.109392973655924,0.0303056163438225,0.000290412821077635,-0.00892007738419602,-0.00252773544983001,0.0164706160627476,-0.10274934778246,0.000902882808561184,0,-0.00133257769540656,-0.0984758061053626,47.3241826208263,1033.69380099143,100,1288.34639098735,17.4597060104377,25.2470641566426,972.571928636681,72.126678625849,1124.58812704693,2.48082068127051,-4.21714860557373,654.514003997111,4.99999397760546,781.903518536943,-10.0530958020545,0.367236022372715,0.0677415503150769,-2.41584530158434e-13,1.83217128593492,0.112245476938625,0.239634159106284,-0.000339466013201672,-0.147373163238129,-1.02029732995788,0.0171610595514689,-0.0357668255284036,0.477557405465518,-2.47968290372214e-05,1.08338110786065,-0.0119677607419444,0.007820696382009,6.55377732559348e-05,-2.41584530158434e-15,0.00142413605530154,0.00647042699545977,0.00958251844071511,-3.49039371504913e-07,-0.00203908815944343,-0.000906440737170833,0.00696567796954619,0.00855382919088911,0.000730169408683865,-4.95934718565649e-06,0.00138749124917266,0.00119187412935131
2025,ssp370,Tropical,46.353,1036.15,100,1325.25,17.488,25.1631832061069,972.689610687023,72.082795038168,1125.1069351145,2.50295773282443,-6.28999999999996,654.863,5,785.604,-9.63295,-0.552000000000021,7,0,42.5900000000001,1.0259,0.342194656488537,0.338301526717146,-0.953651526717564,-0.941267175571511,0.0721246270992397,-2.55000000000001,0.43100000000004,0,4.99399999999992,-0.845379999999999,-0.011768468180365,0.00680172958266531,0,0.0332044345344831,0.0623189022056724,0.0137865039421969,0.000347921089353284,-0.0130572005015378,-0.000835903093364235,0.0296707441285743,0.681818181818194,0.00065858637719433,0,0.00639756088187432,0.0962017941251107,47.5250979207611,1033.43465954419,100,1292.18385914621,17.6920337144903,25.2700261875701,972.643439834612,72.2082413101008,1124.56301335824,2.48069073677978,-4.68397382539558,654.788027936701,5,781.837963698554,-9.60277434998415,0.184826087696919,1.10456238047095,-2.41584530158434e-13,2.42784036135686,-0.0022796808646639,0.234017088865894,0.0340007008916245,-0.222518594084605,-0.94710278496359,0.0247038011372558,0.546901882843858,0.180604685776757,-5.32907051820075e-15,-0.290699696792672,-0.371350308380388,0.0039042041910674,0.00106997014182352,-2.41584530158434e-15,0.00188240281572344,-0.000128836921429365,0.00934722015570787,3.4958226317347e-05,-0.00307215600635644,-0.000841487580945992,0.0100586044570277,-0.104552643447904,0.000275897705039509,-1.06581410364015e-15,-0.000371677590143158,0.0402267631415048
2025,ssp585,Tropical,47.517,1033.68,100,1280.35,17.1323,25.1918053435115,972.740248091603,72.2264,1124.99533587786,2.45939943816794,-5.709,655.05,5,778.873,-8.49464,0.05499999999995,2.75999999999999,0,-3.26999999999975,0.521800000000003,0.348980916030527,0.345106870229188,-0.596895419847343,-1.04117557251902,0.0340465175572495,-1.41000000000003,0.08199999999988,0,-9.24299999999994,0.54839,0.00115882179427647,0.00267722034687463,0,-0.00254748289992346,0.0314138647241204,0.014047553934507,0.000354903943468616,-0.00819649009847835,-0.000924637489043713,0.014037758079627,0.327983251919058,0.000125196956186989,0,-0.0117279689791857,-0.0606422847209397,47.8817516454781,1033.75841264938,100,1291.14298950877,17.3033935117527,25.288521553563,972.647439857869,72.1613827722604,1124.49361287113,2.48490976355268,-4.62663923294821,654.609213848944,5,781.916060616201,-9.49659608817811,0.262601334341113,1.17824834571843,-2.41584530158434e-13,1.02829428353016,-0.0817824938572755,0.243367498767466,0.104753167933723,-0.0809471188167663,-0.924292358010916,0.036497393414852,0.55442457956903,0.301177707174588,-5.32907051820075e-15,-1.11228606120164,-0.262837345128503,0.00551461612870687,0.00114107203145143,-2.41584530158434e-15,0.000797056484462902,-0.00470415104402079,0.00971714920319554,0.000107710611952933,-0.00112049429937841,-0.000821288122142262,0.0149065549006345,-0.107009795600194,0.00046029956922206,-1.06581410364015e-15,-0.0014204927138607,0.0284648269943531
2026,ssp126,Tropical,47.846,1037.27,100,1290.14,17.0588,24.9866374045802,972.408732824427,72.6730511450381,1125.44459541985,2.42221736221374,-4.65699999999998,655.009,5,783.749,-9.70502,-1.07800000000003,4.05999999999995,0,7.58999999999992,1.2346,0.27260305343512,0.0599503816788456,-0.594327480916036,-1.01793129770886,0.00727911183206054,-0.458000000000027,0.673999999999978,0,-3.09699999999998,0.511380000000001,-0.0220341754558096,0.00392950126305392,0,0.00591789793770217,0.0780197419142833,0.0110302935393666,6.16552236824295e-05,-0.00811176122391666,-0.000903653049760159,0.00301420205295522,0.109073588949758,0.00103005341300707,0,-0.0039359671396944,-0.050054813828746,47.8775829603579,1033.5574082231,100,1283.90819288623,16.9670248030792,25.294470284458,972.620298166227,72.1118565257394,1124.44232613492,2.46811082713159,-4.07350819336223,654.604646183689,5,781.810493264175,-9.86593146495444,0.590366455631219,-0.322874923424251,-2.41584530158434e-13,-2.72690243015563,0.390268211692476,0.296134025823175,-0.0148495381102975,-0.165967982602666,-1.28554509296328,-0.0213896662766282,0.355354119041116,0.302558817148224,-5.32907051820075e-15,-2.19324441389904,0.175996827676011,0.0124846945806634,-0.000312294303980351,-2.41584530158434e-15,-0.00211940622487457,0.0235430984065519,0.0118461493900773,-1.52673262377431e-05,-0.00229625038843706,-0.00114196789989846,-0.00859195100915402,-0.0802359825108857,0.000462414568117877,-1.06581410364015e-15,-0.00279749229307836,-0.0175261984100376
2026,ssp245,Tropical,46.9330000000001,1033.49,100,1307.41,18.6244,24.8902748091603,972.029767175572,73.0904312977099,1125.33986259542,2.42182783740458,-4.82299999999998,653.022,5,781.773,-9.52149,0.25200000000001,-0.289999999999964,0,30.9299999999998,2.7157,0.0679541984732772,-0.355435114504644,0.56423167938928,-0.815225190838419,-0.0232221374045811,0.160000000000025,-1.54800000000012,0,-1.67100000000005,2.12401,0.00539834193783358,-0.000280523902571112,0,0.0242306969165203,0.170705337331146,0.00273762471845683,-0.000365529127415302,0.00777969454291869,-0.000723901352202696,-0.00949761258208787,-0.0321091711820239,-0.00236491131582583,0,-0.00213289016190059,-0.182388905585849,47.3586068926211,1033.69719050665,100,1288.43575891262,17.4629036898763,25.2703503339282,972.573571088696,72.1122090641393,1124.4909332012,2.48263494138819,-4.21922669732992,654.556626449961,4.99999192846526,781.971113287921,-10.0565930394046,0.401660294167563,0.0711310655397028,-2.41584530158434e-13,1.92153921120052,0.115443156377271,0.262920336391851,0.00130298600174683,-0.161842724947817,-1.1174911756857,0.0189753196691456,-0.0378449172845912,0.520179858315601,-2.68459692405187e-05,1.15097585883905,-0.0154649980921029,0.00855379924087294,6.88170203237368e-05,-2.41584530158434e-15,0.00149360122241516,0.00665475826587661,0.0105136887884022,1.33973180655121e-06,-0.00223929226245836,-0.000992788567928781,0.00770208656336435,0.00905081604009402,0.000795337723190188,-5.36917368746381e-06,0.00147406016272676,0.00154016541054698
2026,ssp370,Tropical,46.601,1035.21,100,1292.58,17.1798,25.5202290076336,972.778278625954,71.9819946564886,1123.68268320611,2.52784560229008,-2.36899999999997,655.346,5,781.191,-8.53106,-0.30400000000003,6.05999999999995,0,9.9200000000003,0.717700000000001,0.699240458015257,0.426969465648767,-1.05445190839694,-2.36551908397018,0.0970124965648882,1.37099999999998,0.913999999999987,0,0.580999999999904,0.25651,-0.00648118537469417,0.00588835446727877,0,0.00773392793101859,0.0435971109396736,0.0281713380036191,0.000439110290310079,-0.0144373385890313,-0.00210072630919295,0.0399091555633337,-0.366577540106951,0.00139663097159061,0,0.000744289722140254,-0.0291900946450498,47.5471186451215,1033.5173328615,100,1292.28176079293,17.6851745825952,25.2945434266483,972.647178332691,72.1917607603676,1124.46298965742,2.48273408535913,-4.62517199615675,654.807624234287,5,781.770726180296,-9.63009359041914,0.206846812057314,1.18723569778354,-2.41584530158434e-13,2.52574200807931,-0.00913881275974404,0.258534327944034,0.0377391989707121,-0.23899914381775,-1.04712648578879,0.0267471497166043,0.605703712082685,0.20020098336181,-5.32907051820075e-15,-0.357937215051265,-0.398669548815377,0.00436936257541396,0.00115005432956514,-2.41584530158434e-15,0.00195830992163847,-0.000516483039242604,0.010326499200602,3.88020077250386e-05,-0.00329969123800315,-0.000930357240481311,0.0108905912032496,-0.115793940798212,0.000305833658847876,-1.06581410364015e-15,-0.000457644926983499,0.0431861375903297
2026,ssp585,Tropical,47.411,1033.08,100,1277.19,15.2552,25.3587442748092,972.592877862595,72.2206045801526,1124.12848473282,2.51868873866412,-2.755,655.1,5,782.27,-10.0689,-0.0510000000000446,2.15999999999985,0,-6.42999999999984,-1.3553,0.515919847328235,0.197736641220786,-0.602690839694745,-1.9080267175575,0.0933358180534314,1.54399999999998,0.131999999999948,0,-5.846,-1.02587,-0.00107454384560374,0.00209521592364088,0,-0.00500927065642467,-0.0815929683031816,0.0207673587531991,0.000203350091787192,-0.00827607204837488,-0.00169446256684864,0.0384833964823272,-0.359153291463129,0.000201536563618296,0,-0.00741768978170727,0.113443171149493,47.9106393309952,1033.83360612598,100,1291.12732968937,17.3023127988433,25.314404397071,972.655859983536,72.154106787369,1124.39184692729,2.48775348716589,-4.57333059412186,654.644837298212,5,781.835457154189,-9.52023775265748,0.291489019858162,1.25344182232334,-2.41584530158434e-13,1.01263446413373,-0.0828632067667563,0.269250342275505,0.113173293600653,-0.0882231037081454,-1.02605830184689,0.0393411170280644,0.607733218395386,0.336801156442448,-5.32907051820075e-15,-1.19288952321278,-0.286479009607868,0.00612125621632499,0.00121389298928536,-2.41584530158434e-15,0.000784918168812061,-0.00476631394125761,0.0107505963703166,0.000116368458834275,-0.00122121066473303,-0.000911713148581886,0.0160680110539753,-0.117298925546357,0.000514744031616131,-1.06581410364015e-15,-0.0015234308288768,0.0310251781078323
2027,ssp126,Tropical,47.5940000000001,1033.64,100,1294.51,17.172,25.1225648854962,972.626408396947,72.0444229007633,1125.21745801527,2.50938016007634,-3.92099999999999,654.513,5,779.877,-10.8097,-1.32999999999998,0.430000000000064,0,11.9599999999998,1.3478,0.408530534351144,0.277625954198356,-1.22295572519083,-1.24506870229084,0.094441909694658,0.277999999999963,0.177999999999997,0,-6.96899999999994,-0.593299999999999,-0.0271850216662575,0.00041617870520036,0,0.00932517250789428,0.085173342096283,0.0165303053538977,0.000285520956277541,-0.0166916811837132,-0.00110529083103979,0.039107380770391,-0.0662062395808445,0.000272031910260031,0,-0.00885687923685186,0.0580732939195802,47.9244374498282,1033.53511499124,100,1283.73829890214,16.9887981815154,25.3164043321638,972.619636630821,72.0996748606456,1124.34768066582,2.46673432388851,-4.04414612976859,654.627302731557,5,781.664906703627,-9.85305992969082,0.637220945101483,-0.345168155287638,-2.55795384873636e-13,-2.8967964142505,0.412041590128666,0.318068073528984,-0.0155110735165636,-0.1781496476965,-1.38019056206258,-0.0227661695197106,0.384716182634753,0.325215365016561,-5.32907051820075e-15,-2.33883097444675,0.188868362939626,0.0134755435443697,-0.00033385698606917,-2.55795384873636e-15,-0.00225145142146008,0.0248565868634859,0.0127235696903276,-1.59474737810715e-05,-0.00246478984264308,-0.00122604280957985,-0.00914487447582017,-0.086865690440935,0.000497041613187419,-1.06581410364015e-15,-0.00298318855133713,-0.0188079776548726
2027,ssp245,Tropical,46.413,1032.73,100,1283.31,15.4164,24.8900305343512,972.29193129771,73.0103229007634,1125.66519847328,2.45814601412214,-7.57299999999998,654.393,5,782.418,-10.7369,-0.268000000000029,-1.04999999999995,0,6.82999999999993,-0.4923,0.0677099236641041,-0.0932709923663424,0.48412328244271,-0.489889312976402,0.0130960393129764,-2.58999999999998,-0.177000000000021,0,-1.02600000000018,0.9086,-0.00574109380690278,-0.0010156899920679,0,0.00535065179242912,-0.0309453317995814,0.00272778378484694,-9.59197981897285e-05,0.0066751502903844,-0.000435010522342356,0.00535614382033176,0.519767208508925,-0.000270406526421958,0,-0.00130960221789966,-0.0780215533897213,47.3924778860927,1033.70021167002,100,1288.50545823573,17.4640575829705,25.2935120521195,972.575549077763,72.0977966532285,1124.39466268197,2.48447740027669,-4.22149454870343,654.598423655871,4.99998984684498,782.03107697509,-10.0605593006075,0.435531287639137,0.0741522289076784,-2.55795384873636e-13,1.9912385343082,0.116597049471409,0.286082054583144,0.00328097506871927,-0.176255135858597,-1.213761694921,0.0208177785576469,-0.0401127686580978,0.56197706422563,-2.89275895228869e-05,1.21093954600804,-0.0194312592949704,0.00927511942723891,7.17398988061244e-05,-2.55795384873636e-15,0.00154777809977906,0.00672127480827828,0.011439882251448,3.37350259340608e-06,-0.00243870561419403,-0.00107831610765788,0.0084499410446647,0.00959318492502326,0.000859244262539556,-5.78549618069356e-06,0.00155085593718825,0.00193516696680131
2027,ssp370,Tropical,49.442,1029.59,100,1271.9,18.7973,25.7611259541985,972.660908396947,72.0307938931298,1122.47420610687,2.4563249870229,-5.55199999999996,654.629,5,779.747,-9.87786,2.53699999999998,0.439999999999827,0,-10.7599999999998,2.3352,0.940137404580145,0.309599236641361,-1.00565267175573,-3.57399618320505,0.0254918812977101,-1.81200000000001,0.197000000000003,0,-0.863000000000056,-1.09029,0.0540880503144649,0.00042753728805308,0,-0.00838881698969311,0.141853105010904,0.037876710780506,0.000318402653161152,-0.0137691894807931,-0.0031739282349872,0.0104868907855791,0.484491978609635,0.000301024399784856,0,-0.00110554566300721,0.124071842386462,47.5697582751016,1033.59442688101,100,1292.34908538102,17.6768587034326,25.3192798414323,972.651010114235,72.176465188495,1124.36194503043,2.48469491528304,-4.5654803380584,654.82746475409,5,781.693971885654,-9.65543622808309,0.229486442037441,1.26432971728741,-2.55795384873636e-13,2.59306659616436,-0.0174546919222855,0.283270742728039,0.0415709805146207,-0.254294715690449,-1.14817111277603,0.028707979640513,0.665395370181032,0.220041503165703,-5.32907051820075e-15,-0.434691509693039,-0.424012186479331,0.00484759451417343,0.00122473394969409,-2.55795384873636e-15,0.00201050939743427,-0.00098645771284167,0.0113145326641817,4.27416996401423e-05,-0.00351086632291089,-0.00102013397863581,0.0116889789696713,-0.127205349026537,0.00033614269461371,-1.06581410364015e-15,-0.000555780052614327,0.0459313952612741
2027,ssp585,Tropical,47.448,1031.55,100,1283.56,16.4087,25.3688511450382,972.467339694657,72.2882095419848,1123.9125610687,2.50579630267176,-3.541,654.536,5,782.132,-9.18882,-0.01400000000001,0.629999999999882,0,-0.0599999999999454,-0.201799999999999,0.52602671755724,0.0721984732825831,-0.535085877862628,-2.12395038167938,0.0804433820610671,0.757999999999981,-0.43200000000013,0,-5.98399999999992,-0.14579,-0.000294972820361763,0.000611104644395183,0,-4.67428055031438e-05,-0.0121489419343186,0.0211741913280743,7.42480810752493e-05,-0.00734772952497827,-0.00188621804007371,0.033167701647648,-0.176320074435912,-0.00065957420820579,0,-0.00759279090895239,0.0161218087300385,47.9399094825244,1033.8994597373,100,1291.08409026164,17.3029574466145,25.3405342090809,972.663876782099,72.1470156900748,1124.28848944627,2.49044195082874,-4.52035847562988,654.68169314951,5,781.762475493596,-9.54350963898636,0.320759171387401,1.31929543363617,-2.55795384873636e-13,0.969395036401011,-0.0822185589955033,0.29538015428539,0.121190092164284,-0.0953142010023385,-1.12941578287223,0.0420295806909143,0.660705336887363,0.373657007740235,-5.32907051820075e-15,-1.26587118380633,-0.309750895936753,0.00673592807287833,0.00127766877502035,-2.55795384873636e-15,0.000751402212523255,-0.00472923362806176,0.0117939044670732,0.000124611591679082,-0.00131936776050894,-0.00100355234942017,0.0171660547069318,-0.12752310351614,0.000571072013639879,-1.06581410364015e-15,-0.0016166351948531,0.033545482891234
2028,ssp126,Tropical,47.018,1032.4,100,1276.74,17.9715,25.4353511450382,972.889007633588,71.7800221374046,1124.21585877863,2.48024060152672,-3.911,655.108,5,779.624,-9.0648,-1.90600000000001,-0.809999999999945,0,-5.81000000000017,2.1473,0.72131679389312,0.540225190839806,-1.48735648854959,-2.24666793893198,0.0653023511450379,0.287999999999954,0.773000000000025,0,-7.22199999999998,1.1516,-0.0389583844329982,-0.000783964537702834,0,-0.00453003781528999,0.135697223240353,0.0291865255038662,0.000555587871959529,-0.0203003917492786,-0.00199444534162945,0.0270410024499454,-0.0685877589902256,0.0011813520597248,0,-0.00917841610683664,-0.112720723542539,47.9701369094428,1033.51407102809,100,1283.58101933788,17.0082077845566,25.3374807677864,972.619068648236,72.0880293094158,1124.25682304283,2.46544949766723,-4.01520435332109,654.649170994387,5,781.528457911709,-9.84071650189162,0.6829204047161,-0.366212118431122,-2.41584530158434e-13,-3.05407597851081,0.431451193169917,0.339144509151598,-0.0160790561017166,-0.189795198926291,-1.47104818505704,-0.0240509957409909,0.41365795908226,0.347083627846132,-4.44089209850063e-15,-2.47527976636513,0.201211790738828,0.0144419666707986,-0.000354211338005777,-2.41584530158434e-15,-0.00237369242423766,0.0260274795489305,0.0135666832241467,-1.65314364175171e-05,-0.00262591189230364,-0.0013067529219584,-0.00966097247406614,-0.0934005010550409,0.000530463885944621,-8.88178419700125e-16,-0.0031572295480325,-0.0200371666551824
2028,ssp245,Tropical,46.894,1033.48,100,1278.68,16.7385,25.1764885496183,972.54136259542,72.5068412213741,1124.80000381679,2.4544426870229,-2.83299999999997,654.932,5,782.534,-9.73925,0.212999999999965,-0.299999999999955,0,2.20000000000005,0.829799999999999,0.354167938931287,0.156160305343519,-0.019358396946572,-1.35508396946534,0.00939271221373783,2.15000000000003,0.361999999999966,0,-0.910000000000082,1.90625,0.00456288425697747,-0.000290197140590797,0,0.00172348959639011,0.0521601387919817,0.0142681236168871,0.000160595106729045,-0.000266915915192694,-0.00120328361889223,0.00384152156827426,-0.431466987758385,0.000553034816749876,0,-0.00116153802952104,-0.163689837276201,47.4258388621683,1033.70291994822,100,1288.55734547823,17.4635063531764,25.3165509152582,972.577829695888,72.0834670011622,1124.29926505469,2.48634067091357,-4.22369455707689,654.639331554811,4.99998778224279,782.08360746884,-10.0649384917101,0.4688922637148,0.0768605071084494,-2.41584530158434e-13,2.04312577681185,0.116045819677311,0.309120917721859,0.00556159319421568,-0.190584787924919,-1.30915932219409,0.0226810491945244,-0.0423127770315555,0.60288496316582,-3.09921917107658e-05,1.26347003975741,-0.0238104503975656,0.00998557823029835,7.4360070942879e-05,-2.41584530158434e-15,0.00158810975076982,0.00668949898765982,0.0123611629724571,5.71843694974493e-06,-0.0026369738959854,-0.00116306816281942,0.0092062430193577,0.0101193287906604,0.000921791081074474,-6.19841506780563e-06,0.00161813198609028,0.00237129237866518
2028,ssp370,Tropical,46.7480000000001,1033.8,100,1293.29,18.3085,25.2761068702291,972.575522900763,72.2601687022901,1124.42572137405,2.47503802290076,-13.23,654.342,5,778.634,-10.9236,-0.156999999999982,4.64999999999986,0,10.6300000000001,1.8464,0.455118320610691,0.224213740457799,-0.77627786259545,-1.62248091603033,0.0442049171755747,-9.49000000000001,-0.0900000000000318,0,-1.976,-2.13603,-0.00334719113100911,0.00451829179419896,0,0.00828746511156512,0.112160659940105,0.0183360271771967,0.000230589230811468,-0.0106286367848661,-0.00144086275590214,0.018185089330675,2.53743315508025,-0.000137523837465209,0,-0.0025313536849387,0.243074023876908,47.593021379252,1033.66611946121,100,1292.38838783361,17.667238757805,25.344240047522,972.654922715371,72.1622572327005,1124.25986004814,2.48657586044832,-4.5050447693725,654.847564962454,5,781.609203189788,-9.67888589063454,0.252749546187822,1.3360222974859,-2.41584530158434e-13,2.63236904876112,-0.0270746375499087,0.308230948817762,0.0454835816508421,-0.268502671484868,-1.2502560950627,0.0305889248057931,0.725830938866936,0.240141711528963,-4.44089209850063e-15,-0.51946020555863,-0.447461849030779,0.00533899651187242,0.00129418129061291,-2.41584530158434e-15,0.00204098217835123,-0.00153013213595597,0.0123115049048978,4.67644871834199e-05,-0.00370702546597681,-0.00111083505792641,0.0124548401955528,-0.138758972560491,0.000366848439231512,-8.88178419700125e-16,-0.000664162087224332,0.0484715951747182
2028,ssp585,Tropical,49.116,1035.72,100,1307.42,18.6049,25.215927480916,972.628744274809,71.9762229007633,1124.80300381679,2.53730108213741,-4.40899999999999,653.656,5,782.716,-9.66625,1.654,4.79999999999996,0,23.8000000000002,1.9944,0.373103053435081,0.233603053434877,-0.847072519084051,-1.23350763358781,0.111948161526717,-0.110000000000014,-1.31200000000013,0,-5.39999999999998,-0.62322,0.0348489317770004,0.00465603538586889,0,0.0185413128495974,0.120068631287439,0.0150185440678942,0.00024023469835674,-0.0116318894139634,-0.00109544195152162,0.04615747282607,0.0255873458943974,-0.00200315129899495,0,-0.00685178324003063,0.0689171660383743,47.9695533493308,1033.95675049504,100,1291.01557839168,17.3050226402255,25.3669495263083,972.671523550205,72.1400409281999,1124.18342332509,2.49298501705207,-4.46750667941453,654.719680045808,5,781.695992088604,-9.56635151018912,0.350403038193768,1.37658619138347,-2.41584530158434e-13,0.900883166441645,-0.0801533653844757,0.3217954715128,0.128836860269871,-0.102288962877324,-1.23448190405179,0.0445726469142453,0.713557133102709,0.411643904038897,-4.44089209850063e-15,-1.33235458879801,-0.332592767139513,0.00735844793332688,0.00133315188396224,-2.41584530158434e-15,0.000698296957453353,-0.00461044313607242,0.0128486121829698,0.000132474247180213,-0.00141591450651647,-0.00109690977752877,0.0182047139844079,-0.137724058016576,0.000629128608088355,-8.88178419700125e-16,-0.00170154068425689,0.0360192177849416
