year,ssp,zone,type,avg_todr,avg_thr,avg_pax_rem,avg_todr_loe,avg_thr_loe,avg_pax_rem_loe
2050,ssp585,Tropical,Widebody,3234.60327272727,0.943454920417295,25.9105395560606,3227.80439669565,0.943592951127978,25.9969860735748
2050,ssp370,Tropical,Narrowbody,2927.02038461539,0.879851529309596,10.3872652671309,2922.37107160288,0.880180672145212,10.5078598701631
2050,ssp370,Tropical,Widebody,3224.4790990991,0.943704878717995,25.6017362663094,3225.22251703749,0.943661886183696,25.9998416410325
2050,ssp126,Tropical,Narrowbody,2925.63015384615,0.879563662074385,10.3857676711981,2923.48239705269,0.87977563680791,10.3646673049164
2050,ssp126,Tropical,Widebody,3231.5204054054,0.943288853027635,26.5169936185151,3228.5171804277,0.943435387837715,25.9840683021499
2050,ssp245,Tropical,Narrowbody,2919.76250957855,0.879657290071437,10.3995673719558,2922.06133970182,0.879982997765198,10.5156938478748
2050,ssp245,Tropical,Widebody,3225.70769058296,0.943035781329753,25.7094840865935,3227.13336803414,0.94329812852751,25.9409093850124
2051,ssp370,Tropical,Narrowbody,2925.7105,0.880049942706327,10.3826609024757,2922.56684513993,0.880198410885716,10.5116653291284
2051,ssp370,Tropical,Widebody,3227.54095022624,0.943645802060407,25.5507393374681,3225.40338816723,0.943684517029699,25.9987715682249
2051,ssp245,Tropical,Narrowbody,2925.41811538462,0.879593975167654,10.3467734416667,2922.11839144974,0.879995359675418,10.5167080743193
2051,ssp245,Tropical,Widebody,3228.82447963801,0.943285691533507,25.6939265799137,3227.27988941464,0.943309657206479,25.9335991867719
2051,ssp126,Tropical,Narrowbody,2926.19819230769,0.87936135692148,10.228267255084,2923.49513792205,0.879759984094869,10.3556211925421
2051,ssp126,Tropical,Widebody,3223.77948198198,0.943449515399955,26.2838602714352,3228.54631095465,0.943431046200363,25.9849978568203
2051,ssp585,Tropical,Narrowbody,2922.88057471264,0.88056548506569,10.6533770349452,2922.20760618423,0.880230582501226,10.5535027337551
2051,ssp585,Tropical,Widebody,3235.60256818182,0.943395002420432,25.9243144386102,3227.88570430727,0.943625955133735,26.0109717412145
2052,ssp126,Tropical,Narrowbody,2925.17334615385,0.878959224642307,9.93238298906278,2923.50289118307,0.879743747609041,10.346424923588
2052,ssp126,Tropical,Widebody,3235.68542986425,0.943042645818326,25.3510601294534,3228.56529910634,0.94342576756324,25.9854393038081
2052,ssp370,Tropical,Narrowbody,2922.57777777778,0.880882716044062,10.7842394393667,2922.76982782034,0.880216441617297,10.5156749440323
2052,ssp370,Tropical,Widebody,3229.86809954751,0.943935628356131,25.9073084393873,3225.59488521355,0.943707372134233,25.9969252602382
2052,ssp585,Tropical,Narrowbody,2921.50021072797,0.879865365975479,10.3771004662043,2922.3572896733,0.880257469819116,10.5562527516533
2052,ssp585,Tropical,Widebody,3218.66635555556,0.944000879036422,27.0386355483423,3227.95827706863,0.943660074744142,26.0255504915463
2052,ssp245,Tropical,Narrowbody,2921.85220306513,0.880246287435057,10.6001024886071,2922.18059114293,0.880007947284876,10.5175862632762
2052,ssp245,Tropical,Widebody,3235.8421719457,0.943419792991403,25.7248870309773,3227.43272313659,0.943321595015867,25.9257992638657
2053,ssp126,Tropical,Narrowbody,2921.58611111111,0.880251697768563,10.6028650533976,2923.50574481637,0.879727753461697,10.3374823947317
2053,ssp126,Tropical,Widebody,3238.68931506849,0.942804806202238,25.015754206083,3228.57530933993,0.943419980572305,25.9853202742318
2053,ssp245,Tropical,Narrowbody,2922.06,0.880354485639023,10.6709105409565,2922.24692628315,0.880020295527124,10.5182411833251
2053,ssp245,Tropical,Widebody,3227.96830316742,0.943330345069231,25.6610453386904,3227.58455095407,0.943333849147939,25.9180417336041
2053,ssp585,Tropical,Narrowbody,2920.89894636016,0.879922554018563,10.5159155759017,2922.51071130468,0.880284788277912,10.5591510489449
2053,ssp585,Tropical,Widebody,3226.95157657657,0.943115942381261,25.73162680175,3228.02530696724,0.94369494914553,26.040697247514
2053,ssp370,Tropical,Narrowbody,2923.61289272031,0.880866608042089,10.708585686066,2922.97236835767,0.880234771856187,10.5198105719451
2053,ssp370,Tropical,Widebody,3226.46939189189,0.944432792443131,26.7431053427565,3225.78926600722,0.94373051062045,25.9949152235112
2054,ssp126,Tropical,Narrowbody,2921.31111111111,0.879570998963927,10.2453871229797,2923.50378680256,0.879712827764104,10.3291975026511
2054,ssp126,Tropical,Widebody,3223.66666666666,0.943324129606441,26.5490138748317,3228.57750611258,0.943414113873516,25.9845683992097
2054,ssp585,Tropical,Narrowbody,2922.69676245211,0.880594878820096,10.6507093232704,2922.66579761189,0.880312429712521,10.5623486559269
2054,ssp585,Tropical,Widebody,3230.12698198198,0.944056620610067,26.25596063863,3228.08998599062,0.943730217524229,26.0563869320614
2054,ssp245,Tropical,Narrowbody,2922.75626436782,0.880482498113162,10.627101152508,2922.31638437212,0.880031939335715,10.5185856030455
2054,ssp245,Tropical,Widebody,3232.22004504505,0.943820996764167,25.7445740917987,3227.72805462115,0.943346326794964,25.910858713297
2054,ssp370,Tropical,Narrowbody,2922.32440613027,0.880035816871245,10.4180041741533,2923.16681546544,0.880253409118615,10.523994069937
2054,ssp370,Tropical,Widebody,3226.67964125561,0.943650003374283,26.3952588847482,3225.97878837897,0.9437539916115,25.9933539644828
2055,ssp126,Tropical,Narrowbody,2925.99265384615,0.879409628930558,10.2208493979885,2923.49710512224,0.879699796627533,10.3219741440238
2055,ssp126,Tropical,Widebody,3225.14948430493,0.94372026508704,26.2059256142982,3228.57305388143,0.943408596112834,25.9831113098601
2055,ssp585,Tropical,Narrowbody,2922.38996168583,0.880475921822759,10.6435556484124,2922.82047512843,0.880340285957852,10.5659966028964
2055,ssp585,Tropical,Widebody,3227.74830316742,0.943761727479276,25.8019865189837,3228.15550612625,0.943765519066572,26.0725944681322
2055,ssp245,Tropical,Narrowbody,2922.3858045977,0.880524825190575,10.7144171777646,2922.3879529116,0.8800424136442,10.5185322910168
2055,ssp245,Tropical,Widebody,3225.81103603604,0.943699333600496,26.5683229814125,3227.85591589189,0.943358935149207,25.9047823202545
2055,ssp370,Tropical,Narrowbody,2921.60678160919,0.880256077181801,10.5875045681508,2923.34551785721,0.880272360920812,10.5281472950781
2055,ssp370,Tropical,Widebody,3224.34200450451,0.943560585396149,26.2113485813141,3226.15571015953,0.943777874230534,25.9928539895918
2056,ssp245,Tropical,Narrowbody,2920.39166666667,0.879991842936399,10.5602603535694,2922.46061940331,0.880051253386129,10.5179940158185
2056,ssp245,Tropical,Widebody,3231.92842342342,0.942926897285135,26.0192797973232,3227.96081652038,0.943371581402936,25.9003446717867
2056,ssp585,Tropical,Narrowbody,2922.19003831417,0.880174002578544,10.4621771001894,2922.97267038783,0.880368248848811,10.5702459201503
2056,ssp585,Tropical,Widebody,3233.58590909091,0.943484631207182,25.7443204248433,3228.22505936165,0.943800492958888,26.0892947786701
2056,ssp126,Tropical,Narrowbody,2926.08638461539,0.879667201074231,10.3028275999558,2923.48578775604,0.879689486163251,10.3162162155274
2056,ssp126,Tropical,Widebody,3230.24198198199,0.943832202530856,25.7158914943047,3228.56311710364,0.943403855936217,25.9808766373014
2056,ssp370,Tropical,Narrowbody,2921.68994252874,0.880262891451341,10.5399872982781,2923.50082424653,0.88029163477901,10.5321921044387
2056,ssp370,Tropical,Widebody,3226.17609865471,0.943846062625583,25.7063804031751,3226.31228917965,0.943802217600702,25.9940278052769
2057,ssp126,Tropical,Narrowbody,2920.30459770115,0.879635051915326,10.3815743894614,2923.46992268457,0.879682722482529,10.3123276138397
2057,ssp126,Tropical,Widebody,3224.33349099099,0.942993248673626,26.4589313678938,3228.54886023637,0.943400321989624,25.9777920126519
2057,ssp585,Tropical,Narrowbody,2921.43534482759,0.88011995276954,10.44931905604,2923.12030992358,0.880396210220306,10.5752476379857
2057,ssp585,Tropical,Widebody,3224.48930493274,0.943886911130448,26.0824070988867,3228.30183768432,0.943834778387508,26.106462786619
2057,ssp245,Tropical,Narrowbody,2920.21070881226,0.879904390612012,10.4418243848373,2922.533371349,0.880057993495057,10.5168835460301
2057,ssp245,Tropical,Widebody,3227.455,0.942852935545701,25.4197168148697,3228.03543826067,0.943384172748418,25.8980778852035
2057,ssp370,Tropical,Narrowbody,2921.98432950192,0.880183626944062,10.4381878976967,2923.62508334693,0.880311238209438,10.536050355089
2057,ssp370,Tropical,Widebody,3238.50511415525,0.942944081012945,25.1456023891776,3226.44078327008,0.943827080845156,25.997487917977
2058,ssp126,Tropical,Narrowbody,2921.29394636015,0.879595115923889,10.2869690711895,2923.44174130058,0.879679290542621,10.3101440668245
2058,ssp126,Tropical,Widebody,3230.68316742081,0.942953709699842,25.8381281387112,3228.5064542848,0.94339769769926,25.9738576877439
2058,ssp585,Tropical,Narrowbody,2921.34480842912,0.880403543227931,10.7359582861452,2923.26569244494,0.880424450016962,10.5809107041658
2058,ssp585,Tropical,Widebody,3219.87955156951,0.943865038761323,26.4677900194062,3228.3797449577,0.943868326469473,26.1235993561965
2058,ssp370,Tropical,Narrowbody,2922.18821839081,0.88059547833046,10.6804924619721,2923.72598169207,0.880330733379264,10.539556785449
2058,ssp370,Tropical,Widebody,3225.18986486486,0.944055080554054,26.340727222973,3226.55599904774,0.943852093431974,26.001601232158
2058,ssp245,Tropical,Narrowbody,2924.54128846154,0.879641273378442,10.3307414568523,2922.61655587824,0.880062710342766,10.5148948643708
2058,ssp245,Tropical,Widebody,3230.12447727273,0.942917508411931,25.3798060832288,3228.06693360083,0.943398417968927,25.898668991649
2059,ssp126,Tropical,Narrowbody,2921.84239463602,0.879673157781207,10.1720075273044,2923.39537629026,0.879678178904416,10.3091244256441
2059,ssp126,Tropical,Widebody,3229.71753393665,0.943552611979185,25.4685025776772,3228.41777470162,0.943395313868705,25.9691641270651
2059,ssp370,Tropical,Narrowbody,2923.24561302682,0.880692779251341,10.7131072955696,2923.81729205333,0.880349774963672,10.5426692280442
2059,ssp370,Tropical,Widebody,3228.48416289593,0.944016775937195,25.7586804756853,3226.67654622028,0.94387691243215,26.0045588410741
2059,ssp585,Tropical,Narrowbody,2922.48772030651,0.880218060541188,10.4515747944466,2923.41281481508,0.88045326064495,10.5870054293717
2059,ssp585,Tropical,Widebody,3234.77388636364,0.943304278158955,25.5829965603448,3228.45163692228,0.943901478299562,26.1403538454131
2059,ssp245,Tropical,Narrowbody,2921.4453256705,0.880393607301264,10.630711708548,2922.71833887101,0.880065927673848,10.5119002429636
2059,ssp245,Tropical,Widebody,3229.05195945946,0.943670520970473,25.2620705951641,3228.05363164464,0.943415600738577,25.9020712260057
2060,ssp585,Tropical,Narrowbody,2922.65863984674,0.880280059291188,10.5277905365526,2923.56215079847,0.880482552631502,10.5934748882768
2060,ssp585,Tropical,Widebody,3226.77831818182,0.943339539699318,25.8061159298642,3228.51913338108,0.943934458030718,26.156923917902
2060,ssp245,Tropical,Narrowbody,2921.94509578544,0.880471221795402,10.6406699256177,2922.83443595467,0.880067851481059,10.5080798844934
2060,ssp245,Tropical,Widebody,3235.55515909091,0.943413830587387,25.5280882379572,3228.00497906973,0.943434990585892,25.9077160111914
2060,ssp370,Tropical,Narrowbody,2922.27856321839,0.880471290250575,10.5887324602545,2923.90049250087,0.88036850924092,10.5454941811037
2060,ssp370,Tropical,Widebody,3225.17581081081,0.943770765268468,26.1844302228953,3226.80038725454,0.943901638373206,26.0067095343463
2060,ssp126,Tropical,Narrowbody,2922.43490421456,0.88060130574636,10.5592353786498,2923.33376757437,0.879679019084626,10.3091072719239
2060,ssp126,Tropical,Widebody,3234.78527149322,0.944123490572602,26.1144229118167,3228.29254261523,0.943393040209976,25.9637742807177
2061,ssp370,Tropical,Narrowbody,2922.27327586207,0.88020283099498,10.4693838660545,2923.9770611048,0.880387082489265,10.5481381428563
2061,ssp370,Tropical,Widebody,3226.51331081081,0.943662237531735,26.0773476806203,3226.92548461733,0.943926371782665,26.0084021015954
2061,ssp585,Tropical,Narrowbody,2922.73247126437,0.880478286000364,10.5788035239794,2923.71417415958,0.880512236503851,10.6002621555545
2061,ssp585,Tropical,Widebody,3238.60609589041,0.943316303484612,25.489129376896,3228.58385413712,0.943967489815879,26.1735072372962
2061,ssp126,Tropical,Narrowbody,2921.835651341,0.879983375354387,10.4534428063152,2923.2598550737,0.879681442599964,10.3099311872892
2061,ssp126,Tropical,Widebody,3232.96106818182,0.943067812862227,25.7415479415883,3228.14047915401,0.943390746435093,25.9577510988036
2061,ssp245,Tropical,Narrowbody,2920.77655172414,0.880025038987931,10.5346367191175,2922.96056275661,0.880068687757159,10.5036139916448
2061,ssp245,Tropical,Widebody,3223.78900900901,0.943139985902253,26.1896391527648,3227.93042255376,0.943455857039397,25.9150347701237
2062,ssp370,Tropical,Narrowbody,2922.60051724138,0.880437910302663,10.5970088905183,2924.04847593528,0.880405640986962,10.5507076115308
2062,ssp370,Tropical,Widebody,3229.94864253394,0.943726156478484,26.0167437389608,3227.04980077547,0.943951213188049,26.0099853324425
2062,ssp585,Tropical,Narrowbody,2925.04072796935,0.881112802101858,10.7547752486238,2923.86935866286,0.880542222789227,10.6073103058783
2062,ssp585,Tropical,Widebody,3224.93707207207,0.944853529753468,26.3608070943616,3228.64741899342,0.944000797807987,26.1903014672288
2062,ssp245,Tropical,Narrowbody,2924.39338461539,0.879023924181924,10.200325326702,2923.09243490418,0.880068642494904,10.4986827671026
2062,ssp245,Tropical,Widebody,3209.56671111111,0.943633390408422,26.531459318825,3227.83940877437,0.943477469627617,25.9234589257202
2062,ssp126,Tropical,Narrowbody,2920.3927394636,0.87949022726567,10.3040870250143,2923.17657870901,0.879685080967143,10.3114347533654
2062,ssp126,Tropical,Widebody,3215.93441964286,0.943308423504196,26.6811251877309,3227.97130544636,0.943388302256074,25.9511575314248
2063,ssp585,Tropical,Narrowbody,2924.39624521073,0.880906458020307,10.7163563407319,2924.02817807278,0.880572422014863,10.6145624139217
2063,ssp585,Tropical,Widebody,3221.33096412556,0.944710403569036,27.2785811790629,3228.71144775303,0.944034606159983,26.207504271333
2063,ssp370,Tropical,Narrowbody,2924.5783908046,0.880916993742719,10.6652614274893,2924.11621506245,0.880424331012268,10.5533090853561
2063,ssp370,Tropical,Widebody,3232.29295045045,0.944666290205878,25.9560901366367,3227.17129819578,0.943976263116879,26.0118080165084
2063,ssp245,Tropical,Narrowbody,2921.4648467433,0.880416552199789,10.6003973300084,2923.22576802476,0.880067921687052,10.4934664135516
2063,ssp245,Tropical,Widebody,3223.94228699552,0.944096629146435,26.2077767423844,3227.74138440921,0.943499097879078,25.9324199008987
2063,ssp126,Tropical,Narrowbody,2925.27675,0.879377617433616,10.2269195815429,2923.08687840108,0.879689565702877,10.3134565517778
2063,ssp126,Tropical,Widebody,3226.72751131222,0.943251973568575,25.719153041062,3227.79474262067,0.943385577384939,25.9440565286834
2064,ssp126,Tropical,Narrowbody,2926.16788461539,0.879239551121154,9.98290817680371,2922.99369407068,0.879694528323879,10.3158351641518
2064,ssp126,Tropical,Widebody,3223.66448198198,0.943710488995293,26.0782653016206,3227.62051180533,0.943382441533704,25.9365110406812
2064,ssp370,Tropical,Narrowbody,2923.10511494253,0.880639051644445,10.6439296235082,2924.18175655645,0.880443298843441,10.556049062561
2064,ssp370,Tropical,Widebody,3229.7513122172,0.943595808294548,25.9749530937588,3227.28793934509,0.944001622096678,26.0142189434142
2064,ssp245,Tropical,Narrowbody,2927.12042307692,0.879839849125,10.3077616062555,2923.35627774572,0.880066731326362,10.4881451336766
2064,ssp245,Tropical,Widebody,3234.02784090909,0.943372363611613,25.9403927025079,3227.64579613591,0.943520011322302,25.9413491185769
2064,ssp585,Tropical,Narrowbody,2922.79024904214,0.88039033954636,10.6320401029418,2924.19110615379,0.88060274470799,10.6219615543582
2064,ssp585,Tropical,Widebody,3230.83533936651,0.943476416645905,25.9421767615592,3228.77756021895,0.944069139024806,26.2253133132418
2065,ssp245,Tropical,Narrowbody,2921.57385057471,0.880237801412586,10.5488546464747,2923.47967969444,0.880065277405592,10.4828991301624
2065,ssp245,Tropical,Widebody,3227.80721719457,0.94327647850362,25.7471778508868,3227.56209063213,0.943539479485816,25.9496780016725
2065,ssp126,Tropical,Narrowbody,2921.03291187739,0.879694121876035,10.2860251661822,2922.89996563859,0.879699600346863,10.3184091721128
2065,ssp126,Tropical,Widebody,3230.60529411765,0.942942110748529,25.5305830129245,3227.45833412874,0.94337876441439,25.9285840175204
2065,ssp370,Tropical,Narrowbody,2927.83928846154,0.880025691161153,10.5166274965738,2924.24657848742,0.880462690758736,10.5590340413745
2065,ssp370,Tropical,Widebody,3217.34165178571,0.944275924828527,26.3780586347496,3227.39768669021,0.944027390654969,26.0175669027808
2065,ssp585,Tropical,Narrowbody,2929.71726923077,0.880681003350962,10.5495923798187,2924.35861667036,0.880633101395839,10.6294508018612
2065,ssp585,Tropical,Widebody,3229.92585972851,0.94487094373414,26.4313825900817,3228.84737619422,0.944104620555397,26.2439262565883
2066,ssp370,Tropical,Narrowbody,2928.13125,0.879808583303269,10.3067761632847,2924.31215892549,0.88048265303641,10.5623705200254
2066,ssp370,Tropical,Widebody,3235.49881818182,0.943368094739727,25.6440205613898,3227.49850269797,0.944053669319273,26.0222006842291
2066,ssp585,Tropical,Narrowbody,2924.23942528736,0.880437910960689,10.3710458913111,2924.53118338694,0.880663402605644,10.6369732311043
2066,ssp585,Tropical,Widebody,3234.49813636364,0.944007658925409,25.8485663807471,3228.92251548187,0.944141274904698,26.2635407650056
2066,ssp245,Tropical,Narrowbody,2923.51166666667,0.880739960295384,10.6316236057383,2923.59168949827,0.880063765917498,10.4779086056938
2066,ssp245,Tropical,Widebody,3228.00529411765,0.944252550422896,26.439084668201,3227.49971457551,0.943556771898144,25.9568379731031
2066,ssp126,Tropical,Narrowbody,2920.41954022988,0.879944472229464,10.508118882327,2922.80863302558,0.879704413288541,10.3210171572861
2066,ssp126,Tropical,Widebody,3229.82425339367,0.942959231207873,25.9240727656681,3227.31793071928,0.943374415739015,25.920338409303
2067,ssp245,Tropical,Narrowbody,2922.09618773947,0.880419111899425,10.6925164843881,2923.68802278459,0.88006240285484,10.4733537629554
2067,ssp245,Tropical,Widebody,3218.87159192825,0.943947922174844,26.6810857246534,3227.4681146437,0.943571158087811,25.9622604557864
2067,ssp126,Tropical,Narrowbody,2921.22998084291,0.88003694169387,10.4611787963403,2922.72263615241,0.879708598665626,10.3234977012971
2067,ssp126,Tropical,Widebody,3223.97833333333,0.943667427016487,26.3919251380864,3227.20902270536,0.943369265219598,25.9118371661308
2067,ssp370,Tropical,Narrowbody,2927.68275,0.880379145186673,10.5522477974801,2924.37997594081,0.88050333195472,10.5661649967426
2067,ssp370,Tropical,Widebody,3230.35239819004,0.944168625884434,25.8105999706923,3227.58834983519,0.944080558617113,26.0284690773801
2067,ssp585,Tropical,Narrowbody,2923.27388888889,0.880654796279119,10.6579140771128,2924.709280068,0.880693558864635,10.6444719167608
2067,ssp585,Tropical,Widebody,3229.21058823529,0.943828125031561,25.7105895901077,3229.00459788492,0.944179326225649,26.2843545021269
2068,ssp370,Tropical,Narrowbody,2928.49759615385,0.880224092683846,10.4216414278072,2924.45150760352,0.880524873791923,10.5705239697549
2068,ssp370,Tropical,Widebody,3224.48396396396,0.94456009212741,25.9216244215595,3227.66519056868,0.94410815907601,26.0367208718548
2068,ssp126,Tropical,Narrowbody,2921.33091954023,0.879963792791954,10.4068742712379,2922.64491493987,0.879711787994833,10.3256893857711
2068,ssp126,Tropical,Widebody,3234.30611363636,0.942889850882591,25.7570716961599,3227.14133121536,0.943363182568156,25.903143238106
2068,ssp585,Tropical,Narrowbody,2928.44998076923,0.880038366597308,10.4857137893457,2924.89338047799,0.880723480700044,10.6518899335042
2068,ssp585,Tropical,Widebody,3228.83696832579,0.943818909594073,26.3196434986997,3229.0952432064,0.94421899867119,26.3065651315852
2068,ssp245,Tropical,Narrowbody,2925.95971153846,0.879614501185385,10.394582603634,2923.76439518077,0.880061394210374,10.4694148046322
2068,ssp245,Tropical,Widebody,3229.01042986425,0.942979729064141,26.194272494643,3227.47673751433,0.943581907583342,25.9653768726401
2069,ssp245,Tropical,Narrowbody,2925.25582692308,0.879123806249423,10.0399472015473,2923.82977861963,0.880059961979383,10.4656216765979
2069,ssp245,Tropical,Widebody,3232.15121621622,0.94305279204473,25.8205104287046,3227.52485013985,0.943589164975315,25.9660865131507
2069,ssp370,Tropical,Narrowbody,2923.97795019157,0.88088448398295,10.6590114852248,2924.52051584503,0.880547067323634,10.5754486777672
2069,ssp370,Tropical,Widebody,3215.21734375,0.944800072589062,26.4526776369048,3227.7316492799,0.944135538574106,26.0457046812224
2069,ssp585,Tropical,Narrowbody,2923.96124521073,0.880846715797108,10.786542311666,2925.08447153473,0.880753588764495,10.6597400770478
2069,ssp585,Tropical,Widebody,3225.02220720721,0.944311978110135,26.3560240678006,3229.19087506918,0.944260813477885,26.3310958816991
2069,ssp126,Tropical,Narrowbody,2926.54423076923,0.879252456911289,10.0993619893899,2922.56714808499,0.879714761565475,10.3280013932968
2069,ssp126,Tropical,Widebody,3225.09783783784,0.943459823740248,25.8875337032981,3227.10022119966,0.943355950595091,25.8931110539075
2070,ssp245,Tropical,Narrowbody,2922.58509578544,0.880277342738697,10.4984239015942,2923.89505530895,0.880057386958623,10.4614638834767
2070,ssp245,Tropical,Widebody,3225.54804932735,0.944122040186995,26.0172572714035,3227.60090261743,0.943593930780508,25.9650138010947
2070,ssp370,Tropical,Narrowbody,2924.16107279694,0.880899645053026,10.7093639992293,2924.58119614796,0.880569624715028,10.58082311983
2070,ssp370,Tropical,Widebody,3231.70466063349,0.944024548802669,25.7211361079992,3227.79153609006,0.944162004739529,26.0542253677414
2070,ssp585,Tropical,Narrowbody,2925.50570881226,0.881455112419311,10.8894161687806,2925.28245740268,0.880784270082795,10.6684163486349
2070,ssp585,Tropical,Widebody,3236.17687782806,0.944880950852511,26.572145892859,3229.28707973285,0.944304837492226,26.3582914288358
2070,ssp126,Tropical,Narrowbody,2925.22598076923,0.8794028249975,10.2562875242927,2922.48095790551,0.879718420021337,10.3308690604165
2070,ssp126,Tropical,Widebody,3220.85488839286,0.943851410108147,26.601398063398,3227.06482712855,0.943347612070638,25.8809514628622
2071,ssp585,Tropical,Narrowbody,2929.27344230769,0.880615364845962,10.6140958787798,2925.48618771632,0.880815384740451,10.6776836312345
2071,ssp585,Tropical,Widebody,3228.09457013575,0.944478987944751,26.7444195359131,3229.38422095551,0.944350613282045,26.3874816087014
2071,ssp126,Tropical,Narrowbody,2921.2069348659,0.879926643378122,10.3868476321839,2922.3891997533,0.879722575410838,10.3341701996861
2071,ssp126,Tropical,Widebody,3221.925,0.944033661798661,26.2311210409739,3227.03552441028,0.943338426646572,25.8672620460443
2071,ssp245,Tropical,Narrowbody,2923.69906130268,0.880842816384655,10.7198994634033,2923.95880628854,0.880053963343072,10.4570609660791
2071,ssp245,Tropical,Widebody,3231.07948198198,0.944298431181036,26.0017437555918,3227.69811634188,0.943596758416747,25.9626778608253
2071,ssp370,Tropical,Narrowbody,2928.39463461539,0.880066688263654,10.3797543832007,2924.63567690924,0.880592577328705,10.5865779346903
2071,ssp370,Tropical,Widebody,3222.98323529412,0.943988357977806,25.9814333422531,3227.84459207569,0.944188017724776,26.062716094066
2072,ssp370,Tropical,Narrowbody,2927.44284615385,0.880195241393846,10.45313227542,2924.68608652581,0.88061595652726,10.5926437610954
2072,ssp370,Tropical,Widebody,3220.08798206278,0.944228982888228,26.046768198598,3227.89055831328,0.944214037682346,26.0716100228506
2072,ssp585,Tropical,Narrowbody,2924.00076628352,0.880679638685441,10.5511621821289,2925.69451211013,0.88084679282297,10.6873068078155
2072,ssp585,Tropical,Widebody,3230.45056561086,0.944220431880317,26.3108406422531,3229.48266249528,0.944397683415175,26.4179962570023
2072,ssp126,Tropical,Narrowbody,2925.30448076923,0.879434227466154,10.2327592621132,2922.29472898018,0.879727039782394,10.3377826236616
2072,ssp126,Tropical,Widebody,3224.99578828829,0.943579096533108,25.7991642772859,3227.01268845311,0.943328653974665,25.8526403845279
2072,ssp245,Tropical,Narrowbody,2926.7495,0.879729768366539,10.3177309606985,2924.01961259819,0.880049985327701,10.4525324652154
2072,ssp245,Tropical,Widebody,3225.59401345292,0.943955812712892,26.6668703562703,3227.809712708,0.943598201301858,25.9595978166954
2073,ssp370,Tropical,Narrowbody,2923.52731800766,0.880507167516092,10.5474827795614,2924.7345533946,0.880639793673291,10.5989512377925
2073,ssp370,Tropical,Widebody,3230.63825791855,0.943964840744955,25.7891297247621,3227.92917587936,0.944240524764737,26.0813403167496
2073,ssp585,Tropical,Narrowbody,2925.56076628352,0.881228678221648,10.8445276416303,2925.90628021859,0.88087835441586,10.6970507613468
2073,ssp585,Tropical,Widebody,3225.32056306306,0.94483947389286,26.7615527978668,3229.58276811024,0.944445590459449,26.4491652094446
2073,ssp126,Tropical,Narrowbody,2925.85526923077,0.879360032423077,10.1124240305924,2922.200400938,0.879731625184425,10.3415841448987
2073,ssp126,Tropical,Widebody,3223.72092342342,0.943664275362004,25.6849096705758,3226.99669466527,0.943318553706691,25.8376840593873
2073,ssp245,Tropical,Narrowbody,2925.54548076923,0.879937161385174,10.4416226835986,2924.0760552777,0.880045747107488,10.4479979216958
2073,ssp245,Tropical,Widebody,3233.76684090909,0.943035351725886,25.0417397596656,3227.92891311056,0.943598812853667,25.9562927930581
2074,ssp126,Tropical,Narrowbody,2926.04628846154,0.8794097637975,10.2477367253537,2922.10907097862,0.879736143665346,10.3454525759533
2074,ssp126,Tropical,Widebody,3230.12882352941,0.943283355799457,25.0902100996255,3226.98791845503,0.943308385494424,25.8229906516965
2074,ssp585,Tropical,Narrowbody,2926.16867816092,0.881333113472394,10.7464500123971,2926.12034167616,0.880909929604627,10.7066803747973
2074,ssp585,Tropical,Widebody,3228.75233031675,0.945024898966018,26.4858525617881,3229.6849015585,0.944493876982698,26.4803183017344
2074,ssp245,Tropical,Narrowbody,2924.93371153846,0.879675032976135,10.3539634157162,2924.12671536688,0.880041542877405,10.4435768763309
2074,ssp245,Tropical,Widebody,3217.93262331838,0.943597051047937,25.87794586511,3228.04893894438,0.943599146489999,25.9532819142665
2074,ssp370,Tropical,Narrowbody,2924.09168582375,0.880699955100709,10.4813978292157,2924.78320591255,0.880664120129397,10.6054310035288
2074,ssp370,Tropical,Widebody,3226.97943693694,0.944560264933739,26.2542425600342,3227.96018585044,0.944267939124449,26.0923401384173
2075,ssp585,Tropical,Narrowbody,2925.41787356322,0.881031186258985,10.6619736998503,2926.33554611733,0.88094137847478,10.7159605311358
2075,ssp585,Tropical,Widebody,3222.05197309417,0.944829808198005,26.8305446415391,3229.78942659818,0.944542085552755,26.510785369578
2075,ssp370,Tropical,Narrowbody,2917.75513358778,0.881246243283778,10.7697216987585,2924.83417247659,0.880688967258173,10.6120136970515
2075,ssp370,Tropical,Widebody,3223.44874439462,0.944509322880942,26.551245265476,3227.98332930301,0.94429674091398,26.105042650508
2075,ssp126,Tropical,Narrowbody,2920.62429118774,0.879811336627969,10.4161610391069,2922.02359445387,0.879740407273578,10.3492657293814
2075,ssp126,Tropical,Widebody,3230.61751131222,0.942965925774434,25.4603712401571,3226.98673523062,0.943298408989637,25.8091577425297
2075,ssp245,Tropical,Narrowbody,2921.42783524904,0.880616692367587,10.6226264857973,2924.17017390551,0.880037666832429,10.4393888699308
2075,ssp245,Tropical,Widebody,3228.87787330317,0.943762113590045,26.0062899838248,3228.16301160424,0.943599755628681,25.9510843046735
2076,ssp585,Tropical,Narrowbody,2925.20001915709,0.881162619985824,10.8069490277007,2926.55074317657,0.880972561111824,10.7246561133314
2076,ssp585,Tropical,Widebody,3235.27681818182,0.944244181150591,25.9583848338871,3229.89670698736,0.944589758737454,26.5398962486817
