zone,exp,year,avg_tas,max_tas,avg_rho,min_rho,avg_hdw
Frigid,ssp585,2048,1.67274440126346,-0.942000000000007,-0.0080787747315747,0.00752999999999982,-0.106863805858033
Frigid,ssp585,2049,1.00541482679159,-0.0369999999999777,-0.00345084546753593,0.000489999999999879,-0.222501347134238
Frigid,ssp585,2050,0.887103438592931,2.91200000000003,-0.00167663348437763,-0.00103000000000009,-0.237303283315602
Frigid,ssp585,2051,0.862361552506286,-0.103999999999985,-0.00425393313967803,0.00688999999999984,-0.16898014985067
Frigid,ssp585,2052,1.88215629855796,-0.798000000000002,-0.00782202471140159,0.01257,-0.017333093716712
Frigid,ssp585,2053,0.962960193470735,0.0500000000000114,-0.00198447873721164,-0.00135000000000018,-0.355310200215312
Frigid,ssp585,2054,1.33026104223563,-2.92500000000001,-0.00865384415794512,0.0182599999999999,-0.278247662470268
Frigid,ssp585,2055,-0.115117384094106,-4.959,0.00276059224607406,0.01125,-0.392444238728317
Frigid,ssp585,2056,3.26761211277363,0.573000000000036,-0.012211422185662,0.00530999999999993,0.113165966140282
Frigid,ssp585,2057,1.79082534465397,4.08699999999999,-0.00637224735036068,-0.00931999999999999,-0.242724714458158
Frigid,ssp585,2058,1.58346989241693,-1.714,-0.00893108360961481,0.0100499999999999,1.59585882832936e-05
Frigid,ssp585,2059,0.566334868019567,-3.11399999999998,-0.00164049220801821,0.02417,-0.230774834382694
Frigid,ssp585,2060,1.50012829209294,1.601,-0.00503922605928686,-0.000240000000000018,-0.190944481629478
Frigid,ssp585,2061,1.48867175992547,-0.406000000000006,-0.00933642777251653,0.00683999999999996,-0.26864058050838
Frigid,ssp585,2062,1.21574778088478,-1.02600000000001,-0.00884035868577549,0.000699999999999923,-0.23498880461828
Frigid,ssp585,2063,1.56474047087971,-2.452,-0.00557684549303694,0.0111299999999999,-0.0336081619394917
Frigid,ssp585,2064,2.15589394018957,-1.13499999999999,-0.00951541502121223,0.00254999999999983,-0.348074397439367
Frigid,ssp585,2065,1.65706711326885,1.88200000000001,-0.00699383761358363,-0.00192000000000014,-0.128810547656858
Frigid,ssp585,2066,1.42641279653651,1.03300000000002,-0.00455707329983368,0.00804999999999989,-0.267033316409114
Frigid,ssp585,2067,1.69911517301978,3.78800000000001,-0.00567413150021268,-0.00388000000000011,-0.276091911831673
Frigid,ssp585,2068,3.19040939921894,3.68600000000004,-0.0162635870024532,-0.0143900000000001,-0.0908054168175956
Frigid,ssp585,2069,2.24279439732146,1.03700000000003,-0.013135641874334,0.00212999999999997,-0.155612079667421
Frigid,ssp585,2070,4.103109861289,3.63,-0.0194855637540372,-0.00302000000000002,-0.118655267672218
Frigid,ssp585,2071,3.5289682831372,2.19400000000002,-0.0205433844905825,-0.00621000000000005,-0.339203668110743
Frigid,ssp585,2072,4.02824836946581,1.53899999999999,-0.0205460712508152,-0.00109000000000004,0.0747418012281216
Frigid,ssp585,2073,5.08730983461743,1.15700000000004,-0.0281721292903794,0.00505999999999984,0.0864172620023536
Frigid,ssp585,2074,5.06443371696344,-0.139999999999986,-0.0259066682358127,0.00527999999999995,0.121757756877175
Frigid,ssp585,2075,3.31864302637155,-0.392999999999972,-0.0131918930229891,0.00486999999999993,-0.226041781175974
Frigid,ssp585,2076,5.16940999627121,-1.85699999999997,-0.0270663718251309,0.01288,-0.113566887728163
Frigid,ssp585,2077,4.51237549966658,3.584,-0.0228492601479384,-0.00151000000000012,-0.0341135712562846
Frigid,ssp585,2078,4.82882799111326,3.45400000000001,-0.024234892631865,-0.00442000000000009,0.2253593865818
Frigid,ssp585,2079,3.42657469124339,3.84100000000001,-0.0181859378739395,-0.00549,-0.332511452581223
Frigid,ssp585,2080,2.58735105844801,-2.34999999999997,-0.0134515887921352,0.00924999999999998,-0.0848351602905373
Frigid,ssp585,2081,3.56982588560942,1.50300000000004,-0.0186770310342943,0.00146000000000002,-0.30785500499199
Frigid,ssp585,2082,3.73464485052841,1.12900000000002,-0.0201542147012421,0.00783999999999985,0.067813348341049
Frigid,ssp585,2083,4.53710893593751,4.06600000000003,-0.0248688136672135,-0.00773000000000002,-0.0146882925580369
Frigid,ssp585,2084,2.67467169367558,-0.0529999999999973,-0.0158837510701464,0.0045599999999999,-0.211574188527452
Frigid,ssp585,2085,3.58339621127794,1.66000000000003,-0.0215066030619711,-0.01322,-0.215684596807498
Frigid,ssp585,2086,0.93314775429684,-0.812000000000012,-0.00498790126530868,0.00659999999999994,-0.483899231958191
Frigid,ssp585,2087,2.67900658687825,1.49400000000003,-0.013060762314582,0.00201999999999991,-0.164960743659342
Frigid,ssp585,2088,5.20459653455055,-0.229999999999961,-0.0289768580073593,0.00856999999999997,0.11732852284097
Frigid,ssp585,2089,4.13945165649182,3.36400000000003,-0.0212581460808869,-0.0144500000000001,-0.0344325622536021
Frigid,ssp585,2090,5.16486989362926,1.12299999999999,-0.0275417628555896,-0.00749,-0.0563187372442462
Frigid,ssp585,2091,6.45679663555592,4.32800000000003,-0.0364116597051305,-0.0129300000000001,-0.152550212827351
Frigid,ssp585,2092,3.54737841441334,-0.415999999999997,-0.0204997276216634,0.01512,-0.00799307549737272
Frigid,ssp585,2093,6.82770609909869,4.20500000000004,-0.0363586799533215,-0.00618000000000007,0.0206004249980634
Frigid,ssp585,2094,4.94644941031442,2.11900000000003,-0.0239170391467969,-0.00714000000000015,-0.0340510593464005
Frigid,ssp585,2095,6.2212045119756,5.59800000000001,-0.0334501268723055,-0.00358999999999998,0.230813518037418
Frigid,ssp585,2096,6.38043923140231,1.452,-0.0303558736745504,-0.000740000000000185,0.0762305558146545
Frigid,ssp585,2097,5.50659629079087,0.206000000000017,-0.0274668723547111,0.000879999999999992,0.0794802810215249
Frigid,ssp585,2098,5.31500721750518,3.12900000000002,-0.0283150216690298,-0.01681,-0.165326919376822
Frigid,ssp585,2099,6.13271299377209,3.33100000000002,-0.0339372073336639,-0.000130000000000186,0.15537918563066
Frigid,ssp585,2100,5.62025776159601,4.017,-0.0312974866732974,-0.01705,-0.242654854623585
Subtropical,ssp126,2015,0,0,0,0,0
Subtropical,ssp126,2016,0.236819282842362,0.701999999999998,-0.00106171375529573,-0.00814700000000002,0.0347595771235669
Subtropical,ssp126,2017,0.0705604153974946,0.175000000000011,-0.000479444807031104,-0.00124100000000005,0.0484996613514404
Subtropical,ssp126,2018,0.221159762214029,1.298,-0.00107359840252852,-0.00434100000000004,-0.020166150742166
Subtropical,ssp126,2019,0.451743447396098,0.593000000000018,-0.00191997412279354,-2.29999999999952e-05,-0.00806281095711814
Subtropical,ssp126,2020,0.432885984164841,-0.22199999999998,-0.00173031720323236,0.000218999999999969,0.0197111062372275
Subtropical,ssp126,2021,0.396478443147601,-0.281999999999982,-0.00177875071540723,-0.000434000000000045,0.0409747239926337
Subtropical,ssp126,2022,0.543607982643266,-0.497999999999991,-0.00184145845863837,0.00361400000000001,-0.0376843904907327
Subtropical,ssp126,2023,0.314355143191278,-0.137,-0.00192779455336956,-0.00138000000000005,0.0517510058024318
Subtropical,ssp126,2024,0.352102815186072,0.30400000000003,-0.0019654049698965,0.00370899999999996,-0.0539964068710339
Subtropical,ssp126,2025,0.475326584827428,0.886000000000024,-0.00197184548779572,0.00244900000000003,0.0594607866457659
Subtropical,ssp126,2026,0.27619744550725,0.225999999999999,-0.00125931079688502,0.00349199999999994,-0.00956832567823218
Subtropical,ssp126,2027,0.238243072567798,0.111000000000047,-0.00112452628331328,-4.99999999999945e-05,-0.0401358740759652
Subtropical,ssp126,2028,0.496432940592229,-0.47199999999998,-0.00212368490859571,-0.00225200000000003,0.0424349313130783
Subtropical,ssp126,2029,0.443656289094349,-0.340999999999951,-0.00231807168501041,0.00118699999999994,0.0824686244315389
Subtropical,ssp126,2030,0.275846759667843,-0.685000000000002,-0.00114751762384446,-0.00378100000000003,-0.0158712069584261
Subtropical,ssp126,2031,0.198495277831569,2.399,-0.00120755405913253,-0.00142300000000006,0.037104145799431
Subtropical,ssp126,2032,0.328851159162241,1.06800000000004,-0.00180388873297366,0.00410299999999997,0.0148929708644951
Subtropical,ssp126,2033,0.386593647655786,-0.0859999999999559,-0.00198600588064646,-0.00658899999999996,0.0264122725509526
Subtropical,ssp126,2034,0.279807496737021,0.221000000000004,-0.00175871903203495,-0.00686399999999998,0.00176183824865062
Subtropical,ssp126,2035,0.65931751077386,0.567000000000007,-0.00265242385630193,-0.00572899999999998,-0.0410193916476054
Subtropical,ssp126,2036,0.531967953276023,2.60300000000001,-0.0020797482905599,-0.00102900000000006,0.00529175560319217
Subtropical,ssp126,2037,0.398501039118855,1.80700000000002,-0.00162250395499441,0.000170000000000003,-0.0358130280640361
Subtropical,ssp126,2038,0.6253987736103,0.597000000000037,-0.00313043227966747,-0.00246000000000002,-0.00927745276153935
Subtropical,ssp126,2039,0.527086565660909,2.41500000000002,-0.00228448358416267,0.00412699999999999,0.0128443305074253
Subtropical,ssp126,2040,0.424500325507381,2.36100000000005,-0.00260284077136586,-0.00151900000000005,0.0297040972568077
Subtropical,ssp126,2041,0.615552201010416,-0.153999999999996,-0.00283088119186004,-0.00163000000000002,0.0568562288319443
Subtropical,ssp126,2042,0.582669396603194,0.621000000000038,-0.00233779820962465,-0.00373900000000005,0.0463511662560507
Subtropical,ssp126,2043,0.696026606010719,0.205000000000041,-0.00281049410173573,-0.00451999999999997,-0.0649600296653605
Subtropical,ssp126,2044,0.69996849359984,0.772000000000048,-0.00281506046078706,0.00264200000000003,-0.0101746380824732
Subtropical,ssp126,2045,0.622061508236754,1.76400000000001,-0.00326132901480958,-0.00144600000000006,-0.0324210011817678
Subtropical,ssp126,2046,0.50017832049042,1.10200000000003,-0.00283230479773078,-0.00307999999999997,0.0636977053304566
Subtropical,ssp126,2047,0.583656313013876,1.53300000000002,-0.00220120166439819,-0.00624100000000005,0.0131726503983436
Subtropical,ssp126,2048,0.330982428145035,-0.484999999999957,-0.0019038312927635,-0.00034500000000004,-0.0311426138215247
Subtropical,ssp126,2049,0.6365066974044,0.310000000000002,-0.00255672867729895,-0.000207999999999986,-0.0410048194566022
Subtropical,ssp126,2050,0.5151425180037,2.05600000000004,-0.00243448554753267,0.00321300000000002,-0.00356339153522711
Subtropical,ssp126,2051,0.462626821584365,0.244000000000028,-0.00236670575021236,-0.00103600000000004,0.0134338002480439
Subtropical,ssp126,2052,0.686541309561505,0.922000000000025,-0.00282459246581501,-0.00344800000000001,0.0163409944464119
Subtropical,ssp126,2053,0.597235379061942,-0.979999999999961,-0.00251077158009361,-0.00312299999999999,0.0295590148745792
Subtropical,ssp126,2054,0.706251300198403,1.27300000000002,-0.00335841556595651,0.003996,0.0314732638696955
Subtropical,ssp126,2055,0.664301278660162,1.41000000000003,-0.0030447805037217,0.00102599999999997,-0.00995467092765523
Subtropical,ssp126,2056,0.924341922651763,-0.525999999999954,-0.00412863523424556,-0.003799,-0.00465081158266045
Subtropical,ssp126,2057,0.702841076595178,0.747000000000014,-0.00278310376626134,0.002251,-0.0260877844236922
Subtropical,ssp126,2058,0.6466042736335,-0.899999999999977,-0.00236527517711505,-0.00567099999999998,0.0415001077612316
Subtropical,ssp126,2059,0.597464272828006,1.84800000000001,-0.00288309908723661,-0.00487199999999999,0.0133755549916326
Subtropical,ssp126,2060,0.600352108174263,0.515000000000043,-0.00272320719776809,-0.00185199999999996,-0.0139767489427474
Subtropical,ssp126,2061,0.528383663792624,1.19,-0.00258721387495808,0.00398999999999994,-0.0192619155016556
Subtropical,ssp126,2062,0.411475478706848,-0.199999999999989,-0.00143901404013702,0.00108699999999995,-0.000225648780442178
Subtropical,ssp126,2063,0.504703724646845,-0.578999999999951,-0.00267728388948929,-0.00574300000000005,-0.00124205453313619
Subtropical,ssp126,2064,0.660792306457267,0.0110000000000241,-0.00294735785049949,-0.00193399999999999,0.0324820659062044
Subtropical,ssp126,2065,0.683773141543838,0.954000000000008,-0.00277313763972487,0.00526899999999997,0.0765494370687363
Subtropical,ssp126,2066,0.574336097647176,1.577,-0.00238915016189711,-0.000778999999999974,0.0118449338920499
Subtropical,ssp126,2067,0.632493606795038,4.04500000000002,-0.00306220049881611,-0.00444900000000004,0.080458993352563
Subtropical,ssp126,2068,0.627998993472033,0.903999999999996,-0.00268215812794681,-0.00269399999999997,0.0780059838155398
Subtropical,ssp126,2069,0.510134920041764,1.983,-0.00252730828141678,-0.002328,0.0316761757665565
Subtropical,ssp126,2070,0.676507096582043,2.86200000000002,-0.00336510664257084,-0.00396399999999997,0.0634750308619139
Subtropical,ssp126,2071,0.656304811556936,0.540999999999997,-0.00306353457023745,0.00348300000000001,0.0725245554824587
Subtropical,ssp126,2072,0.560448944116843,-0.280999999999949,-0.00224459597443683,-0.00748800000000005,0.0363216452365931
Subtropical,ssp126,2073,0.569896641016101,0.567000000000007,-0.00282967203908013,0.000805999999999973,0.0435690797808825
Subtropical,ssp126,2074,0.52755146663236,1.58000000000004,-0.00230711651421589,-0.000477000000000061,0.076357568820268
Subtropical,ssp126,2075,0.697720658838307,1.685,-0.0027284203195157,-0.00179099999999999,0.0871182557907098
Subtropical,ssp126,2076,0.5972123186217,0.363,-0.00312389628233389,0.00187199999999999,0.0175708238769938
Subtropical,ssp126,2077,0.772529412456549,1.495,-0.00316047911166195,-0.002637,-0.0425006009151407
Subtropical,ssp126,2078,0.523579798764615,2.53300000000002,-0.00235399263986391,-0.000493999999999994,-0.00464410920803626
Subtropical,ssp126,2079,0.7340530587839,0.959000000000003,-0.0030957616916869,0.00445899999999999,0.0350408882381337
Subtropical,ssp126,2080,0.580389269071873,0.372000000000014,-0.00184523348959842,-0.00276600000000005,0.0449851052442902
Subtropical,ssp126,2081,0.686453016164194,2.10700000000003,-0.00277268561228738,-0.00281399999999998,-0.0146301873401096
Subtropical,ssp126,2082,0.63119563095762,0.882000000000005,-0.00292290723202227,0.00256299999999998,0.0270712014091759
Subtropical,ssp126,2083,0.724369805708307,1.64700000000005,-0.00265157353727163,-0.00526700000000002,-0.0432872807716822
Subtropical,ssp126,2084,0.415238186761485,1.53800000000001,-0.00195431315482431,0.00148999999999999,0.0447882909611987
Subtropical,ssp126,2085,0.41456330783916,-0.390999999999963,-0.00217354168222483,-0.00592999999999999,0.0144953014090916
Subtropical,ssp126,2086,0.732262127435206,0.410000000000025,-0.00356380276299273,-0.00225600000000004,0.015568721469374
Subtropical,ssp126,2087,0.615392151437845,1.69100000000003,-0.00270710999018631,-0.00374200000000002,0.018788224555677
Subtropical,ssp126,2088,0.595820392068504,0.802999999999997,-0.00184451573804356,-0.000583,-0.0522864278163353
Subtropical,ssp126,2089,0.608036521332735,0.662000000000035,-0.0027847112429864,-0.00455800000000006,0.0856829648894695
Subtropical,ssp126,2090,0.48410378459505,1.48400000000004,-0.00222859221709282,-0.000747000000000053,-0.0357304137398944
Subtropical,ssp126,2091,0.631090551281091,2.54200000000003,-0.00276146632505458,-0.00465300000000002,-0.0149954685609992
Subtropical,ssp126,2092,0.678176993975967,3.137,-0.00224372225002023,-0.00165099999999996,-0.00973934597482229
Subtropical,ssp126,2093,0.651866648708676,1.91900000000004,-0.00267449840337242,0.00107699999999999,-0.0864079133045408
Subtropical,ssp126,2094,0.643468084512165,-0.766999999999996,-0.00346863424047861,-0.000919000000000003,0.043791732328927
Subtropical,ssp126,2095,0.503627809741829,1.46000000000004,-0.00272321054965752,-0.00345700000000004,0.101508661667177
Subtropical,ssp126,2096,0.644040208447677,0.552000000000021,-0.00288044690628486,-0.00625500000000001,0.0419804924523897
Subtropical,ssp126,2097,0.569906758098057,-1.23399999999998,-0.0023349439409186,-0.000132000000000021,-0.0202819138360022
Subtropical,ssp126,2098,0.582507133539991,1.41700000000003,-0.00208603490505199,-0.00693699999999997,-0.0643649722179713
Subtropical,ssp126,2099,0.418572723561113,0.590000000000032,-0.00161639325415197,-0.00175199999999998,0.0844162020766617
Subtropical,ssp126,2100,0.283746626785046,-0.390999999999963,-0.00140172461370924,0.00102400000000002,0.00442094310148411
Subtropical,ssp245,2015,0,0,0,0,0
Subtropical,ssp245,2016,0.112633995236081,-1.952,9.73196522873199e-05,-0.00685599999999997,-0.0132170845406714
Subtropical,ssp245,2017,0.194657922920271,-0.612000000000023,-0.00109530787232104,-0.012106,-0.0428922093347062
Subtropical,ssp245,2018,0.102535179600125,-1.36399999999998,-0.00118360665603268,-0.013168,-0.0942823203239227
Subtropical,ssp245,2019,0.386376350825344,-0.21999999999997,-0.00281174560787623,-0.00592400000000004,-0.0149084681221998
Subtropical,ssp245,2020,0.487009889387139,1.51100000000002,-0.00215705313547532,-0.00490599999999997,0.04619101523725
Subtropical,ssp245,2021,0.40295570920398,-1.13499999999999,-0.00235075209910618,-0.00719099999999995,0.0562065020567211
Subtropical,ssp245,2022,0.542712661875783,-0.84899999999999,-0.0029444024282006,-0.00647100000000001,0.0192281663458886
Subtropical,ssp245,2023,0.699986344612796,-1.12200000000001,-0.00275649766093045,-0.00513900000000001,-0.0157054479346992
Subtropical,ssp245,2024,0.339958597040834,0.41500000000002,-0.00184472017547965,-0.00529999999999997,0.0253021832746012
Subtropical,ssp245,2025,0.62202580322213,-0.725999999999999,-0.00276042560894685,-0.00248400000000004,-0.0101417184479162
Subtropical,ssp245,2026,0.297612110853265,0.855999999999995,-0.00137981503664397,-0.00990800000000003,-0.052084697775125
Subtropical,ssp245,2027,0.341748498965899,-0.303999999999974,-0.00148184812896401,-0.00112699999999999,-0.128948863551202
Subtropical,ssp245,2028,0.378836167113207,-1.20299999999997,-0.00177856622799877,-0.00968599999999997,-0.0509082861685268
Subtropical,ssp245,2029,0.290187772223362,1.30500000000001,-0.00228671918625101,-0.00404000000000004,0.0217734855363898
Subtropical,ssp245,2030,0.493166417897101,-0.514999999999986,-0.0025605302539331,-0.00440600000000002,-0.0489436367233087
Subtropical,ssp245,2031,0.557938210322959,-1.42899999999997,-0.00250376488426851,-0.00758400000000004,-0.132603711132938
Subtropical,ssp245,2032,0.655789809746239,-0.973000000000013,-0.00282339072004634,-0.00142100000000001,-0.059062711442083
Subtropical,ssp245,2033,0.675985027427089,-1.262,-0.00368995724885512,-0.005498,-0.0807119596640313
Subtropical,ssp245,2034,0.903815097001825,0.675999999999988,-0.00413875577054967,-0.00639599999999996,-0.0020917887846581
Subtropical,ssp245,2035,0.686780835629122,1.01100000000002,-0.00319295066917236,-0.000593999999999983,-0.0461776438484867
Subtropical,ssp245,2036,0.690281732419976,-0.386000000000024,-0.00328738673499074,-0.00153999999999999,-0.0162005482487615
Subtropical,ssp245,2037,0.703137956489115,-0.850999999999999,-0.00315451382329135,-0.00716600000000001,-0.04507592792487
Subtropical,ssp245,2038,0.87742001261779,0.504999999999996,-0.00374881960089346,-0.00931199999999999,-0.0850523838983079
Subtropical,ssp245,2039,0.49825861419032,1.726,-0.00261106824000001,-0.010039,-0.0866427363388342
Subtropical,ssp245,2040,0.666965378359635,0.620000000000005,-0.00344336462096706,-0.00403200000000004,0.0248748567831174
Subtropical,ssp245,2041,0.491406888438235,-0.46999999999997,-0.00222167239245707,-0.00658599999999998,-0.0249878683581661
Subtropical,ssp245,2042,0.721287977866382,1.34800000000001,-0.00314823914112039,0.000114999999999976,0.0643562112431724
Subtropical,ssp245,2043,0.757692462575562,-1.34499999999997,-0.00299356235418724,-0.00546199999999997,-0.0988719101963631
Subtropical,ssp245,2044,0.678434006695227,-1.43099999999998,-0.00252348569682881,-0.00983199999999995,-0.0548720736860626
Subtropical,ssp245,2045,0.899837871251293,-0.312000000000012,-0.00355227439203132,-0.00592400000000004,-0.11223299795968
Subtropical,ssp245,2046,0.846972109361559,-0.658999999999992,-0.00413180923395839,-0.00544699999999998,-0.0280045361159322
Subtropical,ssp245,2047,0.800766226586802,2.19499999999999,-0.00419222332336688,-0.00628399999999996,-0.0107007350964343
Subtropical,ssp245,2048,0.980959482281094,-0.021000000000015,-0.00474173433611713,-0.010485,0.0113027880717809
Subtropical,ssp245,2049,0.914237081534623,-1.08100000000002,-0.00403695318521269,-0.00813299999999995,-0.00824233684292874
Subtropical,ssp245,2050,1.10697355413498,-0.271999999999991,-0.00467493053308821,-0.001305,-0.0762784716362863
Subtropical,ssp245,2051,1.32854340320006,0.899000000000001,-0.00598125287948381,-0.01097,0.00651458840644015
Subtropical,ssp245,2052,0.807440497806738,0.000999999999976353,-0.00376737842669184,-0.012329,0.0632585771866463
Subtropical,ssp245,2053,0.945787552588286,1.03100000000001,-0.00456244455965571,-0.003915,0.00143872361995356
Subtropical,ssp245,2054,0.944703607592714,2.20100000000002,-0.00456791802499157,-0.000396999999999981,-0.0207050609681358
Subtropical,ssp245,2055,0.828085943008091,0.887999999999977,-0.00394560708052971,-0.00922900000000004,-0.0196749034845074
Subtropical,ssp245,2056,0.820758067803297,-2.21300000000002,-0.00332691254132933,0.00204499999999996,-0.0807827658980642
Subtropical,ssp245,2057,1.22454420069164,2.05599999999998,-0.00517309477508743,-0.006687,-0.103134576363961
Subtropical,ssp245,2058,1.28128824776439,-0.923999999999978,-0.00533524113322126,-0.00717800000000002,-0.0414382332995253
Subtropical,ssp245,2059,1.2196343052214,0.999000000000024,-0.00519851462937959,-0.00641599999999998,0.000333472765639886
Subtropical,ssp245,2060,1.24142384947749,0.00900000000001455,-0.0052356492636283,-0.008961,-0.0357550812777068
Subtropical,ssp245,2061,1.15898055234254,0.442000000000007,-0.00481686115405267,-0.010756,0.00159388058223842
Subtropical,ssp245,2062,1.19935747278873,-0.117999999999995,-0.0051281283836444,-0.00649500000000003,-0.12968565492478
Subtropical,ssp245,2063,1.14074443613686,0.108000000000004,-0.0050152412365978,-0.00314700000000001,0.0133796518993177
Subtropical,ssp245,2064,1.24883432585216,0.110000000000014,-0.00541773605234153,-0.00591200000000003,-0.0793412351544207
Subtropical,ssp245,2065,1.26718748710999,0.598000000000013,-0.0058404574855182,-0.0119359999999999,-0.0554571147661536
Subtropical,ssp245,2066,1.25583840907922,0.906000000000006,-0.00601858450442872,-0.007409,0.0112580431212299
Subtropical,ssp245,2067,1.27271053832482,2.363,-0.00517395721455061,-0.00896299999999994,0.0141183188304916
Subtropical,ssp245,2068,1.15926117226206,2.13400000000001,-0.00475730395089613,-0.00838700000000003,-0.0867719016124475
Subtropical,ssp245,2069,1.26410034637814,-0.603999999999985,-0.00511217120615815,-0.011276,-0.0830490186697919
Subtropical,ssp245,2070,1.40752170177871,0.434000000000026,-0.00609453296926521,-0.00832999999999995,-0.0490376005437812
Subtropical,ssp245,2071,1.29079453339557,-1.22800000000001,-0.0058005871798974,-0.00873400000000002,-0.00773908275064539
Subtropical,ssp245,2072,1.10568394011756,0.34699999999998,-0.00470584465162993,-0.010487,-0.0148273798554377
Subtropical,ssp245,2073,1.5207829855014,-0.601999999999975,-0.00630162558128422,-0.00907899999999995,-0.00804116902612906
Subtropical,ssp245,2074,1.34768488155248,1.572,-0.00558583304476445,-0.00694600000000001,-0.0139082568149402
Subtropical,ssp245,2075,1.26157179514877,1.22300000000001,-0.00532916543874595,-0.00100100000000003,0.0332214918226783
Subtropical,ssp245,2076,1.40831130025373,1.12599999999998,-0.00638949317981963,-0.00714499999999996,-0.0823947995043648
Subtropical,ssp245,2077,1.63079126370013,0.783000000000016,-0.00656616217355688,-0.00283999999999995,-0.0180301841194046
Subtropical,ssp245,2078,1.21208164329113,1.14100000000002,-0.00478283743976826,-0.00705900000000004,-0.0540208030836684
Subtropical,ssp245,2079,1.47886105774438,1.04500000000002,-0.00612071623442478,-0.012089,-0.029909242332288
Subtropical,ssp245,2080,1.52663591779236,0.37700000000001,-0.00655116216017415,0.00109599999999999,-0.105038173518923
Subtropical,ssp245,2081,1.49102575236213,1.27499999999998,-0.00666389283654345,-0.00322800000000001,-0.0320618459586299
Subtropical,ssp245,2082,1.40244973136731,0.00200000000000955,-0.00589815009832861,-0.00341599999999997,0.0104860586100548
Subtropical,ssp245,2083,1.42824332248978,0.610000000000014,-0.00574853514418905,-0.012127,-0.0369002140905916
Subtropical,ssp245,2084,1.49890585014765,0.66700000000003,-0.00595643781867694,-0.011148,-0.120776466410232
Subtropical,ssp245,2085,1.64081029127993,0.14100000000002,-0.00708560985115869,-0.00136499999999995,-0.0719245947989888
Subtropical,ssp245,2086,1.78371211459046,2.43900000000002,-0.00706519824825835,-0.00774699999999995,-0.00177834172487401
Subtropical,ssp245,2087,1.5633703418913,0.363,-0.0071056386220838,-0.014383,-0.0595194732835078
Subtropical,ssp245,2088,1.42807932627898,0.408999999999992,-0.00584174995648001,-0.00678199999999996,-0.0477809026752141
Subtropical,ssp245,2089,1.6255734598476,0.0500000000000114,-0.00678862813025161,-0.00637600000000005,-0.00839740359710506
Subtropical,ssp245,2090,1.8514143313277,-0.0590000000000259,-0.00739534348474535,-0.00980599999999998,-0.0310464220412499
Subtropical,ssp245,2091,1.5636499368195,0.692000000000007,-0.00658609933026333,-0.01042,-0.0263180785462218
Subtropical,ssp245,2092,1.3901206803576,1.05200000000002,-0.00589086510059822,-0.00896799999999998,-0.0129877389958923
Subtropical,ssp245,2093,1.56734426801251,-0.326000000000022,-0.0065488328571699,-0.006822,-0.0493073240197055
Subtropical,ssp245,2094,1.68173021154979,0.134999999999991,-0.00726187659239064,-0.00696699999999995,0.0105380236282056
Subtropical,ssp245,2095,1.49974656786736,-0.223000000000013,-0.00650762396702853,-0.00492099999999995,-0.0661048541764173
Subtropical,ssp245,2096,1.69504875111977,0.442000000000007,-0.00716078860772695,-0.00119000000000002,-0.0904543936389031
Subtropical,ssp245,2097,1.64582410693225,-0.0709999999999695,-0.00743669870821795,-0.011367,-0.0465879428980522
Subtropical,ssp245,2098,1.48638100595883,-0.22399999999999,-0.00557827628116558,-0.00906399999999996,-0.00710000096646546
Subtropical,ssp245,2099,1.64256298770789,0.536999999999978,-0.00683693126142271,-0.010954,-0.120325978859843
Subtropical,ssp245,2100,1.50064182535527,3.42099999999999,-0.00613985919852422,-0.00469799999999998,-0.110886049790663
Subtropical,ssp370,2015,0,0,0,0,0
Subtropical,ssp370,2016,0.282307450324367,2.54999999999995,-0.00168318192802874,-0.00606399999999996,0.0459264816896545
Subtropical,ssp370,2017,0.299089185456637,0.142999999999972,-0.00263480526509219,-0.00931999999999999,0.0988766993149932
Subtropical,ssp370,2018,0.363113795820766,2.63,-0.00200919196179794,-0.00247299999999995,0.137036369320564
Subtropical,ssp370,2019,0.321982970512806,2.58499999999998,-0.00171226713605854,-0.00247699999999995,0.227323860498766
Subtropical,ssp370,2020,0.380622717201845,1.25999999999999,-0.00145705646276739,-0.00220799999999999,0.0987764554894306
Subtropical,ssp370,2021,0.131113366681632,2.97999999999996,-0.000736123663720889,-0.000964999999999994,-0.0400136783060501
Subtropical,ssp370,2022,-0.00709353911821609,1.03999999999996,-0.000462274487349257,0.00295300000000009,0.0676291883325479
Subtropical,ssp370,2023,0.177692821211565,1.46299999999997,-0.00103244772578792,-0.00475799999999993,0.127036339348511
Subtropical,ssp370,2024,0.272750556795813,2.86199999999997,-0.0012687429609779,-0.00435199999999991,0.0827553803607604
Subtropical,ssp370,2025,0.35500511223438,2.197,-0.00216741520506791,-0.00899599999999989,0.118403458587087
Subtropical,ssp370,2026,0.651724402681055,3.03199999999998,-0.00308331551421404,-0.00674599999999992,0.080838635216026
Subtropical,ssp370,2027,0.392271514135075,2.06399999999996,-0.00197380310819195,0.000358000000000081,0.105202825111201
Subtropical,ssp370,2028,0.476243650598519,2.23199999999997,-0.00230833750303439,0.00208300000000006,0.0410631610919614
Subtropical,ssp370,2029,0.411681490383444,0.876999999999953,-0.00190411515921674,0.00186200000000003,0.109306232916581
Subtropical,ssp370,2030,0.460480557427388,0.916999999999973,-0.00205275175140929,-0.00249199999999994,0.0671640467232741
