itr_avg,year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko
24.5827691509434,2052,ssp126,Subtropical,Narrowbody,7629705,95010,99373,56435,250818,59550,
48.3101296226415,2052,ssp126,Subtropical,Widebody,14993917,16092,138685,42630,197407,112961,
24.4596528773585,2052,ssp245,Subtropical,Narrowbody,7591493,95324,99412,56386,251122,59246,
48.1535341509434,2052,ssp245,Subtropical,Widebody,14945315,16739,137951,42924,197614,112754,
24.745468254717,2052,ssp370,Subtropical,Narrowbody,7680201,94404,99457,56428,250289,60079,
48.6666371698113,2052,ssp370,Subtropical,Widebody,15104569,15928,137972,42590,196490,113878,
24.6980584433962,2052,ssp585,Subtropical,Narrowbody,7665487,94985,99053,56437,250475,59893,
48.4519270283019,2052,ssp585,Subtropical,Widebody,15037926,16362,138032,42729,197123,113245,
24.5509229716981,2053,ssp126,Subtropical,Narrowbody,7599002,94924,98741,56418,250083,59437,
48.249904764151,2053,ssp126,Subtropical,Widebody,14934311,16664,137584,42636,196884,112636,
24.5856060849057,2053,ssp245,Subtropical,Narrowbody,7609736,94680,99038,56248,249966,59554,
48.264928490566,2053,ssp245,Subtropical,Widebody,14938955,15953,137991,43038,196982,112538,
24.7036766981132,2053,ssp370,Subtropical,Narrowbody,7646282,93793,99823,56182,249798,59722,
48.7152325471698,2053,ssp370,Subtropical,Widebody,15078340,15539,137838,42311,195688,113832,
24.6209255660377,2053,ssp585,Subtropical,Narrowbody,7620669,94266,99452,56353,250071,59449,
48.4946382075472,2053,ssp585,Subtropical,Widebody,15010057,15802,138101,42507,196410,113110,
24.6088809433962,2054,ssp126,Subtropical,Narrowbody,7616941,95238,98544,55984,249766,59754,
48.2323505660377,2054,ssp126,Subtropical,Widebody,14928874,16364,137953,42903,197220,112300,
24.6032665566038,2054,ssp245,Subtropical,Narrowbody,7615204,94898,98965,56126,249989,59531,
48.4387416509434,2054,ssp245,Subtropical,Widebody,14992764,16687,136964,42740,196391,113129,
24.6133415566038,2054,ssp370,Subtropical,Narrowbody,7618321,94460,99408,56264,250132,59388,
48.4406181603774,2054,ssp370,Subtropical,Widebody,14993340,15734,137916,42828,196478,113042,
24.6661291037736,2054,ssp585,Subtropical,Narrowbody,7634661,94301,99074,56985,250360,59160,
48.6831841509434,2054,ssp585,Subtropical,Widebody,15068419,15900,137396,42730,196026,113494,
24.6163694811321,2055,ssp126,Subtropical,Narrowbody,7619259,94577,98932,56439,249948,59572,
48.4258023584905,2055,ssp126,Subtropical,Widebody,14988759,15728,138330,42663,196721,112799,
24.5990441037736,2055,ssp245,Subtropical,Narrowbody,7613896,94892,98779,56226,249897,59623,
48.3649011320755,2055,ssp245,Subtropical,Widebody,14969904,16623,137453,42472,196548,112972,
24.7247470754717,2055,ssp370,Subtropical,Narrowbody,7652804,94156,99249,56396,249801,59719,
48.6085860849057,2055,ssp370,Subtropical,Widebody,15045331,15797,137669,42404,195870,113650,
24.6583526886793,2055,ssp585,Subtropical,Narrowbody,7632254,94640,99264,55984,249888,59632,
48.426115990566,2055,ssp585,Subtropical,Widebody,14988852,15842,138307,42641,196790,112730,
24.6389132075472,2056,ssp126,Subtropical,Narrowbody,7647130,94657,99678,56288,250623,59745,
48.4034813207547,2056,ssp126,Subtropical,Widebody,15022894,15796,138835,42431,197062,113306,
24.5667785849057,2056,ssp245,Subtropical,Narrowbody,7624742,94691,99756,56480,250927,59441,
48.3787664622642,2056,ssp245,Subtropical,Widebody,15015216,16183,138133,42748,197064,113304,
24.6632717924528,2056,ssp370,Subtropical,Narrowbody,7654690,94917,99318,56492,250727,59641,
48.4121997169811,2056,ssp370,Subtropical,Widebody,15025595,16051,138263,42739,197053,113315,
24.6465309433962,2056,ssp585,Subtropical,Narrowbody,7649495,94676,99481,56525,250682,59686,
48.3586387264151,2056,ssp585,Subtropical,Widebody,15008976,15791,138402,43208,197401,112967,
24.627051745283,2057,ssp126,Subtropical,Narrowbody,7622565,94477,99492,55857,249826,59694,
48.4206583018868,2057,ssp126,Subtropical,Widebody,14987161,16247,137905,42223,196375,113145,
24.6672533018868,2057,ssp245,Subtropical,Narrowbody,7635008,94224,99644,55857,249725,59795,
