year,ssp,zone,type,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max_no_rm,tko_ok_thr_max_rm,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_no_rm_rel,tko_ok_thr_max_rm_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loe,tko_ok_thr_mid_rel_loe,tko_ok_thr_max_no_rm_rel_loe,tko_ok_thr_max_rm_rel_loe,tko_ok_thr_max_rel_loe,tko_ok_rel_loe,tko_ko_rel_loe,tko_rel_loe
2063,ssp245,Temperate,Narrowbody,546577,612579,67872,365222,433094,1592250,215230,1807480,0.302397260273973,0.338913293646403,0.0375506229667825,0.202061433598159,0.239612056564941,0.880922610485317,0.119077389514683,1,0.301990878724871,0.338670740336863,0.0379934778966514,0.201651108564337,0.239644586460989,0.880306205522723,0.119693794477277,1
2063,ssp245,Temperate,Widebody,19382,846157,96445,223528,319973,1185512,621968,1807480,0.010723216854405,0.468141832828026,0.053358820014606,0.123668311682564,0.17702713169717,0.6558921813796,0.3441078186204,1,0.0106933669243703,0.467418033130753,0.0534561846638077,0.123434588050021,0.176890772713829,0.655002172768953,0.344997827231048,1
2063,ssp370,Temperate,Narrowbody,542147,612301,67298,367555,434853,1589301,218179,1807480,0.299946334122646,0.338759488348419,0.0372330537543984,0.203352180936995,0.240585234691394,0.879291057162458,0.120708942837542,1,0.300312956023704,0.338627293703323,0.0373425132786564,0.203328062899286,0.240670576177942,0.879610825904968,0.120389174095032,1
2063,ssp370,Temperate,Widebody,18969,839520,94344,223956,318300,1176789,630691,1807480,0.0104947219332994,0.464469869652776,0.0521964281762454,0.123905105450683,0.176101533626928,0.651066125213004,0.348933874786996,1,0.00997434031311742,0.46567139669541,0.0524035307924457,0.124171777154042,0.176575307946487,0.652221044955014,0.347778955044986,1
2063,ssp585,Temperate,Narrowbody,542952,611325,67848,365237,433085,1587362,220118,1807480,0.300391705579038,0.338219510036072,0.0375373448115608,0.202069732445172,0.239607077256733,0.878218292871844,0.121781707128156,1,0.300011358730878,0.338807860057527,0.0371695997315079,0.202800982495449,0.239970582226957,0.878789801015362,0.121210198984639,1
2063,ssp585,Temperate,Widebody,17702,840879,95983,223578,319561,1178142,629338,1807480,0.00979374598889061,0.465221745192201,0.0531032155265895,0.123695974505942,0.176799190032531,0.651814681213623,0.348185318786377,1,0.00994837841772801,0.465041507896629,0.0523850940471228,0.12388321225544,0.176268306302563,0.651258192616919,0.348741807383081,1
2064,ssp126,Temperate,Narrowbody,548071,612404,69243,365304,434547,1595022,217410,1812432,0.302395345039152,0.337890745694183,0.0382044678089992,0.201554596255197,0.239759064064197,0.880045154797532,0.119954845202468,1,0.301779220630604,0.338944702503246,0.0378382454691023,0.201868208942151,0.239706454411253,0.880430377545103,0.119569622454898,1
2064,ssp126,Temperate,Widebody,20040,846705,97570,222859,320429,1187174,625258,1812432,0.0110569665510209,0.467165112953203,0.0538337438314927,0.122961302824051,0.176795046655543,0.655017126159768,0.344982873840232,1,0.010511877816423,0.46795941554449,0.0529452368458992,0.123449723797476,0.176394960643375,0.654866254004288,0.345133745995712,1
2064,ssp245,Temperate,Narrowbody,546814,613262,69001,365246,434247,1594323,218109,1812432,0.301701801777943,0.33836414276508,0.0380709455582334,0.201522595054601,0.239593540612834,0.879659485155857,0.120340514844143,1,0.301933618167922,0.338674194867968,0.0379589484274476,0.201674812943995,0.239633761371442,0.880241574407332,0.119758425592668,1
2064,ssp245,Temperate,Widebody,20065,845037,97356,223028,320384,1185486,626946,1812432,0.0110707601719678,0.466244802563627,0.0537156704361874,0.123054547701652,0.176770218137839,0.654085780873434,0.345914219126566,1,0.0106700394714937,0.467370679809113,0.0534003944318994,0.123453056552234,0.176853450984133,0.65489417026474,0.34510582973526,1
2064,ssp370,Temperate,Narrowbody,544034,613925,67456,368463,435919,1593878,218554,1812432,0.300167951128649,0.338729949592592,0.037218499783716,0.203297558198046,0.240516057981762,0.879413958703002,0.120586041296998,1,0.300232242703697,0.338626000603556,0.0373213482593488,0.20336594143081,0.240687289690159,0.879545532997411,0.120454467002589,1
2064,ssp370,Temperate,Widebody,18544,842152,95228,226438,321666,1182362,630070,1812432,0.0102315562735595,0.464653018706357,0.0525415574211888,0.124935997598806,0.177477555019995,0.652362129999912,0.347637870000088,1,0.00995044380521783,0.465579543323183,0.0523525670693301,0.124189947238298,0.176542514307628,0.652072501436028,0.347927498563972,1
2064,ssp585,Temperate,Narrowbody,543678,613588,66653,367515,434168,1591434,220998,1812432,0.299971529966366,0.338544011582228,0.0367754486789022,0.20277450409174,0.239549952770642,0.878065494319235,0.121934505680765,1,0.299865961829615,0.338832250830244,0.0370846741554556,0.202879797847609,0.239964472003065,0.878662684662924,0.121337315337077,1
2064,ssp585,Temperate,Widebody,16831,843494,95019,224043,319062,1179387,633045,1812432,0.00928641736627912,0.465393460278786,0.0524262427500728,0.123614568712095,0.176040811462168,0.650720689107233,0.349279310892767,1,0.00991440631750332,0.464861363132488,0.0522864989698742,0.123928775368221,0.176215274338095,0.650991043788086,0.349008956211914,1
2065,ssp126,Temperate,Narrowbody,545822,613345,68314,364070,432384,1591551,215929,1807480,0.301979551640959,0.33933708810056,0.0377951623254476,0.20142408214752,0.239219244472968,0.880535884214486,0.119464115785514,1,0.301813924153856,0.338941290552729,0.0378528257471884,0.201844668851115,0.239697494598304,0.880452709304888,0.119547290695112,1
2065,ssp126,Temperate,Widebody,18496,847790,95421,222764,318185,1184471,623009,1807480,0.0102330316241397,0.469045300639565,0.0527922853918162,0.123245623741342,0.176037909133158,0.655316241396862,0.344683758603138,1,0.0105159709126394,0.468016999221804,0.0529586379936247,0.123441115236943,0.176399753230567,0.65493272336501,0.34506727663499,1
2065,ssp245,Temperate,Narrowbody,546512,613172,68152,364688,432840,1592524,214956,1807480,0.302361298603581,0.339241374731671,0.0377055347777015,0.201765994644477,0.239471529422179,0.88107420275743,0.11892579724257,1,0.301876236713383,0.338678394820008,0.0379239261824305,0.201699851663442,0.239623777845873,0.880178409379263,0.119821590620737,1
2065,ssp245,Temperate,Widebody,19620,846184,96581,223129,319710,1185514,621966,1807480,0.0108548918936862,0.46815677075265,0.0534340628941952,0.123447562352004,0.176881625246199,0.655893287892535,0.344106712107465,1,0.0106467261875263,0.4673227973977,0.0533449747613818,0.123472292780554,0.176817267541936,0.654786791127163,0.345213208872837,1
2065,ssp370,Temperate,Narrowbody,543519,611003,68329,368369,436698,1591220,216260,1807480,0.300705401996149,0.338041361453515,0.0378034611724611,0.203802531701596,0.241605992874057,0.880352756323721,0.119647243676279,1,0.30014904156219,0.338626199191917,0.0372974450529628,0.20340592552615,0.240703370579113,0.87947861133322,0.12052138866678,1
2065,ssp370,Temperate,Widebody,18434,841546,95853,225310,321163,1181143,626337,1807480,0.0101987297231505,0.465590767256069,0.0530312921858057,0.12465421470777,0.177685506893576,0.653475003872795,0.346524996127205,1,0.00992590574457808,0.465484654275842,0.0522995956143944,0.124209058049218,0.176508653663612,0.651919213684032,0.348080786315968,1
2065,ssp585,Temperate,Narrowbody,541726,612191,67832,366023,433855,1587772,219708,1807480,0.2997134131498,0.338698630136986,0.0375284927080798,0.202504592028681,0.240033084736761,0.878445128023547,0.121554871976453,1,0.299718715979202,0.338857113255176,0.0369991958226257,0.202960796169965,0.23995999199259,0.878535821226969,0.121464178773032,1
2065,ssp585,Temperate,Widebody,17878,840213,94468,223732,318200,1176291,631189,1807480,0.0098911191271826,0.464853276384801,0.0522650319782238,0.123781176001947,0.176046207980171,0.650790603492155,0.349209396507845,1,0.00987996037246347,0.464679093359761,0.0521863238584749,0.123975697142194,0.176162021000669,0.650721074732893,0.349278925267107,1
2066,ssp126,Temperate,Narrowbody,543711,613946,67472,366147,433619,1591276,216204,1807480,0.300811627237922,0.339669595237568,0.0373293203797552,0.202573195830659,0.239902516210415,0.880383738685905,0.119616261314095,1,0.30184730686867,0.338937251456635,0.037867506749595,0.201822826062819,0.239690332812414,0.880474891137718,0.119525108862282,1
2066,ssp126,Temperate,Widebody,17973,845655,94216,224415,318631,1182259,625221,1807480,0.00994367849160157,0.467864098081307,0.0521256113483967,0.124159050169296,0.176284661517693,0.654092438090601,0.345907561909399,1,0.0105193959684825,0.468071973966216,0.0529725142134644,0.123432517296664,0.176405031510128,0.654996401444826,0.345003598555175,1
2066,ssp245,Temperate,Narrowbody,544826,612434,67908,364867,432775,1590035,217445,1807480,0.301428508199261,0.338833071458605,0.0375705401996149,0.201865027552172,0.239435567751787,0.879697147409653,0.120302852590347,1,0.301819006743708,0.338683746110586,0.0378885921467038,0.201726616657856,0.23961520880456,0.880117961658854,0.119882038341146,1
2066,ssp245,Temperate,Widebody,19283,843259,95816,223876,319692,1182234,625246,1807480,0.0106684444641158,0.466538495585013,0.0530108216965056,0.123860844933277,0.176871666629783,0.654078606678912,0.345921393321088,1,0.0106237353713147,0.467274124699023,0.0532906744357161,0.123492309029625,0.176782983465341,0.654680843535678,0.345319156464322,1
2066,ssp370,Temperate,Narrowbody,541912,612863,67095,367691,434786,1589561,217919,1807480,0.299816318852767,0.339070418483192,0.0371207426914821,0.203427423816584,0.240548166508066,0.879434903844026,0.120565096155974,1,0.30006170893726,0.338628853737941,0.0372689643150479,0.203449589102485,0.240718553417532,0.879409116092734,0.120590883907266,1
2066,ssp370,Temperate,Widebody,17983,840142,94787,223311,318098,1176223,631257,1807480,0.00994921105627725,0.464813995175604,0.0524415207913781,0.123548255029101,0.175989775820479,0.65075298205236,0.34924701794764,1,0.00990037272394531,0.465384882983406,0.0522431257826868,0.124229854755791,0.176472980538478,0.651758236245828,0.348241763754172,1
2066,ssp585,Temperate,Narrowbody,541151,613400,66120,368075,434195,1588746,218734,1807480,0.299395290680948,0.339367517206276,0.0365813176356032,0.203639874300131,0.240221191935734,0.878983999822958,0.121016000177042,1,0.299569646690697,0.338882282757552,0.0369135998688818,0.203044344635915,0.239957944504797,0.878409873953046,0.121590126046955,1
2066,ssp585,Temperate,Widebody,18004,840315,92999,225359,318358,1176677,630803,1807480,0.00996082944209618,0.464909708544493,0.0514522982273663,0.124681324274681,0.176133622502047,0.651004160488636,0.348995839511364,1,0.00984490478310005,0.464494832413417,0.0520845847651349,0.124024040191993,0.176108624957128,0.650448362153645,0.349551637846355,1
2067,ssp126,Temperate,Narrowbody,542608,613682,66894,364818,431712,1588002,219478,1807480,0.300201385354195,0.33952353553013,0.0370095381415009,0.201837917985261,0.238847456126762,0.878572377011087,0.121427622988913,1,0.301877884001929,0.338932586687276,0.037881826925041,0.201803978172244,0.239685805097285,0.880496275786489,0.119503724213511,1
2067,ssp126,Temperate,Widebody,18863,842460,94013,221503,315516,1176839,630641,1807480,0.0104360767477372,0.466096443667427,0.0520133002854803,0.122547967335738,0.174561267621218,0.651093788036382,0.348906211963618,1,0.0105217685762712,0.468122255182604,0.0529861862857729,0.123424371946481,0.176410558232254,0.655054581991129,0.344945418008871,1
2067,ssp245,Temperate,Narrowbody,545038,612670,67566,365616,433182,1590890,216590,1807480,0.301545798570385,0.338963639984951,0.0373813264877066,0.202279416646381,0.239660743134087,0.880170181689424,0.119829818310576,1,0.301762200641352,0.338690654657304,0.037853127305371,0.201755499862413,0.239608627167784,0.88006148246644,0.11993851753356,1
2067,ssp245,Temperate,Widebody,18918,844626,94816,224235,319051,1182595,624885,1807480,0.0104665058534534,0.467294797176179,0.0524575652289375,0.124059464005134,0.176517029234072,0.654278332263704,0.345721667736296,1,0.0106013753217055,0.467224400515587,0.0532382422383636,0.123513117594086,0.17675135983245,0.654577135669742,0.345422864330258,1
2067,ssp370,Temperate,Narrowbody,543153,611158,67092,367726,434818,1589129,218351,1807480,0.300502910129019,0.338127116205988,0.0371190829220794,0.203446787792949,0.240565870715029,0.879195897050037,0.120804102949964,1,0.299968601166985,0.338634928511162,0.0372340667011536,0.203498506076991,0.240732572778145,0.879336102456291,0.120663897543709,1
2067,ssp370,Temperate,Widebody,17213,842252,94571,224457,319028,1178493,628987,1807480,0.00952320357624981,0.465981366322172,0.0523220173943833,0.124182286940934,0.176504304335318,0.65200887423374,0.34799112576626,1,0.00987349133606668,0.465278382875893,0.0521816669292556,0.124253082527007,0.176434749456263,0.651586623668223,0.348413376331777,1
2067,ssp585,Temperate,Narrowbody,540785,611316,67448,367129,434577,1586678,220802,1807480,0.299192798813818,0.338214530727864,0.0373160422245336,0.203116493681811,0.240432535906345,0.877839865448027,0.122160134551973,1,0.299418779475154,0.3389075947626,0.0368283214300875,0.203130810418862,0.239959131848949,0.878285506086703,0.121714493913298,1
2067,ssp585,Temperate,Widebody,17735,837886,94678,223794,318472,1174093,633387,1807480,0.00981200345232036,0.46356584858477,0.0523812158364131,0.123815477902937,0.17619669373935,0.64957454577644,0.35042545422356,1,0.00980910374990462,0.464308714128426,0.0519812977420639,0.124073867132252,0.176055164874316,0.650172982752646,0.349827017247354,1
2068,ssp126,Temperate,Narrowbody,546257,615053,68112,365858,433970,1595280,217152,1812432,0.301394479903246,0.339352317769715,0.0375804443973622,0.20186026289538,0.239440707292743,0.880187504965704,0.119812495034296,1,0.301904170780515,0.338927297716965,0.037895324722245,0.201789422774372,0.239684747496617,0.880516215994097,0.119483784005904,1
2068,ssp126,Temperate,Widebody,18296,849008,95196,223497,318693,1185997,626435,1812432,0.0100947235537664,0.46843578131483,0.0525239015863768,0.123313316030615,0.175837217616992,0.654367722485588,0.345632277514412,1,0.0105227043283246,0.468165758275846,0.0529989749909052,0.123417121156238,0.176416096147144,0.655104558751313,0.344895441248687,1
2068,ssp245,Temperate,Narrowbody,546643,613390,68059,366709,434768,1594801,217631,1812432,0.301607453410666,0.338434766104328,0.0375512019209548,0.202329797752412,0.239880999673367,0.879923219188361,0.120076780811639,1,0.30170609078877,0.338699526377764,0.0378177126435357,0.20178689321229,0.239604605855826,0.880010223022359,0.119989776977641,1
2068,ssp245,Temperate,Widebody,18870,846288,96220,224249,320469,1185627,626805,1812432,0.0104114250907069,0.466935035355809,0.0530888883003611,0.123728228148697,0.176817116449059,0.654163576895575,0.345836423104425,1,0.0105799543375453,0.4671733636499,0.0531884269527856,0.123534730768581,0.176723157721366,0.654476475708811,0.345523524291189,1
2068,ssp370,Temperate,Narrowbody,542154,613943,67282,369231,436513,1592610,219822,1812432,0.299130670833444,0.338739880999673,0.0371224961819257,0.203721298233534,0.240843794415459,0.878714346248577,0.121285653751423,1,0.299868074589441,0.338645387781115,0.0371909128668295,0.203554250366848,0.240745163233677,0.879258625604232,0.120741374395768,1
2068,ssp370,Temperate,Widebody,18006,841297,93531,225153,318684,1177987,634445,1812432,0.00993471755078259,0.464181276869974,0.0516052464313144,0.124227005482137,0.175832251913451,0.649948246334207,0.350051753665793,1,0.00984490817368933,0.465163307383324,0.052113728409149,0.124279486531857,0.176393214941006,0.651401430498019,0.348598569501981,1
2068,ssp585,Temperate,Narrowbody,543133,614770,66353,367995,434348,1592251,220181,1812432,0.299670829029724,0.339196173980596,0.0366099252275396,0.20303934161392,0.239649266841459,0.878516269851779,0.121483730148221,1,0.29926613984363,0.338932884695549,0.0367437956421062,0.203220560692204,0.239964356334311,0.87816338087349,0.121836619126511,1
2068,ssp585,Temperate,Widebody,16661,843994,94288,224840,319128,1179783,632649,1812432,0.00919262074384032,0.465669332697723,0.052022917273586,0.124054309347882,0.176077226621468,0.650939180063031,0.349060819936969,1,0.00977242147336877,0.464120872339756,0.0518764788414719,0.124125240577604,0.176001719419076,0.649895013232201,0.3501049867678,1
2069,ssp126,Temperate,Narrowbody,545778,613309,68342,364608,432950,1592037,215443,1807480,0.301955208356386,0.339317170867727,0.0378106535065395,0.201721734127072,0.239532387633611,0.880804766857725,0.119195233142275,1,0.301930168133313,0.338920471519102,0.0379099616555523,0.201776581885067,0.239686543540619,0.880537183193034,0.119462816806966,1
2069,ssp126,Temperate,Widebody,19310,846914,95238,222894,318132,1184356,623124,1807480,0.0106833823887401,0.468560647973975,0.0526910394582513,0.123317547082125,0.176008586540377,0.655252616903092,0.344747383096908,1,0.0105226976244267,0.468207872178545,0.0530135316914551,0.123409336902111,0.176422868593567,0.655153438396538,0.344846561603463,1
2069,ssp245,Temperate,Narrowbody,543380,612584,67718,366050,433768,1589732,217748,1807480,0.300628499347157,0.338916059928741,0.037465421470777,0.202519529953305,0.239984951424082,0.87952951069998,0.12047048930002,1,0.301649943839429,0.338709840721609,0.0377813677781316,0.201820987825797,0.239602355603929,0.879962140164967,0.120037859835033,1
2069,ssp245,Temperate,Widebody,18822,841513,95535,223641,319176,1179511,627969,1807480,0.0104133932325669,0.465572509792639,0.052855356629119,0.123730829663399,0.176586186292518,0.652572089317724,0.347427910682276,1,0.010558265915326,0.467121707475702,0.0531397043102998,0.123558011052148,0.176697715362448,0.654377688753475,0.345622311246525,1
2069,ssp370,Temperate,Narrowbody,542150,611935,67801,367940,435741,1589826,217654,1807480,0.299947993892049,0.338556996481289,0.0375113417575851,0.203565184677009,0.241076526434594,0.879581516807932,0.120418483192069,1,0.299763246038303,0.338658853980188,0.0371419812842274,0.203615012824035,0.240756994108263,0.879179094126753,0.120820905873247,1
2069,ssp370,Temperate,Widebody,17541,840993,94649,225241,319890,1178424,629056,1807480,0.00970467169761215,0.465284816429504,0.0523651713988537,0.124616040011508,0.176981211410361,0.651970699537478,0.348029300462522,1,0.00981477770964361,0.465043105733044,0.052042381185695,0.124307895799831,0.176350276985526,0.651208160428213,0.348791839571787,1
2069,ssp585,Temperate,Narrowbody,540612,612637,66046,368195,434241,1587490,219990,1807480,0.299097085444929,0.338945382521522,0.0365403766570031,0.203706265076239,0.240246641733242,0.878289109699692,0.121710890300308,1,0.29911073890449,0.33895818337503,0.0366590118899066,0.203314191665076,0.239973203554983,0.878042125834503,0.121957874165498,1
2069,ssp585,Temperate,Widebody,17940,837955,93146,224434,317580,1173475,634005,1807480,0.00992542102817182,0.463604023281032,0.0515336269280988,0.12416956204218,0.175703188970279,0.649232633279483,0.350767366720517,1,0.00973550263728688,0.463928303732752,0.0517697921251987,0.12417861983487,0.175948411960069,0.649612218330108,0.350387781669892,1
2070,ssp126,Temperate,Narrowbody,546673,613123,67970,364274,432244,1592040,215440,1807480,0.302450372894859,0.33921426516476,0.0376048421006042,0.201536946466904,0.239141788567508,0.880806426627127,0.119193573372873,1,0.301960214338301,0.338911509308538,0.0379275746991793,0.201762236008762,0.239689810707942,0.880561534354781,0.11943846564522,1
2070,ssp126,Temperate,Widebody,19242,847220,96093,223692,319785,1186247,621233,1807480,0.0106457609489455,0.468729944453051,0.053164073738022,0.123759045743245,0.176923119481267,0.656298824883263,0.343701175116737,1,0.0105225517148761,0.468254540735448,0.053032340788452,0.123399596691506,0.176431937479958,0.655209029930282,0.344790970069718,1
2070,ssp245,Temperate,Narrowbody,547106,610279,69808,364769,434577,1591962,215518,1807480,0.302689932945316,0.337640803770996,0.0386217274879943,0.20181080841835,0.240432535906345,0.880763272622657,0.119236727377343,1,0.301592960964753,0.338720775903748,0.0377432620977475,0.201857414449607,0.239600676547354,0.879914413415855,0.120085586584145,1
2070,ssp245,Temperate,Widebody,19295,845123,98217,222950,321167,1185585,621895,1807480,0.0106750835417266,0.46756976564056,0.0543391904751367,0.123348529444309,0.177687719919446,0.655932569101733,0.344067430898267,1,0.0105351573471823,0.467070202978557,0.0530902268465016,0.123583455517818,0.17667368236432,0.654279042690059,0.345720957309941,1
2070,ssp370,Temperate,Narrowbody,538947,613278,64655,369842,434497,1586722,220758,1807480,0.298175913426428,0.339300019917233,0.0357707969106159,0.204617478478323,0.240388275388939,0.8778642087326,0.1221357912674,1,0.299657949611688,0.338673339234603,0.0370909761741138,0.203677826868281,0.240768803042395,0.879100091888686,0.120899908111314,1
2070,ssp370,Temperate,Widebody,16215,838589,91354,225427,316781,1171585,635895,1807480,0.00897105362161684,0.46395478788147,0.0505421913382167,0.124718945714475,0.175261137052692,0.648186978555779,0.351813021444221,1,0.00978356489111451,0.464922086188766,0.0519712726672948,0.124336742676503,0.176308015343797,0.651013666423678,0.348986333576322,1
2070,ssp585,Temperate,Narrowbody,539559,612083,64511,370113,434624,1586266,221214,1807480,0.29851450638458,0.338638878438489,0.0356911279792861,0.204767410981034,0.24045853896032,0.877611923783389,0.122388076216611,1,0.298951911929076,0.33898367795689,0.0365728317008916,0.203411644781964,0.239984476482855,0.877920066368822,0.122079933631179,1
2070,ssp585,Temperate,Widebody,17668,835671,92508,226041,318549,1171888,635592,1807480,0.00977493526899329,0.462340385509107,0.0511806493017903,0.125058645185562,0.176239294487353,0.648354615265452,0.351645384734548,1,0.00969894444717389,0.463728876841845,0.051661022317841,0.124234208465848,0.175895230783689,0.649323052072708,0.350676947927292,1
2071,ssp126,Temperate,Narrowbody,543454,613677,68271,364471,432742,1589873,217607,1807480,0.300669440325757,0.339520769247793,0.0377713722973422,0.201645937991015,0.239417310288357,0.879607519861907,0.120392480138093,1,0.301993330646005,0.338900883919763,0.0379475154916515,0.201746720473296,0.239694235964947,0.880588450530715,0.119411549469286,1
2071,ssp126,Temperate,Widebody,18239,844987,94822,222080,316902,1180128,627352,1807480,0.0100908447119747,0.467494522760971,0.0524608847677429,0.122867196317525,0.175328081085268,0.652913448558214,0.347086551441786,1,0.0105223454677637,0.468304511719648,0.0530544726199037,0.123388350791109,0.176442823411012,0.655269680598424,0.344730319401576,1
2071,ssp245,Temperate,Narrowbody,545732,612655,68670,364290,432960,1591347,216133,1807480,0.301929758558878,0.338955341137938,0.0379921216279018,0.201545798570385,0.239537920198287,0.880423019895103,0.119576980104897,1,0.301535316324126,0.338732285989684,0.0377038012449701,0.201895724461437,0.239599525706407,0.879867128020217,0.120132871979783,1
2071,ssp245,Temperate,Widebody,19931,844896,96562,223146,319708,1184535,622945,1807480,0.0110269546550999,0.467444176422422,0.0534235510213114,0.123456967711953,0.176880518733264,0.655351649810786,0.344648350189214,1,0.0105110176254256,0.467018705378712,0.0530402585512686,0.12361052832122,0.176650786872488,0.654180509876626,0.345819490123375,1
2071,ssp370,Temperate,Narrowbody,542849,611571,67790,367049,434839,1589259,218221,1807480,0.300334720162879,0.338355611127094,0.0375052559364419,0.203072233164406,0.240577489100848,0.879267820390821,0.12073217960918,1,0.299551617544344,0.338688892354643,0.0370378968149604,0.20374253026838,0.240780427083341,0.879020936982328,0.120979063017672,1
2071,ssp370,Temperate,Widebody,17727,841371,95625,224489,320114,1179212,628268,1807480,0.00980757740057981,0.465493947374245,0.0529051497112001,0.124199991147897,0.177105140859097,0.652406665633921,0.347593334366079,1,0.00975138202238112,0.464799690735059,0.0518997768766068,0.124366177304984,0.176265954181591,0.650817026939031,0.349182973060969,1
2071,ssp585,Temperate,Narrowbody,539823,612869,65679,367597,433276,1585968,221512,1807480,0.298660566092018,0.339073738021997,0.0363373315334056,0.203375417708633,0.239712749242039,0.877447053356054,0.122552946643946,1,0.298790170672915,0.339009438372183,0.0364854984245763,0.203512305069299,0.239997803493875,0.877797412538974,0.122202587461027,1
2071,ssp585,Temperate,Widebody,18184,836606,92831,224315,317146,1171936,635544,1807480,0.0100604156062584,0.462857680306283,0.0513593511408148,0.12410372452254,0.175463075663355,0.648381171575896,0.351618828424104,1,0.0096625398861023,0.463524033275633,0.0515503664657438,0.124291685467633,0.175842051933377,0.649028625095112,0.350971374904888,1
2072,ssp126,Temperate,Narrowbody,548961,613985,69748,364976,434724,1597670,214762,1812432,0.302886397944861,0.338763054282864,0.0384830989521262,0.201373623948374,0.239856722900501,0.881506175128225,0.118493824871775,1,0.302028538306951,0.338889068187264,0.0379691356714942,0.201730370606505,0.239699506277999,0.880617112772214,0.119382887227787,1
2072,ssp126,Temperate,Widebody,19278,851793,96096,223859,319955,1191026,621406,1812432,0.01063653698456,0.469972390688313,0.0530204719404645,0.123513047661926,0.176533519602391,0.657142447275263,0.342857552724737,1,0.0105221577511804,0.468356532904239,0.0530789975238177,0.123376049467603,0.176455046991421,0.65533373764684,0.34466626235316,1
2072,ssp245,Temperate,Narrowbody,546252,613515,68471,364952,433423,1593190,219242,1812432,0.301391721179057,0.338503734209063,0.0377785207941595,0.201360382072265,0.239138902866425,0.879034358254544,0.120965641745456,1,0.301477184076933,0.338744325044919,0.037663390862386,0.201935469239006,0.239598860101392,0.879820369223245,0.120179630776756,1
2072,ssp245,Temperate,Widebody,18829,846249,95915,223086,319001,1184079,628353,1812432,0.010388803552354,0.466913517307132,0.0529206061248091,0.123086548902248,0.176007155027058,0.653309475886544,0.346690524113456,1,0.0104862357423671,0.46696706989641,0.0529900634144782,0.12363869361798,0.176628757032458,0.654082062671236,0.345917937328765,1
2072,ssp370,Temperate,Narrowbody,543349,614752,66651,370012,436663,1594764,217668,1812432,0.299790005914705,0.339186242573514,0.0367743451892264,0.204152210951914,0.240926556141141,0.87990280462936,0.12009719537064,1,0.299443682071017,0.338705562150593,0.0369827424852386,0.203808960793128,0.240791703278366,0.878940947499976,0.121059052500024,1
2072,ssp370,Temperate,Widebody,17170,843681,94002,225724,319726,1180577,631855,1812432,0.00947345886631885,0.465496636563468,0.0518651182499537,0.124542051784564,0.176407170034517,0.651377265464304,0.348622734535696,1,0.00971834140772253,0.464675361356491,0.0518272678362892,0.124396349828388,0.176223617664677,0.65061732042889,0.34938267957111,1
2072,ssp585,Temperate,Narrowbody,541163,613957,66611,368442,435053,1590173,222259,1812432,0.298583891699109,0.338747605427404,0.0367522753957114,0.20328597155645,0.240038246952162,0.877369744078674,0.122630255921326,1,0.298626026891534,0.339035534551958,0.0363972554104757,0.203615557553512,0.240012812963988,0.877674374407481,0.122325625592519,1
2072,ssp585,Temperate,Widebody,17780,838851,93609,223905,317514,1174145,638287,1812432,0.00981002321742278,0.462831708996531,0.0516482825286687,0.123538427924468,0.175186710453137,0.64782844266709,0.35217155733291,1,0.00962608193714458,0.463315214642714,0.0514380216152522,0.124350729837322,0.175788751452574,0.648730048032433,0.351269951967568,1
2073,ssp126,Temperate,Narrowbody,544674,613560,68877,365065,433942,1592176,215304,1807480,0.301344413216191,0.339456038241087,0.0381066457166884,0.201974572332751,0.240081218049439,0.880881669506717,0.119118330493283,1,0.302064858571665,0.338876534945531,0.0379917868772329,0.201713521736227,0.239705308613459,0.880646702130655,0.119353297869345,1
2073,ssp126,Temperate,Widebody,19120,845156,95000,223437,318437,1182713,624767,1807480,0.0105782636599022,0.46758802310399,0.0525593644189701,0.123617965344015,0.176177329762985,0.654343616526877,0.345656383473123,1,0.0105220674332169,0.468409352062313,0.0531049858382018,0.123363142987675,0.176468128825877,0.655399548321407,0.344600451678593,1
2073,ssp245,Temperate,Narrowbody,546554,611946,68777,363487,432264,1590764,216716,1807480,0.302384535375219,0.338563082302432,0.0380513200699316,0.201101533626928,0.23915285369686,0.880100471374511,0.11989952862549,1,0.301418738382559,0.338756847134956,0.0376224365925819,0.201976200160033,0.239598636752615,0.87977422227013,0.12022577772987,1
2073,ssp245,Temperate,Widebody,19000,847022,96352,222402,318754,1184776,622704,1807480,0.010511872883794,0.468620399672472,0.0533073671631221,0.123045344900082,0.176352712063204,0.65548498461947,0.34451501538053,1,0.0104612006903179,0.466915151751898,0.052939905426008,0.123667415563727,0.176607320989735,0.653983673431951,0.346016326568049,1
2073,ssp370,Temperate,Narrowbody,538858,612673,66163,368575,434738,1586269,221211,1807480,0.298126673600814,0.338965299754354,0.0366051076637086,0.203916502533915,0.240521610197623,0.877613583552792,0.122386416447208,1,0.299333575426451,0.338723397432737,0.0369255124634202,0.203876956211319,0.240802468674739,0.878859441533926,0.121140558466074,1
