year,exp,zone,type,avg_thr,avg_pax,avg_thr_loess,avg_pax_loess,avg_thr_per,avg_pax_per
2038,ssp245,Tropical,Narrowbody,0.868464682329317,8.66277701301759,0.868640755626568,8.75976137097587,0.000385977090554591,0.00261627437267039
2039,ssp245,Tropical,Narrowbody,0.868880044986,8.87581256250574,0.868646959543524,8.75951039916908,0.000393121944725506,0.00258754888492697
2040,ssp245,Tropical,Narrowbody,0.868161480921687,8.60312704410285,0.868652018788162,8.75904039144752,0.000398948516133733,0.00253375319680653
2041,ssp245,Tropical,Narrowbody,0.8689042960416,8.86423193188506,0.868656337441549,8.75845475188095,0.000403922172112493,0.00246672263107681
2042,ssp245,Tropical,Narrowbody,0.8688806633224,8.88722619873563,0.86866031958475,8.75785688453918,0.000408508279995907,0.00239829251050697
2043,ssp245,Tropical,Narrowbody,0.86799030977006,8.51655068420809,0.868664369298831,8.75735019349197,0.000413172207116558,0.00234029815786475
2044,ssp245,Tropical,Narrowbody,0.8683959567644,8.76994076798161,0.86866889066486,8.75703808280911,0.000418379320808694,0.00230457489591868
2045,ssp245,Tropical,Narrowbody,0.868327408682946,8.64554845348167,0.868674287763901,8.75702395656038,0.000424594988405281,0.00230295804743651
2046,ssp245,Tropical,Narrowbody,0.868785739395591,8.76451889641352,0.868680964677021,8.75741121881555,0.000432284577240055,0.00234728293518678
2047,ssp245,Tropical,Narrowbody,0.8694996379972,8.98316801342528,0.868689325485287,8.75830327364442,0.000441913454646368,0.00244938488193804
2048,ssp245,Tropical,Narrowbody,0.869167903220001,8.91910509712644,0.868698726003354,8.75947384090281,0.000452739732818075,0.002583364534329
2049,ssp245,Tropical,Narrowbody,0.868753548044199,8.79704276997701,0.868708316115853,8.76066539875404,0.000463784360877018,0.00271974670764445
2050,ssp245,Tropical,Narrowbody,0.86832419184255,8.61049354909292,0.86871819100881,8.76193448872908,0.000475156961546799,0.00286500297761952
2051,ssp245,Tropical,Narrowbody,0.868810580572089,8.71798911011864,0.868728445868252,8.76333765235892,0.000486967157553451,0.00302560491999138
2052,ssp245,Tropical,Narrowbody,0.868747053927309,8.70832756410008,0.868739175880207,8.76493143117455,0.000499324571620578,0.00320802411049475
2053,ssp245,Tropical,Narrowbody,0.86892765584038,8.90940463666667,0.868750476230699,8.76677236670694,0.000512338826473443,0.00341873212486617
2054,ssp245,Tropical,Narrowbody,0.86938766147418,8.95783148374712,0.868762442105757,8.76891700048708,0.000526119544836162,0.0036642005388412
2055,ssp245,Tropical,Narrowbody,0.868763682429058,8.81735283039642,0.868775168691408,8.77142187404594,0.000540776349434257,0.00395090092815617
2056,ssp245,Tropical,Narrowbody,0.868582168502,8.75148378124138,0.868788751173677,8.77434352891452,0.000556418862991585,0.00428530486854663
2057,ssp245,Tropical,Narrowbody,0.868432724907616,8.71018550309815,0.868803284738593,8.77773850662379,0.000573156708233412,0.00467388393574871
2058,ssp245,Tropical,Narrowbody,0.868080993326613,8.4665451943363,0.868820016811487,8.78207805060051,0.000592426505307675,0.00517057525303026
2059,ssp245,Tropical,Narrowbody,0.869030785925851,8.78583767956603,0.868839676832624,8.78761723228885,0.000615068327404488,0.00580457354045367
2060,ssp245,Tropical,Narrowbody,0.868669045820482,8.6825177444306,0.868861583010425,8.79408833524589,0.000640296976810281,0.00654523676894723
2061,ssp245,Tropical,Narrowbody,0.868903006588,8.88482200416092,0.868885053553309,8.80122364302868,0.00066732725581135,0.00736192290943822
2062,ssp245,Tropical,Narrowbody,0.868519078688577,8.67352541218068,0.868909406669699,8.8087554391943,0.000695373966694251,0.00822398993285433
2063,ssp245,Tropical,Narrowbody,0.869170364793988,8.87667531564278,0.868933960568013,8.81641600729984,0.000723651911745666,0.00910079581012425
2064,ssp245,Tropical,Narrowbody,0.868845537914458,8.71274567968425,0.868958033456674,8.82393763090236,0.000751375893251893,0.00996169851217486
2065,ssp245,Tropical,Narrowbody,0.868983275120822,8.84048372517449,0.868980943544102,8.83105259355894,0.000777760713499488,0.0107760560099344
2066,ssp245,Tropical,Narrowbody,0.8697530978336,9.12954117441379,0.869002009038718,8.83749317882664,0.000802021174775132,0.0115132262743305
2067,ssp245,Tropical,Narrowbody,0.868628946013454,8.68151729490375,0.869020548148943,8.84299167026256,0.000823372079364996,0.0121425672762911
2068,ssp245,Tropical,Narrowbody,0.868348778669076,8.65247664167936,0.869035879083197,8.84728035142375,0.000841028229555892,0.0126334369867443
2069,ssp245,Tropical,Narrowbody,0.86917853707984,8.97596699866933,0.869049802100102,8.85107704637809,0.00085706292604112,0.0130679954169151
2070,ssp245,Tropical,Narrowbody,0.869549589395409,8.99267143210131,0.869064292713934,8.85516058554737,0.000873751305883138,0.0135353851841444
2071,ssp245,Tropical,Narrowbody,0.869311969254689,8.91481788572548,0.869078932016588,8.85935476201961,0.000890610925921842,0.0140154381685316
2072,ssp245,Tropical,Narrowbody,0.868684810146587,8.69113852171906,0.869093301099963,8.8634833688828,0.000907159342996622,0.0144879862501763
2073,ssp245,Tropical,Narrowbody,0.868942267414408,8.73091623861516,0.869106981055957,8.86737019922494,0.000922914113947376,0.0149328613091781
2074,ssp245,Tropical,Narrowbody,0.8691489482588,8.89986475234482,0.869119552976467,8.87083904613403,0.000937392795614258,0.0153298952256371
2075,ssp245,Tropical,Narrowbody,0.869761818135109,9.14511638376121,0.869130597953392,8.87371370269807,0.000950112944836656,0.0156589198796521
2076,ssp245,Tropical,Narrowbody,0.869437230455711,8.93665297522401,0.869139697078627,8.87581796200507,0.000960592118454469,0.0158997671513234
2077,ssp245,Tropical,Narrowbody,0.869542015014152,9.0540897629339,0.869146431444073,8.87697561714301,0.000968347873307597,0.0160322689207506
2078,ssp245,Tropical,Narrowbody,0.86875383356493,8.77915086280607,0.869150382141625,8.8770104611999,0.000972897766235425,0.0160362570680328
2079,ssp245,Tropical,Narrowbody,0.869525398121358,9.04105052196756,0.869151130263182,8.87574628726375,0.000973759354077981,0.0158915634732707
2080,ssp245,Tropical,Narrowbody,0.869024412248498,8.79472727480248,0.869149632821969,8.87358504428559,0.000972034798580602,0.0156441940198115
2081,ssp245,Tropical,Narrowbody,0.868951044342169,8.79241526582191,0.869147056254204,8.87101803296774,0.000969067447296528,0.0153503815271209
2082,ssp245,Tropical,Narrowbody,0.868962857544088,8.84903489682814,0.869143295786268,8.86800307402503,0.000964736635777965,0.0150052982794719
2083,ssp245,Tropical,Narrowbody,0.869202716033379,8.90893881041379,0.869138246644546,8.86449798817232,0.000958921699576864,0.0146041165611384
2084,ssp245,Tropical,Narrowbody,0.870038205435785,9.24371423018213,0.869131804055419,8.86046059612447,0.000951501974245302,0.0141420086563944
2085,ssp245,Tropical,Narrowbody,0.869386960764911,8.89004184131482,0.869123863245271,8.85584871859633,0.000942356795335229,0.0136141468495138
2086,ssp245,Tropical,Narrowbody,0.868599473575863,8.68044052758159,0.869114319440485,8.85062017630275,0.000931365498398468,0.01301570342477
2087,ssp245,Tropical,Narrowbody,0.869038681222691,8.77750415424918,0.869103067867443,8.84473278995859,0.000918407418987095,0.0123418506664368
2088,ssp245,Tropical,Narrowbody,0.868571917618109,8.63878252729248,0.869090003752528,8.83814438027871,0.000903361892653444,0.0115877608587886
2089,ssp245,Tropical,Narrowbody,0.869795130869261,9.10970432959369,0.869075022322124,8.83081276797795,0.000886108254948955,0.0107486062860977
2090,ssp245,Tropical,Narrowbody,0.869093403521223,8.85646659714832,0.869058018802614,8.82269577377118,0.000866525841426087,0.00981955923263985
2091,ssp245,Tropical,Narrowbody,0.868795372551586,8.77222369667174,0.869039012230278,8.81379963698348,0.000844636575565607,0.00880133383303619
2092,ssp245,Tropical,Narrowbody,0.868859871628916,8.74055454613857,0.869018120982393,8.8041706401188,0.000820576788717663,0.00769922744525302
2093,ssp245,Tropical,Narrowbody,0.868318873157258,8.47516535497775,0.868995389296835,8.79382666866028,0.000794397428239049,0.00651528718857879
2094,ssp245,Tropical,Narrowbody,0.869390507180562,8.96076964881487,0.868970861411479,8.78278560809106,0.000766149441485792,0.00525156018230277
2095,ssp245,Tropical,Narrowbody,0.869097910049177,8.77498811404238,0.8689445815642,8.77106534389427,0.000735883775814557,0.00391009354571383
2096,ssp245,Tropical,Narrowbody,0.86874112441245,8.71590628839957,0.868916593992873,8.75868376155306,0.000703651378582139,0.00249293439810063
2097,ssp245,Tropical,Narrowbody,0.869331739999198,8.8787879882063,0.868886942935375,8.74565874655056,0.00066950319714482,0.00100212985875264
2098,ssp245,Tropical,Narrowbody,0.868927418009399,8.78908656918435,0.86885567262958,8.7320081843699,0.000633490178858498,-0.000560272953042085
2099,ssp245,Tropical,Narrowbody,0.868349446415323,8.51929938579904,0.868822827313365,8.71774996049423,0.000595663271080479,-0.00219222691799367
2100,ssp245,Tropical,Narrowbody,0.868909958988978,8.78077438875452,0.868788451224603,8.70290196040668,0.000556073421166405,-0.00389168491681406
2015,ssp245,Tropical,Widebody,0.926231452393765,17.4133257783175,0.926493411750988,17.6221539668668,0,0
2016,ssp245,Tropical,Widebody,0.925678783514516,17.4206426928863,0.926538392576691,17.6406561666297,4.85495364908833e-05,0.001049939740496
2017,ssp245,Tropical,Widebody,0.925507940904429,16.8683955193848,0.926582490950046,17.658749056292,9.61466081981205e-05,0.00207665246223593
2018,ssp245,Tropical,Widebody,0.926239713670533,17.2369843290663,0.926625631945157,17.6763762628484,0.000142710344717019,0.00307693918028096
2019,ssp245,Tropical,Widebody,0.928420663141096,18.753387461817,0.926667740636127,17.6934814132938,0.000188159875642886,0.00404760090969246
2020,ssp245,Tropical,Widebody,0.926176239220233,17.1166596019567,0.926708742097059,17.7100081346231,0.000232414330571029,0.00498543866553161
2021,ssp245,Tropical,Widebody,0.926661966600858,17.5418788441209,0.926748561402055,17.7259000538312,0.000275392839096396,0.00588725346285817
2022,ssp245,Tropical,Widebody,0.927753159589909,18.366157688627,0.926787123625218,17.741100797913,0.000317014530814654,0.00674984631673451
2023,ssp245,Tropical,Widebody,0.927489391525799,18.2935831428384,0.92682435384065,17.7555539938632,0.000357198535320512,0.0075700182422208
2024,ssp245,Tropical,Widebody,0.927823956183716,18.5426786076136,0.926860177122455,17.7692032686768,0.000395863982209395,0.00834457025437821
2025,ssp245,Tropical,Widebody,0.926810553976311,17.7279806802144,0.926894518544735,17.7819922493486,0.000432930001076733,0.00907030336826791
2026,ssp245,Tropical,Widebody,0.925583663752721,16.9671651237637,0.926927272371408,17.7938424420772,0.000468282466897885,0.00974276331561035
2027,ssp245,Tropical,Widebody,0.927028652169336,18.0161529750125,0.926958481138677,17.8047878792627,0.000501967290635648,0.010363881324571
2028,ssp245,Tropical,Widebody,0.926786219210162,17.8339511470627,0.926988292329077,17.8149409772022,0.000534143655866245,0.010940036654879
2029,ssp245,Tropical,Widebody,0.9285526523918,18.7501422290734,0.927016853425142,17.8244141521929,0.00056497074616494,0.0114776085662623
2030,ssp245,Tropical,Widebody,0.927570169272815,18.5979919080723,0.927044311909407,17.8333198205318,0.000594607745107597,0.0119829763184494
2031,ssp245,Tropical,Widebody,0.926900263590532,17.6026935156752,0.927070815264405,17.8417703985162,0.000623213836270557,0.0124625191711693
2032,ssp245,Tropical,Widebody,0.927015350901382,17.8376795919328,0.927096510972671,17.849878302443,0.000650948203228964,0.0129226163841503
2033,ssp245,Tropical,Widebody,0.927050064702778,17.7203767700085,0.92712154651674,17.8577559486096,0.000677970029559163,0.0133696472171205
2034,ssp245,Tropical,Widebody,0.927081171852552,17.390132470091,0.927146069379144,17.8655157533129,0.000704438498836775,0.0138099909298089
2035,ssp245,Tropical,Widebody,0.928150433398406,18.7180382207473,0.92717022704242,17.8732701328502,0.000730512794637424,0.0142500267819439
2036,ssp245,Tropical,Widebody,0.926989609400231,17.794606293568,0.9271941669891,17.8811315035185,0.000756352100537334,0.0146961340332538
2037,ssp245,Tropical,Widebody,0.926852548578168,17.3871788574819,0.927215660161585,17.8873241745416,0.000779550508871819,0.0150475479997176
2038,ssp245,Tropical,Widebody,0.927490063026727,17.9693627905609,0.927232953663838,17.8904513865204,0.000798216051479494,0.0152250071221735
2039,ssp245,Tropical,Widebody,0.926983464835139,17.6647125335781,0.927246909220738,17.8911939528174,0.000813278821190153,0.0152671453476387
2040,ssp245,Tropical,Widebody,0.92705620802212,17.8978461083585,0.927258388557163,17.8902326867954,0.000825668910833108,0.0152125966231298
2041,ssp245,Tropical,Widebody,0.927344109034355,17.9729468470788,0.927268253397993,17.8882484018171,0.000836316413238392,0.015099994895664
2042,ssp245,Tropical,Widebody,0.927335461292834,17.8885607550718,0.927277365468107,17.8859219112451,0.000846151421235438,0.0149679741122588
2043,ssp245,Tropical,Widebody,0.926560638880783,17.7312092885718,0.927286586492384,17.8839340284421,0.000856104027654159,0.0148551682199306
2044,ssp245,Tropical,Widebody,0.926237292506929,17.4138744167131,0.927296778195702,17.8829655667708,0.000867104325324227,0.0148002111656971
2045,ssp245,Tropical,Widebody,0.926872764766336,17.7847410255045,0.927308802302942,17.883697339594,0.000880082407075197,0.014841736896575
2046,ssp245,Tropical,Widebody,0.927365606853264,17.7320356040337,0.927323520538981,17.8868101602741,0.00089596836573662,0.0150183793595816
2047,ssp245,Tropical,Widebody,0.928469874678203,18.5627071927009,0.927341794628699,17.8929848421741,0.00091569229413853,0.0153687725017338
2048,ssp245,Tropical,Widebody,0.928046982904378,18.4127093913078,0.927364782292219,17.9033703296091,0.000940503764170035,0.0159581151811
2049,ssp245,Tropical,Widebody,0.92708975271265,17.7501339107474,0.927392325999107,17.9179984401238,0.000970232747169986,0.0167882129399902
2050,ssp245,Tropical,Widebody,0.927576018576989,17.8635997938962,0.927423314598403,17.9358742969247,0.00100367993514087,0.0178026097517825
2051,ssp245,Tropical,Widebody,0.928138572885221,18.0158715432561,0.927456636939153,17.9560030232184,0.00103964602008745,0.0189448495898564
2052,ssp245,Tropical,Widebody,0.927322663307977,17.7423677516065,0.927491181870396,17.9773897422112,0.00107693169401199,0.0201584764275899
2053,ssp245,Tropical,Widebody,0.927015436867593,17.8511246631279,0.927525838241178,17.9990395771099,0.00111433764891851,0.0213870342383625
2054,ssp245,Tropical,Widebody,0.927872620404526,18.0636300839903,0.927559494900538,18.0199576511208,0.00115066457680976,0.0225740669955522
2055,ssp245,Tropical,Widebody,0.927832238719748,18.5028690710746,0.927591040697521,18.0391490874505,0.00118471316969001,0.0236631186725385
2056,ssp245,Tropical,Widebody,0.926523570307176,17.2289389123882,0.927619364481168,18.0556190093055,0.00121528411956212,0.0245977332426994
2057,ssp245,Tropical,Widebody,0.927005322039238,17.6525617430119,0.927643355100523,18.0683725398925,0.00124117811842953,0.0253214546794141
2058,ssp245,Tropical,Widebody,0.927316211297842,17.7096843545084,0.927664898347499,18.0791225093725,0.00126443057408939,0.0259314805309802
2059,ssp245,Tropical,Widebody,0.928093110102069,18.3412114634694,0.927686501957926,18.0901415637087,0.0012877481823452,0.0265567760741318
2060,ssp245,Tropical,Widebody,0.927929267132413,18.1689630034139,0.927707987696719,18.1012745498101,0.00131093856721051,0.0271885368749025
2061,ssp245,Tropical,Widebody,0.926995726347321,17.9794952211515,0.927729177328795,18.1123663145858,0.00133380935269816,0.0278179584993256
2062,ssp245,Tropical,Widebody,0.928440906500659,18.6408609671853,0.927749892619069,18.1232617049448,0.00135616816282119,0.0284362365134342
2063,ssp245,Tropical,Widebody,0.928727729173662,18.7210119041269,0.927769955332456,18.1338055677961,0.00137782262159354,0.0290345664832626
2064,ssp245,Tropical,Widebody,0.927810728711343,17.9378746214346,0.927789187233873,18.1438427500488,0.00139858035302767,0.0296041439748434
2065,ssp245,Tropical,Widebody,0.928025848608042,18.3472619026432,0.927807410088235,18.1532180986119,0.00141824898113725,0.03013616455421
2066,ssp245,Tropical,Widebody,0.928626425361088,18.5992804626171,0.927824445660457,18.1617764603945,0.00143663612993547,0.0306218237873964
2067,ssp245,Tropical,Widebody,0.92860397833811,19.1187084613411,0.927840115715456,18.1693626823057,0.00145354942343528,0.0310523172404356
2068,ssp245,Tropical,Widebody,0.92691086978979,17.6652656156546,0.927854242018146,18.1758216112545,0.00146879648564999,0.031418840479361
2069,ssp245,Tropical,Widebody,0.92725160933776,17.8274780002124,0.927867056389351,18.1813493503435,0.00148262752971638,0.0317325217182954
2070,ssp245,Tropical,Widebody,0.927813617191501,17.9551093777972,0.927878948236765,18.1862664591735,0.00149546285834649,0.0320115516733852
2071,ssp245,Tropical,Widebody,0.927948089721714,18.2208646185345,0.927889975705609,18.1906044694005,0.00150736522991689,0.0322577196636989
2072,ssp245,Tropical,Widebody,0.927963989635172,18.254619513764,0.927900196941106,18.1943949126807,0.001518397402804,0.0324728150083055
2073,ssp245,Tropical,Widebody,0.927237019024548,17.7511887731818,0.927909670088479,18.1976693206703,0.00152862213538416,0.0326586270262737
2074,ssp245,Tropical,Widebody,0.928127577942339,18.4949070482179,0.927918453292949,18.2004592250252,0.00153810218603415,0.0328169450366725
2075,ssp245,Tropical,Widebody,0.928211368660484,18.2573217737251,0.927926604699739,18.2027961574018,0.00154690031313007,0.0329495583585705
2076,ssp245,Tropical,Widebody,0.928650349070901,18.4180850818136,0.927934182454072,18.204711649456,0.00155507927504858,0.0330582563110364
2077,ssp245,Tropical,Widebody,0.927744558311316,17.9041257267394,0.927941244701169,18.2062372328441,0.00156270183016614,0.0331448282131393
2078,ssp245,Tropical,Widebody,0.926877791535325,17.512371467629,0.927947849586253,18.2074044392221,0.00156983073685893,0.0332110633839477
2079,ssp245,Tropical,Widebody,0.928285395883501,18.408238177911,0.927954055254546,18.2082448002462,0.00157652875350376,0.0332587511425308
2080,ssp245,Tropical,Widebody,0.92749673134942,17.8816726446382,0.927959648263374,18.2085995692257,0.00158256550320637,0.0332788831298111
2081,ssp245,Tropical,Widebody,0.927822361201393,18.1334475647385,0.927964393330138,18.2083100343321,0.00158768703640239,0.0332624529650262
2082,ssp245,Tropical,Widebody,0.927795761176498,18.3123248399809,0.927968315840176,18.2074077795149,0.00159192075246343,0.0332112529347157
2083,ssp245,Tropical,Widebody,0.927885691538621,18.1652868287488,0.927971441178823,18.2059243887233,0.00159529405075966,0.0331270753254195
2084,ssp245,Tropical,Widebody,0.928354186512357,18.535500559415,0.927973794731417,18.2038914459068,0.00159783433066267,0.0330117124236774
2085,ssp245,Tropical,Widebody,0.928200033844653,18.1470111249468,0.927975401883295,18.2013405350146,0.0015995689915436,0.0328669565160297
2086,ssp245,Tropical,Widebody,0.928004027966284,18.4180066086681,0.927976288019793,18.1983032399961,0.00160052543277333,0.032694599889016
2087,ssp245,Tropical,Widebody,0.928327001632541,18.2903403816198,0.927976478526248,18.1948111448008,0.00160073105372298,0.0324964348291759
2088,ssp245,Tropical,Widebody,0.927224072170396,17.5710069353803,0.927975998787997,18.1908958333779,0.00160021325376379,0.0322742536230501
2089,ssp245,Tropical,Widebody,0.928358419237765,18.2690494994438,0.927974874190377,18.1865888896768,0.00159899943226629,0.0320298485571775
2090,ssp245,Tropical,Widebody,0.927586638280928,17.9553722428461,0.927973130118724,18.1819218976469,0.00159711698860209,0.0317650119180989
2091,ssp245,Tropical,Widebody,0.927254096182807,17.8891237704616,0.927970773247541,18.1768994391796,0.00159457312681816,0.0314800037132726
2092,ssp245,Tropical,Widebody,0.929042540976537,19.1499742789831,0.927967786620128,18.1714959056885,0.0015913495448962,0.0311733707385944
2093,ssp245,Tropical,Widebody,0.928076284318409,18.3233387682345,0.92796416017502,18.1656975954061,0.00158743538311001,0.0308443354632609
2094,ssp245,Tropical,Widebody,0.927975707519234,18.0495735627384,0.927959883850753,18.1594908065647,0.00158281978173257,0.0304921203564684
2095,ssp245,Tropical,Widebody,0.928264778942014,18.1869816144636,0.927954947585861,18.1528618373969,0.00157749188103767,0.0301159478874133
2096,ssp245,Tropical,Widebody,0.927651693737963,18.0633374153682,0.927949341318878,18.1457969861352,0.00157144082129877,0.0297150405252922
2097,ssp245,Tropical,Widebody,0.929410927380114,18.9213402360521,0.927943054988341,18.1382825510119,0.00156465574278954,0.0292886207393008
2098,ssp245,Tropical,Widebody,0.927419112116343,17.9438097004044,0.927936078532784,18.1303048302596,0.00155712578578273,0.0288359109986356
2099,ssp245,Tropical,Widebody,0.927161952445537,17.3248404020034,0.927928401890741,18.1218501221107,0.0015488400905526,0.0283561337724936
2100,ssp245,Tropical,Widebody,0.927790317321586,18.2546302548818,0.927920015000748,18.1129047247977,0.00153978779737226,0.0278485115300704
2015,ssp370,Tropical,Narrowbody,0.868031465771542,8.62784869430355,0.868298053380144,8.70225440702979,0,0
2016,ssp370,Tropical,Narrowbody,0.868106883082565,8.60841116751664,0.868315406919861,8.70638996297927,1.99856946007993e-05,0.000475228114009493
2017,ssp370,Tropical,Narrowbody,0.868579315236072,8.71761188892728,0.868332928302847,8.71054649938389,4.01646906463267e-05,0.000952867149851102
2018,ssp370,Tropical,Narrowbody,0.868581042685171,8.75771654248727,0.868350616389266,8.7147212558174,6.05356754140155e-05,0.0014325998993475
2019,ssp370,Tropical,Narrowbody,0.869094351313601,8.96622435273564,0.868368470039285,8.71891147185352,8.10973361816832e-05,0.00191410915432134
2020,ssp370,Tropical,Narrowbody,0.868031528057716,8.65934634312764,0.868386488113069,8.723114387066,0.000101848360227402,0.00239707770659531
2021,ssp370,Tropical,Narrowbody,0.867994990768317,8.60576132817359,0.868404669470785,8.72732724102859,0.000122787434828863,0.00288118834799228
2022,ssp370,Tropical,Narrowbody,0.868093706969339,8.66078928039988,0.868423012972599,8.73154727331502,0.000143913247263881,0.00336612387033511
2023,ssp370,Tropical,Narrowbody,0.86854863862658,8.80774489222988,0.868441517478675,8.73577172349904,0.000165224484809891,0.00385156706544668
2024,ssp370,Tropical,Narrowbody,0.86777829440522,8.52686720399299,0.868460181849181,8.73999783115439,0.000186719834745093,0.00433720072514945
2025,ssp370,Tropical,Narrowbody,0.868900375137924,8.95729126250947,0.868479004944281,8.74422283585481,0.000208397984347305,0.00482270764126631
2026,ssp370,Tropical,Narrowbody,0.868124518177063,8.52702291292583,0.868498046179641,8.74845996375548,0.000230327361345975,0.00530960766768239
2027,ssp370,Tropical,Narrowbody,0.869387125341517,9.07700790393925,0.868517355071871,8.75272451062345,0.000252564992946421,0.00579965848308073
2028,ssp370,Tropical,Narrowbody,0.868832565786827,8.89408339173148,0.868536915632559,8.75701682045031,0.000275092465640518,0.00629289961648158
2029,ssp370,Tropical,Narrowbody,0.8686782653786,8.8127660857931,0.86855671187329,8.76133723722765,0.000297891365918865,0.00678937059690398
2030,ssp370,Tropical,Narrowbody,0.868159020280161,8.58609312286642,0.86857672780565,8.76568610494706,0.000320943280272952,0.00728911095336777
2031,ssp370,Tropical,Narrowbody,0.869255065493593,8.99759142297015,0.868596947441227,8.77006376760013,0.000344229795194401,0.00779216021489363
2032,ssp370,Tropical,Narrowbody,0.868172298438554,8.58516330029082,0.868617354791605,8.77447056917843,0.000367732497174192,0.00829855791050018
2033,ssp370,Tropical,Narrowbody,0.8690249909408,8.87429146827586,0.868637933868371,8.77890685367356,0.000391432972703691,0.0088083435692079
2034,ssp370,Tropical,Narrowbody,0.868103571492957,8.5085688129929,0.868658668683112,8.7833729650771,0.000415312808274388,0.00932155672003662
2035,ssp370,Tropical,Narrowbody,0.86959531860338,9.16087218847832,0.868679543247414,8.78786924738065,0.000439353590377138,0.0098382368920056
2036,ssp370,Tropical,Narrowbody,0.868130375145783,8.61346640268199,0.868700541572863,8.79239604457577,0.000463536905503944,0.0103584236141349
2037,ssp370,Tropical,Narrowbody,0.868680384637,8.80852091131035,0.868721838873154,8.79694974238634,0.000488064543459694,0.0108817015600067
2038,ssp370,Tropical,Narrowbody,0.869009690599201,8.96537026046757,0.868743573175194,8.80152684797907,0.000513095466834388,0.0114076693585384
2039,ssp370,Tropical,Narrowbody,0.868795610675951,8.78528714550941,0.868765672710388,8.80612788750988,0.000538547021294955,0.0119363874717552
2040,ssp370,Tropical,Narrowbody,0.8692168760136,8.91194302944828,0.868788065710139,8.8107533871347,0.000564336552508835,0.01246791636168
2041,ssp370,Tropical,Narrowbody,0.868499221937254,8.76504823403129,0.86881068040585,8.81540387300942,0.000590381406143209,0.0130023164903373
2042,ssp370,Tropical,Narrowbody,0.868460205233134,8.60684819304806,0.868833445028926,8.82007987128998,0.000616598927865646,0.0135396483197513
2043,ssp370,Tropical,Narrowbody,0.868635277261523,8.7797577149932,0.86885628781077,8.82478190813228,0.000642906463343329,0.014079972311946
2044,ssp370,Tropical,Narrowbody,0.8688131891196,8.8190624827954,0.868879136982787,8.82951050969223,0.000669221358243313,0.0146233489289449
2045,ssp370,Tropical,Narrowbody,0.868284192564128,8.69601386322069,0.86890192077638,8.83426620212577,0.000695460958233037,0.0151698386327729
2046,ssp370,Tropical,Narrowbody,0.868717685278958,8.76882333354065,0.868924567422952,8.83904951158879,0.000721542608979685,0.0157195018854531
2047,ssp370,Tropical,Narrowbody,0.868941689234048,8.86439492873103,0.868947005153908,8.84386096423721,0.000747383656150696,0.0162723991490105
2048,ssp370,Tropical,Narrowbody,0.868610126500601,8.77268316041739,0.868970866361126,8.84930609381143,0.00077486409000157,0.0168981139718064
2049,ssp370,Tropical,Narrowbody,0.86862997928578,8.74277319071264,0.868997330488161,8.85578918256282,0.000805342250042839,0.0176431035398139
2050,ssp370,Tropical,Narrowbody,0.86910823415489,8.81444234938843,0.869025646343923,8.86300887941374,0.000837953005822314,0.0184727387714723
2051,ssp370,Tropical,Narrowbody,0.869153486040261,8.87686278156312,0.869055062737329,8.8706638332866,0.000871831226890106,0.0193523905852224
2052,ssp370,Tropical,Narrowbody,0.869311535911423,8.8618802229839,0.869084828477289,8.87845269310377,0.000906111782793899,0.0202474298995038
2053,ssp370,Tropical,Narrowbody,0.870492279738626,9.29991813007739,0.869114192372718,8.88607410778764,0.000939929543083293,0.0211232276327564
2054,ssp370,Tropical,Narrowbody,0.869415941603573,9.06658999729277,0.869142403232528,8.89322672626058,0.000972419377306484,0.0219451547034201
2055,ssp370,Tropical,Narrowbody,0.868782899608796,8.73995408853806,0.869168709865635,8.89960919744498,0.00100271615501294,0.0226785820299352
2056,ssp370,Tropical,Narrowbody,0.868651378018474,8.70083430762129,0.869192361080949,8.90492017026322,0.00102995474575087,0.0232888805307413
2057,ssp370,Tropical,Narrowbody,0.869088476800181,8.84459328479948,0.869212605687386,8.90885829363769,0.00105327001906947,0.0237414211242789
2058,ssp370,Tropical,Narrowbody,0.86992834592495,9.14271686342259,0.869229486899612,8.91155671885086,0.00107271174436279,0.0240515045908102
2059,ssp370,Tropical,Narrowbody,0.869469456383381,9.03331118236781,0.869243840648563,8.91343621563723,0.00108924264512254,0.024267482738363
2060,ssp370,Tropical,Narrowbody,0.869166239808801,8.94627526250575,0.869256104817549,8.91462686059722,0.00110336702204404,0.0244043030270262
2061,ssp370,Tropical,Narrowbody,0.869107057624028,8.87580405127496,0.869266717289883,8.91525873033125,0.00111558917582258,0.0244769129168871
2062,ssp370,Tropical,Narrowbody,0.86908362891479,8.88697139428282,0.869276115948876,8.91546190143976,0.00112641340715337,0.0245002598680343
2063,ssp370,Tropical,Narrowbody,0.86979085831,9.09176703781608,0.869284738677842,8.91536645052318,0.00113634401673169,0.0244892913405563
2064,ssp370,Tropical,Narrowbody,0.869127983453306,8.84939481970838,0.869293023360092,8.91510245418192,0.00114588530525273,0.0244589547945409
2065,ssp370,Tropical,Narrowbody,0.868947697941884,8.7594080358418,0.869301407878937,8.91479998901642,0.00115554157341155,0.0244241976900763
2066,ssp370,Tropical,Narrowbody,0.86954711187338,9.03558170887356,0.86931033011769,8.9145891316271,0.00116581712190383,0.0243999674872511
2067,ssp370,Tropical,Narrowbody,0.869748606088176,8.99653909957847,0.869320227959663,8.91459995861439,0.00117721625142424,0.0244012116461527
