year,exp,type,zone,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2088,ssp585,Narrowbody,Subtropical,103665,110169,31394,245228,65140,310368,0.33400672749768,0.354962496133622,0.10115089184452,0.790120115475822,0.209879884524178,1,0.333575589591849,0.209569500133717
2088,ssp585,Widebody,Subtropical,4147,128311,67238,199696,110672,310368,0.0133615578925662,0.413415687184246,0.216639602020827,0.643416847097639,0.356583152902361,1,0.0134290735612126,0.356136306251843
2089,ssp126,Narrowbody,Subtropical,106610,108014,31274,245898,63622,309520,0.344436546911347,0.348972602739726,0.101040320496252,0.794449470147325,0.205550529852675,1,0.342446363582611,0.205880913403509
2089,ssp126,Widebody,Subtropical,5639,127626,68232,201497,108023,309520,0.0182185319203929,0.412335228741277,0.220444559317653,0.650998319979323,0.349001680020677,1,0.0172549519714327,0.350034108505492
2089,ssp245,Narrowbody,Subtropical,105359,109190,31305,245854,63666,309520,0.340394804859137,0.352772034117343,0.101140475575084,0.794307314551564,0.205692685448436,1,0.339275254986342,0.206981994786476
2089,ssp245,Widebody,Subtropical,5403,127526,68423,201352,108168,309520,0.0174560609976738,0.41201214784182,0.221061643835616,0.65052985267511,0.34947014732489,1,0.0161505599817327,0.35186871688732
2089,ssp370,Narrowbody,Subtropical,104421,109579,31202,245202,64318,309520,0.337364306022228,0.354028818816232,0.100807702248643,0.792200827087103,0.207799172912897,1,0.335908436846595,0.208215162786786
2089,ssp370,Widebody,Subtropical,4628,128098,67610,200336,109184,309520,0.0149521840268803,0.413860170586715,0.218434996123029,0.647247350736624,0.352752649263376,1,0.0143744758973879,0.354161814350856
2089,ssp585,Narrowbody,Subtropical,103128,110240,31060,244428,65092,309520,0.333186869992246,0.356164383561644,0.100348927371414,0.789700180925304,0.210299819074696,1,0.333382394777242,0.209668291799481
2089,ssp585,Widebody,Subtropical,3947,128106,67189,199242,110278,309520,0.0127520031015766,0.413886017058671,0.217074825536314,0.643712845696562,0.356287154303438,1,0.013345858397983,0.356300509925303
2090,ssp126,Narrowbody,Subtropical,105906,108802,31159,245867,63653,309520,0.342162057379168,0.351518480227449,0.100668777461876,0.794349315068493,0.205650684931507,1,0.342426159605641,0.205915138365742
2090,ssp126,Widebody,Subtropical,4943,128773,67223,200939,108581,309520,0.0159698888601706,0.416040966658051,0.21718467304213,0.649195528560352,0.350804471439649,1,0.0172685351279561,0.350084825689873
2090,ssp245,Narrowbody,Subtropical,104949,108959,31210,245118,64402,309520,0.339070173171362,0.352025717239597,0.1008335487206,0.791929439131559,0.208070560868441,1,0.339224721878439,0.206976640282158
2090,ssp245,Widebody,Subtropical,5340,126954,67854,200148,109372,309520,0.0172525200310158,0.410164125096924,0.219223313517705,0.646639958645645,0.353360041354355,1,0.0161323683383001,0.351896425016848
2090,ssp370,Narrowbody,Subtropical,104197,110191,30873,245261,64259,309520,0.336640604807444,0.35600607392091,0.0997447660894288,0.792391444817782,0.207608555182218,1,0.33570116479148,0.208296506694238
2090,ssp370,Widebody,Subtropical,4537,128254,67547,200338,109182,309520,0.0146581804083743,0.414364176789868,0.218231455156371,0.647253812354614,0.352746187645386,1,0.0142938211524542,0.354302966359741
2090,ssp585,Narrowbody,Subtropical,102537,110970,31016,244523,64997,309520,0.331277461876454,0.358522874127682,0.100206771775653,0.790007107779788,0.209992892220212,1,0.333187918086342,0.209767972186228
2090,ssp585,Widebody,Subtropical,3815,128196,66889,198900,110620,309520,0.0123255363142931,0.414176789868183,0.216105582837943,0.642607909020419,0.357392090979581,1,0.0132608370704506,0.356466446918995
2091,ssp126,Narrowbody,Subtropical,105835,108989,31415,246239,63281,309520,0.341932669940553,0.352122641509434,0.101495864564487,0.795551176014474,0.204448823985526,1,0.342405680856203,0.205950377747407
2091,ssp126,Widebody,Subtropical,4950,128981,67588,201519,108001,309520,0.0159925045231326,0.416712974928922,0.218363918325149,0.651069397777203,0.348930602222797,1,0.0172837086930227,0.35013694722697
2091,ssp245,Narrowbody,Subtropical,104956,109374,31198,245528,63992,309520,0.339092788834324,0.353366502972344,0.100794779012665,0.793254070819333,0.206745929180667,1,0.339173045209369,0.206969873868683
2091,ssp245,Widebody,Subtropical,4733,128237,67660,200630,108890,309520,0.0152914189713104,0.41430925303696,0.218596536572758,0.648197208581029,0.351802791418971,1,0.016113279567095,0.351924767621194
2091,ssp370,Narrowbody,Subtropical,103934,109907,31195,245036,64484,309520,0.335790902041871,0.355088524166451,0.100785086585681,0.791664512794004,0.208335487205996,1,0.335485772794597,0.208381391442616
2091,ssp370,Widebody,Subtropical,4497,127924,67489,199910,109610,309520,0.0145289480485914,0.413298009821659,0.218044068234686,0.645871026104937,0.354128973895063,1,0.0142118911827336,0.354450805612616
2091,ssp585,Narrowbody,Subtropical,103419,110318,30913,244650,64870,309520,0.334127035409667,0.35641638666322,0.0998739984492117,0.790417420522099,0.209582579477901,1,0.332992104008616,0.209868500578725
2091,ssp585,Widebody,Subtropical,4850,126925,67400,199175,110345,309520,0.0156694236236754,0.410070431636082,0.217756526234169,0.643496381493926,0.356503618506074,1,0.0131740753483017,0.356634218283026
2092,ssp126,Narrowbody,Subtropical,106629,108347,31539,246515,63853,310368,0.343556681101144,0.349092045571708,0.101618079183421,0.794266805856274,0.205733194143726,1,0.342384734030432,0.205986692668115
2092,ssp126,Widebody,Subtropical,5302,128622,67984,201908,108460,310368,0.0170829466955356,0.414417723476647,0.219043200329931,0.650543870502114,0.349456129497886,1,0.0173004704992657,0.350190607545261
2092,ssp245,Narrowbody,Subtropical,106011,109044,31621,246676,63692,310368,0.341565496442932,0.35133776678008,0.101882281678524,0.794785544901536,0.205214455098464,1,0.339120387643191,0.20696174269569
2092,ssp245,Widebody,Subtropical,4966,128570,68435,201971,108397,310368,0.0160003608619445,0.414250180430972,0.220496314052995,0.650746855345912,0.349253144654088,1,0.0160934164295553,0.351953610196286
2092,ssp370,Narrowbody,Subtropical,103868,110627,31539,246034,64334,310368,0.334660789772141,0.356438163728219,0.101618079183421,0.792717032683782,0.207282967316218,1,0.335262527919059,0.208469549291126
2092,ssp370,Widebody,Subtropical,4328,128367,67447,200142,110226,310368,0.0139447365707805,0.413596118156511,0.217312996185174,0.644853850912465,0.355146149087535,1,0.0141286178271601,0.35460500588288
2092,ssp585,Narrowbody,Subtropical,103412,110520,30866,244798,65570,310368,0.333191566140839,0.356093411691927,0.0994496855345912,0.788734663367357,0.211265336632643,1,0.332795022687106,0.209969856382592
2092,ssp585,Widebody,Subtropical,4303,127629,67497,199429,110939,310368,0.0138641870295907,0.411218295700588,0.217474095267553,0.642556577997732,0.357443422002268,1,0.013085824798014,0.356803855446698
2093,ssp126,Narrowbody,Subtropical,105310,109058,30987,245355,64165,309520,0.340236495218403,0.352345567330059,0.10011307831481,0.792695140863272,0.207304859136728,1,0.342363209096475,0.206024141391614
2093,ssp126,Widebody,Subtropical,4850,128295,67479,200624,108896,309520,0.0156694236236754,0.414496639958646,0.21801176014474,0.648177823727061,0.351822176272939,1,0.0173187604396839,0.350245911141901
2093,ssp245,Narrowbody,Subtropical,104641,109440,31118,245199,64321,309520,0.338075084001034,0.353579736365986,0.100536314293099,0.792191134660119,0.207808865339881,1,0.339066805210779,0.206952215602691
2093,ssp245,Widebody,Subtropical,4513,128699,67345,200557,108963,309520,0.0145806409925045,0.415801886792453,0.217578831739468,0.647961359524425,0.352038640475575,1,0.0160728480795189,0.351982897073645
2093,ssp370,Narrowbody,Subtropical,103394,110045,31135,244574,64946,309520,0.334046265184802,0.355534375807702,0.100591238046007,0.790171879038511,0.209828120961489,1,0.33503165469275,0.20856089082576
2093,ssp370,Widebody,Subtropical,4414,127594,66827,198835,110685,309520,0.0142607909020419,0.41223184285345,0.215905272680279,0.642397906435772,0.357602093564229,1,0.0140440050119449,0.354765384313395
2093,ssp585,Narrowbody,Subtropical,103115,110346,31107,244568,64952,309520,0.333144869475317,0.356506849315069,0.100500775394159,0.790152494184544,0.209847505815456,1,0.332596734595488,0.210072055017944
2093,ssp585,Widebody,Subtropical,4057,127609,67265,198931,110589,309520,0.0131073920909796,0.412280304988369,0.217320367019902,0.64270806409925,0.35729193590075,1,0.0129961613193322,0.356975316100195
2094,ssp126,Narrowbody,Subtropical,105977,108584,31205,245766,63754,309520,0.342391444817782,0.350814163866632,0.100817394675627,0.794023003360041,0.205976996639959,1,0.342340996022475,0.206062782181652
2094,ssp126,Widebody,Subtropical,5401,128288,67300,200989,108531,309520,0.0174495993796847,0.414474024295684,0.217433445334712,0.64935706901008,0.35064293098992,1,0.0173385184072761,0.350302962514046
2094,ssp245,Narrowbody,Subtropical,105083,108805,31462,245350,64170,309520,0.339503101576635,0.351528172654433,0.101647712587232,0.792678986818299,0.207321013181701,1,0.339012353943008,0.206941261429199
2094,ssp245,Widebody,Subtropical,5288,127614,67412,200314,109206,309520,0.017084517963298,0.412296459033342,0.217795295942104,0.647176272938744,0.352823727061256,1,0.0160516436708238,0.352012572584792
2094,ssp370,Narrowbody,Subtropical,103094,110550,31172,244816,64704,309520,0.333077022486431,0.357165934349961,0.100710777978806,0.790953734815198,0.209046265184802,1,0.334793377643551,0.208655326632508
2094,ssp370,Widebody,Subtropical,3859,128137,67448,199444,110076,309520,0.0124676919100543,0.413986172137503,0.217911605065909,0.644365469113466,0.355634530886534,1,0.0139580566632994,0.354931758047023
2094,ssp585,Narrowbody,Subtropical,102580,110863,30976,244419,65101,309520,0.331416386663221,0.358177177565262,0.10007753941587,0.789671103644353,0.210328896355647,1,0.33239730020744,0.210175111904897
2094,ssp585,Widebody,Subtropical,3699,128035,67410,199144,110376,309520,0.0119507624709227,0.413656629620057,0.217788834324115,0.643396226415094,0.356603773584906,1,0.0129051608120009,0.3571485579337
2095,ssp126,Narrowbody,Subtropical,106028,108390,31225,245643,63877,309520,0.342556216076506,0.350187386921685,0.100882010855518,0.793625613853709,0.206374386146291,1,0.342317984776577,0.206102673301977
2095,ssp126,Widebody,Subtropical,5400,127798,67667,200865,108655,309520,0.0174463685706901,0.412890927888343,0.21861915223572,0.648956448694753,0.351043551305247,1,0.0173596842950412,0.350361866158852
2095,ssp245,Narrowbody,Subtropical,104481,109548,31333,245362,64158,309520,0.337558154561902,0.3539286637374,0.101230938226932,0.792717756526234,0.207282243473766,1,0.338957089870753,0.206928849014726
2095,ssp245,Widebody,Subtropical,4796,128517,67276,200589,108931,309520,0.0154949599379685,0.415213879555441,0.217355905918842,0.648064745412251,0.351935254587749,1,0.0160298723573078,0.352042581061248
2095,ssp370,Narrowbody,Subtropical,103107,110990,30992,245089,64431,309520,0.33311902300336,0.358587490307573,0.100129232359783,0.791835745670716,0.208164254329284,1,0.334547921299345,0.20875276729736
2095,ssp370,Widebody,Subtropical,3818,128769,66985,199572,109948,309520,0.0123352287412768,0.416028043422073,0.216415740501422,0.644779012664771,0.355220987335229,1,0.0138707767074348,0.355103944226623
2095,ssp585,Narrowbody,Subtropical,102450,111275,30878,244603,64917,309520,0.330996381493926,0.359508270871026,0.0997609201344017,0.790265572499354,0.209734427500646,1,0.332196779996641,0.210279042463566
2095,ssp585,Widebody,Subtropical,3178,128827,67247,199252,110268,309520,0.0102675109847506,0.416215430343758,0.217262212457999,0.643745153786508,0.356254846213492,1,0.0128128991757647,0.357323538637396
2096,ssp126,Narrowbody,Subtropical,106473,108521,31468,246462,63906,310368,0.34305405196412,0.34965267037839,0.101389318486442,0.794096040828952,0.205903959171049,1,0.342294065326925,0.206143873016337
2096,ssp126,Widebody,Subtropical,5611,127793,68618,202022,108346,310368,0.0180785390246417,0.411746700690793,0.221085936694505,0.650911176409939,0.349088823590061,1,0.0173821979959779,0.350422726573475
2096,ssp245,Narrowbody,Subtropical,104988,109921,31299,246208,64160,310368,0.338269409217445,0.354163444685019,0.100844803587999,0.793277657490463,0.206722342509537,1,0.338901069024886,0.206914947198784
2096,ssp245,Widebody,Subtropical,5216,128072,67637,200925,109443,310368,0.0168058562738427,0.412645633570471,0.217925172698216,0.64737666254253,0.35262333745747,1,0.0160076032928089,0.352072866834532
2096,ssp370,Narrowbody,Subtropical,104194,110439,31274,245907,64461,310368,0.335711155789257,0.355832431178472,0.100764254046809,0.792307841014538,0.207692158985462,1,0.334295510188014,0.208853123406308
2096,ssp370,Widebody,Subtropical,4223,128253,68252,200728,109640,310368,0.0136064284977833,0.413228812248685,0.219906691411486,0.646741932157954,0.353258067842046,1,0.0137821690705623,0.355281759995058
2096,ssp585,Narrowbody,Subtropical,102717,111416,30936,245069,65299,310368,0.330952288895762,0.35898030724817,0.0996752242499227,0.789607820393855,0.210392179606145,1,0.331995234436768,0.210383862114068
2096,ssp585,Widebody,Subtropical,3811,128448,66994,199253,111115,310368,0.0122789720589752,0.413857098669966,0.215853438498814,0.641989509227756,0.358010490772245,1,0.0127194523103683,0.357500215901466
2097,ssp126,Narrowbody,Subtropical,105504,108998,31327,245829,63691,309520,0.34086327216335,0.352151718790385,0.101211553372965,0.794226544326699,0.205773455673301,1,0.342269127641662,0.206186439588481
2097,ssp126,Widebody,Subtropical,5220,128730,67029,200979,108541,309520,0.0168648229516671,0.415902041871285,0.216557896097183,0.649324760920134,0.350675239079866,1,0.0174059994030851,0.35048564825507
2097,ssp245,Narrowbody,Subtropical,104475,109919,30870,245264,64256,309520,0.337538769707935,0.355127293874386,0.0997350736624451,0.792401137244766,0.207598862755234,1,0.338844347436283,0.206899524820886
2097,ssp245,Widebody,Subtropical,4645,128339,67316,200300,109220,309520,0.0150071077797881,0.414638795554407,0.217485138278625,0.64713104161282,0.35286895838718,1,0.015984905631165,0.352103374236167
2097,ssp370,Narrowbody,Subtropical,103646,110134,31090,244870,64650,309520,0.334860429051435,0.355821917808219,0.100445851641251,0.791128198500905,0.208871801499095,1,0.334036368837439,0.208956305545342
2097,ssp370,Widebody,Subtropical,4394,128392,66764,199550,109970,309520,0.0141961747221504,0.414810028431119,0.215701731713621,0.644707934866891,0.355292065133109,1,0.0136922376788934,0.355465022495188
2097,ssp585,Narrowbody,Subtropical,102747,110710,30957,244414,65106,309520,0.331955931765314,0.357682863789093,0.100016154044973,0.78965494959938,0.21034505040062,1,0.331792724001498,0.210489586276519
2097,ssp585,Widebody,Subtropical,3939,127704,67142,198785,110735,309520,0.0127261566296201,0.412587231842853,0.216922977513569,0.642236365986043,0.357763634013957,1,0.0126248961155564,0.357678547416092
2098,ssp126,Narrowbody,Subtropical,105437,108864,31077,245378,64142,309520,0.340646807960713,0.351718790385112,0.100403851124322,0.792769449470147,0.207230550529853,1,0.342243061688934,0.206230431282157
2098,ssp126,Widebody,Subtropical,5639,127456,67288,200383,109137,309520,0.0182185319203929,0.4117859912122,0.217394675626777,0.647399198759369,0.352600801240631,1,0.0174310284093616,0.350550735700794
2098,ssp245,Narrowbody,Subtropical,105765,108646,31123,245534,63986,309520,0.341706513310933,0.351014474024296,0.100552468338072,0.793273455673301,0.206726544326699,1,0.338786981135818,0.206882550720545
2098,ssp245,Widebody,Subtropical,4831,128476,67917,201224,108296,309520,0.0156080382527785,0.415081416386663,0.219426854484363,0.650116309123805,0.349883690876195,1,0.0159618485262141,0.352134047597672
2098,ssp370,Narrowbody,Subtropical,103302,110367,30807,244476,65044,309520,0.333749030757302,0.356574696303955,0.099531532695787,0.789855259757043,0.210144740242957,1,0.333770721775504,0.209062224300453
2098,ssp370,Widebody,Subtropical,4243,127581,67462,199286,110234,309520,0.01370832256397,0.412189842336521,0.217956836391833,0.643855001292324,0.356144998707676,1,0.0136009864586392,0.355653548869875
2098,ssp585,Narrowbody,Subtropical,102125,111073,31030,244228,65292,309520,0.32994636857069,0.358855647454123,0.100252003101577,0.789054019126389,0.210945980873611,1,0.33158930916451,0.210596230371034
2098,ssp585,Widebody,Subtropical,3864,127623,66905,198392,111128,309520,0.0124838459550271,0.412325536314293,0.216157275781856,0.640966658051176,0.359033341948824,1,0.0125293064910735,0.357858490871458
2099,ssp126,Narrowbody,Subtropical,106700,107893,31467,246060,63460,309520,0.344727319720858,0.348581674851383,0.101663866632205,0.794972861204446,0.205027138795554,1,0.342215757436884,0.206275906361112
2099,ssp126,Widebody,Subtropical,5954,127589,68144,201687,107833,309520,0.0192362367536831,0.412215688808478,0.220160248126131,0.651612173688292,0.348387826311708,1,0.0174572249078061,0.350618093407802
2099,ssp245,Narrowbody,Subtropical,104772,109675,31390,245837,63683,309520,0.338498319979323,0.354338976479711,0.101415094339623,0.794252390798656,0.205747609201344,1,0.338729026154364,0.206863993737274
2099,ssp245,Widebody,Subtropical,5117,128090,67207,200414,109106,309520,0.0165320496252262,0.413834324114758,0.217132980098217,0.647499353838201,0.352500646161799,1,0.015938501131794,0.352164831250568
2099,ssp370,Narrowbody,Subtropical,103054,110272,31306,244632,64888,309520,0.332947790126648,0.35626776944947,0.101143706384079,0.790359265960197,0.209640734039804,1,0.33349879353009,0.209170790257632
2099,ssp370,Widebody,Subtropical,4401,127240,67832,199473,110047,309520,0.0142187903851124,0.411088136469372,0.219152235719824,0.644459162574309,0.355540837425691,1,0.013508419336011,0.355847156261979
2099,ssp585,Narrowbody,Subtropical,103253,109910,30984,244147,65373,309520,0.333590721116568,0.355098216593435,0.100103385887826,0.788792323597829,0.211207676402171,1,0.331385050399481,0.210703809817729
2099,ssp585,Widebody,Subtropical,4051,127385,67350,198786,110734,309520,0.0130880072370121,0.411556603773585,0.21759498578444,0.642239596795038,0.357760403204963,1,0.0124327593366644,0.358040003957747
2100,ssp126,Narrowbody,Subtropical,106073,108418,31109,245600,63920,309520,0.342701602481261,0.350277849573533,0.100507237012148,0.793486689066942,0.206513310933058,1,0.342187104853657,0.206322923089096
2100,ssp126,Widebody,Subtropical,5392,127832,67821,201045,108475,309520,0.0174205220987335,0.413000775394159,0.219116696820884,0.649537994313776,0.350462005686224,1,0.0174845287914176,0.35068782587325
2100,ssp245,Narrowbody,Subtropical,104495,109688,30930,245113,64407,309520,0.337603385887826,0.35438097699664,0.0999289222021194,0.791913285086586,0.208086714913414,1,0.338670538522796,0.206843822710584
2100,ssp245,Widebody,Subtropical,4865,128272,66909,200046,109474,309520,0.015717885758594,0.41442233135177,0.216170199017834,0.646310416128199,0.353689583871802,1,0.0159149326017427,0.352195669526375
2100,ssp370,Narrowbody,Subtropical,102923,110693,31147,244763,64757,309520,0.332524554148359,0.357627940036185,0.100630007753942,0.790782501938485,0.209217498061515,1,0.33322080862908,0.209281914002869
2100,ssp370,Widebody,Subtropical,4201,127911,66871,198983,110537,309520,0.013572628586198,0.41325600930473,0.21604742827604,0.642876066166968,0.357123933833032,1,0.0134145402372202,0.356045661814361
2100,ssp585,Narrowbody,Subtropical,102672,110970,31089,244731,64789,309520,0.331713621090721,0.358522874127682,0.100442620832256,0.790679116050659,0.209320883949341,1,0.33118000818009,0.21081234003672
2100,ssp585,Widebody,Subtropical,4022,127623,67146,198791,110729,309520,0.0129943137761696,0.412325536314293,0.216935900749548,0.64225575084001,0.35774424915999,1,0.0123353305520737,0.358223044365142
2015,ssp126,Narrowbody,Frigid,2805,2248,783,5836,0,5836,0.480637422892392,0.385195339273475,0.134167237834133,1,0,1,0.4805706303575,0
2015,ssp126,Widebody,Frigid,0,916,4723,5639,197,5836,0,0.156956819739548,0.809287183002056,0.966244002741604,0.0337559972583962,1,0,0.0310951232421407
2015,ssp245,Narrowbody,Frigid,2826,2191,819,5836,0,5836,0.484235777930089,0.375428375599726,0.140335846470185,1,0,1,0.477902951938773,0
2015,ssp245,Widebody,Frigid,0,817,4845,5662,174,5836,0,0.139993145990404,0.830191912268677,0.970185058259082,0.0298149417409184,1,0,0.0341574077901552
2015,ssp370,Narrowbody,Frigid,2782,2231,823,5836,0,5836,0.476696367374914,0.382282385195339,0.141021247429746,1,0,1,0.477668650574634,-4.30145787031838e-06
2015,ssp370,Widebody,Frigid,0,904,4719,5623,213,5836,0,0.154900616860864,0.808601782042495,0.963502398903358,0.0364976010966415,1,0,0.0344440513124312
2015,ssp585,Narrowbody,Frigid,2769,2307,760,5836,0,5836,0.47446881425634,0.395305003427005,0.130226182316655,1,0,1,0.478358341833932,0
2015,ssp585,Widebody,Frigid,0,992,4628,5620,216,5836,0,0.169979437971213,0.793008910212474,0.962988348183688,0.0370116518163125,1,0,0.0332328708863374
2016,ssp126,Narrowbody,Frigid,2833,2192,831,5856,0,5856,0.483777322404372,0.37431693989071,0.141905737704918,1,0,1,0.480315431600214,0
2016,ssp126,Widebody,Frigid,0,785,4926,5711,145,5856,0,0.134050546448087,0.841188524590164,0.975239071038251,0.0247609289617486,1,0,0.0313917808708187
2016,ssp245,Narrowbody,Frigid,2815,2322,719,5856,0,5856,0.480703551912568,0.396516393442623,0.122780054644809,1,0,1,0.477881715054838,0
2016,ssp245,Widebody,Frigid,0,979,4703,5682,174,5856,0,0.167178961748634,0.803107923497268,0.970286885245902,0.0297131147540984,1,0,0.0342483410647829
2016,ssp585,Narrowbody,Frigid,2804,2273,779,5856,0,5856,0.478825136612022,0.388148907103825,0.133025956284153,1,0,1,0.47818752256875,0
2016,ssp585,Widebody,Frigid,0,948,4708,5656,200,5856,0,0.161885245901639,0.80396174863388,0.965846994535519,0.0341530054644809,1,0,0.0334290377215216
2016,ssp370,Narrowbody,Frigid,2825,2322,709,5856,0,5856,0.482411202185792,0.396516393442623,0.121072404371585,1,0,1,0.477314381286454,-3.83802025525172e-06
2016,ssp370,Widebody,Frigid,0,960,4729,5689,167,5856,0,0.163934426229508,0.80754781420765,0.971482240437158,0.0285177595628415,1,0,0.0349002170529618
2017,ssp245,Narrowbody,Frigid,2743,2263,834,5840,0,5840,0.469691780821918,0.3875,0.142808219178082,1,0,1,0.477858479412822,0
2017,ssp245,Widebody,Frigid,0,938,4664,5602,238,5840,0,0.160616438356164,0.798630136986301,0.959246575342466,0.0407534246575342,1,0,0.0343392054182438
2017,ssp126,Narrowbody,Frigid,2847,2391,602,5840,0,5840,0.4875,0.409417808219178,0.103082191780822,1,0,1,0.480066821721095,0
2017,ssp126,Widebody,Frigid,0,973,4735,5708,132,5840,0,0.166609589041096,0.810787671232877,0.977397260273973,0.0226027397260274,1,0,0.0316824043919515
2017,ssp585,Narrowbody,Frigid,2796,2129,915,5840,0,5840,0.478767123287671,0.364554794520548,0.156678082191781,1,0,1,0.478015527728265,0
2017,ssp585,Widebody,Frigid,0,889,4765,5654,186,5840,0,0.15222602739726,0.815924657534247,0.968150684931507,0.0318493150684932,1,0,0.0336283128845775
2017,ssp370,Narrowbody,Frigid,2798,2169,873,5840,0,5840,0.479109589041096,0.371404109589041,0.149486301369863,1,0,1,0.476968049600427,-3.38040278516134e-06
2017,ssp370,Widebody,Frigid,0,927,4715,5642,198,5840,0,0.158732876712329,0.80736301369863,0.966095890410959,0.0339041095890411,1,0,0.0353467534030263
2018,ssp245,Narrowbody,Frigid,2731,2208,901,5840,0,5840,0.46763698630137,0.378082191780822,0.154280821917808,1,0,1,0.477832690642618,0
2018,ssp245,Widebody,Frigid,0,938,4645,5583,257,5840,0,0.160616438356164,0.795376712328767,0.955993150684932,0.0440068493150685,1,0,0.0344306869795249
2018,ssp370,Narrowbody,Frigid,2754,2303,783,5840,0,5840,0.471575342465753,0.394349315068493,0.134075342465753,1,0,1,0.476629886902946,-2.92409109950191e-06
2018,ssp370,Widebody,Frigid,0,985,4618,5603,237,5840,0,0.168664383561644,0.790753424657534,0.959417808219178,0.0405821917808219,1,0,0.0357835589035436
2018,ssp585,Narrowbody,Frigid,2761,2288,791,5840,0,5840,0.47277397260274,0.391780821917808,0.135445205479452,1,0,1,0.477842444794717,0
2018,ssp585,Widebody,Frigid,0,988,4627,5615,225,5840,0,0.169178082191781,0.792294520547945,0.961472602739726,0.038527397260274,1,0,0.033830517005531
2018,ssp126,Narrowbody,Frigid,2754,2226,860,5840,0,5840,0.471575342465753,0.381164383561644,0.147260273972603,1,0,1,0.479825343671019,0
2018,ssp126,Widebody,Frigid,0,985,4596,5581,259,5840,0,0.168664383561644,0.786986301369863,0.955650684931507,0.0443493150684932,1,0,0.0319664784979257
2019,ssp585,Narrowbody,Frigid,2832,2318,690,5840,0,5840,0.484931506849315,0.396917808219178,0.118150684931507,1,0,1,0.477668361250347,0
2019,ssp585,Widebody,Frigid,0,926,4779,5705,135,5840,0,0.158561643835616,0.818321917808219,0.976883561643836,0.0231164383561644,1,0,0.034035470714408
2019,ssp245,Narrowbody,Frigid,2791,2324,725,5840,0,5840,0.47791095890411,0.397945205479452,0.124143835616438,1,0,1,0.47780379437412,0
2019,ssp245,Widebody,Frigid,0,988,4646,5634,206,5840,0,0.169178082191781,0.795547945205479,0.96472602739726,0.0352739726027397,1,0,0.0345234718776129
2019,ssp370,Narrowbody,Frigid,2737,2233,870,5840,0,5840,0.468664383561644,0.38236301369863,0.148972602739726,1,0,1,0.476300124580404,-2.46457083772807e-06
2019,ssp370,Widebody,Frigid,0,920,4645,5565,275,5840,0,0.157534246575342,0.795376712328767,0.95291095890411,0.0470890410958904,1,0,0.0362105320954328
2019,ssp126,Narrowbody,Frigid,2779,2262,799,5840,0,5840,0.475856164383562,0.387328767123288,0.136815068493151,1,0,1,0.479591540400863,0
2019,ssp126,Widebody,Frigid,0,908,4720,5628,212,5840,0,0.155479452054795,0.808219178082192,0.963698630136986,0.0363013698630137,1,0,0.0322434878811274
2020,ssp245,Narrowbody,Frigid,2780,2180,896,5856,0,5856,0.474726775956284,0.372267759562842,0.153005464480874,1,0,1,0.477771236237223,0
2020,ssp245,Widebody,Frigid,0,800,4830,5630,226,5856,0,0.136612021857924,0.824795081967213,0.961407103825137,0.0385928961748634,1,0,0.0346182462414947
2020,ssp126,Narrowbody,Frigid,2817,2107,932,5856,0,5856,0.481045081967213,0.359801912568306,0.159153005464481,1,0,1,0.479365954861504,0
2020,ssp126,Widebody,Frigid,0,893,4785,5678,178,5856,0,0.152493169398907,0.817110655737705,0.969603825136612,0.030396174863388,1,0,0.0325129172339432
2020,ssp585,Narrowbody,Frigid,2790,2353,713,5856,0,5856,0.476434426229508,0.401810109289618,0.121755464480874,1,0,1,0.477493364577397,0
2020,ssp585,Widebody,Frigid,0,964,4684,5648,208,5856,0,0.164617486338798,0.799863387978142,0.96448087431694,0.0355191256830601,1,0,0.0342429946412346
2020,ssp370,Narrowbody,Frigid,2811,2365,680,5856,0,5856,0.480020491803279,0.403859289617486,0.116120218579235,1,0,1,0.475978994019192,-1.99732763929448e-06
2020,ssp370,Widebody,Frigid,0,1013,4659,5672,184,5856,0,0.172984972677596,0.795594262295082,0.968579234972678,0.0314207650273224,1,0,0.0366275715196127
2021,ssp370,Narrowbody,Frigid,2804,2285,751,5840,0,5840,0.48013698630137,0.391267123287671,0.128595890410959,1,0,1,0.475666726605704,-1.51784714365581e-06
2021,ssp370,Widebody,Frigid,0,918,4740,5658,182,5840,0,0.157191780821918,0.811643835616438,0.968835616438356,0.0311643835616438,1,0,0.0370345757170023
2021,ssp585,Narrowbody,Frigid,2798,2303,739,5840,0,5840,0.479109589041096,0.394349315068493,0.126541095890411,1,0,1,0.477317542258108,0
2021,ssp585,Widebody,Frigid,0,949,4717,5666,174,5840,0,0.1625,0.807705479452055,0.970205479452055,0.0297945205479452,1,0,0.0344529094160368
2021,ssp245,Narrowbody,Frigid,2805,2174,861,5840,0,5840,0.480308219178082,0.372260273972603,0.147431506849315,1,0,1,0.477734461861819,0
2021,ssp245,Widebody,Frigid,0,923,4740,5663,177,5840,0,0.158047945205479,0.811643835616438,0.969691780821918,0.0303082191780822,1,0,0.0347156962001573
