year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max, tko_ok , tko_ko , tko ,itr_avg,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loess,tko_ko_rel_loess,rel_total,rel_success
2039,ssp126,Subtropical,Narrowbody,7603141,94738,99171,56205," 250,114 "," 59,406 "," 309,520 ",24.56429722,0.306080383,0.320402559,0.18158762,0.808070561,0.191929439,1,0.306132212,0.191974584,0.306080383,0.378779277
2039,ssp126,Subtropical,Widebody,14968580,16552,137494,42642," 196,688 "," 112,832 "," 309,520 ",48.3606166,0.05347635,0.444216852,0.137768157,0.63546136,0.36453864,1,0.053185999,0.364471383,0.05347635,0.084153583
2039,ssp245,Subtropical,Narrowbody,7625397,94340,99424,55891," 249,655 "," 59,865 "," 309,520 ",24.63619962,0.304794521,0.321219953,0.180573146,0.80658762,0.19341238,1,0.30577477,0.191825874,0.304794521,0.377881476
2039,ssp245,Subtropical,Widebody,14975101,15890,137875,42389," 196,154 "," 113,366 "," 309,520 ",48.38169755,0.051337555,0.44544779,0.136950762,0.633736108,0.366263892,1,0.053236756,0.364793435,0.051337555,0.08100778
2039,ssp370,Subtropical,Narrowbody,7596991,94767,99054,56296," 250,117 "," 59,403 "," 309,520 ",24.54442731,0.306174076,0.320024554,0.181881623,0.808080253,0.191919747,1,0.306152711,0.191805932,0.306174076,0.378890679
2039,ssp370,Subtropical,Widebody,14954270,16555,137627,42472," 196,654 "," 112,866 "," 309,520 ",48.31438858,0.053486043,0.444646549,0.13721892,0.635351512,0.364648488,1,0.052699629,0.364145111,0.053486043,0.084183388
2039,ssp585,Subtropical,Narrowbody,7605524,94517,99290,56321," 250,128 "," 59,392 "," 309,520 ",24.57199486,0.305366374,0.320787025,0.181962393,0.808115792,0.191884208,1,0.306015208,0.192181285,0.305366374,0.377874528
2039,ssp585,Subtropical,Widebody,14973092,16416,137759,42400," 196,575 "," 112,945 "," 309,520 ",48.37519316,0.05303696,0.445073016,0.136986301,0.635096278,0.364903722,1,0.052602803,0.364235465,0.05303696,0.083510111
2040,ssp126,Subtropical,Narrowbody,7625456,94593,99828,56431," 250,852 "," 59,516 "," 310,368 ",24.56908057,0.30477691,0.321643984,0.181819646,0.80824054,0.19175946,1,0.306111309,0.191963518,0.30477691,0.377086888
2040,ssp126,Subtropical,Widebody,15047937,16831,137154,42511," 196,496 "," 113,872 "," 310,368 ",48.4841684,0.054229173,0.441907671,0.136969662,0.633106506,0.366893494,1,0.053158697,0.364495742,0.054229173,0.085655688
2040,ssp245,Subtropical,Narrowbody,7591400,95142,99619,56316," 251,077 "," 59,291 "," 310,368 ",24.45934943,0.306545778,0.32097059,0.181449118,0.808965486,0.191034514,1,0.305746464,0.191836472,0.306545778,0.378935546
2040,ssp245,Subtropical,Widebody,14951692,16790,137795,42793," 197,378 "," 112,990 "," 310,368 ",48.1740733,0.054097072,0.443972961,0.137878261,0.635948294,0.364051706,1,0.053167907,0.364803157,0.054097072,0.085065205
2040,ssp370,Subtropical,Narrowbody,7660354,94296,100002,56340," 250,638 "," 59,730 "," 310,368 ",24.68151835,0.303819981,0.322204609,0.181526446,0.807551036,0.192448964,1,0.306056614,0.191846706,0.303819981,0.376223877
2040,ssp370,Subtropical,Widebody,15113683,16535,137633,42303," 196,471 "," 113,897 "," 310,368 ",48.69601217,0.053275467,0.443451,0.13629949,0.633025956,0.366974044,1,0.052624951,0.364265754,0.053275467,0.084160003
2040,ssp585,Subtropical,Narrowbody,7623680,95121,99268,56295," 250,684 "," 59,684 "," 310,368 ",24.56335594,0.306478116,0.319839674,0.181381457,0.807699247,0.192300753,1,0.30595606,0.192195344,0.306478116,0.379445836
2040,ssp585,Subtropical,Widebody,14965765,16163,138287,43267," 197,717 "," 112,651 "," 310,368 ",48.21942467,0.052076889,0.445558176,0.13940548,0.637040545,0.362959455,1,0.052536656,0.364300322,0.052076889,0.081748155
2041,ssp126,Subtropical,Narrowbody,7566795,95249,98760,56461," 250,470 "," 59,050 "," 309,520 ",24.44686967,0.307731326,0.319074696,0.182414707,0.809220729,0.190779271,1,0.306093679,0.191950404,0.307731326,0.380281072
2041,ssp126,Subtropical,Widebody,14889643,16959,136963,43320," 197,242 "," 112,278 "," 309,520 ",48.10559024,0.05479129,0.442501292,0.139958646,0.637251228,0.362748772,1,0.053130276,0.364514694,0.05479129,0.085980673
2041,ssp245,Subtropical,Narrowbody,7581962,94677,99225,56509," 250,411 "," 59,109 "," 309,520 ",24.49587113,0.305883303,0.320577022,0.182569785,0.809030111,0.190969889,1,0.305723136,0.191846466,0.305883303,0.378086426
2041,ssp245,Subtropical,Widebody,14949887,16530,137337,42777," 196,644 "," 112,876 "," 309,520 ",48.30023288,0.053405273,0.443709615,0.138204316,0.635319204,0.364680796,1,0.053096662,0.364803706,0.053405273,0.084060536
2041,ssp370,Subtropical,Narrowbody,7546329,95245,99299,56204," 250,748 "," 58,772 "," 309,520 ",24.38074868,0.307718403,0.320816102,0.181584389,0.810118894,0.189881106,1,0.305956947,0.191889909,0.307718403,0.379843508
2041,ssp370,Subtropical,Widebody,14850716,16169,138068,43535," 197,772 "," 111,748 "," 309,520 ",47.9798258,0.052238951,0.446071336,0.14065327,0.638963556,0.361036444,1,0.052549597,0.364391581,0.052238951,0.081755759
2041,ssp585,Subtropical,Narrowbody,7624448,94331,99530,56136," 249,997 "," 59,523 "," 309,520 ",24.63313208,0.304765443,0.321562419,0.181364694,0.807692556,0.192307444,1,0.305896659,0.192209381,0.304765443,0.377328528
2041,ssp585,Subtropical,Widebody,15017277,16453,137401,42328," 196,182 "," 113,338 "," 309,520 ",48.51795245,0.0531565,0.443916387,0.136753683,0.63382657,0.36617343,1,0.052467561,0.364364791,0.0531565,0.083866002
2042,ssp126,Subtropical,Narrowbody,7588253,95020,98935,56102," 250,057 "," 59,463 "," 309,520 ",24.51619311,0.306991471,0.319640088,0.181254846,0.807886405,0.192113595,1,0.306079474,0.191936039,0.306991471,0.379993362
2042,ssp126,Subtropical,Widebody,14864558,16135,137919,43080," 197,134 "," 112,386 "," 309,520 ",48.02454443,0.052129103,0.445589946,0.139183251,0.6369023,0.3630977,1,0.053101498,0.364528036,0.052129103,0.08184788
2042,ssp245,Subtropical,Narrowbody,7567115,95381,98375,56796," 250,552 "," 58,968 "," 309,520 ",24.44790292,0.308157793,0.317830835,0.183497028,0.809485655,0.190514345,1,0.305703293,0.191856292,0.308157793,0.380683451
2042,ssp245,Subtropical,Widebody,14879666,17146,136744,43389," 197,279 "," 112,241 "," 309,520 ",48.07336792,0.055395451,0.441793745,0.140181571,0.637370768,0.362629232,1,0.053023877,0.364798111,0.055395451,0.086912444
2042,ssp370,Subtropical,Narrowbody,7615671,94615,99250,56011," 249,876 "," 59,644 "," 309,520 ",24.60477958,0.305682993,0.320657793,0.180960843,0.807301628,0.192698372,1,0.305855204,0.191934912,0.305682993,0.378647809
2042,ssp370,Subtropical,Widebody,14963947,16241,137853,42566," 196,660 "," 112,860 "," 309,520 ",48.34565278,0.052471569,0.445376712,0.137522616,0.635370897,0.364629103,1,0.052473894,0.364520666,0.052471569,0.082584155
2042,ssp585,Subtropical,Narrowbody,7603545,94455,99822,55985," 250,262 "," 59,258 "," 309,520 ",24.56560033,0.305166064,0.322505815,0.180876842,0.808548721,0.191451279,1,0.305836026,0.192224124,0.305166064,0.377424459
2042,ssp585,Subtropical,Widebody,14983015,15681,138496,42595," 196,772 "," 112,748 "," 309,520 ",48.40725127,0.050662316,0.447454123,0.137616309,0.635732747,0.364267253,1,0.052394803,0.364430231,0.050662316,0.079691216
2043,ssp126,Subtropical,Narrowbody,7619105,94526,99443,56248," 250,217 "," 59,303 "," 309,520 ",24.61587269,0.305395451,0.321281339,0.181726544,0.808403334,0.191596666,1,0.306068848,0.19192122,0.305395451,0.37777609
2043,ssp126,Subtropical,Widebody,14981791,15958,138096,42738," 196,792 "," 112,728 "," 309,520 ",48.40329868,0.05155725,0.446161799,0.138078315,0.635797364,0.364202636,1,0.053073125,0.364535564,0.05155725,0.081090695
2043,ssp245,Subtropical,Narrowbody,7645480,94050,99204,56380," 249,634 "," 59,886 "," 309,520 ",24.70108491,0.303857586,0.320509175,0.182153011,0.806519773,0.193480227,1,0.305685439,0.191866388,0.303857586,0.376751564
2043,ssp245,Subtropical,Widebody,15039406,16693,136664,42295," 195,652 "," 113,868 "," 309,520 ",48.58944033,0.053931895,0.44153528,0.136647066,0.632114241,0.367885759,1,0.05295041,0.364789399,0.053931895,0.085319854
2043,ssp370,Subtropical,Narrowbody,7586455,94739,99038,56692," 250,469 "," 59,051 "," 309,520 ",24.51038712,0.306083613,0.319972861,0.183161024,0.809217498,0.190782502,1,0.30575288,0.191981083,0.306083613,0.37824641
2043,ssp370,Subtropical,Widebody,14931049,16292,137627,43126," 197,045 "," 112,475 "," 309,520 ",48.23935467,0.05263634,0.444646549,0.139331869,0.636614758,0.363385242,1,0.052398175,0.364651082,0.05263634,0.082681621
2043,ssp585,Subtropical,Narrowbody,7599643,95157,98555,56201," 249,913 "," 59,607 "," 309,520 ",24.5529975,0.307434091,0.31841238,0.181574696,0.807421168,0.192578832,1,0.305773179,0.192240304,0.307434091,0.380760505
2043,ssp585,Subtropical,Widebody,14929727,16214,137831,43212," 197,257 "," 112,263 "," 309,520 ",48.23509995,0.052384337,0.445305635,0.139609718,0.63729969,0.36270031,1,0.052317668,0.364497999,0.052384337,0.082197336
2044,ssp126,Subtropical,Narrowbody,7622514,94912,99384,56807," 251,103 "," 59,265 "," 310,368 ",24.55960236,0.305804722,0.320213424,0.183031111,0.809049258,0.190950742,1,0.306061952,0.191906744,0.305804722,0.377980351
2044,ssp126,Subtropical,Widebody,14989328,16503,137601,43042," 197,146 "," 113,222 "," 310,368 ",48.2953375,0.053172363,0.443347897,0.138680534,0.635200794,0.364799206,1,0.053045919,0.364537076,0.053172363,0.083709535
2044,ssp245,Subtropical,Narrowbody,7616359,95293,99197,56068," 250,558 "," 59,810 "," 310,368 ",24.53976561,0.307032297,0.319610913,0.180650067,0.807293278,0.192706722,1,0.305668081,0.191877192,0.307032297,0.380323119
2044,ssp245,Subtropical,Widebody,14910377,16412,138170,43204," 197,786 "," 112,582 "," 310,368 ",48.04096542,0.052879163,0.445181204,0.139202495,0.637262862,0.362737138,1,0.052877119,0.364780598,0.052879163,0.082978573
2044,ssp370,Subtropical,Narrowbody,7646662,95247,98672,56619," 250,538 "," 59,830 "," 310,368 ",24.63740646,0.306884086,0.317919373,0.182425379,0.807228838,0.192771162,1,0.305651468,0.192027793,0.306884086,0.380169874
2044,ssp370,Subtropical,Widebody,14977409,16614,137698,43018," 197,330 "," 113,038 "," 310,368 ",48.25692797,0.053530003,0.443660429,0.138603207,0.635793639,0.364206361,1,0.052322768,0.364780902,0.053530003,0.08419399
2044,ssp585,Subtropical,Narrowbody,7622269,94865,99559,56516," 250,940 "," 59,428 "," 310,368 ",24.55881127,0.305653289,0.320777271,0.182093515,0.808524075,0.191475925,1,0.305707138,0.19225865,0.305653289,0.378038575
2044,ssp585,Subtropical,Widebody,14979618,15966,138774,42658," 197,398 "," 112,970 "," 310,368 ",48.26405226,0.051442159,0.447127281,0.137443293,0.636012733,0.363987267,1,0.052235443,0.364569455,0.051442159,0.080882278
2045,ssp126,Subtropical,Narrowbody,7625924,94429,99415,56357," 250,201 "," 59,319 "," 309,520 ",24.63790184,0.305082063,0.321190876,0.182078703,0.808351641,0.191648359,1,0.306058939,0.191893409,0.305082063,0.37741256
2045,ssp126,Subtropical,Widebody,15002026,15756,138435,42286," 196,477 "," 113,043 "," 309,520 ",48.46866962,0.050904627,0.447257043,0.136617989,0.634779659,0.365220341,1,0.053020642,0.364532368,0.050904627,0.080192593
2045,ssp245,Subtropical,Narrowbody,7600971,94532,99577,56200," 250,309 "," 59,211 "," 309,520 ",24.55728283,0.305414836,0.321714267,0.181571465,0.808700569,0.191299431,1,0.305649724,0.19188914,0.305414836,0.377661211
2045,ssp245,Subtropical,Widebody,14937106,15974,138304,42744," 197,022 "," 112,498 "," 309,520 ",48.25893123,0.051608943,0.446833807,0.1380977,0.63654045,0.36345955,1,0.052804859,0.364774735,0.051608943,0.08107724
2045,ssp370,Subtropical,Narrowbody,7600538,94636,99459,56107," 250,202 "," 59,318 "," 309,520 ",24.55588486,0.30575084,0.321333032,0.181271,0.808354872,0.191645128,1,0.305552463,0.192074412,0.30575084,0.378238383
2045,ssp370,Subtropical,Widebody,14936980,16128,138136,42590," 196,854 "," 112,666 "," 309,520 ",48.25853321,0.052106487,0.446291031,0.137600155,0.635997674,0.364002326,1,0.052248004,0.3649082,0.052106487,0.081928739
2045,ssp585,Subtropical,Narrowbody,7610743,94551,99406,56073," 250,030 "," 59,490 "," 309,520 ",24.58885566,0.305476221,0.321161799,0.181161153,0.807799173,0.192200827,1,0.305636923,0.192279891,0.305476221,0.378158621
2045,ssp585,Subtropical,Widebody,14980459,16138,138048,42348," 196,534 "," 112,986 "," 309,520 ",48.39900222,0.052138796,0.44600672,0.136818299,0.634963815,0.365036185,1,0.052147413,0.364645955,0.052138796,0.082113019
2046,ssp126,Subtropical,Narrowbody,7608140,94919,98459,56778," 250,156 "," 59,364 "," 309,520 ",24.58044896,0.306665159,0.318102223,0.183438873,0.808206255,0.191793745,1,0.306059961,0.191882012,0.306665159,0.37943923
2046,ssp126,Subtropical,Widebody,14982746,17167,136672,42815," 196,654 "," 112,866 "," 309,520 ",48.40640165,0.055463298,0.441561127,0.138327087,0.635351512,0.364648488,1,0.052998056,0.364521237,0.055463298,0.087295453
2046,ssp245,Subtropical,Narrowbody,7601999,94673,99448,56064," 250,185 "," 59,335 "," 309,520 ",24.56060434,0.30587038,0.321297493,0.181132075,0.808299948,0.191700052,1,0.305628874,0.191902671,0.30587038,0.378411975
2046,ssp245,Subtropical,Widebody,14952296,15958,138390,42536," 196,884 "," 112,636 "," 309,520 ",48.30800835,0.05155725,0.447111657,0.137425691,0.636094598,0.363905402,1,0.052734488,0.364774837,0.05155725,0.081052803
2046,ssp370,Subtropical,Narrowbody,7669485,93752,99764,56145," 249,661 "," 59,859 "," 309,520 ",24.77863953,0.302894805,0.322318429,0.181393771,0.806607004,0.193392996,1,0.30545736,0.19212031,0.302894805,0.375517201
2046,ssp370,Subtropical,Widebody,15106682,15487,137753,42145," 195,385 "," 114,135 "," 309,520 ",48.80680127,0.050035539,0.445053631,0.136162445,0.631251615,0.368748385,1,0.052174213,0.365031048,0.050035539,0.079264017
2046,ssp585,Subtropical,Narrowbody,7599261,94900,98728,56422," 250,050 "," 59,470 "," 309,520 ",24.55176057,0.306603774,0.31897131,0.182288705,0.807863789,0.192136211,1,0.305561552,0.192304758,0.306603774,0.379524095
2046,ssp585,Subtropical,Widebody,14904252,16549,137574,42912," 197,035 "," 112,485 "," 309,520 ",48.15278274,0.053466658,0.444475317,0.138640476,0.63658245,0.36341755,1,0.052052866,0.364728859,0.053466658,0.083990154
2047,ssp126,Subtropical,Narrowbody,7581625,95283,98436,56635," 250,354 "," 59,166 "," 309,520 ",24.49478175,0.307841173,0.318027914,0.182976867,0.808845955,0.191154045,1,0.306065171,0.191873349,0.307841173,0.38059308
2047,ssp126,Subtropical,Widebody,14900060,16188,137830,43178," 197,196 "," 112,324 "," 309,520 ",48.13925057,0.052300336,0.445302404,0.139499871,0.63710261,0.36289739,1,0.052978924,0.364503481,0.052300336,0.082090915
2047,ssp245,Subtropical,Narrowbody,7594776,94705,99305,56238," 250,248 "," 59,272 "," 309,520 ",24.53726877,0.305973766,0.320835487,0.181694236,0.808503489,0.191496511,1,0.305604036,0.191918221,0.305973766,0.378444583
2047,ssp245,Subtropical,Widebody,14973449,16499,137530,42708," 196,737 "," 112,783 "," 309,520 ",48.37634962,0.053305118,0.444333161,0.137981391,0.635619669,0.364380331,1,0.052666864,0.364783933,0.053305118,0.083863229
2047,ssp370,Subtropical,Narrowbody,7604673,94748,99106,56298," 250,152 "," 59,368 "," 309,520 ",24.56924557,0.306112691,0.320192556,0.181888085,0.808193332,0.191806668,1,0.305367651,0.192164856,0.306112691,0.378761713
2047,ssp370,Subtropical,Widebody,14973081,16386,137432,42721," 196,539 "," 112,981 "," 309,520 ",48.37516377,0.052940036,0.444016542,0.138023391,0.634979969,0.365020031,1,0.052101725,0.36514752,0.052940036,0.083372766
2047,ssp585,Subtropical,Narrowbody,7643431,94230,99690,55836," 249,756 "," 59,764 "," 309,520 ",24.69446528,0.304439132,0.322079349,0.180395451,0.806913931,0.193086069,1,0.305480046,0.192333978,0.304439132,0.377288233
2047,ssp585,Subtropical,Widebody,15041615,16101,138149,41984," 196,234 "," 113,286 "," 309,520 ",48.59658689,0.052019256,0.446333032,0.135642285,0.633994572,0.366005428,1,0.051951087,0.364819525,0.052019256,0.082050002
2048,ssp126,Subtropical,Narrowbody,7654200,94264,100059,56281," 250,604 "," 59,764 "," 310,368 ",24.66169335,0.303716878,0.322388262,0.181336349,0.807441489,0.192558511,1,0.306080076,0.191865962,0.303716878,0.376147228
2048,ssp126,Subtropical,Widebody,15084983,16695,137372,42287," 196,354 "," 114,014 "," 310,368 ",48.60352604,0.053790984,0.442610063,0.136247938,0.632648984,0.367351016,1,0.052962922,0.36446981,0.053790984,0.085025006
2048,ssp245,Subtropical,Narrowbody,7620699,94808,99730,56486," 251,024 "," 59,344 "," 310,368 ",24.55374991,0.305469636,0.32132823,0.181996855,0.808794721,0.191205279,1,0.305578547,0.191934968,0.305469636,0.377685002
2048,ssp245,Subtropical,Widebody,15019888,16013,138285,42927," 197,225 "," 113,143 "," 310,368 ",48.39379608,0.051593592,0.445551732,0.138310006,0.63545533,0.36454467,1,0.052599258,0.364794737,0.051593592,0.081191533
2048,ssp370,Subtropical,Narrowbody,7622785,94981,99579,56208," 250,768 "," 59,600 "," 310,368 ",24.56047203,0.306027039,0.32084171,0.181101144,0.807969894,0.192030106,1,0.305278951,0.192213208,0.306027039,0.378760448
2048,ssp370,Subtropical,Widebody,14995386,16741,137671,42782," 197,194 "," 113,174 "," 310,368 ",48.31486297,0.053939195,0.443573435,0.137842819,0.635355449,0.364644551,1,0.052030511,0.365265636,0.053939195,0.084896092
2048,ssp585,Subtropical,Narrowbody,7660243,94643,99577,56320," 250,540 "," 59,828 "," 310,368 ",24.68116019,0.304938009,0.320835267,0.181462006,0.807235282,0.192764718,1,0.305393522,0.192369216,0.304938009,0.377756047
2048,ssp585,Subtropical,Widebody,15091221,15889,138531,42430," 196,850 "," 113,518 "," 310,368 ",48.62362269,0.051194066,0.44634434,0.136708681,0.634247087,0.365752913,1,0.051835176,0.364916429,0.051194066,0.080716281
2049,ssp126,Subtropical,Narrowbody,7606924,94570,99239,56471," 250,280 "," 59,240 "," 309,520 ",24.57651764,0.305537607,0.320622254,0.182447015,0.808606875,0.191393125,1,0.306108229,0.191858116,0.305537607,0.3778568
2049,ssp126,Subtropical,Widebody,14986824,16360,137377,42668," 196,405 "," 113,115 "," 309,520 ",48.41956024,0.052856035,0.443838847,0.137852158,0.634547041,0.365452959,1,0.052949088,0.364414226,0.052856035,0.083297268
2049,ssp245,Subtropical,Narrowbody,7566355,94602,99659,56431," 250,692 "," 58,828 "," 309,520 ",24.4454484,0.305640993,0.321979194,0.182317782,0.809937968,0.190062032,1,0.305556233,0.191951918,0.305640993,0.377363458
2049,ssp245,Subtropical,Widebody,14945547,16417,137394,43300," 197,111 "," 112,409 "," 309,520 ",48.28620019,0.053040191,0.443893771,0.139894029,0.636827992,0.363172008,1,0.052529063,0.364799238,0.053040191,0.083288097
2049,ssp370,Subtropical,Narrowbody,7635447,94006,99736,56318," 250,060 "," 59,460 "," 309,520 ",24.66867075,0.30371543,0.322227966,0.181952701,0.807896097,0.192103903,1,0.305186669,0.192269448,0.30371543,0.375933776
2049,ssp370,Subtropical,Widebody,15064989,16470,136965,42603," 196,038 "," 113,482 "," 309,520 ",48.67210505,0.053211424,0.442507754,0.137642156,0.633361334,0.366638666,1,0.051960037,0.365392787,0.053211424,0.084014324
2049,ssp585,Subtropical,Narrowbody,7631416,94201,99433,56331," 249,965 "," 59,555 "," 309,520 ",24.65564627,0.304345438,0.321249031,0.181994701,0.80758917,0.19241083,1,0.305303804,0.192410772,0.304345438,0.37685676
2049,ssp585,Subtropical,Widebody,15050266,15856,138028,42316," 196,200 "," 113,320 "," 309,520 ",48.62454316,0.051227707,0.445942104,0.136714913,0.633884725,0.366115275,1,0.051701446,0.365017125,0.051227707,0.080815494
2050,ssp126,Subtropical,Narrowbody,7608158,94898,98742,56456," 250,096 "," 59,424 "," 309,520 ",24.58050434,0.306597312,0.319016542,0.182398553,0.808012406,0.191987594,1,0.306146849,0.191850198,0.306597312,0.379446293
2050,ssp126,Subtropical,Widebody,14965650,16621,137452,42580," 196,653 "," 112,867 "," 309,520 ",48.35114769,0.053699276,0.444081158,0.137567847,0.635348281,0.364651719,1,0.052937226,0.364341461,0.053699276,0.084519433
2050,ssp245,Subtropical,Narrowbody,7619055,94465,99317,56383," 250,165 "," 59,355 "," 309,520 ",24.61571127,0.305198372,0.320874257,0.182162704,0.808235332,0.191764668,1,0.305536335,0.191969254,0.305198372,0.377610777
2050,ssp245,Subtropical,Widebody,15012765,15679,138412,42548," 196,639 "," 112,881 "," 309,520 ",48.50337453,0.050655854,0.447182735,0.137464461,0.63530305,0.36469695,1,0.052457315,0.36479937,0.050655854,0.079734946
2050,ssp370,Subtropical,Narrowbody,7643927,93900,99837,56486," 250,223 "," 59,297 "," 309,520 ",24.69606792,0.303372965,0.322554278,0.182495477,0.808422719,0.191577281,1,0.305092002,0.192331332,0.303372965,0.375265263
2050,ssp370,Subtropical,Widebody,15085953,15507,138226,42329," 196,062 "," 113,458 "," 309,520 ",48.73983585,0.050100155,0.446581804,0.136756914,0.633438873,0.366561127,1,0.051889876,0.365526099,0.050100155,0.079092328
2050,ssp585,Subtropical,Narrowbody,7614849,94902,99105,55910," 249,917 "," 59,603 "," 309,520 ",24.60212184,0.306610235,0.320189325,0.180634531,0.807434091,0.192565909,1,0.305210971,0.192457335,0.306610235,0.379734072
2050,ssp585,Subtropical,Widebody,14973534,16820,137439,42418," 196,677 "," 112,843 "," 309,520 ",48.37662755,0.054342207,0.444039157,0.137044456,0.635425821,0.364574179,1,0.051554002,0.365121585,0.054342207,0.08552093
2051,ssp126,Subtropical,Narrowbody,7594203,94793,99238,56260," 250,291 "," 59,229 "," 309,520 ",24.53542042,0.306258077,0.320619023,0.181765314,0.808642414,0.191357586,1,0.306193159,0.191842594,0.306258077,0.378731157
2051,ssp126,Subtropical,Widebody,14919776,16795,137687,42435," 196,917 "," 112,603 "," 309,520 ",48.2029242,0.054261437,0.444840398,0.13709938,0.636201215,0.363798785,1,0.052927136,0.364256245,0.054261437,0.085289741
2051,ssp245,Subtropical,Narrowbody,7650208,94045,99049,56640," 249,734 "," 59,786 "," 309,520 ",24.71635863,0.303841432,0.3200084,0.182993021,0.806842853,0.193157147,1,0.305518093,0.191987158,0.303841432,0.376580682
2051,ssp245,Subtropical,Widebody,15040423,16250,136902,42563," 195,715 "," 113,805 "," 309,520 ",48.59272236,0.052500646,0.442304213,0.137512923,0.632317782,0.367682218,1,0.05238505,0.364797069,0.052500646,0.083028894
2051,ssp370,Subtropical,Narrowbody,7638172,94649,98694,56670," 250,013 "," 59,507 "," 309,520 ",24.6774742,0.305792841,0.318861463,0.183089946,0.807744249,0.192255751,1,0.304996142,0.192396619,0.305792841,0.378576314
2051,ssp370,Subtropical,Widebody,15005191,16288,137517,42678," 196,483 "," 113,037 "," 309,520 ",48.47891538,0.052623417,0.444291161,0.137884466,0.634799044,0.365200956,1,0.051819601,0.365662701,0.052623417,0.082897757
2051,ssp585,Subtropical,Narrowbody,7624119,94476,99138,56384," 249,998 "," 59,522 "," 309,520 ",24.63207099,0.305233911,0.320295942,0.182165934,0.807695787,0.192304213,1,0.305115102,0.192507594,0.305233911,0.377907023
2051,ssp585,Subtropical,Widebody,14991219,16366,137228,42608," 196,202 "," 113,318 "," 309,520 ",48.43376151,0.05287542,0.443357457,0.13765831,0.633891186,0.366108814,1,0.051396947,0.365229782,0.05287542,0.083414032
2052,ssp126,Subtropical,Narrowbody,7629705,95010,99373,56435," 250,818 "," 59,550 "," 310,368 ",24.58276915,0.306120476,0.320177982,0.181832534,0.808130993,0.191869007,1,0.306244379,0.191835691,0.306120476,0.378800565
2052,ssp126,Subtropical,Widebody,14993917,16092,138685,42630," 197,407 "," 112,961 "," 310,368 ",48.31012962,0.051848129,0.446840525,0.137353078,0.636041731,0.363958269,1,0.052918623,0.364163311,0.051848129,0.081516866
2052,ssp245,Subtropical,Narrowbody,7591493,95324,99412,56386," 251,122 "," 59,246 "," 310,368 ",24.45965288,0.307132179,0.32030364,0.181674657,0.809110475,0.190889525,1,0.305500747,0.192005812,0.307132179,0.379592389
2052,ssp245,Subtropical,Widebody,14945315,16739,137951,42924," 197,614 "," 112,754 "," 310,368 ",48.15353415,0.053932751,0.44447559,0.13830034,0.636708681,0.363291319,1,0.052313306,0.364794272,0.053932751,0.084705537
2052,ssp370,Subtropical,Narrowbody,7680201,94404,99457,56428," 250,289 "," 60,079 "," 310,368 ",24.74546825,0.304167955,0.320448629,0.18180998,0.806426565,0.193573435,1,0.304900283,0.192463065,0.304167955,0.37717998
2052,ssp370,Subtropical,Widebody,15104569,15928,137972,42590," 196,490 "," 113,878 "," 310,368 ",48.66663717,0.051319724,0.444543252,0.137224198,0.633087174,0.366912826,1,0.051748785,0.365799722,0.051319724,0.081062649
2052,ssp585,Subtropical,Narrowbody,7665487,94985,99053,56437," 250,475 "," 59,893 "," 310,368 ",24.69805844,0.306039927,0.319146948,0.181838978,0.807025853,0.192974147,1,0.305016277,0.192560238,0.306039927,0.379219483
2052,ssp585,Subtropical,Widebody,15037926,16362,138032,42729," 197,123 "," 113,245 "," 310,368 ",48.45192703,0.052718064,0.444736571,0.137672054,0.635126688,0.364873312,1,0.051234386,0.365341689,0.052718064,0.083004013
2053,ssp126,Subtropical,Narrowbody,7599002,94924,98741,56418," 250,083 "," 59,437 "," 309,520 ",24.55092297,0.306681313,0.319013311,0.182275782,0.807970406,0.192029594,1,0.306297729,0.191829876,0.306681313,0.379569983
2053,ssp126,Subtropical,Widebody,14934311,16664,137584,42636," 196,884 "," 112,636 "," 309,520 ",48.24990476,0.053838201,0.444507625,0.137748772,0.636094598,0.363905402,1,0.052911488,0.36406739,0.053838201,0.08463867
2053,ssp245,Subtropical,Narrowbody,7609736,94680,99038,56248," 249,966 "," 59,554 "," 309,520 ",24.58560608,0.305892996,0.319972861,0.181726544,0.807592401,0.192407599,1,0.305483537,0.1920254,0.305892996,0.378771513
2053,ssp245,Subtropical,Widebody,14938955,15953,137991,43038," 196,982 "," 112,538 "," 309,520 ",48.26492849,0.051541096,0.445822564,0.139047558,0.636411217,0.363588783,1,0.052243118,0.364792912,0.051541096,0.080987095
2053,ssp370,Subtropical,Narrowbody,7646282,93793,99823,56182," 249,798 "," 59,722 "," 309,520 ",24.7036767,0.303027268,0.322509046,0.181513311,0.807049625,0.192950375,1,0.304805619,0.192528427,0.303027268,0.375475384
2053,ssp370,Subtropical,Widebody,15078340,15539,137838,42311," 195,688 "," 113,832 "," 309,520 ",48.71523255,0.050203541,0.44532825,0.136698759,0.632230551,0.367769449,1,0.051677001,0.36593429,0.050203541,0.079407015
2053,ssp585,Subtropical,Narrowbody,7620669,94266,99452,56353," 250,071 "," 59,449 "," 309,520 ",24.62092557,0.304555441,0.321310416,0.182065779,0.807931636,0.192068364,1,0.304914573,0.192613955,0.304555441,0.376956944
