zone,exp,year,avg_max_tas,loess_avg_max_tas
Frigid,ssp126,2015,0,2.38471490053943
Frigid,ssp126,2016,4.07849999999996,2.39234583258663
Frigid,ssp126,2017,3.7955,2.40008003772552
Frigid,ssp126,2018,1.33749999999998,2.40783255677451
Frigid,ssp126,2019,2.00299999999999,2.41551843055201
Frigid,ssp126,2020,2.22299999999996,2.42305269987642
Frigid,ssp126,2021,0.253500000000031,2.43035040556617
Frigid,ssp126,2022,2.02949999999998,2.43732658843965
Frigid,ssp126,2023,4.61199999999997,2.44389628931527
Frigid,ssp126,2024,5.31549999999999,2.44997454901144
Frigid,ssp126,2025,0.478999999999985,2.45547640834657
Frigid,ssp126,2026,1.86899999999997,2.46033442418633
Frigid,ssp126,2027,3.62599999999998,2.46464050155991
Frigid,ssp126,2028,4.23000000000002,2.468548703531
Frigid,ssp126,2029,2.03599999999994,2.47221309316328
Frigid,ssp126,2030,2.62299999999999,2.47578773352044
Frigid,ssp126,2031,2.47149999999999,2.47942668766617
Frigid,ssp126,2032,3.79999999999995,2.48328401866415
Frigid,ssp126,2033,2.43849999999998,2.48751378957806
Frigid,ssp126,2034,1.97500000000002,2.49227006347161
Frigid,ssp126,2035,1.76400000000001,2.49770690340846
Frigid,ssp126,2036,2.476,2.50397837245231
Frigid,ssp126,2037,0.562999999999988,2.50885757875275
Frigid,ssp126,2038,2.94299999999998,2.51057174147004
Frigid,ssp126,2039,4.10599999999999,2.50995609018389
Frigid,ssp126,2040,3.33999999999998,2.50784585447401
Frigid,ssp126,2041,1.79399999999998,2.50507626392009
Frigid,ssp126,2042,4.01099999999997,2.50248254810184
Frigid,ssp126,2043,2.553,2.50089993659896
Frigid,ssp126,2044,3.04149999999999,2.50116365899116
Frigid,ssp126,2045,0.712999999999965,2.50410894485814
Frigid,ssp126,2046,1.77949999999998,2.51057102377959
Frigid,ssp126,2047,0.499500000000012,2.52138512533524
Frigid,ssp126,2048,2.01699999999994,2.54013672175534
Frigid,ssp126,2049,2.11500000000001,2.56831126045472
Frigid,ssp126,2050,3.07799999999997,2.60359393378991
Frigid,ssp126,2051,2.30499999999995,2.64366993411743
Frigid,ssp126,2052,5.01099999999997,2.68622445379382
Frigid,ssp126,2053,3.81399999999996,2.72894268517559
Frigid,ssp126,2054,2.25349999999997,2.76950982061927
Frigid,ssp126,2055,1.88249999999999,2.8056110524814
Frigid,ssp126,2056,2.64099999999996,2.83493157311849
Frigid,ssp126,2057,4.11749999999995,2.85515657488708
Frigid,ssp126,2058,1.85550000000001,2.86875870694289
Frigid,ssp126,2059,1.10849999999999,2.88006243662542
Frigid,ssp126,2060,5.58500000000004,2.88953068356682
Frigid,ssp126,2061,2.77049999999997,2.89762636739926
Frigid,ssp126,2062,1.47050000000002,2.90481240775488
Frigid,ssp126,2063,2.209,2.91155172426585
Frigid,ssp126,2064,4.34050000000002,2.91830723656433
Frigid,ssp126,2065,4.53250000000003,2.92554186428246
Frigid,ssp126,2066,3.27549999999997,2.93371852705241
Frigid,ssp126,2067,3.68499999999995,2.94330014450633
Frigid,ssp126,2068,1.93449999999996,2.95474963627639
Frigid,ssp126,2069,5.41499999999996,2.96771555265895
Frigid,ssp126,2070,1.75,2.98127638640808
Frigid,ssp126,2071,2.637,2.9950399708425
Frigid,ssp126,2072,1.83499999999998,3.0086141392809
Frigid,ssp126,2073,2.93549999999999,3.02160672504201
Frigid,ssp126,2074,2.04200000000003,3.03362556144452
Frigid,ssp126,2075,3.81049999999999,3.04427848180714
Frigid,ssp126,2076,2.50049999999999,3.05317331944858
Frigid,ssp126,2077,3.53700000000003,3.05991790768756
Frigid,ssp126,2078,0.941500000000019,3.06412007984277
Frigid,ssp126,2079,3.11599999999999,3.06538766923292
Frigid,ssp126,2080,1.48949999999996,3.06432016725787
Frigid,ssp126,2081,3.28449999999998,3.06185237286258
Frigid,ssp126,2082,2.60950000000003,3.05809508068347
Frigid,ssp126,2083,2.38099999999997,3.05315908535694
Frigid,ssp126,2084,4.21299999999997,3.04715518151939
Frigid,ssp126,2085,4.61849999999998,3.04019416380725
Frigid,ssp126,2086,3.32650000000001,3.0323868268569
Frigid,ssp126,2087,4.12799999999999,3.02384396530476
Frigid,ssp126,2088,3.57049999999998,3.01467637378724
Frigid,ssp126,2089,5.03100000000001,3.00499484694073
Frigid,ssp126,2090,2.74350000000004,2.99491017940166
Frigid,ssp126,2091,2.41999999999996,2.98427278709341
Frigid,ssp126,2092,4.9425,2.97283665346416
Frigid,ssp126,2093,0.983499999999992,2.96056792443747
Frigid,ssp126,2094,3.57899999999995,2.9474327459369
Frigid,ssp126,2095,2.02549999999997,2.93339726388603
Frigid,ssp126,2096,1.84499999999997,2.91842762420841
Frigid,ssp126,2097,0.764499999999998,2.90248997282762
Frigid,ssp126,2098,2.71699999999998,2.88555045566722
Frigid,ssp126,2099,3.62149999999997,2.86757521865078
Frigid,ssp126,2100,3.96899999999999,2.84853040770186
Frigid,ssp245,2015,0,0.036423631489443
Frigid,ssp245,2016,-2.065,0.0580664983479972
Frigid,ssp245,2017,1.15649999999999,0.0798212291579264
Frigid,ssp245,2018,1.7475,0.101682242278312
Frigid,ssp245,2019,1.084,0.123643956068235
Frigid,ssp245,2020,0.391500000000008,0.145700788886778
Frigid,ssp245,2021,0.394999999999982,0.167847159093022
Frigid,ssp245,2022,0.283500000000004,0.190077485046048
Frigid,ssp245,2023,-2.493,0.212386185104937
Frigid,ssp245,2024,-0.318500000000029,0.234767677628771
Frigid,ssp245,2025,1.83149999999995,0.257216380976633
Frigid,ssp245,2026,0.127999999999986,0.27961082275254
Frigid,ssp245,2027,-0.333000000000027,0.301857116252186
Frigid,ssp245,2028,1.65100000000001,0.323991058372156
Frigid,ssp245,2029,0.718500000000006,0.346048446009038
Frigid,ssp245,2030,-1.61700000000002,0.36806507605942
Frigid,ssp245,2031,0.276999999999987,0.390076745419888
Frigid,ssp245,2032,0.545000000000016,0.412119250987029
Frigid,ssp245,2033,0.622999999999991,0.434228389657431
Frigid,ssp245,2034,0.625499999999931,0.456439958327682
Frigid,ssp245,2035,-2.618,0.478789753894367
Frigid,ssp245,2036,3.87499999999994,0.501313573254076
Frigid,ssp245,2037,1.16399999999993,0.523994241522863
Frigid,ssp245,2038,-1.23600000000005,0.546804221024107
Frigid,ssp245,2039,-0.493499999999983,0.569763764465371
Frigid,ssp245,2040,1.31649999999996,0.592893124554222
Frigid,ssp245,2041,0.769999999999982,0.616212553998226
Frigid,ssp245,2042,4.50600000000003,0.639742305504946
Frigid,ssp245,2043,-1.67500000000001,0.663502631781951
Frigid,ssp245,2044,0.954499999999996,0.687513785536803
Frigid,ssp245,2045,-1.53250000000003,0.71179601947707
Frigid,ssp245,2046,1.23650000000004,0.736369586310317
Frigid,ssp245,2047,1.40500000000003,0.761254738744109
Frigid,ssp245,2048,2.12299999999999,0.788264061545935
Frigid,ssp245,2049,0.863,0.818515329467157
Frigid,ssp245,2050,1.43000000000001,0.850986580191147
Frigid,ssp245,2051,2.214,0.88465585140128
Frigid,ssp245,2052,0.204000000000008,0.918501180780929
Frigid,ssp245,2053,2.07549999999998,0.951500606013468
Frigid,ssp245,2054,0.0930000000000177,0.98263216478227
Frigid,ssp245,2055,-0.694500000000005,1.01087389477071
Frigid,ssp245,2056,0.611999999999966,1.03520383366216
Frigid,ssp245,2057,1.84099999999995,1.05460001914
Frigid,ssp245,2058,1.11200000000002,1.06723900278112
Frigid,ssp245,2059,-0.978000000000009,1.07301553012489
Frigid,ssp245,2060,-1.73750000000001,1.07348492979834
Frigid,ssp245,2061,1.59549999999996,1.07020253042853
Frigid,ssp245,2062,1.56,1.06472366064249
Frigid,ssp245,2063,0.620000000000005,1.05860364906727
Frigid,ssp245,2064,1.63200000000001,1.05339782432992
Frigid,ssp245,2065,2.81149999999997,1.05066151505747
Frigid,ssp245,2066,1.59250000000003,1.05195004987699
Frigid,ssp245,2067,3.49499999999995,1.0588187574155
Frigid,ssp245,2068,0.927999999999997,1.07282296630006
Frigid,ssp245,2069,-0.181499999999971,1.09375856959143
Frigid,ssp245,2070,1.613,1.11968704283244
Frigid,ssp245,2071,3.86549999999994,1.14956208837321
Frigid,ssp245,2072,1.08350000000002,1.18233740856389
Frigid,ssp245,2073,2.02749999999998,1.21696670575459
Frigid,ssp245,2074,1.65499999999997,1.25240368229545
Frigid,ssp245,2075,-2.72550000000001,1.28760204053661
Frigid,ssp245,2076,1.49399999999997,1.32151548282819
Frigid,ssp245,2077,1.00599999999997,1.35309771152032
Frigid,ssp245,2078,2.12100000000004,1.38130242896315
Frigid,ssp245,2079,-1.13299999999998,1.40508333750679
Frigid,ssp245,2080,1.488,1.42613781298619
Frigid,ssp245,2081,0.576499999999953,1.44683179738278
Frigid,ssp245,2082,1.29249999999996,1.46712184226642
Frigid,ssp245,2083,1.00549999999998,1.48696449920696
Frigid,ssp245,2084,0.448000000000036,1.50631631977427
Frigid,ssp245,2085,1.55249999999995,1.5251338555382
Frigid,ssp245,2086,1.75650000000002,1.54337365806862
Frigid,ssp245,2087,1.89499999999998,1.56099227893538
Frigid,ssp245,2088,2.11750000000001,1.57794626970834
Frigid,ssp245,2089,3.70249999999999,1.59419218195736
Frigid,ssp245,2090,2.92799999999994,1.6096865672523
Frigid,ssp245,2091,1.0675,1.62444691401537
Frigid,ssp245,2092,3.39150000000001,1.63853331761254
Frigid,ssp245,2093,3.29149999999999,1.65196624002936
Frigid,ssp245,2094,3.28050000000002,1.66476614325137
Frigid,ssp245,2095,0.621500000000026,1.6769534892641
Frigid,ssp245,2096,-1.85300000000001,1.68854874005311
Frigid,ssp245,2097,4.10399999999999,1.69957235760392
Frigid,ssp245,2098,1.81049999999999,1.71004480390208
Frigid,ssp245,2099,0.583500000000015,1.71998654093312
Frigid,ssp245,2100,0.410500000000013,1.7294180306826
Frigid,ssp370,2015,0,-0.49479460444155
Frigid,ssp370,2016,-0.786999999999978,-0.425665483442253
Frigid,ssp370,2017,1.39499999999998,-0.357816485553178
Frigid,ssp370,2018,-0.514999999999986,-0.291267531612011
Frigid,ssp370,2019,0.101999999999975,-0.226038542456438
Frigid,ssp370,2020,1.29600000000005,-0.162149438924147
Frigid,ssp370,2021,-1.33850000000001,-0.0996201418528234
Frigid,ssp370,2022,2.0215,-0.0384705720801537
Frigid,ssp370,2023,-1.87400000000002,0.0212793495561753
Frigid,ssp370,2024,-1.08600000000001,0.0796097022184772
Frigid,ssp370,2025,-0.900499999999965,0.136500565069066
Frigid,ssp370,2026,-2.399,0.191797093130652
Frigid,ssp370,2027,-1.209,0.245407163562536
Frigid,ssp370,2028,-0.283000000000015,0.297404938731918
Frigid,ssp370,2029,-0.120499999999993,0.347864581005996
Frigid,ssp370,2030,1.31650000000002,0.396860252751969
Frigid,ssp370,2031,0.649000000000001,0.444466116337037
Frigid,ssp370,2032,-0.369000000000028,0.490756334128398
Frigid,ssp370,2033,0.697999999999979,0.535805068493251
Frigid,ssp370,2034,1.81700000000001,0.579686481798795
Frigid,ssp370,2035,1.41999999999996,0.622474736412229
Frigid,ssp370,2036,2.57950000000005,0.664243994700751
Frigid,ssp370,2037,2.62599999999998,0.706135669767759
Frigid,ssp370,2038,1.76400000000001,0.748871497024047
Frigid,ssp370,2039,0.849500000000035,0.79189612229791
Frigid,ssp370,2040,1.0745,0.834654191417645
Frigid,ssp370,2041,0.476499999999987,0.876590350211548
Frigid,ssp370,2042,0.687000000000012,0.917149244507915
Frigid,ssp370,2043,1.37150000000003,0.955775520135041
Frigid,ssp370,2044,0.888500000000022,0.991913822921224
Frigid,ssp370,2045,-1.27749999999998,1.02500879869476
Frigid,ssp370,2046,1.37850000000003,1.05450509328394
Frigid,ssp370,2047,-0.204000000000008,1.07984735251707
Frigid,ssp370,2048,1.10149999999999,1.09391481132922
Frigid,ssp370,2049,2.87300000000005,1.09254967064144
Frigid,ssp370,2050,0.495499999999993,1.07964102526096
Frigid,ssp370,2051,1.33150000000001,1.059077969995
Frigid,ssp370,2052,1.07350000000002,1.03474959965081
Frigid,ssp370,2053,-0.430999999999983,1.01054500903562
Frigid,ssp370,2054,-0.817999999999984,0.990353292956662
Frigid,ssp370,2055,0.853000000000009,0.978063546221165
Frigid,ssp370,2056,3.86850000000004,0.977564863636363
Frigid,ssp370,2057,1.84050000000002,0.99274634000949
Frigid,ssp370,2058,0.88900000000001,1.02335405434286
Frigid,ssp370,2059,1.42650000000003,1.06504796693611
Frigid,ssp370,2060,0.975500000000011,1.11558799454247
Frigid,ssp370,2061,0.95799999999997,1.17273405391515
Frigid,ssp370,2062,0.597499999999968,1.23424606180736
Frigid,ssp370,2063,-0.288000000000011,1.29788393497234
Frigid,ssp370,2064,1.46249999999998,1.3614075901633
Frigid,ssp370,2065,1.97000000000003,1.42257694413346
Frigid,ssp370,2066,2.99099999999999,1.47915191363604
Frigid,ssp370,2067,-0.09699999999998,1.52889241542425
Frigid,ssp370,2068,0.687000000000012,1.56955836625132
Frigid,ssp370,2069,1.87649999999996,1.603717081794
Frigid,ssp370,2070,-0.0779999999999745,1.63568819640132
Frigid,ssp370,2071,1.6345,1.66586010483498
Frigid,ssp370,2072,2.649,1.69462120185667
Frigid,ssp370,2073,2.8965,1.72235988222807
Frigid,ssp370,2074,3.88800000000003,1.74946454071088
Frigid,ssp370,2075,1.37,1.77632357206678
Frigid,ssp370,2076,0.566000000000031,1.80332537105745
Frigid,ssp370,2077,1.42950000000002,1.8308583324446
Frigid,ssp370,2078,1.86950000000002,1.85931085098989
Frigid,ssp370,2079,3.971,1.88907132145504
Frigid,ssp370,2080,2.76700000000005,1.91959253127913
Frigid,ssp370,2081,0.02049999999997,1.9500470326955
Frigid,ssp370,2082,3.95500000000004,1.98040286765716
Frigid,ssp370,2083,3.13499999999999,2.01062807811714
Frigid,ssp370,2084,2.74250000000001,2.04069070602846
Frigid,ssp370,2085,2.09699999999998,2.07055879334412
Frigid,ssp370,2086,-0.120000000000005,2.10020038201715
Frigid,ssp370,2087,-1.37649999999996,2.12958351400056
Frigid,ssp370,2088,3.01300000000003,2.15867623124738
Frigid,ssp370,2089,3.44400000000002,2.18744657571063
Frigid,ssp370,2090,1.88499999999999,2.21586258934331
Frigid,ssp370,2091,1.03300000000002,2.24398690219462
Frigid,ssp370,2092,1.98099999999999,2.27190522999517
Frigid,ssp370,2093,1.77550000000002,2.29962024322011
Frigid,ssp370,2094,2.70400000000001,2.32713461234462
Frigid,ssp370,2095,2.95949999999999,2.35445100784384
Frigid,ssp370,2096,2.327,2.38157210019294
Frigid,ssp370,2097,1.87599999999998,2.40850055986708
Frigid,ssp370,2098,3.5915,2.43523905734141
Frigid,ssp370,2099,1.21899999999999,2.4617902630911
Frigid,ssp370,2100,3.9135,2.48815684759131
Frigid,ssp585,2015,0,-1.65095208791407
Frigid,ssp585,2016,-1.233,-1.59684915422145
Frigid,ssp585,2017,-1.6035,-1.54336962849206
Frigid,ssp585,2018,-1.18099999999998,-1.49055488953953
Frigid,ssp585,2019,-1.63549999999998,-1.43844631617748
Frigid,ssp585,2020,-1.65299999999996,-1.38708528721955
Frigid,ssp585,2021,-2.88650000000001,-1.33651318147937
Frigid,ssp585,2022,-2.85149999999999,-1.28677137777057
Frigid,ssp585,2023,-0.662500000000023,-1.23790125490678
Frigid,ssp585,2024,-2.53049999999996,-1.18994419170162
Frigid,ssp585,2025,-1.19999999999999,-1.14294156696872
Frigid,ssp585,2026,-1.16049999999996,-1.09707021723803
Frigid,ssp585,2027,-1.17200000000003,-1.05239406858935
Frigid,ssp585,2028,-1.52649999999994,-1.00878513416113
Frigid,ssp585,2029,-1.6105,-0.966115427091831
Frigid,ssp585,2030,1.40899999999999,-0.924256960519909
Frigid,ssp585,2031,1.2115,-0.883081747583818
Frigid,ssp585,2032,-2.54250000000002,-0.842461801422011
Frigid,ssp585,2033,-0.692999999999984,-0.802269135172943
Frigid,ssp585,2034,0.100999999999999,-0.76237576197507
Frigid,ssp585,2035,0.0584999999999809,-0.722653694966846
Frigid,ssp585,2036,-2.04650000000004,-0.682974947286725
Frigid,ssp585,2037,-0.216499999999996,-0.64570815441775
Frigid,ssp585,2038,0.364500000000021,-0.61275701767079
Frigid,ssp585,2039,-1.73249999999996,-0.583296148926043
Frigid,ssp585,2040,-1.41149999999999,-0.556500160063708
Frigid,ssp585,2041,0.666500000000042,-0.531543662963981
Frigid,ssp585,2042,-1.33899999999994,-0.50760126950706
Frigid,ssp585,2043,0.950500000000034,-0.483847591573143
Frigid,ssp585,2044,-0.31899999999996,-0.459457241042428
Frigid,ssp585,2045,0.480000000000018,-0.433604829795111
Frigid,ssp585,2046,-0.573999999999955,-0.405464969711391
Frigid,ssp585,2047,-0.453499999999963,-0.374212272671464
Frigid,ssp585,2048,-0.127499999999998,-0.343856952605552
Frigid,ssp585,2049,0.0840000000000032,-0.317842208975376
Frigid,ssp585,2050,0.960500000000025,-0.294492131958385
Frigid,ssp585,2051,-0.0304999999999609,-0.27213081173203
Frigid,ssp585,2052,-0.15100000000001,-0.24908233847376
Frigid,ssp585,2053,-0.0674999999999955,-0.223670802361026
Frigid,ssp585,2054,-1.79949999999997,-0.194220293571277
Frigid,ssp585,2055,-3.38149999999996,-0.159054902281964
Frigid,ssp585,2056,0.926000000000045,-0.116498718670536
Frigid,ssp585,2057,2.608,-0.0648758329144435
Frigid,ssp585,2058,-1.291,-0.0018690591923014
Frigid,ssp585,2059,-1.84399999999999,0.0721693054843339
Frigid,ssp585,2060,1.10750000000002,0.1549109466886
Frigid,ssp585,2061,-0.158500000000004,0.244027549993634
Frigid,ssp585,2062,-0.968999999999994,0.337190800972574
Frigid,ssp585,2063,-1.82849999999996,0.432072385198556
Frigid,ssp585,2064,-1.07899999999995,0.526343988244719
Frigid,ssp585,2065,1.60649999999998,0.6176772956842
Frigid,ssp585,2066,0.319000000000017,0.703743993090135
Frigid,ssp585,2067,2.11250000000001,0.782215766035663
Frigid,ssp585,2068,2.40100000000001,0.850764300093922
Frigid,ssp585,2069,0.0104999999999791,0.91199049804371
Frigid,ssp585,2070,3.34899999999999,0.970495630539524
Frigid,ssp585,2071,2.38400000000001,1.02695193496805
Frigid,ssp585,2072,2.72550000000001,1.08203164871597
Frigid,ssp585,2073,1.601,1.13640700916997
Frigid,ssp585,2074,0.958500000000015,1.19075025371673
Frigid,ssp585,2075,0.896000000000015,1.24573361974294
Frigid,ssp585,2076,0.291500000000042,1.30202934463529
Frigid,ssp585,2077,2.5675,1.36030966578045
Frigid,ssp585,2078,2.69050000000004,1.4212468205651
Frigid,ssp585,2079,2.97300000000001,1.48551304637595
Frigid,ssp585,2080,-0.452999999999975,1.55179805474796
Frigid,ssp585,2081,1.30450000000002,1.618359633834
Frigid,ssp585,2082,1.07050000000004,1.68522213594759
Frigid,ssp585,2083,3.63499999999999,1.75240991340224
Frigid,ssp585,2084,0.129000000000019,1.81994731851147
Frigid,ssp585,2085,1.63800000000003,1.88785870358879
Frigid,ssp585,2086,-0.656499999999994,1.95616842094771
Frigid,ssp585,2087,0.543999999999983,2.02490082290176
Frigid,ssp585,2088,0.355500000000006,2.09408026176443
Frigid,ssp585,2089,3.09250000000003,2.16373108984925
Frigid,ssp585,2090,1.9255,2.23387765946974
Frigid,ssp585,2091,4.10700000000003,2.30479230880438
Frigid,ssp585,2092,-0.127499999999998,2.37669554784671
Frigid,ssp585,2093,3.43450000000001,2.44953398663277
Frigid,ssp585,2094,1.93349999999998,2.5232542351986
Frigid,ssp585,2095,4.61700000000002,2.59780290358026
Frigid,ssp585,2096,2.2955,2.6731266018138
Frigid,ssp585,2097,2.12549999999999,2.74917193993526
Frigid,ssp585,2098,3.11450000000002,2.82588552798069
Frigid,ssp585,2099,3.45699999999999,2.90321397598615
Frigid,ssp585,2100,3.75999999999999,2.98110389398767
Subtropical,ssp126,2015,0,0.518174306951203
Subtropical,ssp126,2016,0.777066037735892,0.534699025707054
Subtropical,ssp126,2017,0.650283018867981,0.550963795721671
Subtropical,ssp126,2018,0.800141509434013,0.566988028151981
Subtropical,ssp126,2019,0.846462264151001,0.582791134154909
Subtropical,ssp126,2020,0.767490566037793,0.598392524887383
Subtropical,ssp126,2021,0.548018867924554,0.613811611506329
Subtropical,ssp126,2022,0.750396226415148,0.629067805168675
Subtropical,ssp126,2023,0.734386792452881,0.644180517031347
Subtropical,ssp126,2024,0.751839622641512,0.659169158251271
Subtropical,ssp126,2025,0.525792452830217,0.674053139985375
Subtropical,ssp126,2026,0.274594339622695,0.688842861049467
Subtropical,ssp126,2027,0.322405660377399,0.703510407838903
Subtropical,ssp126,2028,0.746339622641528,0.718017722879932
Subtropical,ssp126,2029,0.928669811320788,0.732326748698802
Subtropical,ssp126,2030,0.781198113207609,0.746399427821762
Subtropical,ssp126,2031,0.635509433962284,0.760197702775059
Subtropical,ssp126,2032,0.711490566037753,0.773683516084943
Subtropical,ssp126,2033,0.627245283018908,0.786818810277661
Subtropical,ssp126,2034,0.497650943396252,0.799565527879462
Subtropical,ssp126,2035,1.14062264150948,0.811885611416594
Subtropical,ssp126,2036,0.770839622641518,0.823741003415306
Subtropical,ssp126,2037,0.472660377358523,0.83569631201964
Subtropical,ssp126,2038,0.918367924528354,0.848212917358506
Subtropical,ssp126,2039,0.863311320754747,0.861097919935451
Subtropical,ssp126,2040,1.0095849056604,0.874158420254021
Subtropical,ssp126,2041,0.70416981132081,0.887201518817763
Subtropical,ssp126,2042,0.811877358490619,0.900034316130225
Subtropical,ssp126,2043,0.993518867924536,0.912463912694953
Subtropical,ssp126,2044,1.11695283018872,0.924297409015494
Subtropical,ssp126,2045,1.09628301886795,0.935341905595394
Subtropical,ssp126,2046,1.00322641509439,0.945404502938202
Subtropical,ssp126,2047,1.07732075471699,0.954292301547462
Subtropical,ssp126,2048,0.763933962264161,0.961517365344166
Subtropical,ssp126,2049,0.99393396226418,0.966959326784163
Subtropical,ssp126,2050,1.20044339622643,0.970976639173289
Subtropical,ssp126,2051,0.773641509434015,0.973927755817385
Subtropical,ssp126,2052,1.09750000000003,0.976171130022287
Subtropical,ssp126,2053,1.09017924528303,0.978065215093834
Subtropical,ssp126,2054,1.18679245283022,0.979968464337864
Subtropical,ssp126,2055,1.13181132075476,0.982239331060214
Subtropical,ssp126,2056,1.19847169811322,0.985236268566723
Subtropical,ssp126,2057,0.869037735849076,0.989317730163228
Subtropical,ssp126,2058,0.567226415094353,0.99408995336428
Subtropical,ssp126,2059,1.05294339622645,0.998856697747965
Subtropical,ssp126,2060,1.24250943396231,1.00352269971542
Subtropical,ssp126,2061,0.660396226415116,1.0079926956678
Subtropical,ssp126,2062,0.609735849056619,1.01217142200623
Subtropical,ssp126,2063,0.852103773584929,1.01596361513186
Subtropical,ssp126,2064,0.757198113207608,1.01927401144583
Subtropical,ssp126,2065,0.930584905660396,1.02200734734928
Subtropical,ssp126,2066,1.04285849056606,1.02406835924335
Subtropical,ssp126,2067,1.01444339622645,1.02536178352919
Subtropical,ssp126,2068,1.10744339622642,1.02579235660792
Subtropical,ssp126,2069,1.06929245283021,1.02582230089529
Subtropical,ssp126,2070,1.13960377358495,1.02588167279948
Subtropical,ssp126,2071,1.22154716981134,1.02582695971033
Subtropical,ssp126,2072,1.02992452830193,1.02551464901766
Subtropical,ssp126,2073,1.04088679245285,1.02480122811133
Subtropical,ssp126,2074,0.954726415094342,1.02354318438116
Subtropical,ssp126,2075,1.4043301886793,1.021597005217
Subtropical,ssp126,2076,1.09341509433966,1.01881917800867
Subtropical,ssp126,2077,1.42183962264153,1.01506619014602
Subtropical,ssp126,2078,1.13867924528307,1.01019452901888
Subtropical,ssp126,2079,1.19433962264156,1.00406068201709
Subtropical,ssp126,2080,0.860056603773614,0.997019623701489
Subtropical,ssp126,2081,0.958707547169865,0.989487022322871
Subtropical,ssp126,2082,0.806320754717035,0.98141040580602
Subtropical,ssp126,2083,0.689849056603805,0.972737302075719
Subtropical,ssp126,2084,1.04809433962265,0.963415239056748
Subtropical,ssp126,2085,0.873094339622696,0.95339174467389
Subtropical,ssp126,2086,0.703349056603827,0.942614346851927
Subtropical,ssp126,2087,1.05051886792455,0.93103057351564
Subtropical,ssp126,2088,0.966933962264193,0.918587952589811
Subtropical,ssp126,2089,1.02134905660381,0.905234011999222
Subtropical,ssp126,2090,0.785207547169819,0.890916279668655
Subtropical,ssp126,2091,1.0168962264151,0.875659876709798
Subtropical,ssp126,2092,0.76030188679249,0.859537876046097
Subtropical,ssp126,2093,0.702594339622692,0.842569733319969
Subtropical,ssp126,2094,0.949198113207558,0.82477490417383
Subtropical,ssp126,2095,0.779716981132083,0.806172844250096
Subtropical,ssp126,2096,0.924566037735872,0.786783009191186
Subtropical,ssp126,2097,0.508084905660382,0.766624854639516
Subtropical,ssp126,2098,0.850122641509472,0.745717836237502
Subtropical,ssp126,2099,0.753462264150983,0.724081409627562
Subtropical,ssp126,2100,0.723047169811366,0.701735030452113
Subtropical,ssp245,2015,0,0.175918630865358
Subtropical,ssp245,2016,-0.0677830188679423,0.204989294469043
Subtropical,ssp245,2017,-0.122877358490598,0.233757292385855
Subtropical,ssp245,2018,0.144462264150889,0.262202647528903
Subtropical,ssp245,2019,0.733896226415084,0.290305382811297
Subtropical,ssp245,2020,0.385764150943373,0.318045521146147
Subtropical,ssp245,2021,0.63509433962264,0.345403085446563
Subtropical,ssp245,2022,0.462386792452776,0.372358098625654
Subtropical,ssp245,2023,0.729330188679228,0.39889058359653
Subtropical,ssp245,2024,0.60165094339618,0.424980563272301
Subtropical,ssp245,2025,0.638075471698073,0.450608060566077
Subtropical,ssp245,2026,0.294509433962219,0.475738188837314
Subtropical,ssp245,2027,0.0413018867924393,0.50037612875554
Subtropical,ssp245,2028,0.516669811320753,0.524562004198974
Subtropical,ssp245,2029,0.622037735849006,0.548335939045834
Subtropical,ssp245,2030,0.692358490565994,0.571738057174339
Subtropical,ssp245,2031,0.315566037735834,0.594808482462708
Subtropical,ssp245,2032,0.849349056603728,0.617587338789159
Subtropical,ssp245,2033,0.66682075471698,0.640114750031911
Subtropical,ssp245,2034,1.12947169811315,0.662430840069182
Subtropical,ssp245,2035,0.588386792452809,0.684575732779192
Subtropical,ssp245,2036,0.681122641509433,0.706589552040158
Subtropical,ssp245,2037,0.868886792452827,0.727875374908439
Subtropical,ssp245,2038,0.871084905660325,0.747968106540179
Subtropical,ssp245,2039,0.562509433962248,0.767105612963275
Subtropical,ssp245,2040,0.986141509433935,0.785525760205623
Subtropical,ssp245,2041,0.491160377358483,0.80346641429512
Subtropical,ssp245,2042,0.555603773584892,0.821165441259662
Subtropical,ssp245,2043,0.639566037735847,0.838860707127145
Subtropical,ssp245,2044,0.526358490565997,0.856790077925466
Subtropical,ssp245,2045,0.8846037735849,0.875191419682522
Subtropical,ssp245,2046,0.940188679245239,0.894302598426208
Subtropical,ssp245,2047,1.15352830188675,0.914361480184422
Subtropical,ssp245,2048,0.963339622641456,0.935579740034163
Subtropical,ssp245,2049,0.764999999999986,0.957843616051843
Subtropical,ssp245,2050,1.25062264150938,0.980902818764481
Subtropical,ssp245,2051,1.50541509433958,1.00450705869909
Subtropical,ssp245,2052,1.19019811320754,1.02840604638269
Subtropical,ssp245,2053,1.07737735849054,1.05234949234231
Subtropical,ssp245,2054,0.956188679245258,1.07608710710494
Subtropical,ssp245,2055,0.924537735849015,1.09936860119762
Subtropical,ssp245,2056,0.676905660377315,1.12194368514736
Subtropical,ssp245,2057,1.04915094339617,1.14356206948117
Subtropical,ssp245,2058,1.19040566037734,1.16510462900946
Subtropical,ssp245,2059,1.44183962264145,1.18743751927946
Subtropical,ssp245,2060,1.31540566037734,1.21028837192341
Subtropical,ssp245,2061,1.1701981132075,1.23338481857359
Subtropical,ssp245,2062,0.904962264150925,1.25645449086224
