zone,exp,year,avg_min_rho,loess_avg_min_rho
Temperate,ssp245,2085,-0.00608469863013705,-0.00637421255785248
Temperate,ssp245,2086,-0.00506448923679059,-0.00641681257914928
Temperate,ssp245,2087,-0.00946376908023483,-0.0064582751539943
Temperate,ssp245,2088,-0.00496657534246592,-0.00649871479717086
Temperate,ssp245,2089,-0.00525457142857144,-0.00653824602346226
Temperate,ssp245,2090,-0.00702745401174165,-0.00657698334765181
Temperate,ssp245,2091,-0.00592739334637971,-0.00661499043929295
Temperate,ssp245,2092,-0.00717776908023482,-0.00665221398370619
Temperate,ssp245,2093,-0.00697033659491209,-0.0066885930193254
Temperate,ssp245,2094,-0.00728612328767131,-0.00672406658458445
Temperate,ssp245,2095,-0.00718096477495123,-0.00675857371791724
Temperate,ssp245,2096,-0.00714867906066541,-0.00679205345775762
Temperate,ssp245,2097,-0.00503376516634058,-0.00682444484253949
Temperate,ssp245,2098,-0.00699681996086121,-0.00685568691069672
Temperate,ssp245,2099,-0.00796230136986309,-0.00688571870066319
Temperate,ssp245,2100,-0.00680753816046975,-0.00691447925087277
Temperate,ssp370,2015,0,-0.0013657838409377
Temperate,ssp370,2016,-0.000937806262230945,-0.00145983730225196
Temperate,ssp370,2017,-0.0036769275929549,-0.00155467608501514
Temperate,ssp370,2018,-0.00231749315068486,-0.00165038345607953
Temperate,ssp370,2019,-0.00466437573385514,-0.00174704268229742
Temperate,ssp370,2020,-0.00151285127201573,-0.0018447370305211
Temperate,ssp370,2021,-0.00253925636007835,-0.00194354976760284
Temperate,ssp370,2022,-0.00122232876712336,-0.00204356416039495
Temperate,ssp370,2023,-0.000500827788649794,-0.00214486347574971
Temperate,ssp370,2024,-0.00240499804305272,-0.00224753098051939
Temperate,ssp370,2025,-0.00135072602739728,-0.00235164994155631
Temperate,ssp370,2026,-0.000624091976516583,-0.00245731842113151
Temperate,ssp370,2027,-0.00219789823874761,-0.00256446071390858
Temperate,ssp370,2028,-0.00227180821917816,-0.00267289943532852
Temperate,ssp370,2029,-0.00308681800391386,-0.00278245720083234
Temperate,ssp370,2030,-0.00180491193737775,-0.00289295662586107
Temperate,ssp370,2031,8.49119373769192e-06,-0.00300422032585572
Temperate,ssp370,2032,-0.00535298238747561,-0.0031160709162573
Temperate,ssp370,2033,-0.00721110958904103,-0.00322833101250683
Temperate,ssp370,2034,-0.0018848434442269,-0.00334082323004533
Temperate,ssp370,2035,-0.00511375146771043,-0.0034533701843138
Temperate,ssp370,2036,-0.00239073581213312,-0.00356579449075327
Temperate,ssp370,2037,-0.00298447945205482,-0.00368117869708947
Temperate,ssp370,2038,-0.00263660078277894,-0.00380196395481968
Temperate,ssp370,2039,-0.00429164187866915,-0.00392701078504225
Temperate,ssp370,2040,-0.00544184540117421,-0.00405517970885551
Temperate,ssp370,2041,-0.00295119960861046,-0.00418533124735782
Temperate,ssp370,2042,-0.00387794520547935,-0.00431632592164751
Temperate,ssp370,2043,-0.00285715068493153,-0.00444702425282291
Temperate,ssp370,2044,-0.00573383170254393,-0.00457628676198239
Temperate,ssp370,2045,-0.00388137769080243,-0.00470297397022427
Temperate,ssp370,2046,-0.00682735029354209,-0.0048259463986469
Temperate,ssp370,2047,-0.00521897651663394,-0.00494406456834861
Temperate,ssp370,2048,-0.00357575342465744,-0.00505481667659316
Temperate,ssp370,2049,-0.00458393542074354,-0.00515777662089436
Temperate,ssp370,2050,-0.0054415753424657,-0.00525493347272566
Temperate,ssp370,2051,-0.00848153228962811,-0.00534827630356053
Temperate,ssp370,2052,-0.00758648140900187,-0.00543979418487243
Temperate,ssp370,2053,-0.00538884344422708,-0.00553147618813482
Temperate,ssp370,2054,-0.00535654011741671,-0.00562531138482116
Temperate,ssp370,2055,-0.00445413111545978,-0.00572328884640492
Temperate,ssp370,2056,-0.00460920547945198,-0.00582739764435956
Temperate,ssp370,2057,-0.00398397847358112,-0.00593962685015853
Temperate,ssp370,2058,-0.00513808806262239,-0.00605652701634039
Temperate,ssp370,2059,-0.00758416438356169,-0.00617341093586488
Temperate,ssp370,2060,-0.00925632289628187,-0.00629041104083725
Temperate,ssp370,2061,-0.00640946183953028,-0.00640765976336271
Temperate,ssp370,2062,-0.00618453228962812,-0.0065252895355465
Temperate,ssp370,2063,-0.00389261643835614,-0.00664343278949386
Temperate,ssp370,2064,-0.00815699021526406,-0.00676222195731002
Temperate,ssp370,2065,-0.00625068297455966,-0.00688178947110021
Temperate,ssp370,2066,-0.00566041291585129,-0.00700226776296967
Temperate,ssp370,2067,-0.00659438747553809,-0.00712378926502362
Temperate,ssp370,2068,-0.00722732485322886,-0.0072464864093673
Temperate,ssp370,2069,-0.00696203522504901,-0.00737011813705049
Temperate,ssp370,2070,-0.00574374168297465,-0.00749447920548787
Temperate,ssp370,2071,-0.00745889041095893,-0.00761975577133208
Temperate,ssp370,2072,-0.00892593737769087,-0.00774613399123574
Temperate,ssp370,2073,-0.00992681017612518,-0.00787380002185146
Temperate,ssp370,2074,-0.00939265362035213,-0.00800294001983189
Temperate,ssp370,2075,-0.0112446418786694,-0.00813374014182963
Temperate,ssp370,2076,-0.00914592759295507,-0.00826638654449732
Temperate,ssp370,2077,-0.0071694461839531,-0.00840106538448758
Temperate,ssp370,2078,-0.00684787866927583,-0.00853796281845303
Temperate,ssp370,2079,-0.00913104109589047,-0.0086772650030463
Temperate,ssp370,2080,-0.0079429373776907,-0.00881876904228369
Temperate,ssp370,2081,-0.00916232289628183,-0.00896210817454909
Temperate,ssp370,2082,-0.00996247358121338,-0.00910722275804653
Temperate,ssp370,2083,-0.0083343463796477,-0.00925405315098002
Temperate,ssp370,2084,-0.0103490528375734,-0.00940253971155356
Temperate,ssp370,2085,-0.0072447025440312,-0.00955262279797117
Temperate,ssp370,2086,-0.00738300391389424,-0.00970424276843687
Temperate,ssp370,2087,-0.0101881135029354,-0.00985733998115466
Temperate,ssp370,2088,-0.0127993796477495,-0.0100118547943286
Temperate,ssp370,2089,-0.0105332309197652,-0.0101677275661626
Temperate,ssp370,2090,-0.0107988767123288,-0.0103248986548608
Temperate,ssp370,2091,-0.00940105870841479,-0.0104834505625768
Temperate,ssp370,2092,-0.0101267123287672,-0.0106435139006314
Temperate,ssp370,2093,-0.0104753600782779,-0.0108051011909788
Temperate,ssp370,2094,-0.0112605362035225,-0.0109682249555734
Temperate,ssp370,2095,-0.0102099373776907,-0.0111328977163693
Temperate,ssp370,2096,-0.0103239902152641,-0.011299131995321
Temperate,ssp370,2097,-0.0133249138943248,-0.0114669403143826
Temperate,ssp370,2098,-0.0128606712328767,-0.0116363351955086
Temperate,ssp370,2099,-0.00967955968688838,-0.0118073291606531
Temperate,ssp370,2100,-0.0131834129158512,-0.0119799347317706
Temperate,ssp585,2015,0,0.000337052299404879
Temperate,ssp585,2016,-0.000754825831702499,0.000367166925295509
Temperate,ssp585,2017,0.00070587671232869,0.000390934903202545
Temperate,ssp585,2018,-0.000586814090019594,0.000408134405409002
Temperate,ssp585,2019,0.000338477495107625,0.000418543604197896
Temperate,ssp585,2020,0.00233309393346381,0.000421940671852245
Temperate,ssp585,2021,0.00030692172211344,0.000418103780655064
Temperate,ssp585,2022,-0.000497428571428538,0.000406811102889368
Temperate,ssp585,2023,-0.0016837553816047,0.000387840810838175
Temperate,ssp585,2024,0.00133680039138939,0.0003609710767845
Temperate,ssp585,2025,0.0025403776908024,0.000325980073011359
Temperate,ssp585,2026,0.00141221917808232,0.000282386548040994
Temperate,ssp585,2027,0.000168123287671351,0.000230187362039656
Temperate,ssp585,2028,0.000701076320939409,0.000169877854756377
Temperate,ssp585,2029,-0.00141370058708423,0.000101953365940192
Temperate,ssp585,2030,-0.000267410958904035,2.69092353401308e-05
Temperate,ssp585,2031,0.000123211350293584,-5.47591972947724e-05
Temperate,ssp585,2032,0.000550342465753362,-0.000142556592215485
Temperate,ssp585,2033,0.000408958904109635,-0.000235987609672976
Temperate,ssp585,2034,0.00126572211350284,-0.00033455690991821
Temperate,ssp585,2035,-0.00266038747553821,-0.000437769153202157
Temperate,ssp585,2036,0.00281051272015653,-0.000545128999775783
Temperate,ssp585,2037,-0.000587093933463789,-0.000662995251168146
Temperate,ssp585,2038,-0.00135597455968695,-0.000796493550060483
Temperate,ssp585,2039,-0.000314929549902088,-0.000943278818432032
Temperate,ssp585,2040,-0.00157570058708423,-0.00110100597826203
Temperate,ssp585,2041,-0.000474565557729845,-0.00126732995152971
Temperate,ssp585,2042,-0.000824870841487302,-0.00143990566021431
Temperate,ssp585,2043,-0.00282566731898237,-0.00161638802629507
Temperate,ssp585,2044,-0.00149927984344411,-0.00179443197175122
Temperate,ssp585,2045,-0.00294982974559677,-0.001971692418562
Temperate,ssp585,2046,0.00309361839530342,-0.00214582428870664
Temperate,ssp585,2047,-0.00403867906066524,-0.00231448250416439
Temperate,ssp585,2048,-0.00466773385518593,-0.0024805061146254
Temperate,ssp585,2049,-0.00333396673189812,-0.00264830782810675
Temperate,ssp585,2050,-0.00257778473581216,-0.00281790305407811
Temperate,ssp585,2051,-0.0040432700587083,-0.00298930720200914
Temperate,ssp585,2052,-0.00584245596868893,-0.00316253568136949
Temperate,ssp585,2053,-0.00285521330724059,-0.00333760390162882
Temperate,ssp585,2054,-0.00172503913894317,-0.0035145272722568
Temperate,ssp585,2055,-0.001968567514677,-0.00369332120272308
Temperate,ssp585,2056,-0.00622357925636008,-0.00387400110249732
Temperate,ssp585,2057,-0.00405071624266151,-0.00405658238104918
Temperate,ssp585,2058,-0.00463284735812142,-0.00423951296447673
Temperate,ssp585,2059,-0.0041230880626224,-0.00442153778679608
Temperate,ssp585,2060,-0.00505097260273968,-0.00460311776935396
Temperate,ssp585,2061,-0.00390678277886503,-0.00478471383349708
Temperate,ssp585,2062,-0.00515693933463801,-0.00496678690057216
Temperate,ssp585,2063,-0.00651373189823867,-0.00514979789192593
Temperate,ssp585,2064,-0.00745595107632102,-0.00533420772890511
Temperate,ssp585,2065,-0.00530766144814088,-0.00552047733285641
Temperate,ssp585,2066,-0.00115867318982388,-0.00570906762512657
Temperate,ssp585,2067,-0.00501478669275923,-0.00590043952706229
Temperate,ssp585,2068,-0.00499925636007825,-0.00609505396001031
Temperate,ssp585,2069,-0.0070353346379648,-0.00629265794705061
Temperate,ssp585,2070,-0.00568828767123297,-0.00649255183786449
Temperate,ssp585,2071,-0.00766851076320929,-0.00669452654370067
Temperate,ssp585,2072,-0.00689639138943243,-0.00689837297580782
Temperate,ssp585,2073,-0.00661450489236781,-0.00710388204543465
Temperate,ssp585,2074,-0.00580702152641877,-0.00731084466382985
Temperate,ssp585,2075,-0.00839327005870838,-0.00751905174224212
Temperate,ssp585,2076,-0.00680187279843447,-0.00772829419192016
Temperate,ssp585,2077,-0.00879898434442272,-0.00793836292411266
Temperate,ssp585,2078,-0.00905488454011749,-0.00814904885006831
Temperate,ssp585,2079,-0.0115916555772995,-0.00836014288103582
Temperate,ssp585,2080,-0.0110245127201565,-0.00857245978230873
Temperate,ssp585,2081,-0.00954726418786689,-0.0087868652743049
Temperate,ssp585,2082,-0.00759178473581201,-0.00900322670095947
Temperate,ssp585,2083,-0.0091601350293542,-0.00922141140620756
Temperate,ssp585,2084,-0.00966083757338554,-0.00944128673398433
Temperate,ssp585,2085,-0.00901221526418783,-0.00966272002822489
Temperate,ssp585,2086,-0.0070735792563601,-0.00988557863286441
Temperate,ssp585,2087,-0.0104835870841486,-0.010109729891838
Temperate,ssp585,2088,-0.00974351663405093,-0.0103350411490808
Temperate,ssp585,2089,-0.0106009452054794,-0.010561379748528
Temperate,ssp585,2090,-0.0123348962818004,-0.0107886130341146
Temperate,ssp585,2091,-0.0115076086105674,-0.0110167185904634
Temperate,ssp585,2092,-0.0113751350293543,-0.011245798485388
Temperate,ssp585,2093,-0.0123544050880626,-0.0114759067876104
Temperate,ssp585,2094,-0.0126418727984343,-0.0117070975658525
Temperate,ssp585,2095,-0.00941086105675137,-0.0119394248888363
Temperate,ssp585,2096,-0.0100778317025441,-0.0121729428252836
Temperate,ssp585,2097,-0.0120934951076321,-0.0124077054439163
Temperate,ssp585,2098,-0.0125305577299413,-0.0126437668134564
Temperate,ssp585,2099,-0.0130805949119373,-0.0128811810026257
Temperate,ssp585,2100,-0.0149004442270058,-0.0131200020801462
Tropical,ssp126,2015,0,-0.00149400385660155
Tropical,ssp126,2016,-0.00170025190839707,-0.0016148741519175
Tropical,ssp126,2017,-0.00233835114503833,-0.00173282398100155
Tropical,ssp126,2018,-0.00151016412213756,-0.00184782998440784
Tropical,ssp126,2019,-0.00189062213740465,-0.00195986880269047
Tropical,ssp126,2020,-0.0019318816793894,-0.00206891707640358
Tropical,ssp126,2021,-0.00103067557251912,-0.0021749514461013
Tropical,ssp126,2022,-0.00374786259541993,-0.00227794855233774
Tropical,ssp126,2023,-0.00329633206106883,-0.00237788503566704
Tropical,ssp126,2024,-0.00440187022900784,-0.00247473753664332
Tropical,ssp126,2025,-0.00366197709923677,-0.00256848269582071
Tropical,ssp126,2026,-0.00134019083969483,-0.00265900920494825
Tropical,ssp126,2027,-0.00160769465648869,-0.00274626339986869
Tropical,ssp126,2028,-0.00379406870229015,-0.00283030838727666
Tropical,ssp126,2029,-0.00485945801526722,-0.00291120727386681
Tropical,ssp126,2030,-0.00227113740458029,-0.00298902316633379
Tropical,ssp126,2031,-0.0024165534351146,-0.00306381917137224
Tropical,ssp126,2032,-0.00240170229007641,-0.0031356583956768
Tropical,ssp126,2033,-0.00277901526717561,-0.00320460394594213
Tropical,ssp126,2034,-0.00273998854961843,-0.00327071892886286
Tropical,ssp126,2035,-0.00414480152671759,-0.00333406645113364
Tropical,ssp126,2036,-0.00217306488549629,-0.00339470961944911
Tropical,ssp126,2037,-0.00194632061068711,-0.00345064986378075
Tropical,ssp126,2038,-0.00285566793893133,-0.0035004178499752
Tropical,ssp126,2039,-0.00456471374045808,-0.00354487053853985
Tropical,ssp126,2040,-0.00548831679389328,-0.0035848648899821
Tropical,ssp126,2041,-0.00401480916030539,-0.00362125786480935
Tropical,ssp126,2042,-0.00270640839694658,-0.00365490642352901
Tropical,ssp126,2043,-0.00271332061068708,-0.00368666752664847
Tropical,ssp126,2044,-0.00228163740458021,-0.00371739813467512
Tropical,ssp126,2045,-0.00511316793893135,-0.00374795520811637
Tropical,ssp126,2046,-0.0056950458015268,-0.00377919570747962
Tropical,ssp126,2047,-0.00343429389312977,-0.00381197659327227
Tropical,ssp126,2048,-0.0040782862595421,-0.00384515407348788
Tropical,ssp126,2049,-0.00425321374045806,-0.00387706833953259
Tropical,ssp126,2050,-0.00362716793893148,-0.00390780232703263
Tropical,ssp126,2051,-0.00286735114503833,-0.00393743897161426
Tropical,ssp126,2052,-0.00467623664122141,-0.00396606120890372
Tropical,ssp126,2053,-0.00606869847328251,-0.00399375197452727
Tropical,ssp126,2054,-0.00439016030534356,-0.00402059420411114
Tropical,ssp126,2055,-0.00494374809160325,-0.00404667083328158
Tropical,ssp126,2056,-0.00483898091603074,-0.00407206479766485
Tropical,ssp126,2057,-0.00262187022900773,-0.00409685903288718
Tropical,ssp126,2058,-0.00199631679389323,-0.00412190441822024
Tropical,ssp126,2059,-0.00361622900763359,-0.00414758730284758
Tropical,ssp126,2060,-0.00532129007633597,-0.00417329382726331
Tropical,ssp126,2061,-0.00315770229007639,-0.00419841013196153
Tropical,ssp126,2062,-0.00211170610687028,-0.00422232235743634
Tropical,ssp126,2063,-0.00317289312977098,-0.00424441664418185
Tropical,ssp126,2064,-0.00341085877862612,-0.00426407913269216
Tropical,ssp126,2065,-0.0038770038167939,-0.00428069596346138
Tropical,ssp126,2066,-0.00456247709923674,-0.0042936532769836
Tropical,ssp126,2067,-0.00630156106870228,-0.00430233721375292
Tropical,ssp126,2068,-0.00538486259542004,-0.00430613391426347
Tropical,ssp126,2069,-0.0037625648854962,-0.00430716711060054
Tropical,ssp126,2070,-0.0053894503816796,-0.00430761407135911
Tropical,ssp126,2071,-0.0044415190839695,-0.00430694124179769
Tropical,ssp126,2072,-0.0042735534351146,-0.00430461506717484
Tropical,ssp126,2073,-0.00536373664122136,-0.00430010199274909
Tropical,ssp126,2074,-0.00442543893129788,-0.00429286846377897
Tropical,ssp126,2075,-0.00383681679389314,-0.00428238092552303
Tropical,ssp126,2076,-0.00476192748091608,-0.00426810582323981
Tropical,ssp126,2077,-0.00448746946564893,-0.00424950960218785
Tropical,ssp126,2078,-0.00545649618320621,-0.00422605870762567
Tropical,ssp126,2079,-0.00468027862595433,-0.00419721958481183
Tropical,ssp126,2080,-0.00309856870229019,-0.00416422829289872
Tropical,ssp126,2081,-0.00338109160305344,-0.00412854924145586
Tropical,ssp126,2082,-0.00405022519083986,-0.00408999140136747
Tropical,ssp126,2083,-0.00261868320610703,-0.00404836374351779
Tropical,ssp126,2084,-0.00539865648854976,-0.00400347523879103
Tropical,ssp126,2085,-0.00447670992366422,-0.00395513485807142
Tropical,ssp126,2086,-0.00347933206106887,-0.00390315157224319
Tropical,ssp126,2087,-0.00447654580152679,-0.00384733435219055
Tropical,ssp126,2088,-0.00311711450381691,-0.00378749216879774
Tropical,ssp126,2089,-0.00436189312977109,-0.00372343399294897
Tropical,ssp126,2090,-0.00240173664122145,-0.00365496879552847
Tropical,ssp126,2091,-0.00249731679389331,-0.00358221349478248
Tropical,ssp126,2092,-0.00243282824427493,-0.00350545985671648
Tropical,ssp126,2093,-0.00255326335877881,-0.00342477912385361
Tropical,ssp126,2094,-0.00455751526717574,-0.00334024253871698
Tropical,ssp126,2095,-0.00678711068702298,-0.00325192134382969
Tropical,ssp126,2096,-0.00415158778625968,-0.00315988678171488
Tropical,ssp126,2097,-0.00147164885496198,-0.00306421009489566
Tropical,ssp126,2098,-0.00287872900763375,-0.00296496252589514
Tropical,ssp126,2099,-0.00188620992366428,-0.00286221531723644
Tropical,ssp126,2100,-0.00296472519083979,-0.00275603971144268
Tropical,ssp245,2015,0,-0.00112197716419693
Tropical,ssp245,2016,-0.000216045801526565,-0.00123121268555948
Tropical,ssp245,2017,0.00041128625954201,-0.00133945045570432
Tropical,ssp245,2018,-0.000680507633587624,-0.0014466274815876
Tropical,ssp245,2019,-0.00334658778625951,-0.00155268077016548
Tropical,ssp245,2020,-0.00254569847328234,-0.0016575473283941
Tropical,ssp245,2021,-0.00297304961832046,-0.00176116416322963
Tropical,ssp245,2022,-0.00359897709923662,-0.00186346828162822
Tropical,ssp245,2023,-0.00149430534351147,-0.00196439669054602
Tropical,ssp245,2024,-0.00365185496183207,-0.00206388639693919
Tropical,ssp245,2025,-0.00335993893129771,-0.00216187440776388
Tropical,ssp245,2026,-0.00137086641221362,-0.00225832009958856
Tropical,ssp245,2027,-6.20610687023238e-05,-0.00235329340072643
Tropical,ssp245,2028,-0.00164125190839681,-0.00244689714575075
Tropical,ssp245,2029,-0.00527145801526707,-0.00253923416923478
Tropical,ssp245,2030,-0.00304528625954181,-0.00263040730575177
Tropical,ssp245,2031,-0.000928912213740363,-0.00272051938987497
Tropical,ssp245,2032,-0.00261521374045803,-0.00280967325617765
Tropical,ssp245,2033,-0.00294614885496181,-0.00289797173923305
Tropical,ssp245,2034,-0.0048142099236641,-0.00298551767361444
Tropical,ssp245,2035,-0.00424561068702278,-0.00307241389389506
Tropical,ssp245,2036,-0.00300783587786246,-0.00315876323464819
Tropical,ssp245,2037,-0.00322664503816794,-0.00324262529243057
Tropical,ssp245,2038,-0.00317764122137398,-0.00332253357242574
Tropical,ssp245,2039,-0.00274337404580138,-0.00339930177214709
Tropical,ssp245,2040,-0.00395461068702274,-0.003473743589108
Tropical,ssp245,2041,-0.00287012977099232,-0.00354667272082187
Tropical,ssp245,2042,-0.00364859923664107,-0.00361890286480209
Tropical,ssp245,2043,-0.00143705343511447,-0.00369124771856205
Tropical,ssp245,2044,-0.00127571374045798,-0.00376452097961514
Tropical,ssp245,2045,-0.0026046297709923,-0.00383953634547475
Tropical,ssp245,2046,-0.00398392366412215,-0.00391710751365427
Tropical,ssp245,2047,-0.00565040076335865,-0.00399804818166709
Tropical,ssp245,2048,-0.00570376717557242,-0.0040837033906783
Tropical,ssp245,2049,-0.00298278625954196,-0.00417411568806862
Tropical,ssp245,2050,-0.00391025572519066,-0.00426814503067494
Tropical,ssp245,2051,-0.00686511832061054,-0.00436465137533413
Tropical,ssp245,2052,-0.00573461450381663,-0.00446249467888307
Tropical,ssp245,2053,-0.00460822900763347,-0.00456053489815864
Tropical,ssp245,2054,-0.00576735114503801,-0.00465763198999771
Tropical,ssp245,2055,-0.00458307251908385,-0.00475264591123715
Tropical,ssp245,2056,-0.0028463854961831,-0.00484443661871385
Tropical,ssp245,2057,-0.00344919083969453,-0.00493186406926469
Tropical,ssp245,2058,-0.00635032061068697,-0.00501727917704882
Tropical,ssp245,2059,-0.00675293129770993,-0.00510343565418543
Tropical,ssp245,2060,-0.00472887786259535,-0.0051897976544514
Tropical,ssp245,2061,-0.00389618320610685,-0.00527582933162361
Tropical,ssp245,2062,-0.00349159541984734,-0.00536099483947895
Tropical,ssp245,2063,-0.00767876335877848,-0.00544475833179429
Tropical,ssp245,2064,-0.00510589312977094,-0.00552658396234653
Tropical,ssp245,2065,-0.0065746564885496,-0.00560593588491255
Tropical,ssp245,2066,-0.00773198854961832,-0.00568227825326923
Tropical,ssp245,2067,-0.00498689694656473,-0.00575507522119346
Tropical,ssp245,2068,-0.00381548854961822,-0.00582379094246211
Tropical,ssp245,2069,-0.00372112977099226,-0.00589082291248345
Tropical,ssp245,2070,-0.00586895038167934,-0.00595843339080761
Tropical,ssp245,2071,-0.0068638473282443,-0.00602588367742428
Tropical,ssp245,2072,-0.0049330992366412,-0.00609243507232319
Tropical,ssp245,2073,-0.00666380152671753,-0.00615734887549404
Tropical,ssp245,2074,-0.00766459160305333,-0.00621988638692652
Tropical,ssp245,2075,-0.00803441984732811,-0.00627930890661036
Tropical,ssp245,2076,-0.00713356488549621,-0.00633487773453526
Tropical,ssp245,2077,-0.00627867557251904,-0.00638585417069092
Tropical,ssp245,2078,-0.00560109160305333,-0.00643149951506706
Tropical,ssp245,2079,-0.00504868702290073,-0.00647107506765337
Tropical,ssp245,2080,-0.00653937786259529,-0.00650617504206397
Tropical,ssp245,2081,-0.00746349999999985,-0.00653876040982205
Tropical,ssp245,2082,-0.00706367175572509,-0.00656864260778093
Tropical,ssp245,2083,-0.00630188549618316,-0.00659563307279391
Tropical,ssp245,2084,-0.00559214885496173,-0.00661954324171431
Tropical,ssp245,2085,-0.00599039694656489,-0.00664018455139545
Tropical,ssp245,2086,-0.00646700381679377,-0.00665736843869063
Tropical,ssp245,2087,-0.00701379007633585,-0.00667090634045317
Tropical,ssp245,2088,-0.00840295419847315,-0.00668060969353639
Tropical,ssp245,2089,-0.00800170229007624,-0.0066862899347936
Tropical,ssp245,2090,-0.00689783969465641,-0.00668775850107811
Tropical,ssp245,2091,-0.00614274427480899,-0.00668499938891718
Tropical,ssp245,2092,-0.00610448473282443,-0.00667818265044545
Tropical,ssp245,2093,-0.00676477862595415,-0.00666739880592732
Tropical,ssp245,2094,-0.00705670229007627,-0.00665273837562721
Tropical,ssp245,2095,-0.00630255343511443,-0.00663429187980951
Tropical,ssp245,2096,-0.00731222137404575,-0.00661214983873863
Tropical,ssp245,2097,-0.00809307633587775,-0.00658640277267898
Tropical,ssp245,2098,-0.00607146183206098,-0.00655714120189496
Tropical,ssp245,2099,-0.00516479389312963,-0.00652445564665097
Tropical,ssp245,2100,-0.00581458015267167,-0.00648843662721142
Tropical,ssp370,2015,0,-0.00210875147264108
Tropical,ssp370,2016,-0.00171824045801539,-0.0021577018501272
Tropical,ssp370,2017,-0.0021422099236641,-0.00220902759480613
Tropical,ssp370,2018,-0.00440391984732824,-0.00226269979372121
Tropical,ssp370,2019,-0.0060509885496185,-0.00231868953391578
Tropical,ssp370,2020,-0.00145355343511455,-0.00237696790243319
Tropical,ssp370,2021,-0.000578927480916036,-0.00243750598631676
Tropical,ssp370,2022,-0.00191419847328245,-0.00250027487260985
Tropical,ssp370,2023,-0.00296523282442762,-0.0025652456483558
Tropical,ssp370,2024,-0.000904885496183283,-0.00263238940059793
Tropical,ssp370,2025,-0.00212414503816794,-0.00270167721637961
Tropical,ssp370,2026,-0.00353485496183215,-0.00277318821014228
Tropical,ssp370,2027,-0.00496986259541998,-0.00284702837702129
Tropical,ssp370,2028,-0.00204151145038178,-0.00292320912510072
Tropical,ssp370,2029,-0.00261227862595437,-0.00300174186246471
Tropical,ssp370,2030,-0.0033539732824428,-0.00308263799719736
Tropical,ssp370,2031,-0.00319372137404583,-0.00316590893738279
Tropical,ssp370,2032,-0.00335560687022918,-0.0032515660911051
Tropical,ssp370,2033,-0.00447095801526731,-0.00333962086644841
Tropical,ssp370,2034,-0.00370475190839703,-0.00343008467149684
Tropical,ssp370,2035,-0.00443462213740453,-0.00352296891433449
Tropical,ssp370,2036,-0.00403298091603066,-0.00361828500304548
Tropical,ssp370,2037,-0.00421027480916036,-0.00371615808851723
Tropical,ssp370,2038,-0.00295588167938932,-0.00381667576168539
Tropical,ssp370,2039,-0.00356642748091618,-0.00391979309070635
Tropical,ssp370,2040,-0.00472490076335874,-0.00402546514373652
Tropical,ssp370,2041,-0.00220647709923671,-0.00413364698893231
Tropical,ssp370,2042,-0.00363486641221389,-0.00424429369445013
Tropical,ssp370,2043,-0.00416091221374049,-0.00435736032844638
Tropical,ssp370,2044,-0.00529390076335878,-0.00447280195907748
Tropical,ssp370,2045,-0.00242253435114503,-0.00459057365449983
Tropical,ssp370,2046,-0.00385385114503833,-0.00471063048286984
Tropical,ssp370,2047,-0.00540952290076335,-0.00483292751234392
Tropical,ssp370,2048,-0.00396565648854974,-0.00496191490208966
Tropical,ssp370,2049,-0.00288581679389321,-0.00510064069753902
Tropical,ssp370,2050,-0.00594067938931309,-0.00524695679624495
Tropical,ssp370,2051,-0.00674889312977101,-0.0053987150957604
Tropical,ssp370,2052,-0.00820803435114503,-0.00555376749363831
Tropical,ssp370,2053,-0.0072761641221375,-0.00570996588743163
Tropical,ssp370,2054,-0.00535743893129781,-0.0058651621746933
Tropical,ssp370,2055,-0.00570290839694665,-0.00601720825297627
Tropical,ssp370,2056,-0.00562446946564887,-0.00616395601983348
Tropical,ssp370,2057,-0.00621147328244276,-0.00630325737281789
Tropical,ssp370,2058,-0.00778215267175586,-0.00643775475981064
Tropical,ssp370,2059,-0.00655623664122151,-0.00657147272229066
Tropical,ssp370,2060,-0.00551150000000011,-0.00670433629820763
Tropical,ssp370,2061,-0.00634337786259542,-0.00683627052551119
Tropical,ssp370,2062,-0.00728204961832057,-0.006967200442151
Tropical,ssp370,2063,-0.00911037786259539,-0.00709705108607672
Tropical,ssp370,2064,-0.00635404198473277,-0.00722574749523801
Tropical,ssp370,2065,-0.00480203053435124,-0.00735321470758452
Tropical,ssp370,2066,-0.00675108778625955,-0.00747937776106591
Tropical,ssp370,2067,-0.00940769465648872,-0.00760416169363183
Tropical,ssp370,2068,-0.00975239312977116,-0.00772749154323194
Tropical,ssp370,2069,-0.00868814122137418,-0.00784530417825248
Tropical,ssp370,2070,-0.00675996946564883,-0.00795525889456037
Tropical,ssp370,2071,-0.00685975190839705,-0.00805986437132634
Tropical,ssp370,2072,-0.00922948091603071,-0.00816162928772109
Tropical,ssp370,2073,-0.00820612977099233,-0.00826306232291533
Tropical,ssp370,2074,-0.00832324809160312,-0.00836667215607978
Tropical,ssp370,2075,-0.00858459541984735,-0.00847496746638514
Tropical,ssp370,2076,-0.00914518320610691,-0.00859045693300214
Tropical,ssp370,2077,-0.00838292366412219,-0.00871564923510147
Tropical,ssp370,2078,-0.00980983206106867,-0.00885305305185385
Tropical,ssp370,2079,-0.00926808015267189,-0.00900517706242999
