year,exp,type,zone,vlof_avg,vlof_avg_loess
2037,ssp245,Widebody,Tropical,90.33475,90.3314767986919
2038,ssp585,Narrowbody,Tropical,84.00285,83.966590136519
2038,ssp585,Widebody,Tropical,90.3845,90.356478988441
2038,ssp245,Narrowbody,Tropical,83.96265,83.9458199737813
2038,ssp245,Widebody,Tropical,90.3562,90.3348953598964
2038,ssp126,Narrowbody,Tropical,83.9242,83.9397271708984
2038,ssp126,Widebody,Tropical,90.3104,90.3277151992589
2038,ssp370,Narrowbody,Tropical,83.9437,83.956297391296
2038,ssp370,Widebody,Tropical,90.33795,90.3465197578017
2039,ssp245,Narrowbody,Tropical,83.93455,83.9490949003581
2039,ssp245,Widebody,Tropical,90.3201,90.3382985411827
2039,ssp126,Narrowbody,Tropical,83.95615,83.9414269661
2039,ssp126,Widebody,Tropical,90.3437,90.3293356794855
2039,ssp585,Narrowbody,Tropical,83.96535,83.9710247715121
2039,ssp585,Widebody,Tropical,90.3578,90.3610288259895
2039,ssp370,Narrowbody,Tropical,83.9562,83.9606248541985
2039,ssp370,Widebody,Tropical,90.3305,90.3510227953218
2040,ssp370,Narrowbody,Tropical,83.9982,83.9650241284458
2040,ssp370,Widebody,Tropical,90.3827,90.3556262115314
2040,ssp245,Narrowbody,Tropical,83.9622,83.9523070849132
2040,ssp245,Widebody,Tropical,90.3498,90.3416882006014
2040,ssp585,Narrowbody,Tropical,83.93075,83.975428285795
2040,ssp585,Widebody,Tropical,90.32835,90.36556755851
2040,ssp126,Narrowbody,Tropical,83.96555,83.9429476993886
2040,ssp126,Widebody,Tropical,90.3447,90.3308096547199
2041,ssp585,Narrowbody,Tropical,83.93205,83.9798436539851
2041,ssp585,Widebody,Tropical,90.32525,90.3701337225478
2041,ssp126,Narrowbody,Tropical,83.96265,83.9443211692168
2041,ssp126,Widebody,Tropical,90.34875,90.332165515626
2041,ssp245,Narrowbody,Tropical,83.95865,83.9554717404177
2041,ssp245,Widebody,Tropical,90.3429,90.3450661962033
2041,ssp370,Narrowbody,Tropical,83.9298,83.9694880558444
2041,ssp370,Widebody,Tropical,90.31705,90.3603148566311
2042,ssp245,Narrowbody,Tropical,83.95685,83.9586040798427
2042,ssp245,Widebody,Tropical,90.34365,90.3484343860394
2042,ssp126,Narrowbody,Tropical,83.92215,83.9455791740369
2042,ssp126,Widebody,Tropical,90.3109,90.3334316528674
2042,ssp585,Narrowbody,Tropical,83.98755,83.9843138507
2042,ssp585,Widebody,Tropical,90.3728,90.3747658546482
2042,ssp370,Narrowbody,Tropical,83.9493,83.9740094782009
2042,ssp370,Widebody,Tropical,90.34125,90.3650735808212
2043,ssp126,Narrowbody,Tropical,83.92535,83.9467535123016
2043,ssp126,Widebody,Tropical,90.318,90.3346364571078
2043,ssp585,Narrowbody,Tropical,84.037,83.9888818505569
2043,ssp585,Widebody,Tropical,90.4359,90.3795024913565
2043,ssp245,Narrowbody,Tropical,83.89895,83.9617193161592
2043,ssp245,Widebody,Tropical,90.29625,90.3517946281603
2043,ssp370,Narrowbody,Tropical,83.99225,83.9785812373221
2043,ssp370,Widebody,Tropical,90.38025,90.3698872343022
2044,ssp126,Narrowbody,Tropical,83.9099,83.9478759824632
2044,ssp126,Widebody,Tropical,90.30465,90.335808319011
2044,ssp370,Narrowbody,Tropical,84.0008,83.9831961750145
2044,ssp370,Widebody,Tropical,90.4006,90.3747406672745
2044,ssp585,Narrowbody,Tropical,83.9773,83.9935906281734
2044,ssp585,Widebody,Tropical,90.3682,90.384382169218
2044,ssp245,Narrowbody,Tropical,83.86975,83.9648326623384
2044,ssp245,Widebody,Tropical,90.2739,90.3551487806169
2045,ssp245,Narrowbody,Tropical,83.9123,83.9679593313512
2045,ssp245,Widebody,Tropical,90.3111,90.35849870146
2045,ssp585,Narrowbody,Tropical,83.962,83.9984831581668
2045,ssp585,Widebody,Tropical,90.3514,90.389443424778
2045,ssp370,Narrowbody,Tropical,83.93385,83.9878471330849
2045,ssp370,Widebody,Tropical,90.3258,90.3796187299386
2045,ssp126,Narrowbody,Tropical,83.9763,83.9489783829742
2045,ssp126,Widebody,Tropical,90.3543,90.3369756292406
2046,ssp370,Narrowbody,Tropical,83.9777,83.9925269533398
2046,ssp370,Widebody,Tropical,90.3653,90.3845062724948
2046,ssp245,Narrowbody,Tropical,83.9756,83.9711145361688
2046,ssp245,Widebody,Tropical,90.35695,90.3618462487403
2046,ssp585,Narrowbody,Tropical,83.97175,84.0036024151546
2046,ssp585,Widebody,Tropical,90.3577,90.3947247945817
2046,ssp126,Narrowbody,Tropical,84.00905,83.9500925122871
2046,ssp126,Widebody,Tropical,90.3946,90.3381667784604
2047,ssp245,Narrowbody,Tropical,84.0502,83.9743134897623
2047,ssp245,Widebody,Tropical,90.4339,90.3651932805087
2047,ssp585,Narrowbody,Tropical,83.9694,84.0089913737543
2047,ssp585,Widebody,Tropical,90.3559,90.4002648151745
2047,ssp126,Narrowbody,Tropical,83.9434,83.9512501688543
2047,ssp126,Widebody,Tropical,90.33425,90.3394101573341
2047,ssp370,Narrowbody,Tropical,84.01365,83.9972284775859
2047,ssp370,Widebody,Tropical,90.4013,90.3893881451437
2048,ssp245,Narrowbody,Tropical,84.0157,83.9775888122666
2048,ssp245,Widebody,Tropical,90.403,90.3685875951894
2048,ssp585,Narrowbody,Tropical,84.04045,84.0147856167051
2048,ssp585,Widebody,Tropical,90.42745,90.4062113904927
2048,ssp370,Narrowbody,Tropical,83.9614,84.0020848208658
2048,ssp370,Widebody,Tropical,90.361,90.3944062800201
2048,ssp126,Narrowbody,Tropical,83.91595,83.9524319131834
2048,ssp126,Widebody,Tropical,90.30575,90.3407117920312
2049,ssp245,Narrowbody,Tropical,83.9608,83.9809453129663
2049,ssp245,Widebody,Tropical,90.3537,90.3720585555027
2049,ssp126,Narrowbody,Tropical,83.9553,83.9535916272489
2049,ssp126,Widebody,Tropical,90.33875,90.3420456129556
2049,ssp585,Narrowbody,Tropical,84.1138,84.0210288347912
2049,ssp585,Widebody,Tropical,90.50995,90.4126214458265
2049,ssp370,Narrowbody,Tropical,83.93635,84.0071941589275
2049,ssp370,Widebody,Tropical,90.34015,90.3996734359124
2050,ssp245,Narrowbody,Tropical,83.9699,83.9843564885566
2050,ssp245,Widebody,Tropical,90.35985,90.375580365943
2050,ssp370,Narrowbody,Tropical,84.02225,84.0124969246358
2050,ssp370,Widebody,Tropical,90.4141,90.4051307030008
2050,ssp126,Narrowbody,Tropical,83.962,83.9547210917037
2050,ssp126,Widebody,Tropical,90.3572,90.3433918671224
2050,ssp585,Narrowbody,Tropical,84.05535,84.0276261646972
2050,ssp585,Widebody,Tropical,90.44615,90.4193970497516
2051,ssp245,Narrowbody,Tropical,84.06775,83.9877958357329
2051,ssp245,Widebody,Tropical,90.46895,90.3791272310054
2051,ssp585,Narrowbody,Tropical,84.00955,84.0344827431079
2051,ssp585,Widebody,Tropical,90.39055,90.4264402708438
2051,ssp370,Narrowbody,Tropical,84.05675,84.0179335508559
2051,ssp370,Widebody,Tropical,90.45045,90.4107191714659
2051,ssp126,Narrowbody,Tropical,83.92505,83.9558120872009
2051,ssp126,Widebody,Tropical,90.31375,90.344730801547
2052,ssp370,Narrowbody,Tropical,84.08655,84.0234444704525
2052,ssp370,Widebody,Tropical,90.48335,90.416379931488
2052,ssp245,Narrowbody,Tropical,84.0261,83.9912368511905
2052,ssp245,Widebody,Tropical,90.4117,90.3826733551843
2052,ssp585,Narrowbody,Tropical,83.98305,84.0415037067079
2052,ssp585,Widebody,Tropical,90.37905,90.4336531776789
2052,ssp126,Narrowbody,Tropical,83.95655,83.9568563943933
2052,ssp126,Widebody,Tropical,90.34615,90.3460426632443
2053,ssp126,Narrowbody,Tropical,83.99525,83.9578457939341
2053,ssp126,Widebody,Tropical,90.3794,90.3473076992297
2053,ssp245,Narrowbody,Tropical,83.98625,83.9946530316247
2053,ssp245,Widebody,Tropical,90.371,90.3861929429745
2053,ssp370,Narrowbody,Tropical,84.06945,84.0289701162907
2053,ssp370,Widebody,Tropical,90.45015,90.4220540732475
2053,ssp585,Narrowbody,Tropical,84.0147,84.0485941921819
2053,ssp585,Widebody,Tropical,90.40735,90.4409378388327
2054,ssp370,Narrowbody,Tropical,84.0397,84.0344509212352
2054,ssp370,Widebody,Tropical,90.43675,90.4276826869247
2054,ssp245,Narrowbody,Tropical,84.0239,83.9980178737307
2054,ssp245,Widebody,Tropical,90.4044,90.3896601988707
2054,ssp126,Narrowbody,Tropical,83.98335,83.9587720664762
2054,ssp126,Widebody,Tropical,90.3719,90.3485061565184
2054,ssp585,Narrowbody,Tropical,84.09245,84.0556593362146
2054,ssp585,Widebody,Tropical,90.49135,90.448196322881
2055,ssp126,Narrowbody,Tropical,83.9951,83.9596269926727
2055,ssp126,Widebody,Tropical,90.37765,90.3496182821255
2055,ssp585,Narrowbody,Tropical,84.06845,84.0626042754906
2055,ssp585,Widebody,Tropical,90.4589,90.4553306983997
2055,ssp245,Narrowbody,Tropical,83.99365,84.0013048742039
2055,ssp245,Widebody,Tropical,90.37905,90.3930493273675
2055,ssp370,Narrowbody,Tropical,84.03495,84.0398273181513
2055,ssp370,Widebody,Tropical,90.4236,90.4332068627001
2056,ssp245,Narrowbody,Tropical,83.9228,84.0044875297396
2056,ssp245,Widebody,Tropical,90.32545,90.3963345329598
2056,ssp126,Narrowbody,Tropical,83.99415,83.9604023531764
2056,ssp126,Widebody,Tropical,90.3831,90.3506243230663
2056,ssp370,Narrowbody,Tropical,84.02435,84.0450397399036
2056,ssp370,Widebody,Tropical,90.4242,90.438567690754
2056,ssp585,Narrowbody,Tropical,84.0517,84.0693341466946
2056,ssp585,Widebody,Tropical,90.442,90.4622430339644
2057,ssp126,Narrowbody,Tropical,83.9151,83.9610899286404
2057,ssp126,Widebody,Tropical,90.3126,90.351504526356
2057,ssp370,Narrowbody,Tropical,84.0687,84.0500286193572
2057,ssp370,Widebody,Tropical,90.4684,90.4437062612669
2057,ssp585,Narrowbody,Tropical,84.0803,84.0757540865113
2057,ssp585,Widebody,Tropical,90.4791,90.4688353981511
2057,ssp245,Narrowbody,Tropical,83.9782,84.0075393370331
2057,ssp245,Widebody,Tropical,90.38115,90.399490020142
2058,ssp370,Narrowbody,Tropical,84.1124,84.0548623257326
2058,ssp370,Widebody,Tropical,90.50895,90.4486811008544
2058,ssp585,Narrowbody,Tropical,84.07715,84.0820391458457
2058,ssp585,Widebody,Tropical,90.47565,90.47529270766
2058,ssp245,Narrowbody,Tropical,84.0529,84.0105047850685
2058,ssp245,Widebody,Tropical,90.4596,90.40255625129
2058,ssp126,Narrowbody,Tropical,83.91485,83.9617200284752
2058,ssp126,Widebody,Tropical,90.31525,90.3523191652234
2059,ssp245,Narrowbody,Tropical,84.06865,84.0134412851431
2059,ssp245,Widebody,Tropical,90.46385,90.4055870399583
2059,ssp370,Narrowbody,Tropical,84.05215,84.0596486165419
2059,ssp370,Widebody,Tropical,90.442,90.4535921030948
2059,ssp585,Narrowbody,Tropical,84.06645,84.0884132481798
2059,ssp585,Widebody,Tropical,90.4559,90.4818491870451
2059,ssp126,Narrowbody,Tropical,83.96535,83.9623198843379
2059,ssp126,Widebody,Tropical,90.36145,90.3531289747076
2060,ssp245,Narrowbody,Tropical,84.01,84.0163417174221
2060,ssp245,Widebody,Tropical,90.40355,90.4085766174105
2060,ssp585,Narrowbody,Tropical,84.09525,84.0948548390641
2060,ssp585,Widebody,Tropical,90.49155,90.4884808666621
2060,ssp370,Narrowbody,Tropical,84.03655,84.0643870070877
2060,ssp370,Widebody,Tropical,90.431,90.4584424086122
2060,ssp126,Narrowbody,Tropical,84.0186,83.9628766602518
2060,ssp126,Widebody,Tropical,90.4071,90.3539148945388
2061,ssp126,Narrowbody,Tropical,83.9365,83.9633775202403
2061,ssp126,Widebody,Tropical,90.3227,90.3546578644473
2061,ssp585,Narrowbody,Tropical,84.14985,84.101342364049
2061,ssp585,Widebody,Tropical,90.5481,90.4951637768669
2061,ssp245,Narrowbody,Tropical,83.9837,84.0191989620704
2061,ssp245,Widebody,Tropical,90.37375,90.4115192149099
2061,ssp370,Narrowbody,Tropical,84.0448,84.0690770126726
2061,ssp370,Widebody,Tropical,90.439,90.4632351580306
2062,ssp585,Narrowbody,Tropical,84.12685,84.1078542686848
2062,ssp585,Widebody,Tropical,90.5169,90.5018739480152
2062,ssp245,Narrowbody,Tropical,83.97075,84.0220058992531
2062,ssp245,Widebody,Tropical,90.36555,90.41440906372
2062,ssp370,Narrowbody,Tropical,84.06475,84.0737181485991
2062,ssp370,Widebody,Tropical,90.46685,90.467973491974
2062,ssp126,Narrowbody,Tropical,83.8823,83.9638096283264
2062,ssp126,Widebody,Tropical,90.27595,90.3553388241633
2063,ssp126,Narrowbody,Tropical,83.93425,83.9641601485334
2063,ssp126,Widebody,Tropical,90.32635,90.3559387134171
2063,ssp245,Narrowbody,Tropical,84.058,84.0247554091352
2063,ssp245,Widebody,Tropical,90.45295,90.4172403951043
2063,ssp370,Narrowbody,Tropical,84.122,84.0783099301698
2063,ssp370,Widebody,Tropical,90.51165,90.4726605510664
2063,ssp585,Narrowbody,Tropical,84.10345,84.1143689985219
2063,ssp585,Widebody,Tropical,90.49085,90.5085874104628
2064,ssp585,Narrowbody,Tropical,84.1016,84.1208649991108
2064,ssp585,Widebody,Tropical,90.4948,90.5152801945657
2064,ssp245,Narrowbody,Tropical,84.0469,84.0274403718818
2064,ssp245,Widebody,Tropical,90.43465,90.4200074403261
2064,ssp126,Narrowbody,Tropical,83.95325,83.9644162448847
2064,ssp126,Widebody,Tropical,90.34415,90.356438471939
2064,ssp370,Narrowbody,Tropical,84.0676,84.0828518726872
2064,ssp370,Widebody,Tropical,90.45285,90.4772994759319
2065,ssp126,Narrowbody,Tropical,83.9646,83.9645650814033
2065,ssp126,Widebody,Tropical,90.3587,90.3568190394591
2065,ssp585,Narrowbody,Tropical,84.189,84.1273207160017
2065,ssp585,Widebody,Tropical,90.5875,90.5219283306796
2065,ssp245,Narrowbody,Tropical,84.03605,84.0300536676578
2065,ssp245,Widebody,Tropical,90.42985,90.422704430649
2065,ssp370,Narrowbody,Tropical,84.0102,84.0873434914538
2065,ssp370,Widebody,Tropical,90.4028,90.4818934071944
2066,ssp585,Narrowbody,Tropical,84.1591,84.1337145947451
2066,ssp585,Widebody,Tropical,90.55705,90.5285078491604
2066,ssp126,Narrowbody,Tropical,83.9734,83.9645938221126
2066,ssp126,Widebody,Tropical,90.369,90.3570613557078
2066,ssp245,Narrowbody,Tropical,84.09435,84.0325881766285
2066,ssp245,Widebody,Tropical,90.47515,90.4253255973363
2066,ssp370,Narrowbody,Tropical,84.06315,84.0917843017722
2066,ssp370,Widebody,Tropical,90.45195,90.4864454854782
2067,ssp370,Narrowbody,Tropical,84.132,84.096173818945
2067,ssp370,Widebody,Tropical,90.5277,90.4909588514071
2067,ssp585,Narrowbody,Tropical,84.1218,84.1400250808913
2067,ssp585,Widebody,Tropical,90.52525,90.5349947803638
2067,ssp245,Narrowbody,Tropical,84.0158,84.0350367789588
2067,ssp245,Widebody,Tropical,90.39775,90.4278651716514
2067,ssp126,Narrowbody,Tropical,84.0237,83.9644896310358
2067,ssp126,Widebody,Tropical,90.41565,90.3571463604154
2068,ssp370,Narrowbody,Tropical,84.14975,84.1005115582747
2068,ssp370,Widebody,Tropical,90.54545,90.4954366456053
2068,ssp245,Narrowbody,Tropical,83.98805,84.0373923548138
2068,ssp245,Widebody,Tropical,90.37985,90.4303173848579
2068,ssp585,Narrowbody,Tropical,84.1005,84.1462306199908
2068,ssp585,Widebody,Tropical,90.4901,90.5413651546456
2068,ssp126,Narrowbody,Tropical,83.9737,83.9642396721962
2068,ssp126,Widebody,Tropical,90.36875,90.357054993312
2069,ssp585,Narrowbody,Tropical,84.17555,84.1523016849579
2069,ssp585,Widebody,Tropical,90.57255,90.547584695404
2069,ssp245,Narrowbody,Tropical,83.9813,84.039670175296
2069,ssp245,Widebody,Tropical,90.37415,90.4326934283855
2069,ssp126,Narrowbody,Tropical,83.94895,83.9638473940409
2069,ssp126,Widebody,Tropical,90.34355,90.356810009606
2069,ssp370,Narrowbody,Tropical,84.12935,84.1046749269187
2069,ssp370,Widebody,Tropical,90.52675,90.4997526557857
2070,ssp370,Narrowbody,Tropical,84.0698,84.1085898899668
2070,ssp370,Widebody,Tropical,90.46185,90.5038263132812
2070,ssp585,Narrowbody,Tropical,84.19775,84.1582469552711
2070,ssp585,Widebody,Tropical,90.5926,90.5536619085043
2070,ssp245,Narrowbody,Tropical,84.0459,84.0418909824443
2070,ssp245,Widebody,Tropical,90.4387,90.4350093201618
2070,ssp126,Narrowbody,Tropical,83.98255,83.9633338176724
2070,ssp126,Widebody,Tropical,90.37235,90.356451703812
2071,ssp126,Narrowbody,Tropical,83.9637,83.9627124660969
2071,ssp126,Widebody,Tropical,90.3526,90.3559873246194
2071,ssp370,Narrowbody,Tropical,84.1181,84.1123287996197
2071,ssp370,Widebody,Tropical,90.5105,90.5077292241448
2071,ssp585,Narrowbody,Tropical,84.17365,84.164102186327
2071,ssp585,Widebody,Tropical,90.56595,90.5596369980034
2071,ssp245,Narrowbody,Tropical,84.0657,84.0440558628281
2071,ssp245,Widebody,Tropical,90.45245,90.4372665311967
2072,ssp126,Narrowbody,Tropical,83.98735,83.9619968623203
2072,ssp126,Widebody,Tropical,90.38015,90.3554241207176
2072,ssp245,Narrowbody,Tropical,84.0263,84.0461659030169
2072,ssp245,Widebody,Tropical,90.41665,90.4394665325002
2072,ssp370,Narrowbody,Tropical,84.1315,84.1159640080783
2072,ssp370,Widebody,Tropical,90.53,90.5115329944299
2072,ssp585,Narrowbody,Tropical,84.12965,84.1699031335224
2072,ssp585,Widebody,Tropical,90.5281,90.5655501679581
2073,ssp370,Narrowbody,Tropical,84.12515,84.1195678675433
2073,ssp370,Widebody,Tropical,90.52885,90.5153092301895
2073,ssp585,Narrowbody,Tropical,84.21685,84.1756855522541
2073,ssp585,Widebody,Tropical,90.6128,90.5714416224255
2073,ssp245,Narrowbody,Tropical,84.0622,84.04822218958
2073,ssp245,Widebody,Tropical,90.4648,90.4416107950823
2073,ssp126,Narrowbody,Tropical,83.9708,83.9612005293486
2073,ssp126,Widebody,Tropical,90.35825,90.3547693407961
2074,ssp370,Narrowbody,Tropical,84.13795,84.1232127302156
2074,ssp370,Widebody,Tropical,90.53045,90.519129537477
2074,ssp126,Narrowbody,Tropical,83.96595,83.9603369901879
2074,ssp126,Widebody,Tropical,90.35865,90.3540302335443
2074,ssp585,Narrowbody,Tropical,84.1845,84.1814851979186
2074,ssp585,Widebody,Tropical,90.573,90.5773515654623
2074,ssp245,Narrowbody,Tropical,84.0644,84.0502258090868
2074,ssp245,Widebody,Tropical,90.461,90.443700789953
2075,ssp126,Narrowbody,Tropical,83.9533,83.9594197678442
2075,ssp126,Widebody,Tropical,90.3468,90.3532140476518
2075,ssp585,Narrowbody,Tropical,84.15325,84.1873378259128
2075,ssp585,Widebody,Tropical,90.5486,90.5833202011255
2075,ssp245,Narrowbody,Tropical,84.10345,84.0521778481067
2075,ssp245,Widebody,Tropical,90.5036,90.4457379881222
2075,ssp370,Narrowbody,Tropical,84.13155,84.1269709482959
2075,ssp370,Widebody,Tropical,90.52485,90.5230655223455
2076,ssp585,Narrowbody,Tropical,84.193,84.1932791916332
2076,ssp585,Widebody,Tropical,90.58775,90.589387733472
2076,ssp370,Narrowbody,Tropical,84.14545,84.130914873985
2076,ssp370,Widebody,Tropical,90.5423,90.5271887908484
2076,ssp245,Narrowbody,Tropical,84.07265,84.0540793932091
2076,ssp245,Widebody,Tropical,90.46305,90.4477238605999
2076,ssp126,Narrowbody,Tropical,83.96645,83.9584623853235
2076,ssp126,Widebody,Tropical,90.35275,90.3523280318078
2077,ssp585,Narrowbody,Tropical,84.1747,84.1993450504766
2077,ssp585,Widebody,Tropical,90.5679,90.5955943665586
2077,ssp126,Narrowbody,Tropical,83.96875,83.9574783656319
2077,ssp126,Widebody,Tropical,90.36285,90.3513794347021
2077,ssp245,Narrowbody,Tropical,84.06685,84.0559315309634
2077,ssp245,Widebody,Tropical,90.45935,90.4496598783961
2077,ssp370,Narrowbody,Tropical,84.13645,84.1351168594838
2077,ssp370,Widebody,Tropical,90.53645,90.5315709490388
2078,ssp585,Narrowbody,Tropical,84.153,84.2055711578397
2078,ssp585,Widebody,Tropical,90.5469,90.6019803044422
2078,ssp126,Narrowbody,Tropical,83.9613,83.9564812317755
2078,ssp126,Widebody,Tropical,90.35705,90.3503755050238
2078,ssp245,Narrowbody,Tropical,84.0226,84.057735347939
2078,ssp245,Widebody,Tropical,90.4177,90.4515475125207
2078,ssp370,Narrowbody,Tropical,84.15595,84.139649256993
2078,ssp370,Widebody,Tropical,90.5553,90.5362836029699
2079,ssp370,Narrowbody,Tropical,84.12055,84.1445844187134
2079,ssp370,Widebody,Tropical,90.516,90.5413983586949
2079,ssp126,Narrowbody,Tropical,83.98085,83.9554845067602
2079,ssp126,Widebody,Tropical,90.37735,90.3493234914627
2079,ssp245,Narrowbody,Tropical,84.0285,84.0594919307054
2079,ssp245,Widebody,Tropical,90.4225,90.4533882339838
2079,ssp585,Narrowbody,Tropical,84.20655,84.2119932691193
2079,ssp585,Widebody,Tropical,90.60805,90.6085857511798
2080,ssp245,Narrowbody,Tropical,84.04855,84.0612004686239
2080,ssp245,Widebody,Tropical,90.44175,90.4551817942295
2080,ssp126,Narrowbody,Tropical,83.92875,83.9544594702812
2080,ssp126,Widebody,Tropical,90.3282,90.3482080780024
2080,ssp585,Narrowbody,Tropical,84.22165,84.2185309179399
2080,ssp585,Widebody,Tropical,90.6205,90.6153206690015
2080,ssp370,Narrowbody,Tropical,84.11595,84.1497710612513
2080,ssp370,Widebody,Tropical,90.5092,90.5467666244847
2081,ssp585,Narrowbody,Tropical,84.2236,84.2250847353335
2081,ssp585,Widebody,Tropical,90.6205,90.6220736700546
2081,ssp370,Narrowbody,Tropical,84.13685,84.1550171745148
2081,ssp370,Widebody,Tropical,90.5359,90.5521992215984
2081,ssp126,Narrowbody,Tropical,83.9319,83.9533686983924
2081,ssp126,Widebody,Tropical,90.32955,90.3470088712047
2081,ssp245,Narrowbody,Tropical,84.086,84.062858387474
2081,ssp245,Widebody,Tropical,90.48245,90.4569258473122
2082,ssp370,Narrowbody,Tropical,84.1392,84.160334020657
2082,ssp370,Widebody,Tropical,90.53715,90.5577068755718
2082,ssp126,Narrowbody,Tropical,83.93935,83.952212658638
2082,ssp126,Widebody,Tropical,90.332,90.3457255036257
2082,ssp245,Narrowbody,Tropical,84.0732,84.0644641284522
2082,ssp245,Widebody,Tropical,90.46605,90.4586187181571
2082,ssp585,Narrowbody,Tropical,84.21975,84.2316621228072
2082,ssp585,Widebody,Tropical,90.6219,90.6288529332712
2083,ssp585,Narrowbody,Tropical,84.2952,84.2382704818684
2083,ssp585,Widebody,Tropical,90.69055,90.6356666375837
2083,ssp245,Narrowbody,Tropical,84.0669,84.0660161327547
2083,ssp245,Widebody,Tropical,90.46665,90.4602587316892
2083,ssp370,Narrowbody,Tropical,84.17145,84.1657328618313
2083,ssp370,Widebody,Tropical,90.57555,90.5633003119407
2083,ssp126,Narrowbody,Tropical,83.915,83.950991818562
2083,ssp126,Widebody,Tropical,90.3146,90.3443576078216
2084,ssp370,Narrowbody,Tropical,84.16895,84.171224960191
2084,ssp370,Widebody,Tropical,90.56445,90.5689902562408
2084,ssp126,Narrowbody,Tropical,83.94175,83.9497066457086
2084,ssp126,Widebody,Tropical,90.34295,90.3429048163483
2084,ssp245,Narrowbody,Tropical,84.0402,84.067512841578
2084,ssp245,Widebody,Tropical,90.43535,90.4618442128338
2084,ssp585,Narrowbody,Tropical,84.2164,84.2449172140242
2084,ssp585,Widebody,Tropical,90.6148,90.6425229619241
2085,ssp245,Narrowbody,Tropical,84.0563,84.0689526961185
2085,ssp245,Widebody,Tropical,90.45065,90.463373486516
2085,ssp370,Narrowbody,Tropical,84.159,84.1768215778894
2085,ssp370,Widebody,Tropical,90.5612,90.5747874340079
2085,ssp126,Narrowbody,Tropical,83.94695,83.9483576076218
2085,ssp126,Widebody,Tropical,90.3427,90.341366761762
2085,ssp585,Narrowbody,Tropical,84.2585,84.251609720782
2085,ssp585,Widebody,Tropical,90.6565,90.6494300852248
2086,ssp585,Narrowbody,Tropical,84.2395,84.258355403649
2086,ssp585,Widebody,Tropical,90.6341,90.656396186418
2086,ssp126,Narrowbody,Tropical,83.9569,83.9469451718458
2086,ssp126,Widebody,Tropical,90.34385,90.3397430766188
2086,ssp370,Narrowbody,Tropical,84.179,84.1825339770798
2086,ssp370,Widebody,Tropical,90.57895,90.5807025707779
2086,ssp245,Narrowbody,Tropical,84.07095,84.0703341375725
2086,ssp245,Widebody,Tropical,90.47105,90.4648448776609
2087,ssp585,Narrowbody,Tropical,84.2659,84.2651616641324
2087,ssp585,Widebody,Tropical,90.663,90.6634294444358
2087,ssp245,Narrowbody,Tropical,84.0709,84.0716556071365
2087,ssp245,Widebody,Tropical,90.47045,90.4662567111937
2087,ssp370,Narrowbody,Tropical,84.13965,84.1883734199155
2087,ssp370,Widebody,Tropical,90.53855,90.5867463920865
2087,ssp126,Narrowbody,Tropical,83.9595,83.9454698059246
2087,ssp126,Widebody,Tropical,90.34625,90.3380333934748
2088,ssp126,Narrowbody,Tropical,83.92215,83.9439319774024
2088,ssp126,Widebody,Tropical,90.3206,90.3362373448861
2088,ssp370,Narrowbody,Tropical,84.16685,84.1943511685498
2088,ssp370,Widebody,Tropical,90.5675,90.5929296234695
2088,ssp585,Narrowbody,Tropical,84.2623,84.2720359037395
2088,ssp585,Widebody,Tropical,90.6603,90.6705380382106
2088,ssp245,Narrowbody,Tropical,84.0967,84.0729155460069
2088,ssp245,Widebody,Tropical,90.4928,90.4676073120395
2089,ssp245,Narrowbody,Tropical,84.09825,84.0741123953799
2089,ssp245,Widebody,Tropical,90.4926,90.4688950051235
2089,ssp585,Narrowbody,Tropical,84.24035,84.2789855239775
2089,ssp585,Widebody,Tropical,90.63605,90.6777301466744
2089,ssp370,Narrowbody,Tropical,84.21425,84.200478485136
2089,ssp370,Widebody,Tropical,90.60955,90.5992629904627
2089,ssp126,Narrowbody,Tropical,83.94915,83.9423321538232
2089,ssp126,Widebody,Tropical,90.33635,90.3343545634088
2090,ssp585,Narrowbody,Tropical,84.26575,84.2860179263538
2090,ssp585,Widebody,Tropical,90.66425,90.6850139487597
2090,ssp370,Narrowbody,Tropical,84.20815,84.2067666318274
2090,ssp370,Widebody,Tropical,90.60465,90.6057572186018
2090,ssp126,Narrowbody,Tropical,83.91475,83.9406708027312
2090,ssp126,Widebody,Tropical,90.3067,90.332384681599
2090,ssp245,Narrowbody,Tropical,84.0884,84.0752445964521
2090,ssp245,Widebody,Tropical,90.48595,90.4701181153708
2091,ssp126,Narrowbody,Tropical,83.91535,83.9389513261187
2091,ssp126,Widebody,Tropical,90.31015,90.3303305644396
2091,ssp585,Narrowbody,Tropical,84.32385,84.2931338517282
2091,ssp585,Widebody,Tropical,90.71705,90.6923901764532
2091,ssp370,Narrowbody,Tropical,84.21035,84.2132179364245
2091,ssp370,Widebody,Tropical,90.6026,90.612414484653
2091,ssp245,Narrowbody,Tropical,84.06355,84.0763122034363
2091,ssp245,Widebody,Tropical,90.44795,90.4712761838682
2092,ssp245,Narrowbody,Tropical,84.0425,84.0773168438185
2092,ssp245,Widebody,Tropical,90.4287,90.4723704774729
2092,ssp585,Narrowbody,Tropical,84.30635,84.3003269184012
2092,ssp585,Widebody,Tropical,90.70485,90.6998517013806
2092,ssp126,Narrowbody,Tropical,83.90875,83.9371764064136
2092,ssp126,Widebody,Tropical,90.3147,90.3281952006521
