zone,exp,year,avg_tas,avg_rho,avg_hdw,loess_avg_tas,loess_avg_rho,loess_avg_hdw
Subtropical,ssp126,2015,0,0,0,0.195841742768255,-0.00086575028474067,0.0185728945855453
Subtropical,ssp126,2016,0.236819282842362,-0.00106171375529573,0.0347595771235669,0.213246871610629,-0.000952095219356213,0.0174462690255643
Subtropical,ssp126,2017,0.0705604153974946,-0.000479444807031104,0.0484996613514404,0.230292599864647,-0.00103644531796102,0.0163680953688569
Subtropical,ssp126,2018,0.221159762214029,-0.00107359840252852,-0.020166150742166,0.246983531272139,-0.00111880360587621,0.0153354371493466
Subtropical,ssp126,2019,0.451743447396098,-0.00191997412279354,-0.00806281095711814,0.263324269574938,-0.0011991731084229,0.0143453579009569
Subtropical,ssp126,2020,0.432885984164841,-0.00173031720323236,0.0197111062372275,0.279319418514876,-0.00127755685092221,0.0133949211576114
Subtropical,ssp126,2021,0.396478443147601,-0.00177875071540723,0.0409747239926337,0.294973581833784,-0.00135395785869526,0.0124811904532335
Subtropical,ssp126,2022,0.543607982643266,-0.00184145845863837,-0.0376843904907327,0.310291363273495,-0.00142837915706318,0.0116012293217468
Subtropical,ssp126,2023,0.314355143191278,-0.00192779455336956,0.0517510058024318,0.325277366575839,-0.00150082377134708,0.0107521012970747
Subtropical,ssp126,2024,0.352102815186072,-0.0019654049698965,-0.0539964068710339,0.33993619548265,-0.00157129472686807,0.00993086991314068
Subtropical,ssp126,2025,0.475326584827428,-0.00197184548779572,0.0594607866457659,0.354272453735759,-0.00163979504894729,0.00913459870386836
Subtropical,ssp126,2026,0.27619744550725,-0.00125931079688502,-0.00956832567823218,0.368282258513325,-0.00170627360278939,0.00835721038585921
Subtropical,ssp126,2027,0.238243072567798,-0.00112452628331328,-0.0401358740759652,0.381953271792396,-0.00177067908512598,0.00759891702564565
Subtropical,ssp126,2028,0.496432940592229,-0.00212368490859571,0.0424349313130783,0.395277414513134,-0.0018330142685686,0.00686621618204753
Subtropical,ssp126,2029,0.443656289094349,-0.00231807168501041,0.0824686244315389,0.408246607615701,-0.00189328192572876,0.0061656054138847
Subtropical,ssp126,2030,0.275846759667843,-0.00114751762384446,-0.0158712069584261,0.420852772040259,-0.001951484829218,0.005503582279977
Subtropical,ssp126,2031,0.198495277831569,-0.00120755405913253,0.037104145799431,0.433087828726971,-0.00200762575164784,0.00488664433914428
Subtropical,ssp126,2032,0.328851159162241,-0.00180388873297366,0.0148929708644951,0.444943698615998,-0.00206170746562981,0.00432128915020639
Subtropical,ssp126,2033,0.386593647655786,-0.00198600588064646,0.0264122725509526,0.456412302647502,-0.00211373274377544,0.00381401427198317
Subtropical,ssp126,2034,0.279807496737021,-0.00175871903203495,0.00176183824865062,0.467485561761647,-0.00216370435869626,0.00337131726329448
Subtropical,ssp126,2035,0.65931751077386,-0.00265242385630193,-0.0410193916476054,0.478155396898594,-0.0022116250830038,0.00299969568296015
Subtropical,ssp126,2036,0.531967953276023,-0.0020797482905599,0.00529175560319217,0.488413728998505,-0.00225749768930958,0.00270564708980004
Subtropical,ssp126,2037,0.398501039118855,-0.00162250395499441,-0.0358130280640361,0.4984575108652,-0.00230154774706697,0.00239042741041214
Subtropical,ssp126,2038,0.6253987736103,-0.00313043227966747,-0.00927745276153935,0.508447481784213,-0.00234397308288182,0.00197527973521683
Subtropical,ssp126,2039,0.527086565660909,-0.00228448358416267,0.0128443305074253,0.518321242418273,-0.00238473485509434,0.00149668236876751
Subtropical,ssp126,2040,0.424500325507381,-0.00260284077136586,0.0297040972568077,0.528016393430113,-0.00242379422204474,0.000991113615617618
Subtropical,ssp126,2041,0.615552201010416,-0.00283088119186004,0.0568562288319443,0.537470535482461,-0.00246111234207326,0.000495051780320554
Subtropical,ssp126,2042,0.582669396603194,-0.00233779820962465,0.0463511662560507,0.546621269238048,-0.0024966503735201,4.49751674297372e-05
Subtropical,ssp126,2043,0.696026606010719,-0.00281049410173573,-0.0649600296653605,0.555406195359606,-0.00253036947472549,-0.000322637918501417
Subtropical,ssp126,2044,0.69996849359984,-0.00281506046078706,-0.0101746380824732,0.563762914509864,-0.00256223080402965,-0.000571309172919493
Subtropical,ssp126,2045,0.622061508236754,-0.00326132901480958,-0.0324210011817678,0.571629027351554,-0.00259219551977279,-0.000664560291271076
Subtropical,ssp126,2046,0.50017832049042,-0.00283230479773078,0.0636977053304566,0.578942134547406,-0.00262022478029514,-0.00056591296900275
Subtropical,ssp126,2047,0.583656313013876,-0.00220120166439819,0.0131726503983436,0.585639836760151,-0.00264627974393691,-0.000238888901561101
Subtropical,ssp126,2048,0.330982428145035,-0.0019038312927635,-0.0311426138215247,0.591476987649704,-0.00266919106376722,0.000431676238888377
Subtropical,ssp126,2049,0.6365066974044,-0.00255672867729895,-0.0410048194566022,0.596343912218833,-0.00268817631293134,0.00148456465218474
Subtropical,ssp126,2050,0.5151425180037,-0.00243448554753267,-0.00356339153522711,0.600381418144539,-0.00270377702988377,0.00284168145088823
Subtropical,ssp126,2051,0.462626821584365,-0.00236670575021236,0.0134338002480439,0.603730313103827,-0.002716534753079,0.00442493174755908
Subtropical,ssp126,2052,0.686541309561505,-0.00282459246581501,0.0163409944464119,0.6065314047737,-0.00272699102097153,0.00615622065475754
Subtropical,ssp126,2053,0.597235379061942,-0.00251077158009361,0.0295590148745792,0.608925500831161,-0.00273568737201586,0.00795745328504385
Subtropical,ssp126,2054,0.706251300198403,-0.00335841556595651,0.0314732638696955,0.611053408953214,-0.00274316534466648,0.00975053475097825
Subtropical,ssp126,2055,0.664301278660162,-0.0030447805037217,-0.00995467092765523,0.613055936816861,-0.00274996647737788,0.011457370165121
Subtropical,ssp126,2056,0.924341922651763,-0.00412863523424556,-0.00465081158266045,0.615073892099106,-0.00275663230860456,0.0129998646400323
Subtropical,ssp126,2057,0.702841076595178,-0.00278310376626134,-0.0260877844236922,0.617248082476954,-0.00276370437680101,0.0142999232882724
Subtropical,ssp126,2058,0.6466042736335,-0.00236527517711505,0.0415001077612316,0.619129912800189,-0.00276939557569438,0.0156746802614943
Subtropical,ssp126,2059,0.597464272828006,-0.00288309908723661,0.0133755549916326,0.620258957612224,-0.00277189017281922,0.0174265639584764
Subtropical,ssp126,2060,0.600352108174263,-0.00272320719776809,-0.0139767489427474,0.620758279130497,-0.00277168676734116,0.0194554208624674
Subtropical,ssp126,2061,0.528383663792624,-0.00258721387495808,-0.0192619155016556,0.620750939572449,-0.00276928395842584,0.0216610974567162
Subtropical,ssp126,2062,0.411475478706848,-0.00143901404013702,-0.000225648780442178,0.620360001155518,-0.00276518034523887,0.0239434402244713
Subtropical,ssp126,2063,0.504703724646845,-0.00267728388948929,-0.00124205453313619,0.619708526097145,-0.00275987452694588,0.0262022956489816
Subtropical,ssp126,2064,0.660792306457267,-0.00294735785049949,0.0324820659062044,0.618919576614767,-0.00275386510271249,0.0283375102134956
Subtropical,ssp126,2065,0.683773141543838,-0.00277313763972487,0.0765494370687363,0.618116214925826,-0.00274765067170435,0.0302489304012622
Subtropical,ssp126,2066,0.574336097647176,-0.00238915016189711,0.0118449338920499,0.617421503247761,-0.00274172983308706,0.03183640269553
Subtropical,ssp126,2067,0.632493606795038,-0.00306220049881611,0.080458993352563,0.61695850379801,-0.00273660118602626,0.0329997735795478
Subtropical,ssp126,2068,0.627998993472033,-0.00268215812794681,0.0780059838155398,0.616850278794014,-0.00273276332968757,0.0336388895365643
Subtropical,ssp126,2069,0.510134920041764,-0.00252730828141678,0.0316761757665565,0.617082218101269,-0.0027301151587933,0.0338342161519031
Subtropical,ssp126,2070,0.676507096582043,-0.00336510664257084,0.0634750308619139,0.617500712456365,-0.00272802420716922,0.0337594180903957
Subtropical,ssp126,2071,0.656304811556936,-0.00306353457023745,0.0725245554824587,0.618020325383384,-0.00272619203263618,0.0334541404545522
Subtropical,ssp126,2072,0.560448944116843,-0.00224459597443683,0.0363216452365931,0.618555620406407,-0.00272432019301501,0.0329580283468826
Subtropical,ssp126,2073,0.569896641016101,-0.00282967203908013,0.0435690797808825,0.619021161049517,-0.00272211024612653,0.0323107268698969
Subtropical,ssp126,2074,0.52755146663236,-0.00230711651421589,0.076357568820268,0.619331510836794,-0.00271926374979159,0.0315518811261052
Subtropical,ssp126,2075,0.697720658838307,-0.0027284203195157,0.0871182557907098,0.61940123329232,-0.00271548226183101,0.0307211362180177
Subtropical,ssp126,2076,0.5972123186217,-0.00312389628233389,0.0175708238769938,0.619144891940177,-0.00271046734006563,0.0298581372481443
Subtropical,ssp126,2077,0.772529412456549,-0.00316047911166195,-0.0425006009151407,0.618477050304446,-0.00270392054231628,0.0290025293189951
Subtropical,ssp126,2078,0.523579798764615,-0.00235399263986391,-0.00464410920803626,0.617312271909208,-0.0026955434264038,0.0281939575330801
Subtropical,ssp126,2079,0.7340530587839,-0.0030957616916869,0.0350408882381337,0.615565120278545,-0.00268503755014902,0.0274720669929096
Subtropical,ssp126,2080,0.580389269071873,-0.00184523348959842,0.0449851052442902,0.613412132130762,-0.00267297336123154,0.0267509557148628
Subtropical,ssp126,2081,0.686453016164194,-0.00277268561228738,-0.0146301873401096,0.611072102433767,-0.0026600698903047,0.0259229644003266
Subtropical,ssp126,2082,0.63119563095762,-0.00292290723202227,0.0270712014091759,0.608522982086048,-0.00264625156964994,0.0249951021793216
Subtropical,ssp126,2083,0.724369805708307,-0.00265157353727163,-0.0432872807716822,0.605742721986094,-0.00263144283154866,0.0239743781818687
Subtropical,ssp126,2084,0.415238186761485,-0.00195431315482431,0.0447882909611987,0.602709273032393,-0.00261556810828231,0.0228678015379886
Subtropical,ssp126,2085,0.41456330783916,-0.00217354168222483,0.0144953014090916,0.599400586123434,-0.00259855183213231,0.0216823813777021
Subtropical,ssp126,2086,0.732262127435206,-0.00356380276299273,0.015568721469374,0.595794612157703,-0.00258031843538009,0.02042512683103
Subtropical,ssp126,2087,0.615392151437845,-0.00270710999018631,0.018788224555677,0.591869302033691,-0.00256079235030706,0.019103047027993
Subtropical,ssp126,2088,0.595820392068504,-0.00184451573804356,-0.0522864278163353,0.587602606649885,-0.00253989800919467,0.0177231510986119
Subtropical,ssp126,2089,0.608036521332735,-0.0027847112429864,0.0856829648894695,0.582972476904773,-0.00251755984432432,0.0162924481729075
Subtropical,ssp126,2090,0.48410378459505,-0.00222859221709282,-0.0357304137398944,0.577956863696843,-0.00249370228797746,0.0148179473809006
Subtropical,ssp126,2091,0.631090551281091,-0.00276146632505458,-0.0149954685609992,0.572553401812868,-0.00246833460189767,0.0133061168262568
Subtropical,ssp126,2092,0.678176993975967,-0.00224372225002023,-0.00973934597482229,0.566781783803437,-0.00244154072247997,0.0117560101519522
Subtropical,ssp126,2093,0.651866648708676,-0.00267449840337242,-0.0864079133045408,0.560653047212766,-0.00241335709398293,0.0101635147969731
Subtropical,ssp126,2094,0.643468084512165,-0.00346863424047861,0.043791732328927,0.55417822958507,-0.00238382016066513,0.00852451820030589
Subtropical,ssp126,2095,0.503627809741829,-0.00272321054965752,0.101508661667177,0.547368368464568,-0.00235296636678515,0.00683490780093692
Subtropical,ssp126,2096,0.644040208447677,-0.00288044690628486,0.0419804924523897,0.540234501395474,-0.00232083215660156,0.00509057103785252
Subtropical,ssp126,2097,0.569906758098057,-0.0023349439409186,-0.0202819138360022,0.532787665922004,-0.00228745397437295,0.00328739535003903
Subtropical,ssp126,2098,0.582507133539991,-0.00208603490505199,-0.0643649722179713,0.525038899588374,-0.00225286826435788,0.00142126817648281
Subtropical,ssp126,2099,0.418572723561113,-0.00161639325415197,0.0844162020766617,0.516999239938801,-0.00221711147081494,-0.000511923043829821
Subtropical,ssp126,2100,0.283746626785046,-0.00140172461370924,0.00442094310148411,0.5086797245175,-0.0021802200380027,-0.0025162908719125
Subtropical,ssp245,2015,0,0,0,0.191384288372482,-0.00107475953331965,-0.00914954909567657
Subtropical,ssp245,2016,0.112633995236081,9.73196522873199e-05,-0.0132170845406714,0.215257457374332,-0.00118224823772848,-0.0113883301726351
Subtropical,ssp245,2017,0.194657922920271,-0.00109530787232104,-0.0428922093347062,0.238994551413589,-0.0012887472479745,-0.0135499038262902
Subtropical,ssp245,2018,0.102535179600125,-0.00118360665603268,-0.0942823203239227,0.262587044970967,-0.00139420549168573,-0.0156292149795581
Subtropical,ssp245,2019,0.386376350825344,-0.00281174560787623,-0.0149084681221998,0.286026412527177,-0.00149857189649016,-0.0176212085553551
Subtropical,ssp245,2020,0.487009889387139,-0.00215705313547532,0.04619101523725,0.309304128562928,-0.0016017953900158,-0.0195208294765976
Subtropical,ssp245,2021,0.40295570920398,-0.00235075209910618,0.0562065020567211,0.332411667558934,-0.00170382489989064,-0.0213230226662017
Subtropical,ssp245,2022,0.542712661875783,-0.0029444024282006,0.0192281663458886,0.355340503995906,-0.00180460935374269,-0.0230227330470839
Subtropical,ssp245,2023,0.699986344612796,-0.00275649766093045,-0.0157054479346992,0.378082112354554,-0.00190409767919995,-0.0246149055421603
Subtropical,ssp245,2024,0.339958597040834,-0.00184472017547965,0.0253021832746012,0.400627967115591,-0.00200223880389043,-0.0260944850743474
Subtropical,ssp245,2025,0.62202580322213,-0.00276042560894685,-0.0101417184479162,0.422969542759727,-0.00209898165544212,-0.0274564165665613
Subtropical,ssp245,2026,0.297612110853265,-0.00137981503664397,-0.052084697775125,0.445094633353479,-0.00219425529719156,-0.0286947710721198
Subtropical,ssp245,2027,0.341748498965899,-0.00148184812896401,-0.128948863551202,0.467007226200016,-0.00228808406758628,-0.0298136874945945
Subtropical,ssp245,2028,0.378836167113207,-0.00177856622799877,-0.0509082861685268,0.488723085635024,-0.00238055980692074,-0.0308232125322818
Subtropical,ssp245,2029,0.290187772223362,-0.00228671918625101,0.0217734855363898,0.51025797599419,-0.00247177435548938,-0.0317333928834786
Subtropical,ssp245,2030,0.493166417897101,-0.0025605302539331,-0.0489436367233087,0.531627661613201,-0.00256181955358667,-0.0325542752464814
Subtropical,ssp245,2031,0.557938210322959,-0.00250376488426851,-0.132603711132938,0.552847906827744,-0.00265078724150707,-0.0332959063195871
Subtropical,ssp245,2032,0.655789809746239,-0.00282339072004634,-0.059062711442083,0.573934475973506,-0.00273876925954503,-0.0339683328010923
Subtropical,ssp245,2033,0.675985027427089,-0.00368995724885512,-0.0807119596640313,0.594903133386174,-0.00282585744799501,-0.0345816013892936
Subtropical,ssp245,2034,0.903815097001825,-0.00413875577054967,-0.0020917887846581,0.615769643401436,-0.00291214364715146,-0.0351457587824878
Subtropical,ssp245,2035,0.686780835629122,-0.00319295066917236,-0.0461776438484867,0.636549770354977,-0.00299771969730886,-0.0356708516789715
Subtropical,ssp245,2036,0.690281732419976,-0.00328738673499074,-0.0162005482487615,0.657259278582486,-0.00308267743876165,-0.0361669267770414
Subtropical,ssp245,2037,0.703137956489115,-0.00315451382329135,-0.04507592792487,0.677735107233588,-0.0031660001629431,-0.0365081980064886
Subtropical,ssp245,2038,0.87742001261779,-0.00374881960089346,-0.0850523838983079,0.697848918125192,-0.00324689328690496,-0.0365908420797887
Subtropical,ssp245,2039,0.49825861419032,-0.00261106824000001,-0.0866427363388342,0.717668559593903,-0.00332578183936942,-0.0364578498692653
Subtropical,ssp245,2040,0.666965378359635,-0.00344336462096706,0.0248748567831174,0.73726187997633,-0.00340309084905866,-0.0361522122472418
Subtropical,ssp245,2041,0.491406888438235,-0.00222167239245707,-0.0249878683581661,0.756696727609079,-0.00347924534469485,-0.0357169200860418
Subtropical,ssp245,2042,0.721287977866382,-0.00314823914112039,0.0643562112431724,0.776040950828758,-0.00355467035500018,-0.0351949642579889
Subtropical,ssp245,2043,0.757692462575562,-0.00299356235418724,-0.0988719101963631,0.795362397971972,-0.00362979090869684,-0.0346293356354066
Subtropical,ssp245,2044,0.678434006695227,-0.00252348569682881,-0.0548720736860626,0.814728917375331,-0.003705032034507,-0.0340630250906184
Subtropical,ssp245,2045,0.899837871251293,-0.00355227439203132,-0.11223299795968,0.83420835737544,-0.00378081876115284,-0.0335390234959479
Subtropical,ssp245,2046,0.846972109361559,-0.00413180923395839,-0.0280045361159322,0.853868566308907,-0.00385757611735655,-0.0331003217237186
Subtropical,ssp245,2047,0.800766226586802,-0.00419222332336688,-0.0107007350964343,0.873777392512339,-0.0039357291318403,-0.0327899106462541
Subtropical,ssp245,2048,0.980959482281094,-0.00474173433611713,0.0113027880717809,0.894147599451509,-0.00401620135109964,-0.03252081309555
Subtropical,ssp245,2049,0.914237081534623,-0.00403695318521269,-0.00824233684292874,0.915039446608666,-0.00409911244928498,-0.0321916336705343
Subtropical,ssp245,2050,1.10697355413498,-0.00467493053308821,-0.0762784716362863,0.936292026345123,-0.00418368164660085,-0.0318237358939287
Subtropical,ssp245,2051,1.32854340320006,-0.00598125287948381,0.00651458840644015,0.9577444310222,-0.00426912816325174,-0.0314384832884551
Subtropical,ssp245,2052,0.807440497806738,-0.00376737842669184,0.0632585771866463,0.979235753001211,-0.00435467121944219,-0.0310572393768354
Subtropical,ssp245,2053,0.945787552588286,-0.00456244455965571,0.00143872361995356,1.00060508464347,-0.00443953003537669,-0.0307013676817914
Subtropical,ssp245,2054,0.944703607592714,-0.00456791802499157,-0.0207050609681358,1.0216915183103,-0.00452292383125977,-0.030392231726045
Subtropical,ssp245,2055,0.828085943008091,-0.00394560708052971,-0.0196749034845074,1.04233414636301,-0.00460407182729594,-0.0301511950323181
Subtropical,ssp245,2056,0.820758067803297,-0.00332691254132933,-0.0807827658980642,1.06237206116292,-0.0046821932436897,-0.0299996211233323
Subtropical,ssp245,2057,1.22454420069164,-0.00517309477508743,-0.103134576363961,1.08164435507135,-0.00475650730064558,-0.0299588735218098
Subtropical,ssp245,2058,1.28128824776439,-0.00533524113322126,-0.0414382332995253,1.10040591643146,-0.00482766540651853,-0.0300874314553261
Subtropical,ssp245,2059,1.2196343052214,-0.00519851462937959,0.000333472765639886,1.1190119014257,-0.00489696333010862,-0.0304057483160101
Subtropical,ssp245,2060,1.24142384947749,-0.0052356492636283,-0.0357550812777068,1.13745180417432,-0.00496458683228804,-0.0308781488734129
Subtropical,ssp245,2061,1.15898055234254,-0.00481686115405267,0.00159388058223842,1.15571511879757,-0.00503072167392894,-0.0314689578970857
Subtropical,ssp245,2062,1.19935747278873,-0.0051281283836444,-0.12968565492478,1.17379133941569,-0.00509555361590353,-0.0321425001565797
Subtropical,ssp245,2063,1.14074443613686,-0.0050152412365978,0.0133796518993177,1.19166996014894,-0.00515926841908397,-0.032863100421446
Subtropical,ssp245,2064,1.24883432585216,-0.00541773605234153,-0.0793412351544207,1.20934047511755,-0.00522205184434244,-0.0335950834612358
Subtropical,ssp245,2065,1.26718748710999,-0.0058404574855182,-0.0554571147661536,1.22679237844179,-0.00528408965255112,-0.0343027740455002
Subtropical,ssp245,2066,1.25583840907922,-0.00601858450442872,0.0112580431212299,1.2440151642419,-0.00534556760458219,-0.0349504969437905
Subtropical,ssp245,2067,1.27271053832482,-0.00517395721455061,0.0141183188304916,1.26099832663812,-0.00540667146130783,-0.0355025769256578
Subtropical,ssp245,2068,1.15926117226206,-0.00475730395089613,-0.0867719016124475,1.27773135975071,-0.00546758698360021,-0.0359233387606532
Subtropical,ssp245,2069,1.26410034637814,-0.00511217120615815,-0.0830490186697919,1.29443221768795,-0.00552880720887049,-0.0361924546629124
Subtropical,ssp245,2070,1.40752170177871,-0.00609453296926521,-0.0490376005437812,1.31125261861213,-0.00559045309142305,-0.0363357316479807
Subtropical,ssp245,2071,1.29079453339557,-0.0058005871798974,-0.00773908275064539,1.3280827027245,-0.00565215226746991,-0.0363866966875241
Subtropical,ssp245,2072,1.10568394011756,-0.00470584465162993,-0.0148273798554377,1.34481261022628,-0.00571353237322307,-0.0363788767532084
Subtropical,ssp245,2073,1.5207829855014,-0.00630162558128422,-0.00804116902612906,1.36133248131872,-0.00577422104489456,-0.0363457988166995
Subtropical,ssp245,2074,1.34768488155248,-0.00558583304476445,-0.0139082568149402,1.37753245620304,-0.00583384591869639,-0.0363209898496633
Subtropical,ssp245,2075,1.26157179514877,-0.00532916543874595,0.0332214918226783,1.3933026750805,-0.00589203463084057,-0.0363379768237658
Subtropical,ssp245,2076,1.40831130025373,-0.00638949317981963,-0.0823947995043648,1.40853327815231,-0.00594841481753912,-0.0364302867106729
Subtropical,ssp245,2077,1.63079126370013,-0.00656616217355688,-0.0180301841194046,1.42311440561973,-0.00600261411500407,-0.0366314464820504
Subtropical,ssp245,2078,1.21208164329113,-0.00478283743976826,-0.0540208030836684,1.43693619768399,-0.00605426015944741,-0.0369749831095643
Subtropical,ssp245,2079,1.47886105774438,-0.00612071623442478,-0.029909242332288,1.44988879454632,-0.00610298058708117,-0.0374944235648804
Subtropical,ssp245,2080,1.52663591779236,-0.00655116216017415,-0.105038173518923,1.46219560105322,-0.00614951588431377,-0.0381219135350819
Subtropical,ssp245,2081,1.49102575236213,-0.00666389283654345,-0.0320618459586299,1.47414290159105,-0.00619481490253686,-0.0387723838218936
Subtropical,ssp245,2082,1.40244973136731,-0.00589815009832861,0.0104860586100548,1.48571515567081,-0.00623881782543726,-0.0394535390689436
Subtropical,ssp245,2083,1.42824332248978,-0.00574853514418905,-0.0369002140905916,1.49689682280354,-0.00628146483670178,-0.04017308391986
Subtropical,ssp245,2084,1.49890585014765,-0.00595643781867694,-0.120776466410232,1.50767236250024,-0.00632269612001723,-0.040938723018271
Subtropical,ssp245,2085,1.64081029127993,-0.00708560985115869,-0.0719245947989888,1.51802623427194,-0.00636245185907045,-0.0417581610078047
Subtropical,ssp245,2086,1.78371211459046,-0.00706519824825835,-0.00177834172487401,1.52794289762965,-0.00640067223754824,-0.0426391025320893
Subtropical,ssp245,2087,1.5633703418913,-0.0071056386220838,-0.0595194732835078,1.53740681208438,-0.00643729743913744,-0.0435892522347529
Subtropical,ssp245,2088,1.42807932627898,-0.00584174995648001,-0.0477809026752141,1.54640243714715,-0.00647226764752484,-0.0446163147594236
Subtropical,ssp245,2089,1.6255734598476,-0.00678862813025161,-0.00839740359710506,1.55491423232898,-0.00650552304639728,-0.0457279947497297
Subtropical,ssp245,2090,1.8514143313277,-0.00739534348474535,-0.0310464220412499,1.56292665714089,-0.00653700381944158,-0.0469319968492993
Subtropical,ssp245,2091,1.5636499368195,-0.00658609933026333,-0.0263180785462218,1.57042834352881,-0.00656666785237208,-0.0482268689390144
Subtropical,ssp245,2092,1.3901206803576,-0.00589086510059822,-0.0129877389958923,1.57742421273948,-0.00659453639686175,-0.0496037482987359
Subtropical,ssp245,2093,1.56734426801251,-0.0065488328571699,-0.0493073240197055,1.58392315823512,-0.00662064468553538,-0.05105922367056
Subtropical,ssp245,2094,1.68173021154979,-0.00726187659239064,0.0105380236282056,1.58993407347796,-0.00664502795101771,-0.052589883796583
Subtropical,ssp245,2095,1.49974656786736,-0.00650762396702853,-0.0661048541764173,1.59546585193022,-0.00666772142593352,-0.0541923174189011
Subtropical,ssp245,2096,1.69504875111977,-0.00716078860772695,-0.0904543936389031,1.60052738705413,-0.00668876034290758,-0.0558631132796106
Subtropical,ssp245,2097,1.64582410693225,-0.00743669870821795,-0.0465879428980522,1.6051275723119,-0.00670817993456465,-0.0575988601208079
Subtropical,ssp245,2098,1.48638100595883,-0.00557827628116558,-0.00710000096646546,1.60927530116576,-0.00672601543352949,-0.059396146684589
Subtropical,ssp245,2099,1.64256298770789,-0.00683693126142271,-0.120325978859843,1.61297946707794,-0.00674230207242689,-0.0612515617130504
Subtropical,ssp245,2100,1.50064182535527,-0.00613985919852422,-0.110886049790663,1.61624896351066,-0.00675707508388159,-0.0631616939482882
Subtropical,ssp370,2015,0,0,0,0.166618965061498,-0.00117950414225767,0.0897220184280032
Subtropical,ssp370,2016,0.282307450324367,-0.00168318192802874,0.0459264816896545,0.18076505184324,-0.00122460291936588,0.0891882841877277
Subtropical,ssp370,2017,0.299089185456637,-0.00263480526509219,0.0988766993149932,0.195534139910214,-0.00127252519154731,0.0886371526009169
Subtropical,ssp370,2018,0.363113795820766,-0.00200919196179794,0.137036369320564,0.210950573884173,-0.0013233523619305,0.0880636694930472
Subtropical,ssp370,2019,0.321982970512806,-0.00171226713605854,0.227323860498766,0.227038698386871,-0.00137716583364399,0.0874628806895946
Subtropical,ssp370,2020,0.380622717201845,-0.00145705646276739,0.0987764554894306,0.243822858040062,-0.00143404700981633,0.0868298320160354
Subtropical,ssp370,2021,0.131113366681632,-0.000736123663720889,-0.0400136783060501,0.261327397465498,-0.00149407729357605,0.0861595692978457
Subtropical,ssp370,2022,-0.00709353911821609,-0.000462274487349257,0.0676291883325479,0.279576661284933,-0.0015573380880517,0.0854471383605017
Subtropical,ssp370,2023,0.177692821211565,-0.00103244772578792,0.127036339348511,0.29859499412012,-0.00162391079637181,0.0846875850294796
Subtropical,ssp370,2024,0.272750556795813,-0.0012687429609779,0.0827553803607604,0.318406740592814,-0.00169387682166492,0.0838759551302555
Subtropical,ssp370,2025,0.35500511223438,-0.00216741520506791,0.118403458587087,0.339036245324766,-0.00176731756705958,0.0830072944883057
Subtropical,ssp370,2026,0.651724402681055,-0.00308331551421404,0.080838635216026,0.360542209195197,-0.00184445622102339,0.0820753570651695
Subtropical,ssp370,2027,0.392271514135075,-0.00197380310819195,0.105202825111201,0.382929199187236,-0.00192532878352857,0.0810833692659916
Subtropical,ssp370,2028,0.476243650598519,-0.00230833750303439,0.0410631610919614,0.406140359078502,-0.0020097358749606,0.0800405855816567
Subtropical,ssp370,2029,0.411681490383444,-0.00190411515921674,0.109306232916581,0.430118832646611,-0.00209747811570495,0.078956260503049
Subtropical,ssp370,2030,0.460480557427388,-0.00205275175140929,0.0671640467232741,0.454807763669183,-0.00218835612614709,0.077839648521053
Subtropical,ssp370,2031,0.228714564753318,-0.00143294031709607,0.0788331440400674,0.480150295923836,-0.00228217052667252,0.0767000041265529
Subtropical,ssp370,2032,0.505970359267622,-0.00230252020354871,0.101774228118381,0.506089573188189,-0.00237872193766669,0.0755465818104332
Subtropical,ssp370,2033,0.423913407973032,-0.00274737484486143,0.0973602917218939,0.532568739239859,-0.00247781097951509,0.0743886360635784
Subtropical,ssp370,2034,0.564767639826414,-0.0027326424788916,0.066539521837925,0.559530937856465,-0.0025792382726032,0.0732354213768727
Subtropical,ssp370,2035,0.641573137915543,-0.00318965226986379,0.0840310381380318,0.586919312815624,-0.00268280443731649,0.0720961922412005
Subtropical,ssp370,2036,0.702874853005199,-0.00253487227203641,0.0645062018147597,0.614677007894956,-0.00278831009404043,0.0709802031474463
Subtropical,ssp370,2037,0.651053678037556,-0.00277125488656393,0.110747982185327,0.643396987549343,-0.00289791103162902,0.0697986279635055
Subtropical,ssp370,2038,0.506522457517917,-0.00221927798447474,0.104360491590634,0.67357016586996,-0.00301338078776456,0.068478434157657
Subtropical,ssp370,2039,0.321260516444738,-0.00211765846350409,0.0684321346068222,0.704986611088866,-0.00313394660607502,0.0670525666213605
Subtropical,ssp370,2040,0.784903127726182,-0.00371726871086464,0.00878383228714563,0.737436391438119,-0.00325883573018837,0.0655539702460755
Subtropical,ssp370,2041,0.638324407238599,-0.00264154616065215,0.10093223139976,0.770709575149778,-0.00338727540373257,0.0640155899232615
Subtropical,ssp370,2042,0.791208527395895,-0.00373209884487702,0.055929189625032,0.804596230455902,-0.00351849287033558,0.0624703705443781
Subtropical,ssp370,2043,0.844869098271659,-0.00350888120875359,0.0525821280216392,0.838886425588548,-0.00365171537362536,0.0609512570008848
Subtropical,ssp370,2044,0.996583300198949,-0.00400285557294611,0.100184273702119,0.873370228779776,-0.00378617015722989,0.0594911941842412
Subtropical,ssp370,2045,0.795924803464629,-0.0032566337289035,0.0400202237535199,0.907837708261644,-0.00392108446477711,0.0581231269859068
