year,ssp,zone,avg_tas,avg_hurs,avg_ps,avg_rho,avg_hdw,max_tas,min_rho,avg_tas_loess,avg_hurs_loess,avg_ps_loess,avg_rho_loess,avg_hdw_loess,max_tas_loess,min_rho_loess
2074,ssp585,Subtropical,23.8712358490566,64.0159301886792,962.374169811321,1.12014612264151,2.67036953773585,54.53,0.675009,23.7065150956517,63.2278056240013,962.82038149698,1.121476951257,2.68937632681836,53.6914323324425,0.673563098958252
2075,ssp126,Subtropical,22.2181603773585,62.3990839622642,962.83333018868,1.12791543396226,2.68985395283019,50.08,0.683267,21.953174963046,64.1270098997792,962.731538071809,1.12872170596035,2.64958198084275,50.7863889685642,0.675280225800569
2075,ssp245,Subtropical,22.7137547169812,63.4810311320755,963.053603773585,1.12597819811321,2.63601078301887,51.765,0.675595,22.6613830276096,63.5726162352635,962.844884469088,1.12588362703954,2.64428126028616,51.7866570786191,0.674389957388188
2075,ssp370,Subtropical,23.2007735849057,65.0964849056604,962.997726415094,1.12357751886792,2.60787700943396,53.9620000000001,0.679085,23.1454984338414,64.0616313103926,962.827678790816,1.1237959878235,2.60803741184311,53.1942147934301,0.672716680496351
2075,ssp585,Subtropical,23.6368962264151,62.700779245283,962.553396226415,1.12138525471698,2.68083683962264,53.569,0.66821,23.7629402034348,63.1874439523839,962.826645382855,1.12124934756472,2.68934063603962,53.7744868456844,0.673500084648812
2076,ssp126,Subtropical,22.129820754717,64.2592056603774,962.491933962264,1.12769462264151,2.64714230188679,50.8970000000001,0.675223,21.9504312935448,64.1258434886662,962.733209157535,1.12873495793811,2.65057700479671,50.7878494411565,0.675305057000667
2076,ssp245,Subtropical,22.5519245283019,64.4126396226415,962.937924528302,1.12633848113208,2.58271795283019,52.031,0.678396,22.6834214375594,63.5626134290471,962.85265957223,1.12579842148229,2.64342632789862,51.8286727741693,0.674319096657301
2076,ssp370,Subtropical,23.2924811320755,63.6933462264151,962.887773584905,1.12328363207547,2.60272468867924,53.778,0.678048,23.1848279491096,64.027568605426,962.833390949283,1.12363936905584,2.60683771370396,53.2332911542833,0.672763532690296
2076,ssp585,Subtropical,23.7960188679246,63.1780905660377,962.868103773585,1.12114528301887,2.68795163207547,53.723,0.669506,23.8194815168601,63.1481000567453,962.83319507892,1.12102147989413,2.68927317868692,53.8576122979421,0.673437700574843
2077,ssp126,Subtropical,22.0161037735849,64.4298584905661,962.864075471698,1.12861448113208,2.63275566981132,52.713,0.670952,21.9478125035188,64.1237599875942,962.734438881116,1.12874723209924,2.65175694493483,50.7896988741621,0.675326581030476
2077,ssp245,Subtropical,22.6956037735849,62.4762,962.816547169811,1.12582227358491,2.69254978301887,52.312,0.675997,22.7045352276513,63.5534538791635,962.859560193598,1.12571617356699,2.64257783680964,51.8669978359856,0.674256601871543
2077,ssp370,Subtropical,23.259462264151,64.6354311320755,962.619311320755,1.12299004716981,2.5861081509434,54.637,0.669088,23.2249198144044,63.9959259703416,962.839346561314,1.12347959708676,2.60563125317058,53.2727797343376,0.672802320834947
2077,ssp585,Subtropical,23.9144056603774,62.7227641509434,962.831075471698,1.12067183962264,2.75391128301887,54.161,0.666751,23.8760977148075,63.11020426391,962.839960481077,1.12079339668044,2.68916579247178,53.9406113268984,0.673375948886608
2078,ssp126,Subtropical,21.7921320754717,65.7089386792453,963.040613207547,1.12959496226415,2.57013286792453,51.36,0.681489,21.9454106752926,64.1205912511353,962.735163399265,1.12875809734525,2.65315053587576,50.7918491327843,0.675343323165688
2078,ssp245,Subtropical,22.6072264150944,62.4736669811321,963.073566037736,1.12644287735849,2.62660699056604,51.619,0.676027,22.7245339002778,63.5450136370523,962.865307370776,1.12563743613116,2.64174608542313,51.9001426995424,0.674205033585586
2078,ssp370,Subtropical,23.5602075471698,63.5435452830189,962.87137735849,1.12210656603774,2.5533525754717,53.0460000000001,0.679323,23.2658883522385,63.9674515226481,962.845515147924,1.12331610135127,2.6044190922959,53.3131327194008,0.672828777226349
2078,ssp585,Subtropical,24.124283018868,61.7884132075472,962.855150943396,1.11986149056604,2.69565758490566,53.5150000000001,0.674462,23.9327474761567,63.0741869007029,962.846871485225,1.12056514635889,2.68901031510569,54.0232865702363,0.673314831734371
2079,ssp126,Subtropical,22.0528867924529,63.4389933962264,962.628613207547,1.12829374528302,2.6129664245283,50.204,0.674796,21.9433178911908,64.1161691338619,962.73531886869,1.12876712257763,2.65478651223818,50.7942120822264,0.675353808681997
2079,ssp245,Subtropical,22.8460283018868,63.0525981132075,962.637113207547,1.12491353773585,2.64903917924528,51.023,0.672496,22.7432269578313,63.5371687541531,962.86962214135,1.12556276201232,2.640941372143,51.9266178003144,0.674166952354104
2079,ssp370,Subtropical,23.3965943396227,63.0661556603774,963.02866981132,1.12305993396226,2.58531405660377,53.097,0.670888,23.3078478851248,63.9428933798545,962.851866230131,1.12314831128437,2.60320229313286,53.3548022952811,0.672838634160552
2079,ssp585,Subtropical,24.0247169811321,62.7481150943396,963.356783018868,1.12077591509434,2.66972466981132,55.166,0.681842,23.9893894797876,63.0404782939485,962.853857987267,1.12033677736472,2.68879858430017,54.1054406656388,0.673254351268396
2080,ssp126,Subtropical,22.0399716981132,62.9953028301887,962.739283018868,1.12846460377359,2.6772233490566,51.1760000000001,0.678455,21.9413471018089,64.1107507146479,962.73507047951,1.12877524859425,2.65659782574381,50.7969969473745,0.675361152373073
2080,ssp245,Subtropical,22.8435188679245,63.2178764150943,962.702981132075,1.12493376415094,2.61431438679245,49.625,0.68145,22.7610167276895,63.5300834643087,962.873105530313,1.12549101622966,2.64014653498258,51.9495825039798,0.674137317376784
2080,ssp370,Subtropical,23.2228018867925,63.1150679245283,962.938886792452,1.12366886792453,2.60337652830189,53.365,0.672569,23.3505988494422,63.920682507909,962.858488430989,1.12297727353617,2.60197538912474,53.3971090764012,0.672841025519941
2080,ssp585,Subtropical,23.9946981132076,62.1430764150943,963.010886792453,1.12061239622641,2.71106846226415,52.2890000000001,0.675853,24.0460877519826,63.008206438239,962.86106549373,1.12010827399776,2.68855273936371,54.1874451339206,0.673194474621526
2081,ssp126,Subtropical,21.7413679245283,65.1243462264151,962.603773584906,1.12939288679245,2.68088741509434,50.098,0.669726,21.9392515077079,64.1047116361741,962.734610931711,1.1287836765973,2.6585027833252,50.8004542498204,0.675369382123821
2081,ssp245,Subtropical,22.6764716981132,63.4132283018868,962.780698113208,1.12585583962264,2.64469934905661,53.122,0.678204,22.7784111843851,63.5240372832535,962.876511815787,1.12542074726573,2.63933797980188,51.9730197367514,0.674109560469689
2081,ssp370,Subtropical,23.2691792452831,63.6873150943396,962.451566037736,1.1228470754717,2.65068191509434,52.529,0.6716,23.3938716505521,63.898830785345,962.865478020867,1.12280437023453,2.60073383633781,53.4390699567732,0.672847339391207
2081,ssp585,Subtropical,23.9557547169812,63.6187773584906,962.538320754717,1.12005531132075,2.73135324528302,54.259,0.670297,24.1029295859614,62.9762593308958,962.868674924581,1.11987959040423,2.68829836106014,54.2697865693921,0.67313520368305
2082,ssp126,Subtropical,21.8372358490566,64.2767320754717,962.82133018868,1.1292809245283,2.67050567924528,51.126,0.675694,21.9370335661611,64.0980615987227,962.733917646808,1.12879236609476,2.66050815241725,50.8045577998258,0.675378392846791
2082,ssp245,Subtropical,22.9392075471698,63.8237018867925,962.722990566038,1.12455512264151,2.62255051886792,53.227,0.675318,22.7953783010433,63.5190791852645,962.879791915058,1.12535203315313,2.63851635677482,51.9966752749062,0.67408395111205
2082,ssp370,Subtropical,23.1866226415095,64.1117896226415,962.906056603774,1.12376362264151,2.60880303773585,54.398,0.672588,23.4376755644409,63.8774576985491,962.872815991748,1.12262953403107,2.59948008075945,53.4806815415884,0.672856689376853
2082,ssp585,Subtropical,24.1366886792453,63.5480575471698,963.25016981132,1.12010472641509,2.64334946226415,53.4020000000001,0.678763,24.1599085610103,62.9447073028373,962.876669295871,1.11965072978893,2.68803244928396,54.35244021998,0.673076592737905
2083,ssp126,Tropical,25.4815496183206,72.1338729007634,972.495335877863,1.12348010687023,2.50092427022901,49.505,0.785515,25.6157490046965,71.7450924210897,972.693998401188,1.12319354802027,2.49189722873343,48.5485641870088,0.782002629240412
2083,ssp245,Tropical,26.4099961832061,71.6195675572519,973.058591603054,1.12017117557252,2.5820756129771,48.261,0.783927,26.3646333575552,71.6228198610443,972.818294218088,1.12008379423802,2.55044040897059,49.0354273427382,0.77913314302651
2083,ssp370,Tropical,27.2011717557252,70.775438167939,973.344919847329,1.11722380534351,2.56298713740458,49.2840000000001,0.779111,27.0406551028617,71.6139903697209,972.905624059395,1.11724998815851,2.52626941519622,50.0707826576189,0.778843475819936
2083,ssp585,Tropical,27.8473015267176,71.2102110687023,973.21343129771,1.11415889312977,2.51688788931298,50.932,0.776642,27.4937940417931,71.3985667962388,972.938498265411,1.11533813279317,2.52507764772223,50.4113374750254,0.775635640386514
2084,ssp126,Tropical,25.5601145038168,71.3135366412214,972.787061068702,1.12361666793893,2.53754301717557,50.261,0.78547,25.6068185879235,71.7600389811483,972.690209648215,1.12322553069735,2.49069144483295,48.533141174705,0.782068279887943
2084,ssp245,Tropical,26.1812938931298,71.9965736641222,972.727408396947,1.12073905343511,2.59471255038168,49.288,0.781849,26.3739901484536,71.6259223720217,972.820908707871,1.12004560760534,2.55127374718712,49.0792565247306,0.779098253699331
2084,ssp370,Tropical,27.1028435114504,71.6580198473283,972.902664122137,1.11697257251908,2.49976834351145,49.993,0.77483,27.0803981764353,71.5958983141816,972.914193005017,1.11708962942839,2.52679115820375,50.1155582266734,0.778699949136525
2084,ssp585,Tropical,27.440251908397,71.3697335877863,973.236694656488,1.11594181679389,2.54808179770993,48.972,0.773568,27.5424452312536,71.3828804469132,972.947177733872,1.11513864431216,2.52454209329803,50.4668015273698,0.775528360087711
2085,ssp126,Tropical,25.5936145038168,71.5416061068702,972.747377862596,1.12338685877863,2.4906940759542,46.967,0.780187,25.5973399745858,71.7762887977407,972.686074599297,1.12325927535915,2.48933325063332,48.5161648459122,0.782134492580639
2085,ssp245,Tropical,26.3687557251909,71.8464545801527,972.721324427481,1.11993085114504,2.54788012328244,48.735,0.778019,26.3828389963655,71.6296933762836,972.823313971274,1.12000928181434,2.55210456445574,49.124643087347,0.779064392397462
2085,ssp370,Tropical,27.0384961832061,72.0056404580153,973.04395038168,1.11735376717557,2.53681009465649,52.499,0.779684,27.1208302945938,71.5776052538099,972.923045063645,1.11692663313467,2.52731158783436,50.158958285655,0.778549128578619
2085,ssp585,Tropical,27.6484618320611,71.4984809160305,972.698423664122,1.11435790839695,2.48659530152672,49.975,0.771722,27.5915734031934,71.3671026157067,972.95607764684,1.1149373506094,2.5239764795173,50.5221217215863,0.775424705172568
2086,ssp126,Tropical,25.5169389312977,71.7751332061069,972.497938931298,1.12339541984733,2.49991725534351,48.9550000000001,0.78274,25.5873078969937,71.7938869456111,972.681582392852,1.12329478493057,2.48781466282719,48.4974719818515,0.78220106112671
2086,ssp245,Tropical,26.3647824427481,72.1274580152672,973.215454198473,1.1204617480916,2.57395847099237,49.048,0.779047,26.3911554784367,71.634198568534,972.825470932161,1.11997486476118,2.55292868466083,49.1717413455327,0.779031374088812
2086,ssp370,Tropical,27.1050419847329,71.6540072519084,972.659896946565,1.11666305725191,2.49790505038168,51.6950000000001,0.779892,27.1620085982405,71.5591243073511,972.932183400176,1.11676075375225,2.52782954383057,50.2007713603307,0.778391531458873
2086,ssp585,Tropical,27.4374618320611,71.8019625954199,972.579091603054,1.11510090076336,2.51672754007634,50.3,0.774061,27.6412228966646,71.3511925257208,972.965203906558,1.11473407205,2.52338426395436,50.5771704911338,0.775324713629692
2087,ssp126,Tropical,25.6679732824428,71.5465041984733,972.660538167939,1.12296685877863,2.50958336946565,47.672,0.785313,25.5767170874574,71.8128784995037,972.676722167297,1.12333206233646,2.48612769810723,48.4768993637442,0.782267779334367
2087,ssp245,Tropical,26.4764427480916,71.5590083969466,972.946690839695,1.11977679389313,2.5412482480916,47.668,0.777673,26.398915171813,71.639503643477,972.827340514393,1.11994240434205,2.5537419316868,49.2207056142332,0.778999013741287
2087,ssp370,Tropical,26.7834732824428,72.5706064885496,972.571904580153,1.11781145801527,2.48521954847328,49.637,0.78153,27.203990228279,71.5404685935505,972.941611179513,1.11659174575605,2.52834386593489,50.2407859764672,0.778227675089943
2087,ssp585,Tropical,27.591606870229,71.6272561068703,972.724938931298,1.11462564503817,2.46257771080153,50.1,0.779432,27.6914380507193,71.3351094000567,972.974562415271,1.11452862899908,2.52276890418355,50.6318202694708,0.775228423447688
2088,ssp126,Tropical,25.5217786259542,71.776579389313,972.877217557252,1.12380155725191,2.51807961335878,48.817,0.782297,25.5655622782872,71.8333085341627,972.671483061049,1.12337111050171,2.4842643731661,48.4542837728114,0.782334441011822
2088,ssp245,Tropical,26.6114007633588,71.305413740458,973.013992366412,1.11928884732824,2.55655474389313,49.449,0.773353,26.4060936536401,71.6456742958169,972.828883641832,1.11991194845309,2.55454012941803,49.2716902083939,0.778967126322798
2088,ssp370,Tropical,27.0384465648855,71.5002839694657,972.934183206107,1.11732078625954,2.56527986374046,50.001,0.775813,27.2468323256128,71.5216512311536,972.951331566554,1.11641936362097,2.52885339388986,50.2787906598314,0.778058076784483
2088,ssp585,Tropical,27.7700916030535,71.5289652671756,972.85291221374,1.11400903053435,2.56525900992366,51.151,0.779743,27.7422632044099,71.3188124618157,972.984159075221,1.11432084182175,2.52213385777922,50.6859434900564,0.77513587261516
2089,ssp126,Tropical,25.6355496183206,71.938184351145,972.715553435115,1.12310853053435,2.43194252900763,47.804,0.782976,25.5538382017933,71.8552221243324,972.665854212525,1.12341193235118,2.48221670469646,48.4294619902743,0.782400839967285
2089,ssp245,Tropical,26.5431335877863,71.7747015267176,972.925461832061,1.11941116030534,2.5423805259542,50.161,0.773458,26.4126665010637,71.6527762202577,972.830061238341,1.1198835449905,2.55531910173892,49.3248494429602,0.778935526801251
2089,ssp370,Tropical,27.4811679389313,71.0769564885496,973.061927480916,1.11560703816794,2.4945581870229,49.988,0.776834,27.2905920311453,71.5026853389057,972.9613477262,1.11624336182191,2.52935696743799,50.3145739361901,0.777883253855149
2089,ssp585,Tropical,27.5129236641221,71.5817099236641,972.982099236641,1.1152495,2.48241748206107,49.839,0.780592,27.7937426967883,71.302260934099,972.993999788653,1.11411053088315,2.5214825823157,50.7394125863491,0.775047099120714
2090,ssp126,Tropical,25.3793740458016,71.9378759541985,972.607763358778,1.12409011832061,2.45848909770992,47.2000000000001,0.781206,25.5415395902859,71.8786643447571,972.659824760143,1.12345453080977,2.47997670939096,48.402270797354,0.782466770008969
2090,ssp245,Tropical,26.5940954198474,71.2493572519084,973.046874045802,1.1194126259542,2.54408588778626,49.586,0.781193,26.4186092912296,71.6608751115034,972.830834227782,1.11985724185044,2.55607467253385,49.3803376328776,0.778904030144557
2090,ssp370,Tropical,27.4345114503817,71.1104946564886,973.128022900763,1.11586054580153,2.53318948320611,49.369,0.774793,27.3353264857802,71.4835840355522,972.971662823351,1.1160634948338,2.52985342632182,50.3479243313101,0.777703723614596
2090,ssp585,Tropical,27.7716946564886,70.7144171755726,973.364045801526,1.11474686641221,2.56145672900763,49.834,0.774529,27.8459208669067,71.2854140400081,973.00409045781,1.11389751654839,2.52081853536733,50.7920999918077,0.774962140952955
2091,ssp126,Tropical,25.3981564885496,72.1269866412214,972.372839694657,1.12369958396947,2.50772252709924,49.858,0.785669,25.5286883755662,71.9036177589266,972.653415884537,1.1234988371344,2.47754257520328,48.3727338852694,0.782531939491457
2091,ssp245,Tropical,26.3937480916031,71.9298332061069,972.472103053435,1.11950860687023,2.53201898816794,50.819,0.783644,26.4239143708699,71.669961837067,972.831192123147,1.11983306001877,2.55680279202616,49.4382077664765,0.778872474425094
2091,ssp370,Tropical,27.3555763358779,71.7249816793893,972.920244274809,1.11586943129771,2.48665442022901,50.996,0.777944,27.3810510993112,71.4643309043598,972.982279680184,1.11587970163712,2.53034450946817,50.3787874220574,0.777519667631861
2091,ssp585,Tropical,28.2387137404581,71.2177045801527,973.306675572519,1.11254777480916,2.4589173778626,50.8320000000001,0.772931,27.8987974299526,71.2682857628777,973.014420673256,1.11368178581334,2.52014090263965,50.8440715780334,0.774880815414918
2092,ssp126,Tropical,25.3704809160305,72.0004767175573,972.487389312977,1.12396649618321,2.54177799339695,49.11,0.784334,25.5153095564333,71.9300238273106,972.646656824287,1.12354478540327,2.47492034567714,48.3410283587212,0.782596286118425
2092,ssp245,Tropical,26.1813053435115,72.0701160305343,972.64574427481,1.12059620610687,2.51270619912214,49.131,0.778875,26.4285986921924,71.6799647767249,972.831163282253,1.11981097109894,2.55750383591009,49.4983581231054,0.778840884905096
2092,ssp370,Tropical,27.0673091603054,72.0054419847328,972.771091603054,1.11690896946565,2.53554065687023,51.054,0.779679,27.4277246143916,71.4448980291764,972.993198188215,1.11569216468631,2.53083293967667,50.4073195944528,0.777330741735766
2092,ssp585,Tropical,27.9853015267176,71.3289984732825,973.031851145039,1.11328276335878,2.49932386259542,50.274,0.77625,27.9523298961256,71.2509263556465,973.02497620818,1.11346349919385,2.51944578768347,50.895512523312,0.774802914906623
2093,ssp126,Tropical,25.3351526717558,72.338386259542,972.79886259542,1.12444027099237,2.48331448587786,48.6160000000001,0.783991,25.5014024656949,71.9578659701227,972.639548804729,1.12359238277311,2.47211382089026,48.3072211191536,0.782659947721716
2093,ssp245,Tropical,26.3217290076336,71.6809049618321,973.042839694657,1.1205051221374,2.56426567519084,48.447,0.77893,26.4326747405568,71.6908558935766,972.830766896198,1.11979094891349,2.55818026627647,49.5607109542367,0.778809357337248
2093,ssp370,Tropical,27.2442442748092,71.2961450381679,973.032236641221,1.1165577519084,2.57015488396947,50.728,0.775579,27.4753191712145,71.425281279619,973.004417116351,1.11550100366724,2.53131903249901,50.4336255879955,0.777136674628649
2093,ssp585,Tropical,28.0414809160305,71.350953053435,973.119652671755,1.11315567557252,2.49076950267176,50.151,0.775429,28.0064992969966,71.2333494458211,973.035757238763,1.11324273733508,2.51873202484103,50.9464742211294,0.774728440062155
2083,ssp126,Temperate,12.9739628180039,72.0538684931506,970.759780821917,1.17810587671233,2.8206419667319,54.091,0.815156,12.782256482402,72.2418975262593,970.849874265749,1.17906336612796,2.81337316346687,54.4514482417898,0.812767197493203
2083,ssp245,Temperate,14.1691389432486,70.0873729941293,971.563240704502,1.17395981409002,2.86181090019569,57.603,0.808988,13.7084567486274,70.965580959115,971.211284814958,1.17552139665053,2.84910889113184,55.6246298118883,0.81073817420105
2083,ssp370,Temperate,14.6760743639922,70.8325217221135,970.826332681018,1.17075787279844,2.81558984344423,56.7890000000001,0.813796,14.6013726881674,70.7032692701264,971.109251032643,1.17149979111894,2.801032640824,57.184119121897,0.808953929295975
2083,ssp585,Temperate,15.4972602739726,69.9648982387475,970.722904109589,1.16713358708415,2.83944517808219,58.717,0.804984,15.3389559914625,69.7389722609593,971.103650804908,1.1683428832876,2.84318622168746,58.3340377664821,0.807615988651711
2084,ssp126,Temperate,12.4475772994129,73.6131129158513,970.764774951076,1.18035362622309,2.81317975146771,54.492,0.816833,12.7774458952638,72.2406671733879,970.848558716248,1.17908342401002,2.81407823689323,54.4539504914198,0.812815730732762
2084,ssp245,Temperate,13.7570704500979,70.4264493150685,971.930164383562,1.17619351272016,2.83631060273973,55.913,0.811498,13.7248120677669,70.9516655912177,971.214531321925,1.17545483162177,2.84735735705831,55.6407775675588,0.810668869423659
2084,ssp370,Temperate,14.6027534246576,71.358604109589,971.137082191781,1.17133299217221,2.84512371232877,57.856,0.813309,14.6520971234907,70.6614176971281,971.114312277507,1.17128566643084,2.79896033613535,57.2496288401337,0.808984449312049
2084,ssp585,Temperate,15.7258590998043,69.935195890411,971.410379647749,1.16696365949119,2.78786537964775,59.316,0.80246,15.4124279958121,69.6602879477503,971.119543184815,1.16804515042685,2.84209305937642,58.4251199808348,0.807514805499961
2085,ssp126,Temperate,12.7701956947163,72.755830332681,970.761565557731,1.17886736594912,2.85230228180039,53.8490000000001,0.820486,12.772582045879,72.2387180240386,970.847534059468,1.17910416561568,2.81470745782357,54.4573180716905,0.812866629732095
2085,ssp245,Temperate,13.9698590998043,70.3726289628179,971.443722113502,1.17486451272016,2.7925127592955,55.328,0.810963,13.7408240715435,70.937008442615,971.218264731292,1.1753905939729,2.8455193911933,55.6558166162716,0.810596133562577
2085,ssp370,Temperate,15.1409882583171,68.9215878669277,971.765682974559,1.17003910763209,2.83929111154599,56.537,0.807808,14.7036553474882,70.6190880698028,971.119859439682,1.17106852720888,2.79681692987522,57.3167654119091,0.809019597881137
2085,ssp585,Temperate,15.1865988258317,70.498903522505,970.173508806263,1.16794806262231,2.8680990704501,57.828,0.802639,15.4865900619984,69.5801261327925,971.13629953558,1.16774552896431,2.84099294049512,58.5162927858827,0.807414280751013
2086,ssp126,Temperate,13.203782778865,70.8591528375734,970.316626223092,1.17664667906067,2.83456656947163,53.838,0.817338,12.7676933399144,72.236029020007,970.846788371947,1.1791254452232,2.81524935263967,54.4615703452949,0.812919443610087
2086,ssp245,Temperate,14.2280743639922,70.1173195694716,971.799876712329,1.17391393737769,2.85679761056751,55.6230000000001,0.812673,13.7564766839581,70.921490013731,971.222556295245,1.17532886280126,2.84358989282177,55.6695301456563,0.810519282873555
2086,ssp370,Temperate,14.8868219178082,70.506494520548,971.297285714286,1.17045278082192,2.82032736203522,57.258,0.813666,14.7560834275975,70.576240027674,971.125874061928,1.17084820660625,2.79460092639684,57.3855118924397,0.809059282257176
2086,ssp585,Temperate,15.6446966731898,67.6293236790607,971.61356555773,1.16787216438356,2.83555165362036,58.374,0.810244,15.5614433210146,69.4984865945674,971.153914335638,1.16744399641058,2.83988639977916,58.6075124010927,0.807314731529154
2087,ssp126,Temperate,12.9138043052838,72.1807223091976,970.339107632093,1.17782220352251,2.82102831311155,53.985,0.797625,12.7628081830369,72.2325791030888,970.846309730223,1.17914711711084,2.8156924477233,54.466726674926,0.812973721485625
2087,ssp245,Temperate,13.4307123287672,72.2174272015656,971.027228962817,1.17640752837573,2.83042805675147,55.672,0.810421,13.7717538290119,70.90499080499,971.227477265969,1.17526981720419,2.84156376122866,55.6817013433421,0.810437633612342
2087,ssp370,Temperate,14.9994500978474,69.5395148727984,971.253972602739,1.1700903111546,2.78843258904109,56.434,0.810214,14.8094174312564,70.5328332102653,971.132337687001,1.17062453777616,2.79231083005342,57.4558513369424,0.809103409694109
2087,ssp585,Temperate,15.5343228962818,69.1774812133072,971.122135029355,1.16761419765166,2.82295132485323,57.9910000000001,0.807691,15.6369889038536,69.4153691115567,971.172382063426,1.16714053027626,2.83877397196415,58.6987350459318,0.807216474958671
2088,ssp126,Temperate,12.9093463796478,70.9270729941291,971.968816046967,1.17999904305284,2.81295933072407,54.5030000000001,0.818739,12.7579549809134,72.2283472150796,970.846086210833,1.17916903555686,2.81602526945624,54.4728064232767,0.813029012477593
2088,ssp245,Temperate,13.5835048923679,71.4864352250489,971.536238747553,1.17642794911937,2.8224209960861,55.356,0.807533,13.7866394307058,70.8873913168162,971.233098895651,1.17521363627903,2.8394358956989,55.6921133969585,0.810350502034688
2088,ssp370,Temperate,14.9418023483366,70.265359295499,971.038454011741,1.16987794520548,2.78443892759295,57.624,0.810829,14.8636934259026,70.4888272571003,971.139231857659,1.17039735387183,2.78994514519816,57.527766800634,0.809151887445873
2088,ssp585,Temperate,15.9399941291585,69.3330119373777,971.090432485323,1.16562295499022,2.83852408806262,58.795,0.805874,15.7132279415088,69.3307734622417,971.191697197381,1.16683510807194,2.83765619178569,58.7899169398669,0.807119828163851
2089,ssp126,Temperate,12.9077240704501,71.7211489236791,970.641471624265,1.17832357925636,2.81320855381605,54.358,0.808711,12.7531621392107,72.2233122977752,970.846105890315,1.17919105483952,2.81623634422028,54.4798289530398,0.813084865704877
2089,ssp245,Temperate,13.7643835616438,70.5324716242662,971.09435225049,1.1750835890411,2.87294937377691,57.144,0.816692,13.8011174130409,70.8685720496336,971.239492436479,1.17516049912314,2.83720119551746,55.7005494941347,0.810257204396343
2089,ssp370,Temperate,14.9824716242662,71.3623136986301,971.274892367905,1.16981353424658,2.7398008590998,57.382,0.80967,14.9189474789739,70.4441818077023,971.146538116658,1.17016648804646,2.78750237618429,57.6012413387312,0.809204622766409
2089,ssp585,Temperate,16.2889315068493,66.9616849315068,971.987211350294,1.16546870254403,2.8052710704501,59.6590000000001,0.808189,15.790161564973,69.244699425104,971.211854215938,1.16652770730823,2.83653359397938,58.8810143023649,0.807025108268981
2090,ssp126,Temperate,12.3117358121331,72.3673540117417,970.866688845401,1.18122782191781,2.83420202544032,53.865,0.817638,12.7484580635958,72.2174532929712,970.846356845205,1.17921302923706,2.8163141983972,54.4878136269084,0.813140830286364
2090,ssp245,Temperate,13.8423111545988,70.4427667318983,971.634260273973,1.17545552250489,2.82980881017612,55.6280000000001,0.810372,13.8151717000182,70.8484135038663,971.246729140637,1.17511058483384,2.83485455996927,55.7067928225002,0.810157056953057
2090,ssp370,Temperate,15.1559921722114,69.8564223091977,971.044933463796,1.16902841878669,2.7474536223092,57.149,0.803837,14.975215657908,70.398856501595,971.154238006759,1.16993177345326,2.78498102736502,57.6762580064507,0.809261522909656
2090,ssp585,Temperate,16.2560743639922,68.9169082191781,970.943432485323,1.16418197455969,2.81668456947163,59.54,0.805398,15.8677909052396,69.1571467786251,971.232847597533,1.16621830549573,2.83540671328085,58.9719833528927,0.806932632398349
2091,ssp126,Temperate,12.4203091976517,72.2996506849315,970.527990215264,1.18031950684931,2.88482663405088,53.394,0.818148,12.7438335050186,72.210833653846,970.846837266339,1.17923499477681,2.81625629980634,54.4967806899858,0.813196811776412
2091,ssp245,Temperate,13.7778727984345,71.2181606653621,970.71903522505,1.17477131898239,2.83229232876712,55.8970000000001,0.815581,13.8287892806263,70.8269520585391,971.254758027647,1.17506388495826,2.83239615769712,55.7108130781353,0.810049844685651
2091,ssp370,Temperate,15.1382700587084,71.070539334638,970.704091976516,1.16857142270059,2.72785433855186,57.056,0.813136,15.0324824018441,70.3528914640635,971.162307055784,1.16969324920346,2.78238076653808,57.7528692351299,0.80932214626369
2091,ssp585,Temperate,16.1386027397261,69.25285518591,970.69241291585,1.16441576908023,2.81973961643836,59.097,0.801815,15.9460780760972,69.068254935989,971.254681485115,1.16590706318352,2.83427565015438,59.0628130085598,0.806843241873126
2092,ssp126,Temperate,12.7745009784736,71.0680397260275,970.925553816047,1.17935509589041,2.87769614872798,54.656,0.812697,12.739253226516,72.2035288680394,970.847557951861,1.17925712372742,2.81607148792283,54.5067322244013,0.81325314333262
2092,ssp245,Temperate,13.9571878669276,71.1747133072407,971.352953033269,1.17452575733855,2.80794312133073,55.115,0.801121,13.8419737826711,70.8043369756953,971.263463383543,1.17502021870989,2.82983111154729,55.7127935891913,0.809936037398102
2092,ssp370,Temperate,14.9688532289628,69.0723859099804,971.811686888454,1.17093056751468,2.72988692172212,57.574,0.812149,15.0906988188565,70.3063614433933,971.170739448502,1.16945111009672,2.77970272078143,57.8311375086808,0.809386189452417
2092,ssp585,Temperate,16.3137025440313,68.4208017612525,970.889088062622,1.16384726418787,2.86889502739726,59.83,0.80381,16.0249887967222,68.9781483203321,971.277364685946,1.16559414236012,2.83314009259052,59.1535352353317,0.806757395021124
2093,ssp126,Temperate,13.2866418786693,70.3098221135029,970.69975146771,1.17672158708415,2.88481809589041,54.8080000000001,0.799741,12.7347066518846,72.1955359290391,970.848525889277,1.17927947472921,2.81576534661207,54.5176603483868,0.813310015478731
2093,ssp245,Temperate,13.8311780821918,70.4746988258317,971.031450097847,1.17482439334638,2.83313930724071,55.583,0.813712,13.8547340883803,70.7806180802874,971.272819360288,1.1749795066857,2.82716175210995,55.7128379914042,0.809815978580895
