"","file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","tracking_id"
"212","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208001010600-208501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1218185897,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208001010600-208501010000.nc","hdl:21.14100/e857d207-6c14-45a4-b1c1-48fb1ee20b63"
"213","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208501010600-209001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1216353917,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208501010600-209001010000.nc","hdl:21.14100/36684a26-03cd-41c2-8c7a-7dd90b0c8f84"
"214","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209001010600-209501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1216248723,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209001010600-209501010000.nc","hdl:21.14100/4c189198-c502-480f-baf0-f0269593865b"
"215","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209501010600-210001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1216132839,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209501010600-210001010000.nc","hdl:21.14100/d622e3c8-a133-4554-aaba-f787bfddb325"
"216","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_210001010600-210101010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,243123047,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_210001010600-210101010000.nc","hdl:21.14100/898aa488-b0a5-49a0-bef3-c441fec9a509"
"217","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_201501010600-202001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,886045579,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_201501010600-202001010000.nc","hdl:21.14100/c8d84eed-e71e-4140-a8c6-3b816778e9f0"
"218","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202001010600-202501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885951675,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202001010600-202501010000.nc","hdl:21.14100/382e2b26-e2f3-4a21-bd4b-63537df65d97"
"219","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202501010600-203001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885513010,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202501010600-203001010000.nc","hdl:21.14100/bc014412-a054-4abf-8918-fb3a828290c8"
"220","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_203001010600-203501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,884925716,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_203001010600-203501010000.nc","hdl:21.14100/b6c69295-de46-467f-8e7a-d592ac87e00e"
"221","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_203501010600-204001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,884711372,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_203501010600-204001010000.nc","hdl:21.14100/9ecde5ff-8d41-4d67-8948-0afdd22f2bad"
"222","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_204001010600-204501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885387262,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_204001010600-204501010000.nc","hdl:21.14100/5b5916e0-85d2-4a58-9ed2-75065ffeff7e"
"223","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_204501010600-205001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,884262515,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_204501010600-205001010000.nc","hdl:21.14100/a87caca9-56cb-4af7-b6cc-90b0a4d54b55"
"224","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_205001010600-205501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,883590250,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_205001010600-205501010000.nc","hdl:21.14100/2572386a-74ad-4fe5-9eb8-da208f244e57"
"225","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_205501010600-206001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,883365725,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_205501010600-206001010000.nc","hdl:21.14100/2a8cec6f-8af5-4eff-9e3b-984553f6d688"
"226","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_206001010600-206501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,883860168,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_206001010600-206501010000.nc","hdl:21.14100/3a751153-297d-4ff8-8fab-ef2f84ad20da"
"227","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_206501010600-207001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,882816787,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_206501010600-207001010000.nc","hdl:21.14100/70ccca2b-6459-4795-bac8-6bc82e6a08ac"
"228","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_207001010600-207501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,882326173,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_207001010600-207501010000.nc","hdl:21.14100/5a1765ad-2891-451f-be16-dc2c52a42101"
"229","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_207501010600-208001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,882310256,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_207501010600-208001010000.nc","hdl:21.14100/c112f952-8d44-4074-9a90-8bd6b015288c"
"230","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208001010600-208501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,882076009,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208001010600-208501010000.nc","hdl:21.14100/31ab3f9f-249c-4d63-93a0-33b83745f091"
"231","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208501010600-209001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,881183235,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_208501010600-209001010000.nc","hdl:21.14100/86bd44e8-1a6d-4c60-a593-57be2fae1500"
"232","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209001010600-209501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,881162560,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209001010600-209501010000.nc","hdl:21.14100/ec3a2373-db91-4841-96b1-be149c51c1f5"
"233","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209501010600-210001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,880917146,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_209501010600-210001010000.nc","hdl:21.14100/04c6c134-03f3-4ceb-b855-bbef3d8346a0"
"234","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_210001010600-210101010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,175920808,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_210001010600-210101010000.nc","hdl:21.14100/5f9611ea-187e-481b-8681-b6905257d9bb"
"235","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710.uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_201501010600-202001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","uas","Eastward Near-Surface Wind","m s-1",NA,NA,1222628603,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/uas/gn/v20190710/uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_201501010600-202001010000.nc","hdl:21.14100/f944a704-46d6-4102-a965-c7a04252d1f2"
"236","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710.uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202001010600-202501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","uas","Eastward Near-Surface Wind","m s-1",NA,NA,1222384760,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/uas/gn/v20190710/uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202001010600-202501010000.nc","hdl:21.14100/9eb4acd5-0953-4f78-a082-cc546733647f"
"237","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710.uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202501010600-203001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.uas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp370","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","uas","Eastward Near-Surface Wind","m s-1",NA,NA,1221477293,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r1i1p1f1/6hrPlevPt/uas/gn/v20190710/uas_6hrPlevPt_MPI-ESM1-2-HR_ssp370_r1i1p1f1_gn_202501010600-203001010000.nc","hdl:21.14100/64e60ec3-f79d-4278-b71f-ea6613043d78"
